DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,06        ,71,23,12,NULL,NULL,14,71,23,12,NULL,NULL,14,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,07        ,56,21,8,NULL,NULL,14,56,21,8,NULL,NULL,14,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,08        ,85,31,13,NULL,NULL,17,85,31,13,NULL,NULL,17,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,09        ,73,19,10,NULL,NULL,19,73,19,10,NULL,NULL,19,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,10        ,76,23,8,NULL,NULL,10,76,23,8,NULL,NULL,10,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,11        ,60,15,11,NULL,NULL,7,60,15,11,NULL,NULL,7,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,12        ,48,14,1,NULL,NULL,12,48,14,1,NULL,NULL,12,  , ,EC-12,  
11-12,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,All Grades,899,299,122,3,3,160,909,300,122,3,3,170,  , ,EC-12,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,KG        ,11,11,NULL,NULL,NULL,1,11,11,NULL,NULL,NULL,1,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,01        ,9,9,NULL,NULL,NULL,2,9,9,NULL,NULL,NULL,2,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,02        ,11,11,NULL,NULL,NULL,4,11,11,NULL,NULL,NULL,4,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,03        ,9,9,NULL,NULL,NULL,4,9,9,NULL,NULL,NULL,4,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,04        ,5,5,NULL,NULL,NULL,2,5,5,NULL,NULL,NULL,2,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,05        ,6,6,NULL,NULL,NULL,5,6,6,NULL,NULL,NULL,5,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,06        ,5,5,NULL,NULL,NULL,5,5,5,NULL,NULL,NULL,5,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,07        ,2,2,NULL,NULL,NULL,2,2,2,NULL,NULL,NULL,2,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,08        ,1,1,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,  , ,KG-08,  
11-12,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,All Grades,59,59,NULL,NULL,NULL,26,59,59,NULL,NULL,NULL,26,  , ,KG-08,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,130,59,8,NULL,NULL,130,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,KG        ,392,215,44,1,1,47,392,215,44,1,1,47,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,01        ,403,191,32,1,1,51,403,191,32,1,1,51,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,02        ,386,176,42,3,3,50,386,176,42,3,3,50,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,03        ,396,178,44,3,3,62,396,178,44,3,3,62,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,04        ,384,176,42,NULL,NULL,72,384,176,42,NULL,NULL,72,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,05        ,371,173,41,1,1,65,371,173,41,1,1,65,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,06        ,369,140,45,2,2,52,369,140,45,2,2,52,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,07        ,371,149,46,NULL,NULL,58,371,149,46,NULL,NULL,58,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,08        ,348,126,48,NULL,NULL,48,348,126,48,NULL,NULL,48,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,09        ,402,148,51,NULL,NULL,62,402,148,51,NULL,NULL,62,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,10        ,377,141,37,NULL,NULL,65,377,141,37,NULL,NULL,65,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,11        ,401,124,44,NULL,NULL,68,401,124,44,NULL,NULL,68,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,12        ,392,121,25,1,1,63,392,121,25,1,1,63,  , ,EC-12,  
11-12,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,All Grades,4992,2058,541,12,12,763,5122,2117,549,12,12,893,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,14,8,3,NULL,NULL,14,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,KG        ,41,19,3,1,1,8,41,19,3,1,1,8,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,01        ,57,26,16,1,1,16,57,26,16,1,1,16,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,02        ,46,20,7,NULL,NULL,12,46,20,7,NULL,NULL,12,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,03        ,42,20,6,NULL,NULL,7,42,20,6,NULL,NULL,7,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,04        ,43,24,6,NULL,NULL,10,43,24,6,NULL,NULL,10,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,05        ,49,27,8,NULL,NULL,12,49,27,8,NULL,NULL,12,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,06        ,50,28,6,NULL,NULL,14,50,28,6,NULL,NULL,14,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,07        ,46,25,7,NULL,NULL,8,46,25,7,NULL,NULL,8,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,08        ,49,17,10,NULL,NULL,11,49,17,10,NULL,NULL,11,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,09        ,41,16,5,NULL,NULL,8,41,16,5,NULL,NULL,8,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,10        ,51,21,5,NULL,NULL,13,51,21,5,NULL,NULL,13,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,11        ,38,16,9,NULL,NULL,5,38,16,9,NULL,NULL,5,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,12        ,32,9,9,NULL,NULL,6,32,9,9,NULL,NULL,6,  , ,EC-12,  
11-12,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,All Grades,585,268,97,2,2,130,599,276,100,2,2,144,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,2,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,KG        ,23,17,3,NULL,NULL,6,23,17,3,NULL,NULL,6,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01        ,22,15,4,NULL,NULL,2,22,15,4,NULL,NULL,2,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02        ,20,11,3,NULL,NULL,1,20,11,3,NULL,NULL,1,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03        ,18,14,2,NULL,NULL,2,18,14,2,NULL,NULL,2,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04        ,17,11,2,NULL,NULL,2,17,11,2,NULL,NULL,2,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05        ,19,17,1,NULL,NULL,4,19,17,1,NULL,NULL,4,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06        ,21,16,3,NULL,NULL,2,21,16,3,NULL,NULL,2,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07        ,19,15,1,NULL,NULL,2,19,15,1,NULL,NULL,2,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08        ,20,15,2,NULL,NULL,3,20,15,2,NULL,NULL,3,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09        ,20,15,2,NULL,NULL,6,20,15,2,NULL,NULL,6,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10        ,16,13,1,NULL,NULL,3,16,13,1,NULL,NULL,3,  , ,EC-12,  
11-12,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11        ,21,10,8,NULL,NULL,4,21,10,8,NULL,NULL,4,  , ,EC-12,  
