Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
13-14,56,Otter Tail,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,9,38,N,16,42.11%,22,57.89%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,36,94.74%,15,21,2,5.26%,1,1,2,5.26%,10,26.32%,3,7.89%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,10,53,N,26,49.06%,27,50.94%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,3.77%,0,2,0,0.00%,0,0,50,94.34%,25,25,1,1.89%,1,0,3,5.66%,23,43.40%,4,7.55%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,11,38,N,22,57.89%,16,42.11%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.63%,1,0,0,0.00%,0,0,36,94.74%,20,16,1,2.63%,1,0,2,5.26%,13,34.21%,3,7.89%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,12,33,N,13,39.39%,20,60.61%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,30,90.91%,11,19,3,9.09%,2,1,3,9.09%,11,33.33%,6,18.18%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,All Grades,443,N,216,48.76%,227,51.24%,0,0.00%,0,0,1,0.23%,1,0,1,0.23%,0,1,6,1.35%,2,4,1,0.23%,0,1,416,93.91%,203,213,18,4.06%,10,8,27,6.09%,164,37.02%,46,10.38%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,KG,193,N,88,45.60%,105,54.40%,2,1.04%,1,1,2,1.04%,0,2,1,0.52%,0,1,5,2.59%,1,4,12,6.22%,3,9,169,87.56%,82,87,2,1.04%,1,1,24,12.44%,93,48.19%,16,8.29%,5,2.59%,1,0.52%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,1,192,N,90,46.88%,102,53.13%,0,0.00%,0,0,2,1.04%,0,2,0,0.00%,0,0,5,2.60%,4,1,5,2.60%,3,2,176,91.67%,81,95,4,2.08%,2,2,16,8.33%,86,44.79%,13,6.77%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,2,158,N,81,51.27%,77,48.73%,1,0.63%,1,0,0,0.00%,0,0,0,0.00%,0,0,5,3.16%,1,4,8,5.06%,2,6,138,87.34%,74,64,6,3.80%,3,3,20,12.66%,60,37.97%,25,15.82%,3,1.90%,1,0.63%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,3,155,N,81,52.26%,74,47.74%,1,0.65%,1,0,1,0.65%,0,1,1,0.65%,0,1,3,1.94%,2,1,6,3.87%,3,3,133,85.81%,67,66,10,6.45%,8,2,22,14.19%,59,38.06%,17,10.97%,1,0.65%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,4,166,N,78,46.99%,88,53.01%,2,1.20%,1,1,3,1.81%,2,1,0,0.00%,0,0,3,1.81%,1,2,8,4.82%,1,7,142,85.54%,67,75,8,4.82%,6,2,24,14.46%,71,42.77%,26,15.66%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,5,157,N,85,54.14%,72,45.86%,1,0.64%,0,1,0,0.00%,0,0,0,0.00%,0,0,4,2.55%,1,3,9,5.73%,5,4,139,88.54%,77,62,4,2.55%,2,2,18,11.46%,54,34.39%,30,19.11%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,6,162,N,81,50.00%,81,50.00%,0,0.00%,0,0,1,0.62%,1,0,0,0.00%,0,0,4,2.47%,2,2,5,3.09%,2,3,147,90.74%,73,74,5,3.09%,3,2,15,9.26%,63,38.89%,23,14.20%,2,1.23%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,7,186,N,102,54.84%,84,45.16%,3,1.61%,2,1,1,0.54%,1,0,0,0.00%,0,0,4,2.15%,4,0,8,4.30%,3,5,166,89.25%,89,77,4,2.15%,3,1,20,10.75%,63,33.87%,17,9.14%,2,1.08%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,8,203,N,87,42.86%,116,57.14%,1,0.49%,0,1,2,0.99%,1,1,0,0.00%,0,0,7,3.45%,6,1,6,2.96%,2,4,181,89.16%,74,107,6,2.96%,4,2,22,10.84%,61,30.05%,27,13.30%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,9,247,N,132,53.44%,115,46.56%,3,1.21%,0,3,1,0.40%,0,1,0,0.00%,0,0,5,2.02%,4,1,6,2.43%,3,3,226,91.50%,123,103,6,2.43%,2,4,21,8.50%,73,29.55%,32,12.96%,1,0.40%,1,0.40%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,10,232,N,104,44.83%,128,55.17%,5,2.16%,2,3,0,0.00%,0,0,0,0.00%,0,0,3,1.29%,2,1,6,2.59%,2,4,216,93.10%,98,118,2,0.86%,0,2,16,6.90%,48,20.69%,28,12.07%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,11,243,N,122,50.21%,121,49.79%,5,2.06%,2,3,2,0.82%,2,0,0,0.00%,0,0,4,1.65%,3,1,7,2.88%,4,3,224,92.18%,110,114,1,0.41%,1,0,19,7.82%,56,23.05%,31,12.76%,1,0.41%,2,0.82%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,12,250,N,138,55.20%,112,44.80%,2,0.80%,0,2,4,1.60%,2,2,0,0.00%,0,0,4,1.60%,0,4,2,0.80%,0,2,235,94.00%,135,100,3,1.20%,1,2,15,6.00%,55,22.00%,21,8.40%,1,0.40%,1,0.40%,N,N,N,N
13-14,56,Otter Tail,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,All Grades,2544,N,1269,49.88%,1275,50.12%,26,1.02%,10,16,19,0.75%,9,10,2,0.08%,0,2,56,2.20%,31,25,88,3.46%,33,55,2292,90.09%,1150,1142,61,2.40%,36,25,252,9.91%,842,33.10%,306,12.03%,16,0.63%,6,0.24%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,ECSE,4,Y,2,50.00%,2,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,100.00%,2,2,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,KG,31,N,15,48.39%,16,51.61%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,31,100.00%,15,16,0,0.00%,0,0,0,0.00%,13,41.94%,4,12.90%,,,,,N,N,Y,Y
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,1,19,N,11,57.89%,8,42.11%,1,5.26%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,18,94.74%,10,8,0,0.00%,0,0,1,5.26%,10,52.63%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,2,16,N,10,62.50%,6,37.50%,1,6.25%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,15,93.75%,9,6,0,0.00%,0,0,1,6.25%,,,1,6.25%,0,0.00%,0,0.00%,Y,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,3,35,N,15,42.86%,20,57.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,35,100.00%,15,20,0,0.00%,0,0,0,0.00%,19,54.29%,3,8.57%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,4,27,N,10,37.04%,17,62.96%,1,3.70%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,26,96.30%,10,16,0,0.00%,0,0,1,3.70%,15,55.56%,5,18.52%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,5,29,N,17,58.62%,12,41.38%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,29,100.00%,17,12,0,0.00%,0,0,0,0.00%,11,37.93%,5,17.24%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,6,35,N,16,45.71%,19,54.29%,0,0.00%,0,0,1,2.86%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,34,97.14%,16,18,0,0.00%,0,0,1,2.86%,13,37.14%,6,17.14%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,7,34,N,11,32.35%,23,67.65%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,34,100.00%,11,23,0,0.00%,0,0,0,0.00%,14,41.18%,7,20.59%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,8,34,N,15,44.12%,19,55.88%,0,0.00%,0,0,1,2.94%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,32,94.12%,15,17,1,2.94%,0,1,2,5.88%,16,47.06%,6,17.65%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,9,36,N,21,58.33%,15,41.67%,0,0.00%,0,0,1,2.78%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,35,97.22%,20,15,0,0.00%,0,0,1,2.78%,18,50.00%,6,16.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,10,38,N,19,50.00%,19,50.00%,0,0.00%,0,0,2,5.26%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,36,94.74%,17,19,0,0.00%,0,0,2,5.26%,15,39.47%,5,13.16%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,11,28,N,15,53.57%,13,46.43%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.57%,1,0,0,0.00%,0,0,27,96.43%,14,13,0,0.00%,0,0,1,3.57%,12,42.86%,4,14.29%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,12,21,N,8,38.10%,13,61.90%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.76%,0,1,20,95.24%,8,12,0,0.00%,0,0,1,4.76%,8,38.10%,4,19.05%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0545,01,HENNING PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,All Grades,387,N,185,47.80%,202,52.20%,3,0.78%,2,1,5,1.29%,3,2,0,0.00%,0,0,1,0.26%,1,0,1,0.26%,0,1,376,97.16%,179,197,1,0.26%,0,1,11,2.84%,170,43.93%,60,15.50%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,ECSE,11,N,5,45.45%,6,54.55%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,11,100.00%,5,6,0,0.00%,0,0,0,0.00%,3,27.27%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,KG,42,N,22,52.38%,20,47.62%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,42,100.00%,22,20,0,0.00%,0,0,0,0.00%,14,33.33%,8,19.05%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,1,35,N,12,34.29%,23,65.71%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,34,97.14%,12,22,1,2.86%,0,1,1,2.86%,10,28.57%,5,14.29%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,2,37,N,21,56.76%,16,43.24%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.70%,1,0,0,0.00%,0,0,35,94.59%,19,16,1,2.70%,1,0,2,5.41%,16,43.24%,4,10.81%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,3,46,N,20,43.48%,26,56.52%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,44,95.65%,18,26,2,4.35%,2,0,2,4.35%,16,34.78%,2,4.35%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,4,31,N,14,45.16%,17,54.84%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.23%,0,1,1,3.23%,0,1,29,93.55%,14,15,0,0.00%,0,0,2,6.45%,15,48.39%,5,16.13%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,5,42,N,16,38.10%,26,61.90%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,40,95.24%,14,26,2,4.76%,2,0,2,4.76%,11,26.19%,6,14.29%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,6,40,N,17,42.50%,23,57.50%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.50%,1,0,38,95.00%,16,22,1,2.50%,0,1,2,5.00%,17,42.50%,4,10.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,7,35,N,15,42.86%,20,57.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.86%,0,1,0,0.00%,0,0,32,91.43%,14,18,2,5.71%,1,1,3,8.57%,17,48.57%,2,5.71%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,8,41,N,17,41.46%,24,58.54%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.44%,0,1,40,97.56%,17,23,0,0.00%,0,0,1,2.44%,13,31.71%,3,7.32%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,9,48,N,16,33.33%,32,66.67%,0,0.00%,0,0,0,0.00%,0,0,1,2.08%,0,1,2,4.17%,0,2,0,0.00%,0,0,45,93.75%,16,29,0,0.00%,0,0,3,6.25%,16,33.33%,9,18.75%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,10,41,N,23,56.10%,18,43.90%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,41,100.00%,23,18,0,0.00%,0,0,0,0.00%,14,34.15%,3,7.32%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,11,34,N,16,47.06%,18,52.94%,0,0.00%,0,0,2,5.88%,0,2,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,32,94.12%,16,16,0,0.00%,0,0,2,5.88%,9,26.47%,3,8.82%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,12,46,N,19,41.30%,27,58.70%,1,2.17%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,44,95.65%,18,26,1,2.17%,1,0,2,4.35%,16,34.78%,10,21.74%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,000,no data,4,04,no data,All Grades,529,N,233,44.05%,296,55.95%,1,0.19%,0,1,2,0.38%,0,2,1,0.19%,0,1,5,0.95%,1,4,3,0.57%,1,2,507,95.84%,224,283,10,1.89%,7,3,22,4.16%,187,35.35%,75,14.18%,0,0.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,ECSE,2,Y,0,0.00%,2,100.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,50.00%,0,1,0,0.00%,0,0,1,50.00%,0,1,0,0.00%,0,0,1,50.00%,,,,,,,,,Y,Y,Y,Y
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,KG,65,N,26,40.00%,39,60.00%,0,0.00%,0,0,2,3.08%,0,2,0,0.00%,0,0,24,36.92%,11,13,3,4.62%,1,2,36,55.38%,14,22,0,0.00%,0,0,29,44.62%,26,40.00%,8,12.31%,20,30.77%,,,N,N,N,Y
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,1,69,N,42,60.87%,27,39.13%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,17,24.64%,11,6,10,14.49%,5,5,38,55.07%,23,15,4,5.80%,3,1,31,44.93%,39,56.52%,5,7.25%,19,27.54%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,2,68,N,34,50.00%,34,50.00%,0,0.00%,0,0,2,2.94%,1,1,0,0.00%,0,0,18,26.47%,10,8,7,10.29%,3,4,38,55.88%,18,20,3,4.41%,2,1,30,44.12%,33,48.53%,6,8.82%,13,19.12%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,3,71,N,32,45.07%,39,54.93%,1,1.41%,1,0,0,0.00%,0,0,0,0.00%,0,0,23,32.39%,10,13,6,8.45%,5,1,41,57.75%,16,25,0,0.00%,0,0,30,42.25%,39,54.93%,10,14.08%,17,23.94%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,4,61,N,31,50.82%,30,49.18%,0,0.00%,0,0,1,1.64%,0,1,0,0.00%,0,0,24,39.34%,10,14,4,6.56%,2,2,31,50.82%,18,13,1,1.64%,1,0,30,49.18%,31,50.82%,9,14.75%,13,21.31%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,5,75,N,39,52.00%,36,48.00%,1,1.33%,1,0,4,5.33%,3,1,0,0.00%,0,0,17,22.67%,10,7,5,6.67%,1,4,48,64.00%,24,24,0,0.00%,0,0,27,36.00%,28,37.33%,15,20.00%,9,12.00%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,6,67,N,35,52.24%,32,47.76%,2,2.99%,1,1,3,4.48%,3,0,0,0.00%,0,0,20,29.85%,11,9,4,5.97%,1,3,37,55.22%,19,18,1,1.49%,0,1,30,44.78%,30,44.78%,9,13.43%,13,19.40%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,7,73,N,39,53.42%,34,46.58%,2,2.74%,0,2,2,2.74%,1,1,0,0.00%,0,0,20,27.40%,9,11,3,4.11%,2,1,46,63.01%,27,19,0,0.00%,0,0,27,36.99%,29,39.73%,14,19.18%,10,13.70%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,8,73,N,37,50.68%,36,49.32%,1,1.37%,0,1,1,1.37%,0,1,0,0.00%,0,0,17,23.29%,9,8,4,5.48%,1,3,50,68.49%,27,23,0,0.00%,0,0,23,31.51%,32,43.84%,11,15.07%,,,0,0.00%,N,N,Y,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,9,58,N,34,58.62%,24,41.38%,1,1.72%,1,0,2,3.45%,2,0,0,0.00%,0,0,19,32.76%,12,7,3,5.17%,1,2,33,56.90%,18,15,0,0.00%,0,0,25,43.10%,20,34.48%,10,17.24%,7,12.07%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,10,79,N,41,51.90%,38,48.10%,1,1.27%,1,0,1,1.27%,0,1,0,0.00%,0,0,39,49.37%,18,21,3,3.80%,1,2,35,44.30%,21,14,0,0.00%,0,0,44,55.70%,36,45.57%,13,16.46%,5,6.33%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,11,74,N,35,47.30%,39,52.70%,0,0.00%,0,0,2,2.70%,2,0,0,0.00%,0,0,14,18.92%,5,9,3,4.05%,1,2,54,72.97%,26,28,1,1.35%,1,0,20,27.03%,,,13,17.57%,6,8.11%,0,0.00%,Y,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,12,78,N,38,48.72%,40,51.28%,3,3.85%,2,1,1,1.28%,0,1,0,0.00%,0,0,18,23.08%,11,7,9,11.54%,4,5,47,60.26%,21,26,0,0.00%,0,0,31,39.74%,34,43.59%,6,7.69%,10,12.82%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,000,no data,4,04,no data,All Grades,913,N,463,50.71%,450,49.29%,12,1.31%,7,5,21,2.30%,12,9,0,0.00%,0,0,271,29.68%,137,134,64,7.01%,28,36,535,58.60%,272,263,10,1.10%,7,3,378,41.40%,397,43.48%,131,14.35%,144,15.77%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,ECSE,14,N,5,35.71%,9,64.29%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,14.29%,2,0,0,0.00%,0,0,12,85.71%,3,9,0,0.00%,0,0,2,14.29%,7,50.00%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,56,Otter Tail,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,KG,92,N,38,41.30%,54,58.70%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,4.35%,0,4,2,2.17%,1,1,79,85.87%,35,44,7,7.61%,2,5,13,14.13%,41,44.57%,10,10.87%,2,2.17%,0,0.00%,N,N,N,N
13-14,56,Otter Tail,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,000,no data,4,04,no data,1,95,N,46,48.42%,49,51.58%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,7,7.37%,2,5,3,3.16%,2,1,81,85.26%,41,40,4,4.21%,1,3,14,14.74%,50,52.63%,16,16.84%,6,6.32%,0,0.00%,N,N,N,N
