DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,06,4,2,9,7,28,23,15,16,0,0,3,3,59,46,118,97,110,215,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,07,6,2,11,10,18,31,12,13,0,0,3,9,71,44,121,109,115,230,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,08,2,2,8,3,32,25,11,10,0,0,2,4,55,49,110,93,99,203,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,09,0,3,14,6,36,38,13,9,0,0,3,4,62,54,128,114,126,242,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,10,4,2,4,6,25,33,7,11,0,1,2,3,62,68,104,124,98,228,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,11,1,2,9,7,23,27,10,11,0,0,6,8,63,60,112,115,104,227,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,12,0,0,11,12,43,31,9,7,0,0,3,1,67,55,133,106,117,239,District,EC-12,, ,
13-14,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,All Grades,24,21,113,95,363,369,184,146,1,2,67,79,774,706,1526,1418,1464,2944,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,EC,0,0,1,0,2,0,0,0,0,0,1,0,73,39,77,39,4,116,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,KG,0,0,5,2,0,1,8,2,0,0,15,7,155,151,183,163,40,346,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,01,1,0,4,5,2,1,4,6,0,0,6,6,140,135,157,153,35,310,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,02,1,0,6,2,1,1,2,4,0,0,4,4,164,137,178,148,25,326,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,03,1,1,2,2,4,0,3,7,0,0,6,10,155,159,171,179,36,350,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,04,0,1,5,5,1,4,5,8,0,0,15,5,151,151,177,174,49,351,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,05,1,2,7,8,1,3,8,5,0,0,2,6,175,152,194,176,43,370,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,06,2,1,3,5,1,1,3,3,0,0,4,5,172,162,185,177,28,362,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,07,6,1,3,8,4,0,4,3,0,1,7,3,153,169,177,185,40,362,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,08,0,1,4,4,4,1,4,4,0,0,2,5,178,146,192,161,29,353,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,09,4,2,8,7,3,1,2,2,0,0,7,4,215,184,239,200,40,439,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,10,3,2,5,8,10,4,6,7,0,0,6,4,183,172,213,197,55,410,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,11,5,3,8,2,3,4,5,6,0,0,1,4,203,170,225,189,41,414,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,12,2,3,8,8,3,1,1,2,0,0,3,4,192,197,209,215,35,424,District,EC-12,, ,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,All Grades,26,17,69,66,39,22,55,59,0,1,79,67,2309,2124,2577,2356,500,4933,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,EC,0,0,3,0,7,0,7,6,0,0,5,2,44,20,66,28,30,94,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,KG,3,1,14,19,21,25,27,33,0,0,14,22,167,147,246,247,179,493,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,01,4,4,22,13,32,13,36,34,1,0,11,16,160,142,266,222,186,488,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,02,1,3,27,20,24,23,28,32,0,0,16,23,156,144,252,245,197,497,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,03,0,0,22,13,27,22,24,20,0,0,16,15,136,119,225,189,159,414,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,04,0,2,19,20,6,17,29,31,0,0,13,14,141,149,208,233,151,441,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,05,0,0,22,18,19,22,25,23,0,2,10,14,113,126,189,205,155,394,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,06,1,1,10,18,25,19,12,24,1,0,10,7,134,131,193,200,128,393,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,07,0,1,23,19,20,15,23,36,0,0,12,3,122,140,200,214,152,414,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,08,1,3,22,14,17,31,17,26,0,0,11,13,136,133,204,220,155,424,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,09,2,1,12,24,17,20,30,25,0,0,10,7,137,112,208,189,148,397,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,10,3,0,17,17,16,13,21,30,1,0,18,8,123,104,199,172,144,371,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,11,1,2,11,11,30,16,23,24,0,0,4,5,112,112,181,170,127,351,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,12,2,3,21,17,28,12,24,22,0,0,4,10,146,121,225,185,143,410,District,EC-12,, ,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,All Grades,18,21,245,223,289,248,326,366,3,2,154,159,1827,1700,2862,2719,2054,5581,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,5,5,0,0,0,0,1,1,0,0,3,1,48,18,57,25,16,82,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,8,5,0,0,1,0,2,0,0,0,6,5,87,73,104,83,27,187,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,01,7,12,0,0,1,1,6,0,0,0,4,3,102,83,120,99,34,219,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,02,16,7,2,1,1,2,2,2,0,0,7,6,105,79,133,97,46,230,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,03,4,13,1,2,2,1,3,2,0,0,4,7,100,83,114,108,39,222,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,04,14,9,0,4,1,3,6,0,0,0,6,11,71,90,98,117,54,215,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,05,8,13,3,1,1,4,3,4,0,0,7,5,91,82,113,109,49,222,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,06,16,8,2,1,3,0,1,3,0,0,2,6,97,85,121,103,42,224,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,07,15,15,3,2,3,0,2,1,0,0,6,4,78,85,107,107,51,214,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,08,14,12,0,0,2,2,2,1,0,0,0,3,98,84,116,102,36,218,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,09,13,14,0,1,1,1,1,2,0,0,5,6,90,83,110,107,44,217,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,10,14,10,2,0,1,1,3,0,0,0,4,3,85,85,109,99,38,208,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,11,10,14,0,0,1,2,1,2,0,0,1,2,104,91,117,111,33,228,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,12,7,9,1,0,1,1,4,2,0,0,3,1,110,91,126,104,29,230,District,EC-12,, ,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,151,146,14,12,19,18,37,20,0,0,58,63,1266,1112,1545,1371,538,2916,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,0,1,0,0,0,0,0,0,0,0,0,0,11,3,11,4,1,15,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,0,0,0,0,0,0,0,1,0,0,1,0,43,32,44,33,2,77,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,01,1,0,0,0,1,1,1,1,0,0,2,1,30,32,35,35,8,70,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,02,0,1,0,0,0,2,1,1,0,0,3,5,32,27,36,36,13,72,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,03,1,0,0,0,0,1,0,1,0,0,2,3,27,39,30,44,8,74,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,04,1,1,0,0,0,1,0,1,0,0,5,2,28,25,34,30,11,64,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,05,0,2,1,0,0,0,1,1,0,0,3,3,33,27,38,33,11,71,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,06,7,2,1,0,0,0,0,1,0,0,2,1,23,37,33,41,14,74,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,07,4,6,0,0,0,0,1,2,0,0,2,1,24,27,31,36,16,67,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,08,1,3,0,0,1,0,0,1,0,0,5,0,35,25,42,29,11,71,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,09,2,1,0,1,0,0,4,0,0,0,0,1,26,18,32,21,9,53,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,10,2,2,1,1,0,0,0,0,0,0,1,1,47,32,51,36,8,87,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,11,3,1,0,0,0,0,0,0,0,0,1,1,24,31,28,33,6,61,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,12,2,1,0,0,0,0,0,2,0,0,1,3,31,31,34,37,9,71,District,EC-12,, ,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,24,21,3,2,2,5,8,12,0,0,28,22,414,386,479,448,127,927,District,EC-12,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,KG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,01,5,4,0,0,0,0,0,0,0,0,0,0,0,1,5,5,9,10,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,02,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,9,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,03,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,8,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,05,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,9,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,06,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,07,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,08,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,5,District,KG-08,, ,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,All Grades,25,34,0,0,0,0,0,0,0,0,0,0,0,1,25,35,59,60,District,KG-08,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,EC,15,14,0,1,2,1,1,0,0,0,10,6,65,26,93,48,50,141,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,KG,43,34,0,0,3,0,5,3,1,1,21,12,190,152,263,202,123,465,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,01,39,26,1,1,4,7,6,3,2,1,20,17,149,157,221,212,127,433,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,02,24,28,2,1,3,2,5,1,0,1,27,15,126,136,187,184,109,371,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,03,35,25,2,1,1,3,7,2,0,0,7,19,152,155,204,205,102,409,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,04,28,36,1,1,2,4,10,2,1,0,8,10,158,113,208,166,103,374,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,05,37,31,2,3,5,1,4,3,0,0,1,10,154,148,203,196,97,399,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,06,42,28,1,1,2,5,3,2,1,0,5,2,145,138,199,176,92,375,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,07,41,27,1,3,1,3,3,3,0,1,4,4,142,121,192,162,91,354,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,08,43,36,1,1,4,1,1,2,0,0,3,9,135,135,187,184,101,371,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,09,30,27,1,1,3,1,4,4,0,0,8,2,159,154,205,189,81,394,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,10,37,28,2,2,1,1,3,4,0,0,5,2,154,144,202,181,85,383,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,11,29,30,0,3,3,1,8,0,0,0,4,2,147,137,191,173,80,364,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,12,26,28,3,2,4,5,3,4,0,0,1,0,151,148,188,187,76,375,District,EC-12,, ,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,All Grades,469,398,17,21,38,35,63,33,5,4,124,110,2027,1864,2743,2465,1317,5208,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,EC,2,0,0,0,0,0,0,0,0,0,0,0,2,5,4,5,2,9,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,KG,5,0,0,0,0,1,0,2,0,0,2,2,18,21,25,26,12,51,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,01,2,0,0,0,0,0,1,0,0,0,0,2,16,15,19,17,5,36,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,02,5,2,0,0,0,1,2,0,0,0,2,0,15,14,24,17,12,41,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,03,1,1,0,0,0,0,0,1,0,0,2,2,25,20,28,24,7,52,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,04,4,0,0,1,0,1,1,0,0,0,1,1,18,23,24,26,9,50,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,05,4,3,0,0,1,0,1,0,0,0,1,2,15,16,22,21,12,43,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,06,2,2,0,0,0,0,0,1,0,0,2,0,23,12,27,15,7,42,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,07,3,3,0,0,1,1,1,0,0,0,1,0,27,21,33,25,10,58,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,08,4,5,0,1,0,0,1,0,0,0,2,1,22,16,29,23,14,52,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,09,1,0,0,0,0,0,1,0,0,0,3,0,13,26,18,26,5,44,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,10,3,0,0,0,1,0,0,0,0,0,4,0,27,21,35,21,8,56,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,11,1,1,1,0,2,0,0,0,0,0,2,1,17,18,23,20,8,43,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,12,1,1,0,0,1,0,0,0,0,0,1,2,23,20,26,23,6,49,District,EC-12,, ,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,All Grades,38,18,1,2,6,4,8,4,0,0,23,13,261,248,337,289,117,626,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,3,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,3,5,0,0,0,0,0,0,0,0,0,0,7,4,10,9,8,19,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,10,3,0,0,0,0,0,0,0,0,0,0,6,3,16,6,13,22,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,5,2,0,0,0,0,0,0,0,0,0,0,8,6,13,8,7,21,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,7,7,0,0,0,0,0,0,0,0,0,0,5,3,12,10,14,22,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,6,6,0,0,0,0,0,0,0,0,0,0,4,5,10,11,12,21,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,7,9,0,0,0,0,0,0,0,0,0,0,3,2,10,11,16,21,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,2,3,0,0,0,0,0,0,0,0,0,0,6,11,8,14,5,22,District,EC-12,, ,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,3,6,0,0,0,0,1,0,0,0,0,0,4,2,8,8,10,16,District,EC-12,, ,
