Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,9,Y,4,44.44%,5,55.56%,1,11.11%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,7,77.78%,4,3,1,11.11%,0,1,2,22.22%,,,,,,,,,Y,Y,Y,Y
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,70,N,31,44.29%,39,55.71%,1,1.43%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,69,98.57%,31,38,0,0.00%,0,0,1,1.43%,34,48.57%,14,20.00%,,,,,N,N,Y,Y
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,1,95,N,50,52.63%,45,47.37%,1,1.05%,0,1,1,1.05%,1,0,0,0.00%,0,0,2,2.11%,0,2,1,1.05%,0,1,88,92.63%,47,41,2,2.11%,2,0,7,7.37%,52,54.74%,11,11.58%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,2,89,N,38,42.70%,51,57.30%,1,1.12%,0,1,0,0.00%,0,0,0,0.00%,0,0,2,2.25%,0,2,0,0.00%,0,0,83,93.26%,37,46,3,3.37%,1,2,6,6.74%,43,48.31%,14,15.73%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,3,81,N,41,50.62%,40,49.38%,3,3.70%,2,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,73,90.12%,36,37,5,6.17%,3,2,8,9.88%,41,50.62%,12,14.81%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,4,95,N,36,37.89%,59,62.11%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.05%,1,0,2,2.11%,0,2,87,91.58%,33,54,5,5.26%,2,3,8,8.42%,46,48.42%,10,10.53%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,5,99,N,49,49.49%,50,50.51%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.01%,0,1,0,0.00%,0,0,94,94.95%,47,47,4,4.04%,2,2,5,5.05%,41,41.41%,10,10.10%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,6,101,N,50,49.50%,51,50.50%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,0.99%,1,0,3,2.97%,2,1,96,95.05%,46,50,1,0.99%,1,0,5,4.95%,44,43.56%,9,8.91%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,7,77,N,39,50.65%,38,49.35%,2,2.60%,1,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,73,94.81%,37,36,2,2.60%,1,1,4,5.19%,,,10,12.99%,0,0.00%,0,0.00%,Y,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,8,92,N,48,52.17%,44,47.83%,2,2.17%,1,1,0,0.00%,0,0,0,0.00%,0,0,2,2.17%,1,1,2,2.17%,1,1,83,90.22%,43,40,3,3.26%,2,1,9,9.78%,46,50.00%,9,9.78%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,9,87,N,46,52.87%,41,47.13%,1,1.15%,0,1,1,1.15%,0,1,0,0.00%,0,0,0,0.00%,0,0,3,3.45%,3,0,81,93.10%,43,38,1,1.15%,0,1,6,6.90%,33,37.93%,5,5.75%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,10,95,N,41,43.16%,54,56.84%,3,3.16%,2,1,0,0.00%,0,0,0,0.00%,0,0,1,1.05%,1,0,2,2.11%,2,0,87,91.58%,36,51,2,2.11%,0,2,8,8.42%,32,33.68%,13,13.68%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,11,104,N,44,42.31%,60,57.69%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,0.96%,0,1,103,99.04%,44,59,0,0.00%,0,0,1,0.96%,38,36.54%,17,16.35%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,12,99,N,52,52.53%,47,47.47%,1,1.01%,1,0,0,0.00%,0,0,0,0.00%,0,0,1,1.01%,0,1,1,1.01%,1,0,94,94.95%,48,46,2,2.02%,2,0,5,5.05%,41,41.41%,11,11.11%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0001,01,AITKIN PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,1193,N,569,47.69%,624,52.31%,16,1.34%,7,9,2,0.17%,1,1,0,0.00%,0,0,11,0.92%,4,7,15,1.26%,9,6,1118,93.71%,532,586,31,2.60%,16,15,75,6.29%,527,44.17%,154,12.91%,0,0.00%,0,0.00%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,ECSE,899,N,324,36.04%,575,63.96%,17,1.89%,9,8,43,4.78%,10,33,0,0.00%,0,0,197,21.91%,58,139,266,29.59%,109,157,356,39.60%,134,222,20,2.22%,4,16,543,60.40%,585,65.07%,,>=90%,292,32.48%,37,4.12%,N,Y,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,KG,3200,N,1529,47.78%,1671,52.22%,104,3.25%,45,59,181,5.66%,73,108,2,0.06%,1,1,587,18.34%,293,294,1029,32.16%,509,520,1140,35.63%,535,605,157,4.91%,73,84,2060,64.38%,1943,60.72%,310,9.69%,797,24.91%,211,6.59%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,1,3217,N,1605,49.89%,1612,50.11%,98,3.05%,46,52,157,4.88%,78,79,4,0.12%,1,3,630,19.58%,306,324,1061,32.98%,533,528,1184,36.80%,608,576,83,2.58%,33,50,2033,63.20%,2019,62.76%,329,10.23%,834,25.92%,206,6.40%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,2,3227,N,1625,50.36%,1602,49.64%,114,3.53%,67,47,179,5.55%,84,95,8,0.25%,4,4,616,19.09%,285,331,1124,34.83%,568,556,1103,34.18%,578,525,83,2.57%,39,44,2124,65.82%,2077,64.36%,384,11.90%,939,29.10%,191,5.92%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,3,3069,N,1490,48.55%,1579,51.45%,114,3.71%,47,67,162,5.28%,81,81,3,0.10%,0,3,598,19.49%,298,300,1017,33.14%,473,544,1098,35.78%,554,544,77,2.51%,37,40,1971,64.22%,1980,64.52%,376,12.25%,917,29.88%,186,6.06%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,4,2978,N,1456,48.89%,1522,51.11%,110,3.69%,59,51,158,5.31%,80,78,4,0.13%,4,0,614,20.62%,303,311,1041,34.96%,479,562,997,33.48%,499,498,54,1.81%,32,22,1981,66.52%,1892,63.53%,471,15.82%,774,25.99%,155,5.20%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,5,2894,N,1397,48.27%,1497,51.73%,125,4.32%,61,64,175,6.05%,94,81,5,0.17%,3,2,555,19.18%,255,300,1047,36.18%,491,556,950,32.83%,469,481,37,1.28%,24,13,1944,67.17%,1819,62.85%,461,15.93%,735,25.40%,152,5.25%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,6,2388,N,1185,49.62%,1203,50.38%,108,4.52%,60,48,146,6.11%,72,74,1,0.04%,1,0,437,18.30%,230,207,847,35.47%,405,442,833,34.88%,411,422,16,0.67%,6,10,1555,65.12%,1488,62.31%,387,16.21%,537,22.49%,136,5.70%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,7,2337,N,1156,49.47%,1181,50.53%,105,4.49%,62,43,151,6.46%,79,72,1,0.04%,0,1,430,18.40%,214,216,909,38.90%,413,496,731,31.28%,383,348,10,0.43%,5,5,1606,68.72%,1554,66.50%,471,20.15%,534,22.85%,139,5.95%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,8,2436,N,1190,48.85%,1246,51.15%,110,4.52%,53,57,156,6.40%,81,75,1,0.04%,1,0,445,18.27%,215,230,973,39.94%,473,500,739,30.34%,360,379,12,0.49%,7,5,1697,69.66%,1582,64.94%,447,18.35%,564,23.15%,131,5.38%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,9,2456,N,1189,48.41%,1267,51.59%,100,4.07%,48,52,209,8.51%,101,108,1,0.04%,0,1,415,16.90%,189,226,957,38.97%,464,493,767,31.23%,381,386,7,0.29%,6,1,1689,68.77%,1604,65.31%,424,17.26%,569,23.17%,107,4.36%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,10,2394,N,1132,47.28%,1262,52.72%,87,3.63%,42,45,191,7.98%,98,93,2,0.08%,1,1,451,18.84%,199,252,936,39.10%,454,482,710,29.66%,329,381,17,0.71%,9,8,1684,70.34%,1578,65.91%,434,18.13%,529,22.10%,106,4.43%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,11,2190,N,1077,49.18%,1113,50.82%,77,3.52%,37,40,191,8.72%,100,91,0,0.00%,0,0,361,16.48%,153,208,849,38.77%,435,414,701,32.01%,345,356,11,0.50%,7,4,1489,67.99%,1379,62.97%,376,17.17%,378,17.26%,88,4.02%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,12,2719,N,1317,48.44%,1402,51.56%,93,3.42%,38,55,255,9.38%,115,140,2,0.07%,1,1,477,17.54%,221,256,1119,41.15%,570,549,764,28.10%,367,397,9,0.33%,5,4,1955,71.90%,1806,66.42%,702,25.82%,445,16.37%,131,4.82%,N,N,N,N
14-15,27,Hennepin,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.,000,,11,11,,All Grades,36404,N,17672,48.54%,18732,51.46%,1362,3.74%,674,688,2354,6.47%,1146,1208,34,0.09%,17,17,6813,18.71%,3219,3594,13175,36.19%,6376,6799,12073,33.16%,5953,6120,593,1.63%,287,306,24331,66.84%,23306,64.02%,6471,17.78%,8844,24.29%,1976,5.43%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,9,Y,6,66.67%,3,33.33%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,8,88.89%,5,3,1,11.11%,1,0,1,11.11%,,,,,,,,,Y,Y,Y,Y
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,16,N,8,50.00%,8,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,100.00%,8,8,0,0.00%,0,0,0,0.00%,9,56.25%,5,31.25%,,,,,N,N,Y,Y
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,1,20,N,12,60.00%,8,40.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.00%,1,0,0,0.00%,0,0,18,90.00%,10,8,1,5.00%,1,0,2,10.00%,14,70.00%,2,10.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,2,21,N,8,38.10%,13,61.90%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.76%,1,0,0,0.00%,0,0,20,95.24%,7,13,0,0.00%,0,0,1,4.76%,12,57.14%,2,9.52%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,3,17,N,7,41.18%,10,58.82%,1,5.88%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,94.12%,7,9,0,0.00%,0,0,1,5.88%,10,58.82%,1,5.88%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,4,25,N,10,40.00%,15,60.00%,1,4.00%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,22,88.00%,9,13,2,8.00%,0,2,3,12.00%,14,56.00%,4,16.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,5,30,N,18,60.00%,12,40.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,27,90.00%,16,11,3,10.00%,2,1,3,10.00%,19,63.33%,1,3.33%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,6,16,N,7,43.75%,9,56.25%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,100.00%,7,9,0,0.00%,0,0,0,0.00%,11,68.75%,4,25.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,7,20,N,11,55.00%,9,45.00%,3,15.00%,1,2,0,0.00%,0,0,0,0.00%,0,0,1,5.00%,0,1,0,0.00%,0,0,16,80.00%,10,6,0,0.00%,0,0,4,20.00%,11,55.00%,4,20.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,8,18,N,10,55.56%,8,44.44%,2,11.11%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,88.89%,8,8,0,0.00%,0,0,2,11.11%,12,66.67%,5,27.78%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,9,17,N,4,23.53%,13,76.47%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,17,100.00%,4,13,0,0.00%,0,0,0,0.00%,,,6,35.29%,0,0.00%,0,0.00%,Y,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,10,22,N,9,40.91%,13,59.09%,1,4.55%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,21,95.45%,9,12,0,0.00%,0,0,1,4.55%,12,54.55%,3,13.64%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,11,19,N,12,63.16%,7,36.84%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.26%,1,0,0,0.00%,0,0,18,94.74%,11,7,0,0.00%,0,0,1,5.26%,9,47.37%,3,15.79%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,12,36,N,21,58.33%,15,41.67%,2,5.56%,1,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,34,94.44%,20,14,0,0.00%,0,0,2,5.56%,17,47.22%,7,19.44%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,286,N,143,50.00%,143,50.00%,10,3.50%,5,5,0,0.00%,0,0,0,0.00%,0,0,4,1.40%,3,1,0,0.00%,0,0,265,92.66%,131,134,7,2.45%,4,3,21,7.34%,163,56.99%,56,19.58%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,21,N,9,42.86%,12,57.14%,7,33.33%,6,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,14,66.67%,3,11,0,0.00%,0,0,7,33.33%,7,33.33%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,40,N,20,50.00%,20,50.00%,11,27.50%,4,7,0,0.00%,0,0,0,0.00%,0,0,2,5.00%,1,1,0,0.00%,0,0,25,62.50%,14,11,2,5.00%,1,1,15,37.50%,23,57.50%,6,15.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,1,33,N,16,48.48%,17,51.52%,8,24.24%,5,3,1,3.03%,1,0,0,0.00%,0,0,1,3.03%,1,0,1,3.03%,0,1,21,63.64%,8,13,1,3.03%,1,0,12,36.36%,24,72.73%,6,18.18%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,2,44,N,21,47.73%,23,52.27%,9,20.45%,4,5,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,35,79.55%,17,18,0,0.00%,0,0,9,20.45%,25,56.82%,7,15.91%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,3,31,N,14,45.16%,17,54.84%,3,9.68%,1,2,0,0.00%,0,0,0,0.00%,0,0,2,6.45%,1,1,0,0.00%,0,0,26,83.87%,12,14,0,0.00%,0,0,5,16.13%,20,64.52%,6,19.35%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,4,27,N,14,51.85%,13,48.15%,5,18.52%,1,4,1,3.70%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,20,74.07%,12,8,1,3.70%,0,1,7,25.93%,13,48.15%,5,18.52%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,5,31,N,21,67.74%,10,32.26%,6,19.35%,3,3,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,24,77.42%,17,7,1,3.23%,1,0,7,22.58%,19,61.29%,1,3.23%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,6,43,N,17,39.53%,26,60.47%,5,11.63%,1,4,0,0.00%,0,0,1,2.33%,1,0,1,2.33%,1,0,1,2.33%,0,1,34,79.07%,13,21,1,2.33%,1,0,9,20.93%,27,62.79%,9,20.93%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,7,32,N,12,37.50%,20,62.50%,8,25.00%,3,5,0,0.00%,0,0,0,0.00%,0,0,1,3.13%,1,0,0,0.00%,0,0,23,71.88%,8,15,0,0.00%,0,0,9,28.13%,19,59.38%,7,21.88%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,8,23,N,12,52.17%,11,47.83%,3,13.04%,1,2,0,0.00%,0,0,0,0.00%,0,0,1,4.35%,1,0,1,4.35%,0,1,18,78.26%,10,8,0,0.00%,0,0,5,21.74%,12,52.17%,4,17.39%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,9,25,N,9,36.00%,16,64.00%,5,20.00%,3,2,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.00%,0,1,19,76.00%,6,13,0,0.00%,0,0,6,24.00%,10,40.00%,1,4.00%,0,0.00%,1,4.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,10,39,N,15,38.46%,24,61.54%,8,20.51%,2,6,0,0.00%,0,0,0,0.00%,0,0,1,2.56%,0,1,0,0.00%,0,0,30,76.92%,13,17,0,0.00%,0,0,9,23.08%,20,51.28%,7,17.95%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,11,24,N,13,54.17%,11,45.83%,1,4.17%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.17%,0,1,22,91.67%,12,10,0,0.00%,0,0,2,8.33%,10,41.67%,4,16.67%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,12,29,N,14,48.28%,15,51.72%,5,17.24%,2,3,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,24,82.76%,12,12,0,0.00%,0,0,5,17.24%,14,48.28%,2,6.90%,0,0.00%,0,0.00%,N,N,N,N
14-15,1,Aitkin,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,442,N,207,46.83%,235,53.17%,84,19.00%,37,47,2,0.45%,2,0,1,0.23%,1,0,9,2.04%,6,3,5,1.13%,0,5,335,75.79%,157,178,6,1.36%,4,2,107,24.21%,243,54.98%,86,19.46%,0,0.00%,1,0.23%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,ECSE,80,N,27,33.75%,53,66.25%,1,1.25%,1,0,1,1.25%,0,1,0,0.00%,0,0,16,20.00%,5,11,9,11.25%,5,4,47,58.75%,13,34,6,7.50%,3,3,33,41.25%,14,17.50%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,KG,268,N,124,46.27%,144,53.73%,2,0.75%,2,0,5,1.87%,2,3,0,0.00%,0,0,66,24.63%,32,34,17,6.34%,8,9,160,59.70%,68,92,18,6.72%,12,6,108,40.30%,128,47.76%,21,7.84%,26,9.70%,0,0.00%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,1,278,N,140,50.36%,138,49.64%,0,0.00%,0,0,4,1.44%,3,1,0,0.00%,0,0,74,26.62%,35,39,19,6.83%,10,9,155,55.76%,80,75,26,9.35%,12,14,123,44.24%,151,54.32%,29,10.43%,30,10.79%,1,0.36%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,2,287,N,132,45.99%,155,54.01%,0,0.00%,0,0,3,1.05%,1,2,0,0.00%,0,0,75,26.13%,38,37,16,5.57%,7,9,162,56.45%,73,89,31,10.80%,13,18,125,43.55%,156,54.36%,51,17.77%,27,9.41%,0,0.00%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,3,283,N,130,45.94%,153,54.06%,2,0.71%,2,0,4,1.41%,1,3,0,0.00%,0,0,79,27.92%,35,44,11,3.89%,6,5,159,56.18%,73,86,28,9.89%,13,15,124,43.82%,151,53.36%,35,12.37%,33,11.66%,0,0.00%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,4,290,N,140,48.28%,150,51.72%,0,0.00%,0,0,7,2.41%,6,1,0,0.00%,0,0,62,21.38%,30,32,15,5.17%,8,7,173,59.66%,85,88,33,11.38%,11,22,117,40.34%,152,52.41%,44,15.17%,16,5.52%,1,0.34%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,5,261,N,131,50.19%,130,49.81%,1,0.38%,1,0,3,1.15%,1,2,0,0.00%,0,0,82,31.42%,34,48,14,5.36%,11,3,142,54.41%,76,66,19,7.28%,8,11,119,45.59%,140,53.64%,48,18.39%,6,2.30%,0,0.00%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,6,253,N,127,50.20%,126,49.80%,2,0.79%,1,1,6,2.37%,2,4,0,0.00%,0,0,58,22.92%,22,36,14,5.53%,7,7,153,60.47%,82,71,20,7.91%,13,7,100,39.53%,121,47.83%,41,16.21%,7,2.77%,0,0.00%,N,N,N,N
14-15,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,,11,11,,7,252,N,111,44.05%,141,55.95%,3,1.19%,2,1,2,0.79%,1,1,0,0.00%,0,0,57,22.62%,22,35,18,7.14%,7,11,156,61.90%,71,85,16,6.35%,8,8,96,38.10%,107,42.46%,39,15.48%,10,3.97%,1,0.40%,N,N,N,N
