Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
11-Oct,62,Ramsey,4074,7,AFSA HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,44,35,9,79.5,20.5,56.5,7.3,20.3,4,10.5,1.6,53.4-59.6,0,0,0,0,0,0,0,52,198,9,Y,,,0
11-Oct,62,Ramsey,4075,7,AVALON SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,47,32,15,68.1,31.9,53.2,7,18.5,3.7,12.9,1.9,49.5-56.9,0,0,0,0,0,0,0,35,174,9,Y,,,0
11-Oct,11,Cass,4080,7,PILLAGER AREA CHARTER SCHOOL,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,4,39,9,Y,,,0
11-Oct,66,Rice,4081,7,DISCOVERY PUBLIC SCHOOL FARIBAULT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,11,7,4,63.6,36.4,49,6.5,17,3.6,10.2,3.1,43.0-55.0,0,0,0,0,0,0,0,10,71,9,Y,,,0
11-Oct,62,Ramsey,4082,7,BLUESKY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,64,40,24,62.5,37.5,51.8,6.8,18.2,3.8,11,1.4,49.1-54.5,0,0,1,1,0,0,0,80,724,9,Y,,,0
11-Oct,69,St. Louis,4085,7,HARBOR CITY INTERNATIONAL CHARTER,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,44,38,6,86.4,13.6,60.9,7.6,21.3,4.2,13.3,2,57.0-64.8,0,0,0,0,0,0,0,52,205,9,Y,,,0
11-Oct,27,Hennepin,4087,7,SAGE ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,24,9,15,37.5,62.5,43,5.3,15.8,2.6,12.9,2.6,37.9-48.1,0,0,0,0,0,0,0,32,87,9,Y,,,0
11-Oct,66,Rice,4091,7,ARTECH,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,23,23,0,100,0,62.6,8.2,22.2,4.4,8.6,1.8,59.1-66.1,0,0,0,0,0,0,0,24,120,9,Y,,,0
11-Oct,27,Hennepin,4092,7,WATERSHED HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,21,16,5,76.2,23.8,56,7.2,20.2,4,10.7,2.3,51.4-60.6,0,0,0,0,0,0,0,21,96,9,Y,,,0
11-Oct,43,McLeod,4093,7,NEW CENTURY CHARTER SCHOOL,0,All Schools,6,06E,GRAD,20110412,10,R,1,All Categories,All Students,N,22,21,1,95.5,4.5,57.2,7.2,20.9,4.5,7.6,1.6,54.0-60.4,0,0,0,0,0,0,0,30,141,9,Y,,,0
11-Oct,13,Chisago,4095,7,TRIO WOLF CREEK DISTANCE LEARNING,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,22,18,4,81.8,18.2,54.5,7.3,19.8,4.1,6.1,1.3,51.9-57.1,0,0,0,0,0,0,0,15,133,9,Y,,,0
11-Oct,62,Ramsey,4098,7,NOVA CLASSICAL ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,22,19,3,86.4,13.6,64.3,7.8,22,4.3,15,3.2,58.0-70.6,0,0,0,0,0,0,0,21,630,9,Y,,,0
11-Oct,19,Dakota,4099,7,TAREK IBN ZIYAD ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,Y,2,,,,,,,,,,,,,,,,,,,1,521,9,Y,,,0
11-Oct,27,Hennepin,4102,7,MINNESOTA INTERNSHIP CENTER,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,33,0,33,0,100,31.6,3.1,10.4,2,12.2,2.1,27.4-35.8,9,2,0,1,0,0,0,52,219,9,Y,,,0
11-Oct,62,Ramsey,4103,7,HMONG COLLEGE PREP ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,75,38,37,50.7,49.3,44.9,5,16.8,3.1,13.4,1.5,41.9-47.9,0,0,0,0,0,0,0,83,673,9,Y,,,0
11-Oct,2,Anoka,4104,7,PALADIN ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,14,6,8,42.9,57.1,44.9,6.1,15.7,2.9,9.8,2.6,39.8-50.0,1,0,0,2,0,0,0,6,134,9,Y,,,0
11-Oct,62,Ramsey,4105,7,GREAT RIVER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,39,36,3,92.3,7.7,62.6,8.2,21.8,4.4,10.9,1.7,59.2-66.0,0,0,0,2,0,0,0,43,271,9,Y,,,0
11-Oct,4,Beltrami,4106,7,TREKNORTH HIGH SCHOOL,0,All Schools,1,2,GRAD,20110412,10,R,1,All Categories,All Students,N,33,30,3,90.9,9.1,61.5,8,21.5,4.6,9.7,1.7,58.2-64.8,0,0,1,0,0,0,0,30,171,9,Y,,,0
11-Oct,4,Beltrami,4107,7,VOYAGEURS EXPEDITIONARY,0,All Schools,7,2,GRAD,20110412,10,R,1,All Categories,All Students,N,11,2,9,18.2,81.8,42.2,5.2,14.3,3.1,9.2,2.8,36.8-47.6,0,0,0,0,0,0,0,9,68,9,Y,,,0
11-Oct,62,Ramsey,4108,7,GENERAL JOHN VESSEY JR LEADERSHIP,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,14,8,6,57.1,42.9,45.6,5.8,16.1,3.4,13.2,3.5,38.7-52.5,0,0,0,2,0,0,0,19,84,9,Y,,,0
11-Oct,19,Dakota,4109,7,SOBRIETY HIGH,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,21,10,11,47.6,52.4,46.4,5.7,16.3,3.4,8.9,2,42.6-50.2,0,0,0,0,0,0,0,12,82,9,Y,,,0
11-Oct,27,Hennepin,4110,7,MAIN STREET SCHOOL PERFORMING ARTS,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,59,53,6,89.8,10.2,59.6,7.4,21.5,4.3,10.1,1.3,57.0-62.2,0,0,0,0,0,0,0,62,252,9,Y,,,0
11-Oct,27,Hennepin,4111,7,AUGSBURG FAIRVIEW ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,19,8,11,42.1,57.9,44.1,5.6,15.5,2.7,10.6,2.4,39.3-48.9,0,0,0,0,0,0,0,16,90,9,Y,,,0
11-Oct,62,Ramsey,4112,7,ST PAUL CONSERVATORY PERFORMING ART,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,131,121,10,92.4,7.6,61.3,7.8,21.9,4.3,10.2,0.9,59.6-63.0,0,0,0,0,0,0,5,152,535,9,Y,,,0
11-Oct,27,Hennepin,4114,7,PRESTIGE ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,10,4,6,40,60,43.2,5.8,13.9,3.1,13.8,4.4,34.6-51.8,0,0,0,0,0,0,1,17,68,9,Y,,,0
11-Oct,19,Dakota,4119,7,ACADEMIC ARTS HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,10,2,8,20,80,41.8,5.1,14.5,2.8,8.3,2.6,36.7-46.9,0,0,0,1,0,0,0,11,58,9,Y,,,0
11-Oct,82,Washington,4120,7,ST. CROIX PREPARATORY ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,68,64,4,94.1,5.9,63.2,8,22.6,4.4,9.1,1.1,61.0-65.4,0,0,0,0,0,0,0,67,956,9,Y,,,0
11-Oct,27,Hennepin,4121,7,UBAH MEDICAL ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,55,33,22,60,40,50.4,6.1,18.3,3.3,14.3,1.9,46.6-54.2,0,0,0,0,0,0,0,53,217,9,Y,,,0
11-Oct,27,Hennepin,4122,7,EAGLE RIDGE ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,38,35,3,92.1,7.9,65.5,8.1,22.6,4.4,12.2,2,61.6-69.4,0,0,0,0,0,0,1,39,559,9,Y,,,0
11-Oct,27,Hennepin,4126,7,PRAIRIE SEEDS ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,55,23,32,41.8,58.2,46.6,5.1,17.3,3.3,8.3,1.1,44.4-48.8,0,0,0,1,0,0,0,52,705,9,Y,,,0
11-Oct,27,Hennepin,4131,7,LIGHTHOUSE ACADEMY OF NATIONS,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,32,10,22,31.3,68.8,38.1,4.3,13.5,2.2,11.4,2,34.1-42.1,0,0,0,0,0,0,0,38,158,9,Y,,,0
11-Oct,62,Ramsey,4132,7,TWIN CITIES ACADEMY HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,39,33,6,84.6,15.4,56.1,7.2,20.4,3.9,10.1,1.6,52.9-59.3,0,0,0,0,0,0,0,39,127,9,Y,,,0
11-Oct,31,Itasca,4146,7,NORTHERN LIGHTS COMMUNITY SCHOOL,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,10,6,4,60,40,53.1,7.2,19,3.6,9.7,3.1,47.1-59.1,0,1,0,0,0,0,0,15,96,9,Y,,,0
11-Oct,27,Hennepin,4150,7,MINNESOTA ONLINE HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,21,12,9,57.1,42.9,49.3,6.8,16.8,3.7,11.1,2.4,44.5-54.1,0,0,0,1,0,0,0,17,133,9,Y,,,0
11-Oct,40,Le Sueur,4151,7,EDVISIONS OFF CAMPUS SCHOOL,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,14,10,4,71.4,28.6,47.8,5.9,17,3.8,12.2,3.3,41.4-54.2,0,0,0,0,0,0,0,9,76,9,Y,,,0
11-Oct,27,Hennepin,4160,7,SPECTRUM HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,62,51,11,82.3,17.7,56.7,7.3,20.1,4.1,11.2,1.4,53.9-59.5,0,0,0,0,0,0,0,64,240,9,Y,,,0
11-Oct,27,Hennepin,4163,7,LEARNING FOR LEADERSHIP CHARTER,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,11,7,4,63.6,36.4,49.8,5.3,17.9,3.7,15.6,4.7,40.6-59.0,0,0,0,0,0,0,0,14,187,9,Y,,,0
11-Oct,69,St. Louis,4166,7,EAST RANGE ACADEMY OF TECH-SCIENCE,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,22,14,8,63.6,36.4,49.8,6.4,17.5,3.9,10.4,2.2,45.5-54.1,0,0,0,0,0,0,0,22,115,9,Y,,,0
11-Oct,27,Hennepin,4173,7,DUNWOODY ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,25,11,14,44,56,47.9,5.6,17.5,3.4,10.4,2.1,43.8-52.0,1,0,0,0,0,0,0,26,136,9,Y,,,0
11-Oct,27,Hennepin,4175,7,LONG TIENG ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,18,5,13,27.8,72.2,40.3,4.4,14.7,2.6,12.3,2.9,34.6-46.0,0,0,0,0,0,0,0,18,102,9,Y,,,0
11-Oct,1,Aitkin,4177,7,MINISINAAKWAANG LEADERSHIP ACADEMY,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,Y,4,,,,,,,,,,,,,,,,,,,4,37,9,Y,,,0
11-Oct,27,Hennepin,4178,7,LINCOLN INTERNATIONAL SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,17,3,14,17.6,82.4,34.1,3.4,11.9,1.5,11.9,2.9,28.4-39.8,0,0,0,0,0,0,0,20,91,9,Y,,,0
11-Oct,27,Hennepin,4182,7,QUEST ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,10,7,3,70,30,55.3,6.6,19.7,4.4,11.5,3.6,48.2-62.4,0,0,0,0,0,0,1,12,88,9,Y,,,0
11-Oct,27,Hennepin,4183,7,LIONSGATE ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,18,16,2,88.9,11.1,59.2,7.8,20.8,4.4,9.6,2.3,54.8-63.6,0,0,0,0,0,0,0,23,135,9,Y,,,0
11-Oct,62,Ramsey,4190,7,RIVER'S EDGE ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,12,59,9,Y,,,0
11-Oct,77,Todd,6004,61,FRESHWATER ED. DIST.,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,21,8,13,38.1,61.9,45.8,5.5,15.7,3.7,9.3,2,41.8-49.8,0,0,0,0,0,0,1,24,131,9,Y,,,0
11-Oct,55,Olmsted,6012,61,ZUMBRO EDUCATION DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,22,10,12,45.5,54.5,46.2,5.9,15.9,3.5,12.9,2.7,40.8-51.6,0,0,0,0,0,0,0,22,114,9,Y,,,0
11-Oct,85,Winona,6013,61,HIAWATHA VALLEY ED. DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,8,91,9,Y,,,0
11-Oct,21,Douglas,6014,61,RUNESTONE AREA ED. DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,9,106,9,Y,,,0
11-Oct,12,Chippewa,6018,61,MN RIVER VALLEY EDUCATION DISTRICT,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,18,6,12,33.3,66.7,44.2,5.7,14.8,3.2,8.9,2.1,40.1-48.3,0,0,0,0,0,0,0,13,106,9,Y,,,0
11-Oct,73,Stearns,6026,61,WEST CENTRAL EDUCATION DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,6,49,9,Y,,,0
11-Oct,52,Nicollet,6027,61,MN VALLEY EDUCATION DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,Y,5,,,,,,,,,,,,,,,,,,,5,52,9,Y,,,0
11-Oct,8,Brown,6049,61,RIVER BEND EDUCATION DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,20,2,18,10,90,43.1,4.5,15.4,3.3,7,1.6,40.0-46.2,0,0,0,0,0,0,2,20,130,9,Y,,,0
11-Oct,25,Goodhue,6051,61,GOODHUE COUNTY EDUCATION  DIST.,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,8,65,9,Y,,,0
11-Oct,27,Hennepin,6065,62,METROPOLITAN LEARNING ALLIANCE,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,5,72,9,Y,,,0
11-Oct,62,Ramsey,6067,62,EAST METRO INTEGRATION DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,47,38,9,80.9,19.1,57,7.5,20.6,4.1,9.5,1.4,54.3-59.7,0,0,0,0,0,0,0,50,859,9,Y,,,0
11-Oct,27,Hennepin,6069,62,WEST METRO EDUCATION PROGRAM,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,33,23,10,69.7,30.3,53.5,6.6,19.5,3.7,11,1.9,49.8-57.2,0,0,0,0,0,0,0,33,1011,9,Y,,,0
11-Oct,69,St. Louis,6076,50,NORTHLAND LEARNING CENTER,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,10,4,6,40,60,39,5.1,13.1,2.7,15.2,4.8,29.6-48.4,0,0,0,0,0,0,2,10,84,9,Y,,,0
11-Oct,30,Isanti,6079,52,RUM RIVER SPECIAL EDUCATION COOP,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,11,60,9,Y,,,0
