districtNumber,districtType,districtName,year,percentEng
4186,07,GLOBAL ACADEMY,2013,0.207142857142857
4187,07,NATURAL SCIENCE ACADEMY,2013,1
4188,07,COLOGNE ACADEMY,2013,0.9921875
4189,07,BRIGHT WATER ELEMENTARY,2013,0.929577464788732
4190,07,RIVERS EDGE ACADEMY,2013,0.984615384615385
4191,07,KIPP MINNESOTA CHARTER SCHOOL,2013,0.9875
4192,07,BEST ACADEMY,2013,0.629778672032193
4193,07,COLLEGE PREPARATORY ELEMENTARY,2013,0.33969465648855
4194,07,CANNON RIVER STEM SCHOOL,2013,0.964705882352941
4195,07,OSHKI OGIMAAG CHARTER SCHOOL,2013,1
4198,07,DISCOVERY WOODS,2013,1
4199,07,PARNASSUS PREPARATORY CHARTER SCHOOL,2013,0.947626841243863
4200,07,STEP ACADEMY CHARTER SCHOOL,2013,0.144736842105263
4201,07,CORNERSTONE MONTESSORI ELEMENTARY,2013,0.634146341463415
4204,07,ROCHESTER STEM ACADEMY,2013,0.0169491525423729
4205,07,HENNEPIN ELEMENTARY SCHOOL,2013,0.148936170212766
4207,07,VERMILION COUNTRY SCHOOL,2013,NA
4208,07,NASHA SHKOLA CHARTER SCHOOL,2013,0.258064516129032
4209,07,MASTERY SCHOOL,2013,0.993589743589744
4210,07,UPPER MISSISSIPPI ACADEMY,2013,NA
4212,07,WEST SIDE SUMMIT CHARTER SCHOOL,2013,NA
4213,07,PRODEO ACADEMY,2013,NA
4215,07,SEJONG ACADEMY OF MINNESOTA,2013,NA
4217,07,TECHNICAL ACADEMIES OF MINNESOTA,2013,NA
4218,07,VENTURE ACADEMY,2013,NA
4219,07,NORTHEAST COLLEGE PREP,2013,NA
4220,07,AGAMIM CLASSICAL ACADEMY,2013,NA
4221,07,DISCOVERY CHARTER SCHOOL,2013,NA
4223,07,SAINT CLOUD MATH AND SCIENCE ACADEMY CHARTER SCHOOL,2013,NA
4224,07,STAR OF THE NORTH ACADEMY CHARTER SCHOOL,2013,NA
4225,07,UNIVERSAL ACADEMY CHARTER SCHOOL,2013,NA
4226,07,BDOTE LEARNING CENTER,2013,NA
4227,07,ART AND SCIENCE ACADEMY,2013,NA
4228,07,WOODBURY LEADERSHIP ACADEMY,2013,NA
4229,07,JANE GOODALL ENVIRONMENTAL SCIENCE ACADEMY,2013,NA
4230,07,MINNESOTA EXCELLENCE IN LEARNING ACADEMY,2013,NA
4231,07,MINNESOTA MATH AND SCIENCE ACADEMY,2013,NA
4232,07,SUCCESS ACADEMY,2013,NA
4233,07,LEVEL UP ACADEMY,2013,NA
4237,07,CAREER PATHWAYS,2013,NA
4238,07,ROCHESTER BEACON ACADEMY,2013,NA
4239,07,TESFA INTERNATIONAL SCHOOL,2013,NA
4240,07,NEW CENTURY SCHOOL,2013,NA
4243,07,NORTH METRO FLEX ACADEMY,2013,NA
4244,07,FIT ACADEMY,2013,NA
4246,07,BIG PICTURE TWIN CITIES,2013,NA
4250,07,ATHLOS ACADEMY OF SAINT CLOUD,2013,NA
4254,07,MARINE AREA COMMUNITY SCHOOL,2013,NA
6004,61,FRESHWATER EDUCATION DISTRICT,2013,0.936936936936937
6012,61,ZUMBRO EDUCATION DISTRICT,2013,1
6013,61,HIAWATHA VALLEY EDUCATION DISTRICT,2013,1
6014,61,RUNESTONE AREA EDUCATION DISTRICT,2013,1
6018,61,MINNESOTA RIVER VALLEY EDUCATION DISTRICT,2013,0.984126984126984
6026,61,WEST CENTRAL EDUCATION DISTRICT,2013,1
6027,61,MINNESOTA VALLEY EDUCATION DISTRICT,2013,0.931034482758621
6049,61,RIVER BEND EDUCATION DISTRICT,2013,0.991228070175439
6051,61,GOODHUE COUNTY EDUCATION DISTRICT,2013,1
6074,50,CENTRAL MINNESOTA JOINT POWERS DISTRICT,2013,1
6076,50,NORTHLAND LEARNING CENTER,2013,1
6079,52,RUM RIVER SPECIAL EDUCATION COOPERATIVE,2013,1
6083,52,SOUTHERN MINNESOTA EDUCATION CONSORTIUM,2013,NA
6090,52,SHERBURNE AND NORTHERN WRIGHT SPECIAL EDUCATION COOPERATIVE,2013,NA
6094,52,CANNON VALLEY SPECIAL EDUCATION COOPERATIVE,2013,NA
6095,52,AUSTIN ALBERT LEA AREA SPECIAL EDUCATION COOPERATIVE,2013,NA
6096,52,NORTHERN LIGHTS ACADEMY COOPERATIVE,2013,NA
6383,61,BENTON-STEARNS EDUCATION DISTRICT,2013,1
6979,61,MID STATE EDUCATION DISTRICT,2013,1
9999,99,STATEWIDE,2013,0.867714267826958
0000,01,Minneapolis-St. Paul International Airport,2013,NA
2759,01,Eagle Valley,2013,NA
0323,02,Franconia,2013,NA
0815,02,Prinsburg,2013,NA
0001,01,AITKIN PUBLIC SCHOOL DISTRICT,2014,1
0001,03,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,2014,0.683119893704238
0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,2014,1
0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,2014,1
0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DISTRICT,2014,0.849881093935791
0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DISTRICT,2014,0.856387524033326
0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,2014,0.94401364764268
0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DISTRICT,2014,0.571796522858983
0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,2014,0.784536082474227
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2014,0.9572347934399
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2014,0.827956989247312
0022,01,DETROIT LAKES PUBLIC SCHOOL DISTRICT,2014,0.993295695130557
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DISTRICT,2014,0.996710526315789
0025,01,PINE POINT PUBLIC SCHOOL DISTRICT,2014,1
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2014,0.994276692322874
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2014,0.993517017828201
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2014,0.99601593625498
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2014,0.88
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2014,0.98782911077993
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2014,0.996706915477497
0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,2014,0.993779160186625
0077,01,MANKATO PUBLIC SCHOOL DISTRICT,2014,0.910730743910467
0081,01,COMFREY PUBLIC SCHOOL DISTRICT,2014,0.993670886075949
0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,2014,0.890710382513661
0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,2014,0.975165562913907
0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,2014,0.979527559055118
0091,01,BARNUM PUBLIC SCHOOL DISTRICT,2014,1
0093,01,CARLTON PUBLIC SCHOOL DISTRICT,2014,1
0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,2014,0.995939910678035
0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,2014,1
0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2014,0.998402555910543
0099,01,ESKO PUBLIC SCHOOL DISTRICT,2014,0.997522708505368
0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,2014,0.996875
0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,2014,0.96149843912591
0110,01,WACONIA PUBLIC SCHOOL DISTRICT,2014,0.973612622415669
0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DISTRICT,2014,0.989025177533893
0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,2014,0.881615899762368
0113,01,WALKER-HACKENSACK-AKELEY SCHOOL DISTRICT,2014,0.995896032831737
0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,2014,1
0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,2014,1
0118,01,NORTHLAND COMMUNITY SCHOOLS,2014,0.997118155619596
0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2014,0.905132192846034
0138,01,NORTH BRANCH PUBLIC SCHOOLS,2014,0.988394584139265
0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,2014,0.996644295302013
0146,01,BARNESVILLE PUBLIC SCHOOL DISTRICT,2014,1
0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,2014,0.95615866388309
0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,2014,0.888672566371681
0160,70,MINNESOTA STATE ACADEMIES,2014,0.241379310344828
0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,2014,1
0166,01,COOK COUNTY PUBLIC SCHOOLS,2014,1
0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,2014,0.778242677824268
0177,01,WINDOM PUBLIC SCHOOL DISTRICT,2014,0.860061287027579
0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,2014,0.995962732919255
0182,01,CROSBY-IRONTON PUBLIC SCHOOL DISTRICT,2014,0.999078341013825
0186,01,PEQUOT LAKES PUBLIC SCHOOLS,2014,0.999376169681847
0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,2014,0.695321700032116
0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,2014,0.929110981987217
0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,2014,0.940753708651986
0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,2014,0.998272884283247
0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,2014,0.859187563062895
0197,01,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,2014,0.777313557551703
0199,01,INVER GROVE HEIGHTS SCHOOLS,2014,0.837480148226575
0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,2014,0.9728285077951
0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,2014,0.962162162162162
0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,2014,0.976521322472448
0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,2014,0.993223872817305
0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,2014,0.995375722543353
0227,01,CHATFIELD PUBLIC SCHOOLS,2014,0.987991266375546
0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,2014,1
0238,01,MABEL-CANTON PUBLIC SCHOOL DISTRICT,2014,1
0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,2014,1
0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,2014,0.863098942128189
0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,2014,1
0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,2014,0.993025283347864
0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,2014,0.931297709923664
0255,01,PINE ISLAND PUBLIC SCHOOL DISTRICT,2014,0.999158957106812
0256,01,RED WING PUBLIC SCHOOL DISTRICT,2014,0.963045912653975
0261,01,ASHBY PUBLIC SCHOOL DISTRICT,2014,0.99601593625498
0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,2014,1
0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,2014,0.841051862673484
0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2014,0.754337539432177
0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2014,0.810810810810811
0273,01,EDINA PUBLIC SCHOOL DISTRICT,2014,0.906832298136646
0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,2014,0.947253886010363
0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,2014,0.971428571428571
0278,01,ORONO PUBLIC SCHOOL DISTRICT,2014,0.964722822174226
0279,01,OSSEO PUBLIC SCHOOL DISTRICT,2014,0.760404339250493
0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,2014,0.540797403801576
0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2014,0.815292949354518
0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,2014,0.862745098039216
0283,01,ST. LOUIS PARK PUBLIC SCHOOL DISTRICT,2014,0.841008771929825
0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,2014,0.864649530494167
0286,01,BROOKLYN CENTER SCHOOL DISTRICT,2014,0.691844300278035
0287,06,INTERMEDIATE DISTRICT 313,2014,0.871574001566171
0288,06,SOUTHWEST METRO INTERMEDIATE 288,2014,NA
0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,2014,0.987252747252747
0297,01,SPRING GROVE SCHOOL DISTRICT,2014,1
0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,2014,0.996951219512195
0300,01,LA CRESCENT-HOKAH SCHOOL DISTRICT,2014,1
0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,2014,1
0308,01,NEVIS PUBLIC SCHOOL DISTRICT,2014,1
0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,2014,0.989085948158254
0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,2014,0.993932038834951
0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,2014,0.996116504854369
0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,2014,1
0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,2014,0.992700729927007
0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,2014,1
0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,2014,0.888888888888889
0332,01,MORA PUBLIC SCHOOL DISTRICT,2014,1
0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,2014,1
0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,2014,0.986360373295047
0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,2014,0.69588638589618
0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,2014,0.940789473684211
0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,2014,0.986400725294651
0362,01,LITTLEFORK-BIG FALLS SCHOOL DISTRICT,2014,0.98546511627907
0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,2014,0.988636363636364
0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,2014,0.99009900990099
0381,01,LAKE SUPERIOR PUBLIC SCHOOL DISTRICT,2014,1
0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,2014,1
0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,2014,1
0397,52,LAKE AGASSIZ SPECIAL EDUCATION COOPERATIVE,2014,1
0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,2014,0.989690721649485
0403,01,IVANHOE PUBLIC SCHOOL DISTRICT,2014,1
0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT,2014,1
0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,2014,0.841474245115453
0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,2014,0.914473684210526
0415,01,LYND PUBLIC SCHOOL DISTRICT,2014,0.725190839694656
0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,2014,0.96763202725724
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DISTRICT,2014,0.873205741626794
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2014,1
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCHOOL,2014,1
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2014,1
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2014,1
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2014,0.990049751243781
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2014,0.996907216494845
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2014,0.953725961538462
0466,01,DASSEL-COKATO PUBLIC SCHOOL DISTRICT,2014,0.988738738738739
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2014,1
0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,2014,0.994095711622126
0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,2014,0.996987951807229
0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,2014,0.982800982800983
0484,01,PIERZ PUBLIC SCHOOL DISTRICT,2014,0.992740471869328
0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,2014,0.997737556561086
0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,2014,0.987987987987988
0487,01,UPSALA PUBLIC SCHOOL DISTRICT,2014,1
0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,2014,0.746760144465689
0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,2014,0.997530864197531
0497,01,LYLE PUBLIC SCHOOL DISTRICT,2014,0.975103734439834
0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS,2014,0.965870307167236
0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,2014,0.969298245614035
0505,01,FULDA PUBLIC SCHOOL DISTRICT,2014,0.981481481481482
0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,2014,0.957317073170732
0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,2014,0.891849529780564
0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,2014,0.981260647359455
0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,2014,1
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2014,0.485734664764622
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2014,0.998403406067057
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2014,0.997302158273381
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2014,0.993380855397149
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2014,0.764992389649924
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2014,0.997742663656885
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2014,0.992138364779874
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2014,1
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DISTRICT,2014,1
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DISTRICT,2014,0.650933040614709
0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,2014,0.963676797627873
0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,2014,1
0553,01,NEW YORK MILLS PUBLIC SCHOOL DISTRICT,2014,0.997134670487106
0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,2014,1
0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,2014,0.978260869565217
0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2014,0.995402298850575
0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,2014,0.986974541148609
0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,2014,0.886740331491713
0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,2014,0.994897959183674
0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,2014,0.929866036249015
0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,2014,0.957062146892655
0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,2014,1
0600,01,FISHER PUBLIC SCHOOL DISTRICT,2014,0.988505747126437
0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,2014,0.995412844036697
0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2014,0.903464641670622
0622,01,NORTH ST PAUL-MAPLEWOOD OAKDALE PUBLIC SCHOOL DISTRICT,2014,0.799192540613285
0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT,2014,0.734379457917261
0624,01,WHITE BEAR LAKE SCHOOL DISTRICT,2014,0.920194829524166
0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,2014,0.542518750337236
0630,01,RED LAKE FALLS PUBLIC SCHOOL DISTRICT,2014,1
0635,01,MILROY PUBLIC SCHOOL DISTRICT,2014,0.958333333333333
0640,01,WABASSO PUBLIC SCHOOL DISTRICT,2014,0.992105263157895
0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,2014,0.718959506570126
0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,2014,0.880565741225773
0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,2014,0.994236311239193
0676,01,BADGER PUBLIC SCHOOL DISTRICT,2014,1
0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,2014,0.994190871369295
0690,01,WARROAD PUBLIC SCHOOL DISTRICT,2014,0.916083916083916
0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,2014,0.997191011235955
0696,01,ELY PUBLIC SCHOOL DISTRICT,2014,0.99820788530466
0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,2014,1
0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,2014,0.995520159283225
0701,01,HIBBING PUBLIC SCHOOL DISTRICT,2014,0.995847176079734
0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,2014,0.993792325056433
0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,2014,0.991750147318798
0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT,2014,1
0709,01,DULUTH PUBLIC SCHOOL DISTRICT,2014,0.990843764487714
0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,2014,1
0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2014,0.982356647763075
0717,01,JORDAN PUBLIC SCHOOL DISTRICT,2014,0.932735426008969
0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,2014,0.929216664419577
0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,2014,0.757729280332554
0721,01,NEW PRAGUE AREA SCHOOLS,2014,0.984110712455151
0726,01,BECKER PUBLIC SCHOOL DISTRICT,2014,0.979848866498741
0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,2014,0.966295609152752
0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,2014,0.957079542803826
0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,2014,1
0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,2014,0.995468277945619
0740,01,MELROSE PUBLIC SCHOOL DISTRICT,2014,0.755406413124534
0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,2014,0.989583333333333
0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,2014,0.793493779318784
0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,2014,0.965884861407249
0745,01,ALBANY PUBLIC SCHOOL DISTRICT,2014,0.981065088757396
0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,2014,0.983156750882912
0750,01,ROCORI PUBLIC SCHOOL DISTRICT,2014,0.933764940239044
0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DISTRICT,2014,0.961647727272727
0761,01,OWATONNA PUBLIC SCHOOL DISTRICT,2014,0.867637877211238
0763,01,MEDFORD PUBLIC SCHOOL DISTRICT,2014,0.945157526254376
0768,01,HANCOCK PUBLIC SCHOOL DISTRICT,2014,0.957792207792208
0771,01,CHOKIO-ALBERTA PUBLIC SCHOOL DISTRICT,2014,1
0775,01,KERKHOVEN-MURDOCK-SUNBURG,2014,0.932038834951456
0777,01,BENSON PUBLIC SCHOOL DISTRICT,2014,0.981879954699887
0786,01,BERTHA-HEWITT PUBLIC SCHOOL DISTRICT,2014,0.990361445783133
0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT,2014,0.985645933014354
0801,01,BROWNS VALLEY PUBLIC SCHOOL DISTRICT,2014,1
0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,2014,0.962311557788945
0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DISTRICT,2014,0.996539792387543
0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT,2014,0.960674157303371
0818,01,VERNDALE PUBLIC SCHOOL DISTRICT,2014,1
0820,01,SEBEKA PUBLIC SCHOOL DISTRICT,2014,0.98580121703854
0821,01,MENAHGA PUBLIC SCHOOL DISTRICT,2014,0.99893730074389
0829,01,WASECA PUBLIC SCHOOL DISTRICT,2014,0.908082408874802
0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT,2014,0.976941747572815
0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2014,0.976270155156678
0833,01,SOUTH WASHINGTON COUNTY SCHOOL DISTRICT,2014,0.885038282194462
0834,01,STILLWATER AREA PUBLIC SCHOOL DISTRICT,2014,0.950507300173224
0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2014,0.689795918367347
0837,01,MADELIA PUBLIC SCHOOL DISTRICT,2014,0.709055876685935
0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,2014,0.651606425702811
0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2014,0.979351032448378
0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,2014,1
0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DISTRICT,2014,0.914728682170543
0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DISTRICT,2014,0.974114441416894
0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,2014,0.895833333333333
0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,2014,0.946572256195687
0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,2014,0.985781990521327
0877,01,BUFFALO-HANOVER-MONTROSE PUBLIC SCHOOL,2014,0.975112340131352
0879,01,DELANO PUBLIC SCHOOL DISTRICT,2014,0.991921768707483
0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,2014,1
0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,2014,0.947577639751553
0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,2014,0.942389326864767
0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DISTRICT,2014,0.962274083172486
0891,01,CANBY PUBLIC SCHOOL DISTRICT,2014,0.998003992015968
0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DISTRICT,2014,0.976012583562721
0912,01,MILACA PUBLIC SCHOOL DISTRICT,2014,0.987206823027719
0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DISTRICT,2014,1
0915,52,SOUTHERN PLAINS EDUCATION COOPERATIVE,2014,0.985714285714286
0916,06,NORTHEAST METRO 916,2014,0.979133226324238
0917,06,INTERMEDIATE SCHOOL DISTRICT 917,2014,0.952845528455285
0926,83,REGION 4-LAKES COUNTRY SERVICE COOPERATIVE,2014,1
0935,52,FERGUS FALLS AREA SPECIAL EDUCATION COOPERATIVE,2014,0.962962962962963
0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,2014,1
0966,51,WRIGHT TECHNICAL CENTER,2014,1
0991,83,REGION 6 AND 8 SW/WC SERVICE COOPERATIVE,2014,0.960264900662252
1000,70,PERPICH CENTER FOR ARTS EDUCATION,2014,0.995983935742972
1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,2014,1
2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,2014,0.990384615384615
2125,01,TRITON SCHOOL DISTRICT,2014,0.883898305084746
2134,01,UNITED SOUTH CENTRAL SCHOOL DISTRICT,2014,0.957996768982229
2135,01,MAPLE RIVER SCHOOL DISTRICT,2014,0.991159135559921
2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,2014,0.998338870431894
2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,2014,0.99948051948052
2143,01,WATERVILLE-ELYSIAN-MORRISTOWN PUBLIC SCHOOL DISTRICT,2014,0.983833718244804
2144,01,CHISAGO LAKES SCHOOL DISTRICT,2014,0.990645745322873
2149,01,MINNEWASKA SCHOOL DISTRICT,2014,0.990982867448151
2154,01,EVELETH-GILBERT SCHOOL DISTRICT,2014,1
2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,2014,0.980730223123732
2159,01,BUFFALO LAKE-HECTOR-STEWART PUBLIC SCHOOL,2014,0.858885017421603
2164,01,DILWORTH-GLYNDON-FELTON,2014,0.958305757776307
