fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bassa,146,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Norwegian,34,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Japanese,24,5,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Dutch,33,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Edo,139,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Romanian,39,32,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Bosnian,41,90,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Anuak,103,4,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Belorusan,102,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Burmese,55,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Dei,218,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Pashto ,60,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Nuer,76,28,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Urhobo,384,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Polish,37,16,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Adangme,83,37,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Nyanja,330,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Vai,386,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Kamba,88,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,"Sign Language, ASL",42,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Korean,26,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,9,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Romanian,39,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Tigrinya,71,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Bengali,10,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Arabic,2,10,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Serbian,128,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",5,7,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Ngumba,408,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Amharic,63,11,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Russian,40,9,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,French,15,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Bosnian,41,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Nuer,76,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Somali,69,11,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Hmong,20,78,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",28,8,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Vietnamese,51,25,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Finnish,14,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Ukrainian,49,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Spanish,45,124,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",74,13,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Hindi ,19,5,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Japanese,24,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Danish,9,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,Cebuano,36,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,German,17,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,English,11,6111,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,"English, Creolized",57,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Ukrainian,49,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Swahili, Kiswahili ",70,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Urdu,122,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Bosnian,41,15,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Adangme,83,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Hmong,20,38,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Russian,40,7,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Afrikaans,1,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,French,15,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Japanese,24,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Anuak,103,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Thai,47,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Lao, Laotian ",28,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"English, Creolized",57,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Portuguese,38,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Chinese, Mandarin ",7,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Bengali,10,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Spanish,45,692,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Danish,9,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Hindi ,19,7,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"French, Creolized",232,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Arabic,2,95,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Ga,160,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Filipino, Pilipino",126,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Fulah,66,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Tigrinya,71,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Nepali,68,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,English,11,1715,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Quichua,170,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Vietnamese,51,18,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Pashto ,60,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Arawak,79,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Somali,69,189,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Dakota,8,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Cebuano,36,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Oromo, Afan Oromo, Oromiffa ",74,35,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Tibetan,73,45,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Amharic,63,45,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Somali,69,84,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Hmong,20,63,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Hindi ,19,17,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Tibetan,73,15,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",5,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Nepali,68,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Amharic,63,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,English,11,2317,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Croatian,127,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Bengali,10,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Urdu,122,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Tigrinya,71,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Grebo,77,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Armenian,3,4,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Albanian,72,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Russian,40,4,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Nuer,76,9,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Bosnian,41,9,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,French,15,4,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",74,21,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Arawak,79,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Thai,47,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Cebuano,36,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Afrikaans,1,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Spanish,45,177,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Vietnamese,51,23,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,3,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Krio,149,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Korean,26,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,"English, Creolized",57,28,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Not Specific,52,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,Arabic,2,69,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Thai,47,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Yoruba,75,4,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,"English, Creolized",57,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Ukrainian,49,17,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Russian,40,33,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Polish,37,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Spanish,45,33,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Japanese,24,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Hmong,20,94,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Cebuano,36,1,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
