districtNumber,districtType,districtName,year,percentTakers
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2015,0.14583333333333334
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2015,0.2467866323907455
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2015,0.17647058823529413
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2015,0.23469387755102042
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2015,0.20670391061452514
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2015,0.20155038759689922
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2015,0.17842323651452283
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2015,0.16161616161616163
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,2015,0.13675213675213677
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,2015,0.19339622641509435
0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,2015,0.16890080428954424
0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,2015,0.10218978102189781
0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,2015,0.18181818181818182
0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,2015,0.20930232558139536
0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,2015,0.13026052104208416
0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2015,0.06896551724137931
0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,2015,0.1783132530120482
0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,2015,0.24390243902439024
0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,2015,0.20512820512820512
0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,2015,0.1695501730103806
0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,2015,0.23177083333333334
0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,2015,0.1875
0600,01,FISHER PUBLIC SCHOOL DISTRICT,2015,0.19718309859154928
0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,2015,0.23076923076923078
0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2015,0.3107554893933755
0622,01,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS,2015,0.20726495726495728
0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT,2015,0.23126463700234193
0624,01,WHITE BEAR LAKE SCHOOL DISTRICT,2015,0.21868250539956804
0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,2015,0.2735544115886508
0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,2015,0.25
0640,01,WABASSO PUBLIC SCHOOL DISTRICT,2015,0.17142857142857143
0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,2015,0.1583087512291052
0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,2015,0.26814516129032256
0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,2015,0.19047619047619047
0676,01,BADGER PUBLIC SCHOOL DISTRICT,2015,0.18840579710144928
0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,2015,0.23134328358208955
0690,01,WARROAD PUBLIC SCHOOL DISTRICT,2015,0.17937219730941703
0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,2015,0.14583333333333334
0696,01,ELY PUBLIC SCHOOL DISTRICT,2015,0.1592920353982301
0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,2015,0.0958904109589041
0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,2015,0.22606924643584522
0701,01,HIBBING PUBLIC SCHOOL DISTRICT,2015,0.16421052631578947
0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,2015,0.18974358974358974
0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,2015,0.18711656441717792
0709,01,DULUTH PUBLIC SCHOOL DISTRICT,2015,0.16883116883116883
0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,2015,0.06707317073170732
0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2015,0.2
0717,01,JORDAN PUBLIC SCHOOL DISTRICT,2015,0.18663594470046083
0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,2015,0.23806970509383377
0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,2015,0.1795646916565901
0721,01,NEW PRAGUE AREA SCHOOLS,2015,0.2386961093585699
0726,01,BECKER PUBLIC SCHOOL DISTRICT,2015,0.18468468468468469
0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,2015,0.19635343618513323
0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,2015,0.2051460361613352
0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,2015,0.1774193548387097
0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,2015,0.2654320987654321
0740,01,MELROSE PUBLIC SCHOOL DISTRICT,2015,0.17079889807162535
0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,2015,0.1895734597156398
0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,2015,0.15295062224006423
0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,2015,0.24444444444444444
0745,01,ALBANY PUBLIC SCHOOL DISTRICT,2015,0.2210796915167095
0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,2015,0.25492610837438423
0750,01,ROCORI PUBLIC SCHOOL DISTRICT,2015,0.2179930795847751
0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,2015,0.2138364779874214
0761,01,OWATONNA PUBLIC SCHOOL DISTRICT,2015,0.2960750853242321
0763,01,MEDFORD PUBLIC SCHOOL DISTRICT,2015,0.22424242424242424
0768,01,HANCOCK PUBLIC SCHOOL DISTRICT,2015,0.14516129032258066
0771,01,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,2015,0.15217391304347827
0775,01,KERKHOVEN-MURDOCK-SUNBURG,2015,0.144
0777,01,BENSON PUBLIC SCHOOL DISTRICT,2015,0.1722689075630252
0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.,2015,0.1885245901639344
0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT,2015,0.12389380530973451
0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,2015,0.34615384615384615
0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,2015,0.2152777777777778
0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT,2015,0.21631205673758866
0818,01,VERNDALE PUBLIC SCHOOL DISTRICT,2015,0.072
0820,01,SEBEKA PUBLIC SCHOOL DISTRICT,2015,0.1322314049586777
0821,01,MENAHGA PUBLIC SCHOOL DISTRICT,2015,0.10909090909090909
0829,01,WASECA PUBLIC SCHOOL DISTRICT,2015,0.20161290322580644
0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT,2015,0.21621621621621623
0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2015,0.3023255813953488
0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,2015,0.24599056603773584
0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,2015,0.26192703461178674
0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2015,0.15
0837,01,MADELIA PUBLIC SCHOOL DISTRICT,2015,0.14166666666666666
0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,2015,0.2134387351778656
0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2015,0.20526315789473684
0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,2015,0.18867924528301888
0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,2015,0.13333333333333333
0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,2015,0.14444444444444443
0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,2015,0.15517241379310345
0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,2015,0.17832167832167833
0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,2015,0.19363395225464192
0877,01,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,2015,0.2021897810218978
0879,01,DELANO PUBLIC SCHOOL DISTRICT,2015,0.2839285714285714
0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,2015,0.28174603174603174
0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,2015,0.19238683127572018
0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,2015,0.23931623931623933
0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,2015,0.2327790973871734
0891,01,CANBY PUBLIC SCHOOL DISTRICT,2015,0.24615384615384617
0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,2015,0.16326530612244897
0912,01,MILACA PUBLIC SCHOOL DISTRICT,2015,0.18681318681318682
0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DIST,2015,0.1694915254237288
0966,51,WRIGHT TECHNICAL CENTER,2015,0
2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,2015,0.20540540540540542
2125,01,TRITON SCHOOL DISTRICT,2015,0.2532188841201717
2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.,2015,0.1977401129943503
2135,01,MAPLE RIVER SCHOOL DISTRICT,2015,0.22707423580786026
2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,2015,0.18840579710144928
2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,2015,0.1103448275862069
2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,2015,0.25
2144,01,CHISAGO LAKES SCHOOL DISTRICT,2015,0.22807017543859648
2149,01,MINNEWASKA SCHOOL DISTRICT,2015,0.17928286852589642
2154,01,EVELETH-GILBERT SCHOOL DISTRICT,2015,0.16017316017316016
2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,2015,0.16666666666666666
2159,01,BUFFALO LK-HECTOR-STEWART PUBLIC SC,2015,0.21238938053097345
2164,01,DILWORTH-GLYNDON-FELTON,2015,0.24253731343283583
2165,01,HINCKLEY-FINLAYSON SCHOOL DISTRICT,2015,0.11956521739130435
2167,01,LAKEVIEW SCHOOL DISTRICT,2015,0.26857142857142857
2168,01,NRHEG SCHOOL DISTRICT,2015,0.2131979695431472
2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST.,2015,0.2422360248447205
2170,01,STAPLES-MOTLEY SCHOOL DISTRICT,2015,0.13028169014084506
2171,01,KITTSON CENTRAL SCHOOL DISTRICT,2015,0.3291139240506329
2172,01,KENYON-WANAMINGO SCHOOL DISTRICT,2015,0.21608040201005024
2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT,2015,0.07906976744186046
2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.,2015,0.20618556701030927
2180,01,MACCRAY SCHOOL DISTRICT,2015,0.1610738255033557
2184,01,LUVERNE PUBLIC SCHOOL DISTRICT,2015,0.24398625429553264
2190,01,YELLOW MEDICINE EAST,2015,0.2804232804232804
2198,01,FILLMORE CENTRAL,2015,0.1693548387096774
2215,01,NORMAN COUNTY EAST SCHOOL DISTRICT,2015,0.2692307692307692
2310,01,SIBLEY EAST SCHOOL DISTRICT,2015,0.1950354609929078
2311,01,CLEARBROOK-GONVICK SCHOOL DISTRICT,2015,0.11904761904761904
2342,01,WEST CENTRAL AREA,2015,0.22602739726027396
2358,01,TRI-COUNTY SCHOOL DISTRICT,2015,0.20408163265306123
2364,01,BELGRADE-BROOTEN-ELROSA SCHOOL DIST,2015,0.15714285714285714
2365,01,G.F.W.,2015,0.20918367346938777
2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT,2015,0.15
2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT,2015,0.21825396825396826
2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT,2015,0.22448979591836735
2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT,2015,0.21428571428571427
2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,2015,0.18617021276595744
2536,01,GRANADA HUNTLEY-EAST CHAIN,2015,0.13043478260869565
2580,01,EAST CENTRAL SCHOOL DISTRICT,2015,0.11320754716981132
2609,01,WIN-E-MAC SCHOOL DISTRICT,2015,0.23300970873786409
2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,2015,0.12280701754385964
2687,01,HOWARD LAKE-WAVERLY-WINSTED,2015,0.20588235294117646
2689,01,PIPESTONE AREA SCHOOL DISTRICT,2015,0.2168141592920354
2711,01,MESABI EAST SCHOOL DISTRICT,2015,0.14594594594594595
2752,01,FAIRMONT AREA SCHOOL DISTRICT,2015,0.24074074074074073
2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,2015,0.19090909090909092
2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT,2015,0.13725490196078433
2769,01,MORRIS AREA PUBLIC SCHOOLS,2015,0.24180327868852458
2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,2015,0.21862348178137653
2835,01,JANESVILLE-WALDORF-PEMBERTON,2015,0.1901840490797546
2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.,2015,0.1488095238095238
2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT,2015,0.2692307692307692
2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,2015,0.23376623376623376
2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,2015,0.22025316455696203
2860,01,BLUE EARTH AREA PUBLIC SCHOOL,2015,0.2290909090909091
2884,01,RED ROCK CENTRAL SCHOOL DISTRICT,2015,0.17894736842105263
2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT,2015,0.08888888888888889
2888,01,CLINTON-GRACEVILLE-BEARDSLEY,2015,0.2972972972972973
2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT,2015,0.24
2890,01,RENVILLE COUNTY WEST SCHOOL DIST.,2015,0.1391304347826087
2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,2015,0.25555555555555554
2897,01,REDWOOD AREA SCHOOL DISTRICT,2015,0.1927710843373494
2898,01,WESTBROOK-WALNUT GROVE SCHOOLS,2015,0.16666666666666666
2899,01,PLAINVIEW-ELGIN-MILLVILLE,2015,0.23529411764705882
2902,01,RTR PUBLIC SCHOOLS,2015,0.2265625
2903,01,ORTONVILLE PUBLIC SCHOOLS,2015,0.20437956204379562
2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT,2015,0.22702702702702704
2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH,2015,0.12162162162162163
2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS,2015,0.20454545454545456
0001,03,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,2015,0.04881331721788815
0001,01,AITKIN PUBLIC SCHOOL DISTRICT,2014,0.16451612903225807
0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,2014,0.08571428571428572
0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,2014,0.1625
0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,2014,0.20662251655629138
0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,2014,0.20791871792186026
0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,2014,0.23006695069993913
0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,2014,0.16476345840130505
0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,2014,0.17723342939481268
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2014,0.20512820512820512
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2014,0.14929328621908128
0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,2014,0.1816816816816817
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,2014,0.182648401826484
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2014,0.17647058823529413
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2014,0.14864864864864866
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2014,0.1568627450980392
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2014,0.0365296803652968
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2014,0.18201997780244172
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2014,0.20876288659793815
0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,2014,0.2689655172413793
0077,01,MANKATO PUBLIC SCHOOL DISTRICT,2014,0.20469596628537026
0081,01,COMFREY PUBLIC SCHOOL DISTRICT,2014,0.2222222222222222
0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,2014,0.18110236220472442
0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,2014,0.15602836879432624
0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,2014,0.22541966426858512
0091,01,BARNUM PUBLIC SCHOOL DISTRICT,2014,0.15254237288135594
0093,01,CARLTON PUBLIC SCHOOL DISTRICT,2014,0.0967741935483871
0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,2014,0.1710758377425044
0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,2014,0.13333333333333333
0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2014,0.21656050955414013
0099,01,ESKO PUBLIC SCHOOL DISTRICT,2014,0.26071428571428573
0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,2014,0.10476190476190476
0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,2014,0.25196850393700787
0110,01,WACONIA PUBLIC SCHOOL DISTRICT,2014,0.24169530355097366
0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,2014,0.21987951807228914
0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,2014,0.259375
0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,2014,0.16352201257861634
0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,2014,0.15789473684210525
0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,2014,0.12105263157894737
0118,01,NORTHLAND COMMUNITY SCHOOLS,2014,0.11764705882352941
0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2014,0.22847682119205298
0138,01,NORTH BRANCH PUBLIC SCHOOLS,2014,0.19295958279009126
0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,2014,0.1796116504854369
0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,2014,0.2828282828282828
0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,2014,0.2072072072072072
0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,2014,0.20241935483870968
0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,2014,0.21287128712871287
0166,01,COOK COUNTY PUBLIC SCHOOLS,2014,0.16279069767441862
0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,2014,0.17543859649122806
0177,01,WINDOM PUBLIC SCHOOL DISTRICT,2014,0.23204419889502761
0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,2014,0.1551948051948052
0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST.,2014,0.11857707509881422
0186,01,PEQUOT LAKES PUBLIC SCHOOLS,2014,0.2033898305084746
0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,2014,0.2120525600362483
0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,2014,0.21347517730496454
0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,2014,0.2702895959957097
0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,2014,0.2072072072072072
0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,2014,0.254415347137637
0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,2014,0.21057692307692308
0199,01,INVER GROVE HEIGHTS SCHOOLS,2014,0.16647264260768335
0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,2014,0.23324396782841822
0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,2014,0.2
0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,2014,0.24949290060851928
0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,2014,0.23638470451911936
0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,2014,0.21363636363636362
0227,01,CHATFIELD PUBLIC SCHOOLS,2014,0.23115577889447236
0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,2014,0.16883116883116883
0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,2014,0.24285714285714285
0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,2014,0.23376623376623376
0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,2014,0.1518467852257182
0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,2014,0.1308411214953271
0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,2014,0.25
0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,2014,0.2064516129032258
0255,01,PINE ISLAND PUBLIC SCHOOL DIST.,2014,0.225531914893617
0256,01,RED WING PUBLIC SCHOOL DISTRICT,2014,0.2393026941362916
0261,01,ASHBY PUBLIC SCHOOL DISTRICT,2014,0.1896551724137931
0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,2014,0.4666666666666667
0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,2014,0.28773318258903335
0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2014,0.23665701282581714
0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2014,0.26722987994664293
0273,01,EDINA PUBLIC SCHOOL DISTRICT,2014,0.3021838496698832
0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,2014,0.29242700729927007
0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,2014,0.26141078838174275
0278,01,ORONO PUBLIC SCHOOL DISTRICT,2014,0.3112676056338028
0279,01,OSSEO PUBLIC SCHOOL DISTRICT,2014,0.23154290605606676
0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,2014,0.22894424673784106
0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2014,0.20655737704918034
0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,2014,0.25971370143149286
0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.,2014,0.2469018112488084
0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,2014,0.2854771784232365
0286,01,BROOKLYN CENTER SCHOOL DISTRICT,2014,0.09880749574105621
0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,2014,0.0791268758526603
0297,01,SPRING GROVE SCHOOL DISTRICT,2014,0.35064935064935066
0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,2014,0.2857142857142857
0300,01,LA CRESCENT-HOKAH SCHOOL DISTRICT,2014,0.23303834808259588
0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,2014,0.16363636363636364
0308,01,NEVIS PUBLIC SCHOOL DISTRICT,2014,0.18248175182481752
0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,2014,0.20065789473684212
0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,2014,0.16766467065868262
0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,2014,0.1111111111111111
0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,2014,0.10227272727272728
0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,2014,0.17251755265797392
0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,2014,0.10655737704918032
0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,2014,0.19607843137254902
0332,01,MORA PUBLIC SCHOOL DISTRICT,2014,0.1731266149870801
0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,2014,0.128
0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,2014,0.22839506172839505
0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,2014,0.15961945031712474
0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,2014,0.13333333333333333
0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,2014,0.18473895582329317
0362,01,LITTLEFORK-BIG FALLS SCHOOL DIST.,2014,0.20987654320987653
0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,2014,0.05194805194805195
0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,2014,0.248
0381,01,LAKE SUPERIOR PUBLIC SCHOOL DIST.,2014,0.14763231197771587
0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,2014,0.2553191489361702
0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,2014,0.3
0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,2014,0.05263157894736842
0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,2014,0.21212121212121213
0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,2014,0.1450381679389313
0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,2014,0.18068965517241378
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.,2014,0.16666666666666666
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2014,0.15384615384615385
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,2014,0.11486486486486487
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2014,0.19767441860465115
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2014,0.20408163265306123
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2014,0.2033898305084746
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2014,0.19090909090909092
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2014,0.18181818181818182
0466,01,DASSEL-COKATO PUBLIC SCHOOL DIST.,2014,0.19807692307692307
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2014,0.16831683168316833
0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,2014,0.17095115681233933
0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,2014,0.08
0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,2014,0.1625
0484,01,PIERZ PUBLIC SCHOOL DISTRICT,2014,0.19081272084805653
0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,2014,0.1518987341772152
0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,2014,0.14736842105263157
0487,01,UPSALA PUBLIC SCHOOL DISTRICT,2014,0.2
0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,2014,0.2614445574771109
0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,2014,0.17391304347826086
0497,01,LYLE PUBLIC SCHOOL DISTRICT,2014,0.04
0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS,2014,0.14285714285714285
0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,2014,0.25675675675675674
0505,01,FULDA PUBLIC SCHOOL DISTRICT,2014,0.19607843137254902
0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,2014,0.09615384615384616
0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,2014,0.23832923832923833
0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,2014,0.21739130434782608
0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,2014,0.375
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2014,0.11853088480801335
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2014,0.23697916666666666
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2014,0.2
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2014,0.20812182741116753
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2014,0.1939781508126832
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2014,0.22580645161290322
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2014,0.1820689655172414
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2014,0.14942528735632185
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,2014,0.1652892561983471
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,2014,0.17316017316017315
