DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,HMLK12,EC12Enr,FreeEC12,RedEC12,LEPIdentifiedEC12,LEPServedEC12,SPEEC12,HMLEC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,92,39,11,9,9,14,,92,39,11,9,9,14,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,105,32,10,3,3,8,,105,32,10,3,3,8,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,110,23,15,11,11,17,,110,23,15,11,11,17,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,123,33,12,14,14,17,,123,33,12,14,14,17,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,146,37,12,12,12,16,,146,37,12,12,12,16,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,130,32,12,9,9,23,,130,32,12,9,9,23,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,135,26,13,7,7,13,,135,26,13,7,7,13,,, ,EC-12,
17-18,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,1307,395,154,194,194,184,,1319,396,155,194,194,196,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,,,17,4,5,,,17,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,52,7,5,,,8,1,52,7,5,,,8,1,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,59,11,8,,,7,,59,11,8,,,7,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,64,17,7,,,13,,64,17,7,,,13,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,70,15,12,1,1,9,,70,15,12,1,1,9,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,69,17,8,3,3,14,1,69,17,8,3,3,14,1,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,71,12,10,,,13,,71,12,10,,,13,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,77,13,7,1,1,13,,77,13,7,1,1,13,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,72,14,11,3,3,16,,72,14,11,3,3,16,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,79,10,13,,,16,,79,10,13,,,16,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,78,14,15,,,14,,78,14,15,,,14,,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,81,19,9,,,10,2,81,19,9,,,10,2,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,73,11,10,,,10,1,73,11,10,,,10,1,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,71,12,7,,,11,2,71,12,7,,,11,2,, ,EC-12,
17-18,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,916,172,122,8,8,154,7,933,176,127,8,8,171,7,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC,,,,,,,,219,93,19,,,219,3,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,PK,,,,,,,,225,135,19,,,,2,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG,706,422,49,235,235,102,16,706,422,49,235,235,102,16,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01,690,394,43,178,178,104,21,690,394,43,178,178,104,21,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02,687,391,47,184,184,100,18,687,391,47,184,184,100,18,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03,665,380,50,165,165,115,11,665,380,50,165,165,115,11,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04,683,369,50,164,164,136,10,683,369,50,164,164,136,10,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05,692,378,56,132,132,147,15,692,378,56,132,132,147,15,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06,674,351,58,143,143,135,8,674,351,58,143,143,135,8,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07,707,408,50,166,166,133,14,707,408,50,166,166,133,14,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08,778,443,67,193,193,152,13,778,443,67,193,193,152,13,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09,746,410,40,199,199,136,13,746,410,40,199,199,136,13,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10,852,471,47,256,256,137,15,852,471,47,256,256,137,15,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11,819,409,61,211,211,136,6,819,409,61,211,211,136,6,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12,953,450,52,174,174,235,20,953,450,52,174,174,235,20,, ,EC-12,
17-18,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,9652,5276,670,2400,2400,1768,180,10096,5504,708,2400,2400,1987,185,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,,,20,8,,,,20,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,80,26,14,5,5,12,,80,26,14,5,5,12,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,69,22,13,8,8,12,,69,22,13,8,8,12,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,75,25,12,6,6,15,,75,25,12,6,6,15,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,94,29,11,6,6,22,,94,29,11,6,6,22,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,77,22,13,5,5,8,,77,22,13,5,5,8,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,63,20,9,4,4,17,,63,20,9,4,4,17,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,79,25,8,2,2,15,,79,25,8,2,2,15,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,85,14,4,2,2,11,,85,14,4,2,2,11,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,84,25,12,1,1,11,,84,25,12,1,1,11,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,95,20,8,2,2,9,,95,20,8,2,2,9,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,93,16,11,2,2,11,,93,16,11,2,2,11,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,84,17,5,,,8,,84,17,5,,,8,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,86,14,8,,,12,,86,14,8,,,12,,, ,EC-12,
17-18,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,1064,275,128,43,43,163,,1084,283,128,43,43,183,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,,,,,,,,20,4,2,,,20,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,149,22,8,5,5,19,2,149,22,8,5,5,19,2,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,132,19,10,,,20,1,132,19,10,,,20,1,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,143,20,10,2,2,27,4,143,20,10,2,2,27,4,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,142,26,9,2,2,24,,142,26,9,2,2,24,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,136,12,13,2,2,23,1,136,12,13,2,2,23,1,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,136,14,9,1,1,25,,136,14,9,1,1,25,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,126,21,9,2,2,24,,126,21,9,2,2,24,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,135,17,15,2,2,18,,135,17,15,2,2,18,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,139,13,14,,,20,,139,13,14,,,20,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09,139,18,7,,,15,,139,18,7,,,15,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10,117,15,6,,,17,,117,15,6,,,17,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11,135,16,4,,,18,,135,16,4,,,18,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12,139,13,9,,,18,,139,13,9,,,18,,, ,EC-12,
17-18,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,1768,226,123,16,16,268,8,1788,230,125,16,16,288,8,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,EC,,,,,,,,50,,,,,50,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,KG,260,9,16,2,2,32,,260,9,16,2,2,32,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,01,267,27,12,5,5,52,1,267,27,12,5,5,52,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,02,277,29,16,2,2,58,,277,29,16,2,2,58,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,03,281,30,15,5,5,37,1,281,30,15,5,5,37,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,04,290,28,16,4,3,43,1,290,28,16,4,3,43,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,05,303,18,19,3,3,49,,303,18,19,3,3,49,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,06,345,40,25,5,5,50,1,345,40,25,5,5,50,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,07,351,33,16,5,5,49,1,351,33,16,5,5,49,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,08,320,30,13,4,4,40,1,320,30,13,4,4,40,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,09,315,24,13,3,3,39,,315,24,13,3,3,39,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,10,280,26,14,4,4,34,,280,26,14,4,4,34,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,11,322,24,14,2,2,45,1,322,24,14,2,2,45,1,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,12,280,24,12,2,2,34,,280,24,12,2,2,34,,, ,EC-12,
17-18,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,All Grades,3891,342,201,46,45,562,7,3941,342,201,46,45,612,7,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,,,,,,,,15,2,,,,15,,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,116,19,9,9,9,11,1,116,19,9,9,9,11,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,102,23,12,8,8,11,1,102,23,12,8,8,11,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,111,24,10,8,7,11,2,111,24,10,8,7,11,2,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,131,27,21,12,12,16,1,131,27,21,12,12,16,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,142,39,15,18,18,24,2,142,39,15,18,18,24,2,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,140,27,16,6,6,14,3,140,27,16,6,6,14,3,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,168,25,12,9,9,19,,168,25,12,9,9,19,,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,190,29,14,5,4,18,,190,29,14,5,4,18,,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,174,22,13,6,6,23,1,174,22,13,6,6,23,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09,203,34,17,15,14,19,1,203,34,17,15,14,19,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10,198,24,16,8,8,17,1,198,24,16,8,8,17,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11,210,32,13,9,7,20,,210,32,13,9,7,20,,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12,200,18,11,6,6,20,1,200,18,11,6,6,20,1,, ,EC-12,
17-18,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,2085,343,179,119,114,223,14,2100,345,179,119,114,238,14,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,EC,,,,,,,,12,2,1,,,12,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,KG,59,5,9,1,1,10,,59,5,9,1,1,10,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,01,57,11,5,,,9,,57,11,5,,,9,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,02,60,8,6,1,1,5,,60,8,6,1,1,5,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,03,54,13,6,,,8,,54,13,6,,,8,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,04,57,14,7,,,5,,57,14,7,,,5,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,05,63,15,8,,,6,,63,15,8,,,6,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,06,66,15,8,,,6,,66,15,8,,,6,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,07,60,13,7,,,8,2,60,13,7,,,8,2,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,08,58,11,6,,,6,,58,11,6,,,6,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,09,65,11,6,1,1,8,,65,11,6,1,1,8,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,10,49,4,2,,,5,,49,4,2,,,5,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,11,38,12,5,2,2,9,,38,12,5,2,2,9,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,12,36,2,1,,,4,,36,2,1,,,4,,, ,EC-12,
17-18,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,All Grades,722,134,76,5,5,89,2,734,136,77,5,5,101,2,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,EC,,,,,,,,123,48,1,,,123,,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,KG,316,131,22,39,39,53,5,316,131,22,39,39,53,5,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,01,367,164,26,52,52,51,4,367,164,26,52,52,51,4,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,02,339,143,27,42,42,40,2,339,143,27,42,42,40,2,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,03,382,163,21,54,54,54,6,382,163,21,54,54,54,6,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,04,398,157,32,39,38,61,4,398,157,32,39,38,61,4,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,05,383,155,31,34,34,44,5,383,155,31,34,34,44,5,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,06,366,130,28,29,29,53,5,366,130,28,29,29,53,5,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,07,351,119,41,31,30,44,7,351,119,41,31,30,44,7,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,08,405,118,31,25,25,57,3,405,118,31,25,25,57,3,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,09,391,111,23,19,19,42,6,391,111,23,19,19,42,6,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,10,356,89,28,23,23,49,4,356,89,28,23,23,49,4,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,11,418,112,40,15,15,58,5,418,112,40,15,15,58,5,, ,EC-12,
17-18,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,12,381,73,25,14,13,31,3,381,73,25,14,13,31,3,, ,EC-12,
