DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,12,424,68,28,5,2,50,424,68,28,5,2,50,, ,EC-12,
13-14,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,All Grades,4817,1005,467,158,101,517,4933,1024,467,158,101,633,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,EC,,,,,,,94,24,,,,94,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,KG,493,130,31,37,36,52,493,130,31,37,36,52,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,01,488,136,35,65,48,55,488,136,35,65,48,55,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,02,497,164,36,81,65,51,497,164,36,81,65,51,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,03,414,103,33,49,40,38,414,103,33,49,40,38,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,04,441,125,21,77,7,50,441,125,21,77,7,50,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,05,394,111,36,69,64,60,394,111,36,69,64,60,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,06,393,120,36,62,23,52,393,120,36,62,23,52,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,07,414,139,32,66,66,56,414,139,32,66,66,56,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,08,424,133,46,34,34,39,424,133,46,34,34,39,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,09,397,139,32,36,21,58,397,139,32,36,21,58,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,10,371,115,28,26,24,53,371,115,28,26,24,53,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,11,351,109,32,20,18,34,351,109,32,20,18,34,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,12,410,122,20,24,15,50,410,122,20,24,15,50,, ,EC-12,
13-14,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,All Grades,5487,1646,418,646,461,648,5581,1670,418,646,461,742,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,,,,,,,82,54,5,,,82,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,187,82,15,,,43,187,82,15,,,43,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,01,219,92,22,1,,44,219,92,22,1,,44,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,02,230,85,25,3,2,41,230,85,25,3,2,41,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,03,222,84,21,2,2,36,222,84,21,2,2,36,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,04,215,87,25,1,1,42,215,87,25,1,1,42,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,05,222,70,23,1,1,36,222,70,23,1,1,36,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,06,224,75,20,,,44,224,75,20,,,44,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,07,214,69,22,,,33,214,69,22,,,33,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,08,218,54,29,,,42,218,54,29,,,42,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,09,217,64,20,1,1,46,217,64,20,1,1,46,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,10,208,50,23,,,45,208,50,23,,,45,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,11,228,47,18,,,42,228,47,18,,,42,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,12,230,44,17,,,38,230,44,17,,,38,, ,EC-12,
13-14,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,2834,903,280,9,7,532,2916,957,285,9,7,614,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,,,,,,,15,9,1,,,15,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,77,29,11,,,9,77,29,11,,,9,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,01,70,24,9,,,10,70,24,9,,,10,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,02,72,37,11,,,9,72,37,11,,,9,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,03,74,24,9,,,12,74,24,9,,,12,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,04,64,29,8,,,12,64,29,8,,,12,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,05,71,21,14,1,1,12,71,21,14,1,1,12,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,06,74,36,10,,,14,74,36,10,,,14,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,07,67,22,16,,,18,67,22,16,,,18,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,08,71,25,10,,,16,71,25,10,,,16,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,09,53,20,10,,,15,53,20,10,,,15,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,10,87,29,11,,,17,87,29,11,,,17,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,11,61,14,7,,,12,61,14,7,,,12,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,12,71,16,7,,,10,71,16,7,,,10,, ,EC-12,
13-14,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,912,326,133,1,1,166,927,335,134,1,1,181,, ,EC-12,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,KG,6,6,,,,,6,6,,,,,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,01,10,10,,,,,10,10,,,,,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,02,9,9,,,,1,9,9,,,,1,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,03,8,8,,,,2,8,8,,,,2,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,04,4,4,,,,1,4,4,,,,1,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,05,9,9,,,,4,9,9,,,,4,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,06,3,3,,,,1,3,3,,,,1,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,07,6,6,,,,4,6,6,,,,4,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,08,5,5,,,,4,5,5,,,,4,, ,KG-08,
13-14,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,All Grades,60,60,,,,17,60,60,,,,17,, ,KG-08,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,EC,,,,,,,141,63,8,,,141,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,KG,465,222,58,,,64,465,222,58,,,64,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,01,433,211,35,2,2,58,433,211,35,2,2,58,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,02,371,200,33,1,1,51,371,200,33,1,1,51,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,03,409,181,30,2,2,54,409,181,30,2,2,54,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,04,374,164,32,1,1,53,374,164,32,1,1,53,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,05,399,171,37,3,3,57,399,171,37,3,3,57,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,06,375,161,43,,,66,375,161,43,,,66,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,07,354,155,38,,,64,354,155,38,,,64,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,08,371,154,25,,,66,371,154,25,,,66,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,09,394,137,39,1,1,57,394,137,39,1,1,57,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,10,383,142,44,,,59,383,142,44,,,59,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,11,364,125,32,,,62,364,125,32,,,62,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,12,375,119,28,,,63,375,119,28,,,63,, ,EC-12,
13-14,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,All Grades,5067,2142,474,10,10,774,5208,2205,482,10,10,915,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,EC,,,,,,,9,4,,,,9,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,KG,51,28,7,,,10,51,28,7,,,10,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,01,36,18,8,,,10,36,18,8,,,10,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,02,41,23,4,1,1,6,41,23,4,1,1,6,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,03,52,25,12,1,1,14,52,25,12,1,1,14,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,04,50,23,9,,,9,50,23,9,,,9,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,05,43,22,3,,,8,43,22,3,,,8,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,06,42,25,7,,,10,42,25,7,,,10,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,07,58,27,10,,,9,58,27,10,,,9,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,08,52,31,3,,,15,52,31,3,,,15,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,09,44,23,6,,,8,44,23,6,,,8,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,10,56,17,9,,,12,56,17,9,,,12,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,11,43,21,2,,,7,43,21,2,,,7,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,12,49,18,7,,,11,49,18,7,,,11,, ,EC-12,
13-14,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,All Grades,617,301,87,2,2,129,626,305,87,2,2,138,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,,,,,,,3,2,1,,,3,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,19,14,,,,3,19,14,,,,3,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,22,16,2,,,5,22,16,2,,,5,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,21,14,3,,,5,21,14,3,,,5,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,22,15,3,,,5,22,15,3,,,5,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,21,14,1,,,3,21,14,1,,,3,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,21,15,3,,,3,21,15,3,,,3,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,22,14,3,,,2,22,14,3,,,2,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,16,13,2,,,4,16,13,2,,,4,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,08,17,12,3,,,2,17,12,3,,,2,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,09,19,13,3,,,1,19,13,3,,,1,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,10,18,14,1,,,2,18,14,1,,,2,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,11,20,15,,,,7,20,15,,,,7,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,12,13,9,2,,,2,13,9,2,,,2,, ,EC-12,
13-14,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,All Grades,251,178,26,,,44,254,180,27,,,47,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,,,,,,,36,25,,,,36,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,175,136,3,27,27,23,175,136,3,27,27,23,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,156,132,3,10,,37,156,132,3,10,,37,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,136,109,2,2,,16,136,109,2,2,,16,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,133,113,2,7,,26,133,113,2,7,,26,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,113,88,2,,,15,113,88,2,,,15,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,119,94,2,,,18,119,94,2,,,18,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,81,69,3,,,8,81,69,3,,,8,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,93,71,4,,,15,93,71,4,,,15,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,08,94,74,4,,,9,94,74,4,,,9,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,09,81,57,3,1,,8,81,57,3,1,,8,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,10,69,49,2,,,10,69,49,2,,,10,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,11,73,52,1,,,14,73,52,1,,,14,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,12,77,53,1,,,13,77,53,1,,,13,, ,EC-12,
13-14,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,All Grades,1400,1097,32,47,27,212,1436,1122,32,47,27,248,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,EC,,,,,,,66,9,6,,,66,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,KG,319,92,29,1,1,39,319,92,29,1,1,39,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,01,313,115,30,,,50,313,115,30,,,50,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,02,331,96,30,1,1,50,331,96,30,1,1,50,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,03,289,94,31,2,2,47,289,94,31,2,2,47,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,04,282,74,33,1,1,57,282,74,33,1,1,57,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,05,320,88,33,,,67,320,88,33,,,67,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,06,302,70,32,2,2,58,302,70,32,2,2,58,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,07,320,70,29,4,4,52,320,70,29,4,4,52,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,08,343,82,29,,,48,343,82,29,,,48,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,09,306,64,32,1,1,53,306,64,32,1,1,53,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,10,318,53,33,2,1,51,318,53,33,2,1,51,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,11,311,56,19,1,1,53,311,56,19,1,1,53,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,12,272,40,23,1,1,42,272,40,23,1,1,42,, ,EC-12,
13-14,05,Benton                                       ,0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS    ,000, ,07,07W,All Grades,4026,994,383,16,15,667,4092,1003,389,16,15,733,, ,EC-12,
13-14,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,EC,,,,,,,18,6,2,,,18,, ,EC-12,
13-14,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,KG,138,34,13,1,1,17,138,34,13,1,1,17,, ,EC-12,
