DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,EC,,,,,,4,2,,,4,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,KG,28,12,3,,5,28,12,3,,5,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,01,20,9,2,,1,20,9,2,,1,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,02,28,9,3,,4,28,9,3,,4,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,03,32,14,3,,2,32,14,3,,2,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,04,25,11,5,,3,25,11,5,,3,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,05,30,7,2,,3,30,7,2,,3,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,06,31,15,2,,6,31,15,2,,6,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,07,52,20,7,,5,52,20,7,,5,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,08,47,11,6,,9,47,11,6,,9,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,09,61,24,6,,6,61,24,6,,6,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,10,40,13,3,,7,40,13,3,,7,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,11,56,16,5,,5,56,16,5,,5,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,12,55,18,4,,3,55,18,4,,3,  , ,  ,
05-06,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05 ,All Grades,505,179,51,,59,509,181,51,,63,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,EC,,,,,,1,1,,,1,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,KG,19,10,1,,2,19,10,1,,2,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,01,10,4,2,,,10,4,2,,,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,02,11,5,,,2,11,5,,,2,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,03,15,10,1,,,15,10,1,,,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,04,19,9,1,,7,19,9,1,,7,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,05,14,6,,,2,14,6,,,2,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,06,18,11,,,2,18,11,,,2,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,07,12,8,2,,1,12,8,2,,1,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,08,18,7,2,,2,18,7,2,,2,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,09,1,1,,,,1,1,,,,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,10,1,1,,,,1,1,,,,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,12,1,1,,,,1,1,,,,  , ,  ,
05-06,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04 ,All Grades,139,73,9,,18,140,74,9,,19,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,EC,,,,,,7,5,,,7,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,KG,25,3,3,,7,25,3,3,,7,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,01,34,7,3,,7,34,7,3,,7,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,02,24,3,1,,4,24,3,1,,4,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,03,33,4,4,,1,33,4,4,,1,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,04,29,4,3,,2,29,4,3,,2,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,05,35,9,4,,2,35,9,4,,2,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,06,36,13,7,,4,36,13,7,,4,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,07,32,7,5,,5,32,7,5,,5,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,08,35,12,3,,4,35,12,3,,4,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,09,37,6,7,,5,37,6,7,,5,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,10,50,8,7,,9,50,8,7,,9,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,11,48,7,2,,5,48,7,2,,5,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,12,28,1,5,,5,28,1,5,,5,  , ,  ,
05-06,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04 ,All Grades,446,84,54,,60,453,89,54,,67,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,EC,,,,,,2,,,,2,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,KG,18,4,3,,2,18,4,3,,2,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,01,35,6,4,,9,35,6,4,,9,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,02,35,3,4,,4,35,3,4,,4,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,03,39,5,2,,7,39,5,2,,7,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,04,34,5,3,,7,34,5,3,,7,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,05,44,3,7,,7,44,3,7,,7,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,06,36,2,2,,6,36,2,2,,6,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,07,37,2,3,,,37,2,3,,,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,08,36,4,2,,3,36,4,2,,3,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,09,41,3,4,,3,41,3,4,,3,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,10,43,6,3,,4,43,6,3,,4,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,11,47,3,1,,3,47,3,1,,3,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,12,41,,5,,8,41,,5,,8,  , ,  ,
05-06,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE PUBLIC SCHOOL DIST.,000, ,10,10 ,All Grades,486,46,43,,63,488,46,43,,65,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,EC,,,,,,18,8,,,18,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,KG,76,15,2,7,10,76,15,2,7,10,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,01,80,15,3,4,12,80,15,3,4,12,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,02,66,6,1,4,9,66,6,1,4,9,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,03,65,6,3,1,4,65,6,3,1,4,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,04,90,20,,7,16,90,20,,7,16,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,05,76,11,1,6,11,76,11,1,6,11,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,06,96,19,,6,5,96,19,,6,5,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,07,86,9,,1,4,86,9,,1,4,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,08,87,7,3,,10,87,7,3,,10,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,09,114,7,5,,8,114,7,5,,8,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,10,80,13,,2,4,80,13,,2,4,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,11,79,8,1,1,8,79,8,1,1,8,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,12,98,5,1,,12,98,5,1,,12,  , ,  ,
05-06,79,Wabasha                                      ,0810,01,PLAINVIEW PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,All Grades,1093,141,20,39,113,1111,149,20,39,131,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,EC,,,,,,18,6,,,18,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,KG,40,9,4,,7,40,9,4,,7,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,01,40,10,3,,10,40,10,3,,10,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,02,36,15,2,,4,36,15,2,,4,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,03,38,10,3,,6,38,10,3,,6,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,04,43,11,2,,6,43,11,2,,6,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,05,37,11,2,,7,37,11,2,,7,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,06,45,15,4,,6,45,15,4,,6,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,07,56,12,,,3,56,12,,,3,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,08,66,12,8,,4,66,12,8,,4,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,09,66,9,6,,3,66,9,6,,3,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,10,64,10,7,,6,64,10,7,,6,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,11,64,8,6,,7,64,8,6,,7,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,12,67,6,1,,7,67,6,1,,7,  , ,  ,
05-06,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10 ,All Grades,662,138,48,,76,680,144,48,,94,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,EC,,,,,,19,2,1,,19,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,KG,100,16,4,4,14,100,16,4,4,14,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,01,100,23,6,6,20,100,23,6,6,20,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,02,87,16,5,2,13,87,16,5,2,13,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,03,89,11,3,2,11,89,11,3,2,11,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,04,82,6,7,1,5,82,6,7,1,5,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,05,96,10,9,1,12,96,10,9,1,12,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,06,99,10,5,2,7,99,10,5,2,7,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,07,112,13,7,2,18,112,13,7,2,18,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,08,109,12,3,,14,109,12,3,,14,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,09,114,8,4,,15,114,8,4,,15,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,10,125,11,6,3,14,125,11,6,3,14,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,11,114,9,6,1,19,114,9,6,1,19,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,12,124,12,7,1,17,124,12,7,1,17,  , ,  ,
05-06,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,All Grades,1351,157,72,25,179,1370,159,73,25,198,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,EC,,,,,,5,3,1,,5,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,KG,35,12,9,,5,35,12,9,,5,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,01,28,9,7,,2,28,9,7,,2,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,02,28,13,9,,2,28,13,9,,2,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,03,35,18,5,,8,35,18,5,,8,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,04,41,13,16,,4,41,13,16,,4,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,05,25,8,7,,2,25,8,7,,2,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,06,32,10,7,,8,32,10,7,,8,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,07,45,14,8,,9,45,14,8,,9,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,08,33,11,10,,4,33,11,10,,4,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,09,39,11,8,,6,39,11,8,,6,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,10,32,10,4,,4,32,10,4,,4,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,11,38,9,9,,3,38,9,9,,3,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,12,29,5,4,,4,29,5,4,,4,  , ,  ,
05-06,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,All Grades,440,143,103,,61,445,146,104,,66,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,EC,,,,,,4,,1,,4,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,KG,41,21,5,,6,41,21,5,,6,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,01,38,16,8,,6,38,16,8,,6,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,02,33,13,9,,1,33,13,9,,1,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,03,34,10,9,,3,34,10,9,,3,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,04,51,18,15,,5,51,18,15,,5,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,05,40,18,9,,7,40,18,9,,7,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,06,46,18,9,,7,46,18,9,,7,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,07,47,14,13,,8,47,14,13,,8,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,08,43,18,10,,4,43,18,10,,4,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,09,43,12,8,,5,43,12,8,,5,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,10,46,18,9,,5,46,18,9,,5,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,11,43,9,7,,4,43,9,7,,4,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,12,50,15,9,,6,50,15,9,,6,  , ,  ,
05-06,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05 ,All Grades,555,200,120,,67,559,200,121,,71,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,EC,,,,,,15,8,3,,15,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,KG,49,25,9,,9,49,25,9,,9,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,01,63,19,8,,9,63,19,8,,9,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,02,55,23,5,,10,55,23,5,,10,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,03,61,33,5,,12,61,33,5,,12,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,04,57,30,7,,13,57,30,7,,13,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,05,64,19,6,,9,64,19,6,,9,  , ,  ,
05-06,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05 ,06,48,19,10,,5,48,19,10,,5,  , ,  ,
