DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,06,310,82,27,36,53,310,82,27,36,53,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,07,315,82,22,21,55,315,82,22,21,55,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,08,337,89,39,21,46,337,89,39,21,46,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,09,389,95,28,30,45,389,95,28,30,45,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,10,367,80,32,23,41,367,80,32,23,41,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,11,352,66,32,20,29,352,66,32,20,29,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,12,427,77,27,20,49,427,77,27,20,49,, ,
08-09,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,All Grades,4607,1058,368,442,547,4687,1068,368,443,627,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,,,,,,76,26,15,,76,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,212,53,26,,50,212,53,26,,50,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,01,193,42,24,1,40,193,42,24,1,40,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,02,203,62,29,2,31,203,62,29,2,31,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,03,188,47,21,2,36,188,47,21,2,36,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,04,194,64,25,1,42,194,64,25,1,42,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,05,204,59,21,,39,204,59,21,,39,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,06,214,53,24,,30,214,53,24,,30,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,07,202,38,21,2,33,202,38,21,2,33,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,08,200,39,22,,32,200,39,22,,32,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,09,212,41,19,,42,212,41,19,,42,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,10,213,45,18,1,34,213,45,18,1,34,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,11,219,34,13,,30,219,34,13,,30,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,12,243,40,25,,45,243,40,25,,45,, ,
08-09,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,2697,617,288,9,484,2773,643,303,9,560,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,,,,,,16,1,,,16,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,87,30,18,3,15,87,30,18,3,15,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,01,65,27,10,1,9,65,27,10,1,9,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,02,67,21,12,2,9,67,21,12,2,9,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,03,76,22,17,,14,76,22,17,,14,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,04,58,20,11,1,16,58,20,11,1,16,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,05,79,27,15,,16,79,27,15,,16,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,06,70,21,13,1,16,70,21,13,1,16,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,07,81,23,17,,11,81,23,17,,11,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,08,65,13,11,2,3,65,13,11,2,3,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,09,66,17,9,,16,66,17,9,,16,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,10,75,13,15,,14,75,13,15,,14,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,11,72,20,13,1,13,72,20,13,1,13,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,12,73,10,9,,10,73,10,9,,10,, ,
08-09,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,934,264,170,11,162,950,265,170,11,178,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,KG,18,18,,,3,18,18,,,3,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,01,7,7,,,2,7,7,,,2,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,02,11,11,,,5,11,11,,,5,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,03,7,6,,,3,7,6,,,3,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,04,8,8,,,2,8,8,,,2,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,05,7,7,,,1,7,7,,,1,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,06,8,6,2,,3,8,6,2,,3,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,07,6,4,,,2,6,4,,,2,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,08,4,3,,,2,4,3,,,2,, ,
08-09,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04,All Grades,76,70,2,,23,76,70,2,,23,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,EC,,,,,,107,49,9,,107,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,KG,390,195,25,,50,390,195,25,,50,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,01,365,168,35,,62,365,168,35,,62,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,02,345,163,38,2,61,345,163,38,2,61,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,03,346,153,24,,54,346,153,24,,54,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,04,342,134,39,,56,342,134,39,,56,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,05,368,154,41,,41,368,154,41,,41,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,06,348,159,24,,55,348,159,24,,55,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,07,318,128,39,,43,318,128,39,,43,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,08,346,123,35,,60,346,123,35,,60,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,09,347,120,34,,49,347,120,34,,49,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,10,366,119,33,,52,366,119,33,,52,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,11,387,114,37,,61,387,114,37,,61,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,12,431,106,31,,75,431,106,31,,75,, ,
08-09,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,All Grades,4699,1836,435,2,719,4806,1885,444,2,826,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,EC,,,,,,21,9,2,,21,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,KG,42,17,8,,6,42,17,8,,6,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,01,50,21,12,,10,50,21,12,,10,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,02,51,25,7,2,14,51,25,7,2,14,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,03,45,23,6,,8,45,23,6,,8,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,04,42,18,5,,9,42,18,5,,9,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,05,46,12,9,,13,46,12,9,,13,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,06,38,14,5,,8,38,14,5,,8,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,07,52,17,8,,12,52,17,8,,12,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,08,47,21,8,,8,47,21,8,,8,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,09,45,15,5,,7,45,15,5,,7,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,10,59,20,9,1,13,59,20,9,1,13,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,11,57,13,10,,11,57,13,10,,11,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,12,55,14,11,,6,55,14,11,,6,, ,
08-09,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,All Grades,629,230,103,3,125,650,239,105,3,146,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,,,,,,6,2,1,,6,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,11,6,2,,1,11,6,2,,1,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,16,10,3,,1,16,10,3,,1,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,15,11,1,,3,15,11,1,,3,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,17,9,5,,3,17,9,5,,3,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,14,10,1,,1,14,10,1,,1,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,17,12,,,2,17,12,,,2,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,21,14,3,,6,21,14,3,,6,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,16,14,,,3,16,14,,,3,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,08,21,12,6,,3,21,12,6,,3,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,09,18,11,3,,5,18,11,3,,5,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,10,18,12,1,,2,18,12,1,,2,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,11,19,12,4,,4,19,12,4,,4,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,12,14,9,,,2,14,9,,,2,, ,
08-09,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,All Grades,217,142,29,,36,223,144,30,,42,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,,,,,,34,23,,,34,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,143,111,11,56,30,143,111,11,56,30,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,138,107,2,24,21,138,107,2,24,21,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,122,96,2,8,10,122,96,2,8,10,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,119,83,8,9,9,119,83,8,9,9,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,103,79,3,8,17,103,79,3,8,17,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,102,83,4,1,17,102,83,4,1,17,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,98,76,4,,10,98,76,4,,10,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,84,68,4,,10,84,68,4,,10,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,08,95,73,5,,16,95,73,5,,16,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,09,83,63,4,,10,83,63,4,,10,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,10,98,76,4,,16,98,76,4,,16,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,11,99,70,9,,10,99,70,9,,10,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,12,102,68,8,,15,102,68,8,,15,, ,
08-09,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02,All Grades,1386,1053,68,106,191,1420,1076,68,106,225,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,38,6,3,,38,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,292,75,30,1,42,292,75,30,1,42,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,258,60,33,4,47,258,60,33,4,47,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,270,56,25,3,46,270,56,25,3,46,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,276,62,22,1,43,276,62,22,1,43,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,253,46,32,2,52,253,46,32,2,52,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,294,72,28,,59,294,72,28,,59,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,267,43,30,2,40,267,43,30,2,40,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,259,41,24,1,38,259,41,24,1,38,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,294,55,28,,56,294,55,28,,56,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,308,51,30,1,52,308,51,30,1,52,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,297,54,25,1,37,297,54,25,1,37,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,292,49,18,,40,292,49,18,,40,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,331,47,15,1,64,331,47,15,1,64,, ,
08-09,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,3691,711,340,17,616,3729,717,343,17,654,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,EC,,,,,,24,4,3,,24,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,KG,139,28,16,,16,139,28,16,,16,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,01,114,20,14,,14,114,20,14,,14,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,02,150,32,20,,23,150,32,20,,23,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,03,141,22,19,,23,141,22,19,,23,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,04,133,27,14,,23,133,27,14,,23,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,05,115,25,7,,21,115,25,7,,21,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,06,114,18,17,,15,114,18,17,,15,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,07,136,35,10,1,19,136,35,10,1,19,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,08,126,26,17,,16,126,26,17,,16,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,09,139,23,9,,22,139,23,9,,22,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,10,121,20,14,,16,121,20,14,,16,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,11,116,13,14,1,13,116,13,14,1,13,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,12,117,16,9,,16,117,16,9,,16,, ,
08-09,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,All Grades,1661,305,180,2,237,1685,309,183,2,261,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,EC,,,,,,8,3,1,,8,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,KG,21,4,5,1,3,21,4,5,1,3,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,01,31,9,8,,3,31,9,8,,3,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,02,34,11,11,1,3,34,11,11,1,3,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,03,23,11,5,,5,23,11,5,,5,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,04,35,10,9,,6,35,10,9,,6,, ,
08-09,06,Big Stone                                    ,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,05,27,8,5,,2,27,8,5,,2,, ,
