DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
14-15,09,Carlton                                      ,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,000, ,03,03,09,1,0,0,0,2,0,0,0,0,0,2,0,25,17,30,17,5,47,District,EC-12,, ,
14-15,09,Carlton                                      ,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,000, ,03,03,10,0,0,0,1,0,0,0,0,0,0,0,3,28,18,28,22,4,50,District,EC-12,, ,
14-15,09,Carlton                                      ,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,000, ,03,03,11,0,0,0,0,0,0,0,1,0,0,0,2,27,27,27,30,3,57,District,EC-12,, ,
14-15,09,Carlton                                      ,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,000, ,03,03,12,0,0,2,0,0,0,0,0,0,0,1,0,26,23,29,23,3,52,District,EC-12,, ,
14-15,09,Carlton                                      ,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,000, ,03,03,All Grades,1,0,5,1,2,2,3,5,0,0,12,21,325,280,348,309,52,657,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,EC,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,3,0,10,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,KG,1,0,0,0,1,0,0,1,0,0,3,0,37,42,42,43,6,85,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,01,2,0,0,0,0,0,0,0,0,0,1,1,49,34,52,35,4,87,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,02,0,0,0,1,0,0,3,0,0,0,1,1,43,44,47,46,6,93,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,03,1,0,0,0,0,0,0,0,0,0,0,2,43,54,44,56,3,100,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,04,0,0,0,0,0,0,0,0,0,0,2,0,43,32,45,32,2,77,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,05,0,0,1,0,0,0,2,0,0,0,1,3,44,41,48,44,7,92,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,06,0,1,0,0,0,0,0,0,0,0,0,2,46,48,46,51,3,97,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,07,1,0,1,2,0,0,0,2,0,0,1,1,38,45,41,50,8,91,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,08,0,0,0,0,0,0,0,0,0,0,1,2,50,41,51,43,3,94,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,09,0,0,0,0,0,0,0,0,0,0,3,0,61,35,64,35,3,99,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,10,0,0,0,0,0,0,1,1,0,0,1,4,36,53,38,58,7,96,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,11,2,1,0,0,0,0,1,0,0,0,1,0,49,41,53,42,5,95,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,12,0,0,0,2,0,0,1,0,0,0,1,0,38,36,40,38,4,78,District,EC-12,, ,
14-15,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03,All Grades,7,2,2,5,1,0,8,4,0,0,16,16,584,549,618,576,61,1194,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,EC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,KG,0,0,0,0,0,0,0,1,0,0,0,2,7,14,7,17,3,24,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,01,0,0,0,0,0,0,1,0,0,0,1,0,12,12,14,12,2,26,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,02,0,0,0,0,0,0,0,1,0,0,2,0,6,6,8,7,3,15,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,03,0,0,0,0,0,0,0,0,0,0,1,0,19,7,20,7,1,27,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,04,0,0,0,0,0,0,1,0,0,0,0,0,7,7,8,7,1,15,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,05,0,0,0,0,0,0,0,0,0,0,1,0,11,7,12,7,1,19,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,06,0,0,0,0,0,0,2,1,0,0,1,1,11,14,14,16,5,30,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,07,0,1,0,0,0,0,0,0,0,0,0,0,15,11,15,12,1,27,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,08,0,0,0,0,0,0,1,0,0,0,0,0,12,18,13,18,1,31,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,09,1,0,0,0,0,0,0,0,0,0,1,0,11,8,13,8,2,21,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,10,0,0,0,0,0,1,0,0,0,0,1,0,11,7,12,8,2,20,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,11,1,1,0,0,0,0,1,0,0,0,1,0,8,17,11,18,4,29,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,12,1,0,0,0,0,0,1,0,0,0,0,1,28,12,30,13,3,43,District,EC-12,, ,
14-15,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03,All Grades,3,2,0,0,0,1,7,3,0,0,9,4,159,141,178,151,29,329,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,EC,0,0,0,0,0,1,0,0,0,0,1,1,18,14,19,16,3,35,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,KG,0,0,0,0,0,2,3,2,0,0,1,1,22,33,26,38,9,64,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,01,2,0,0,0,2,0,2,3,0,0,4,1,27,25,37,29,14,66,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,02,0,0,0,0,0,2,5,5,0,0,1,1,34,35,40,43,14,83,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,03,0,0,0,0,0,0,2,2,0,0,0,1,28,32,30,35,5,65,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,04,0,0,1,0,0,0,5,2,0,0,0,1,30,34,36,37,9,73,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,05,0,0,1,0,0,1,2,4,0,0,0,1,26,33,29,39,9,68,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,06,0,0,2,1,0,0,0,1,0,0,1,3,33,27,36,32,8,68,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,07,1,0,0,0,0,1,0,3,0,0,0,0,37,33,38,37,5,75,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,08,0,0,1,0,0,0,3,1,0,0,1,1,26,36,31,38,7,69,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,09,0,0,1,1,0,1,0,2,0,0,0,1,48,42,49,47,6,96,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,10,0,0,1,0,0,0,3,2,0,0,0,1,36,32,40,35,7,75,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,11,0,0,1,1,1,0,3,1,0,0,0,0,45,36,50,38,7,88,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,12,0,0,0,0,2,0,2,3,0,0,0,1,26,23,30,27,8,57,District,EC-12,, ,
14-15,10,Carver                                       ,0108,01,CENTRAL PUBLIC SCHOOL DISTRICT     ,000, ,11,11,All Grades,3,0,8,3,5,8,30,31,0,0,9,14,436,435,491,491,111,982,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,EC,0,0,0,1,2,1,1,0,0,0,3,0,37,19,43,21,8,64,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,KG,0,1,1,1,1,2,3,4,0,0,2,2,139,108,146,118,17,264,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,01,0,0,0,1,1,1,7,3,0,0,4,5,129,126,141,136,22,277,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,02,0,0,2,2,2,0,7,8,0,0,0,2,138,128,149,140,23,289,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,03,0,1,2,1,1,3,5,4,0,0,3,3,152,128,163,140,23,303,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,04,0,1,0,1,0,1,7,2,1,1,3,6,132,126,143,138,23,281,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,05,1,0,2,0,1,3,6,2,0,0,0,2,141,124,151,131,17,282,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,06,0,0,3,2,0,1,6,9,0,0,2,2,133,123,144,137,25,281,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,07,0,1,0,1,2,1,2,7,0,0,5,3,146,137,155,150,22,305,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,08,1,0,1,1,2,1,6,5,1,0,2,2,159,127,172,136,22,308,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,09,0,0,4,0,1,2,4,3,0,0,0,3,118,143,127,151,17,278,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,10,1,0,0,0,2,3,4,4,1,1,2,2,133,126,143,136,20,279,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,11,0,0,4,2,3,4,8,10,0,0,1,2,126,148,142,166,34,308,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,12,1,1,2,2,3,0,5,9,0,0,4,2,138,137,153,151,29,304,District,EC-12,, ,
14-15,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,All Grades,4,5,21,15,21,23,71,70,3,2,31,36,1821,1700,1972,1851,302,3823,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,EC,0,0,0,0,0,0,0,0,0,0,2,0,29,19,31,19,2,50,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,KG,1,0,3,0,1,0,1,1,0,0,4,0,67,57,77,58,11,135,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,01,0,1,2,0,0,0,1,1,0,0,0,0,63,47,66,49,5,115,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,02,0,0,2,1,0,0,2,0,0,0,1,1,60,46,65,48,7,113,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,03,0,0,0,2,1,1,1,1,0,0,0,0,41,65,43,69,6,112,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,04,0,0,1,1,0,1,0,0,0,0,1,1,60,66,62,69,5,131,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,05,0,0,0,0,2,0,1,3,0,0,1,3,56,47,60,53,10,113,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,06,0,0,2,0,0,1,2,2,0,0,0,2,48,58,52,63,9,115,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,07,0,0,4,0,0,1,2,0,0,0,3,2,58,68,67,71,12,138,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,08,0,1,1,0,2,0,2,1,0,0,1,1,46,55,52,58,9,110,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,09,0,0,0,0,1,1,1,1,0,0,2,1,78,53,82,56,7,138,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,10,0,0,0,0,1,1,2,0,0,0,2,2,53,52,58,55,8,113,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,11,1,2,1,1,0,0,0,0,0,0,1,2,48,46,51,51,8,102,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,12,0,0,1,1,0,0,4,2,0,0,0,0,57,46,62,49,8,111,District,EC-12,, ,
14-15,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11,All Grades,2,4,17,6,8,6,19,12,0,0,18,15,764,725,828,768,107,1596,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,EC,1,0,2,3,3,1,4,4,0,0,4,3,67,37,81,48,25,129,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,KG,0,2,16,12,7,13,30,29,0,0,21,17,267,236,341,309,147,650,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,01,0,0,6,15,19,14,42,38,0,0,24,20,257,253,348,340,178,688,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,02,0,1,14,14,11,11,34,33,0,0,20,19,281,228,360,306,157,666,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,03,0,0,12,15,17,14,37,32,0,0,20,14,290,220,376,295,161,671,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,04,2,1,14,10,9,12,45,31,0,0,19,15,256,258,345,327,158,672,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,05,2,0,14,12,10,13,25,32,0,0,20,18,279,293,350,368,146,718,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,06,2,2,16,18,11,13,33,24,0,0,9,6,294,244,365,307,134,672,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,07,0,0,17,14,7,8,41,38,0,1,6,9,291,271,362,341,141,703,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,08,3,1,10,17,12,14,36,25,0,0,6,7,307,289,374,353,131,727,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,09,2,3,15,10,8,9,32,32,0,0,9,8,346,310,412,372,128,784,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,10,0,0,13,16,9,13,29,42,0,1,5,8,341,342,397,422,136,819,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,11,3,1,9,19,13,8,25,28,1,0,6,11,309,316,366,383,124,749,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,12,1,0,11,21,6,3,38,34,0,0,5,9,345,345,406,412,128,818,District,EC-12,, ,
14-15,10,Carver                                       ,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,000, ,11,11,All Grades,16,11,169,196,142,146,451,422,1,2,174,164,3930,3642,4883,4583,1894,9466,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,EC,2,3,0,0,0,0,0,0,0,0,6,1,7,5,15,9,12,24,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,KG,12,7,0,0,0,0,0,0,0,0,4,1,13,13,29,21,24,50,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,01,6,8,0,0,0,0,0,1,0,0,3,1,21,12,30,22,19,52,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,02,9,6,0,0,0,1,2,1,0,0,3,2,17,22,31,32,24,63,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,03,2,6,0,0,0,0,1,0,0,0,1,1,16,12,20,19,11,39,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,04,3,6,0,0,0,0,0,2,0,0,2,3,18,21,23,32,16,55,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,05,4,9,0,0,0,0,2,0,0,0,1,3,10,24,17,36,19,53,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,06,7,4,0,0,0,0,1,0,0,0,2,1,29,21,39,26,15,65,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,07,5,6,0,0,0,0,0,0,0,0,3,1,24,19,32,26,15,58,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,08,4,8,0,0,1,0,0,0,0,0,2,0,34,15,41,23,15,64,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,09,8,3,0,0,0,0,0,0,0,0,2,4,24,25,34,32,17,66,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,10,5,4,1,1,0,0,0,0,0,0,2,1,24,10,32,16,14,48,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,11,3,3,0,0,0,0,0,0,0,0,1,0,24,24,28,27,7,55,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,12,1,3,0,1,0,0,0,1,0,0,1,0,16,21,18,26,7,44,District,EC-12,, ,
14-15,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05,All Grades,71,76,1,2,1,1,6,5,0,0,33,19,277,244,389,347,215,736,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,EC,19,4,0,0,0,0,0,0,0,0,1,1,0,2,20,7,25,27,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,KG,49,45,0,0,0,0,0,2,0,0,7,1,3,1,59,49,104,108,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,01,44,37,0,0,0,0,2,0,0,0,6,8,2,2,54,47,97,101,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,02,43,48,0,0,0,0,2,4,0,0,2,5,4,4,51,61,104,112,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,03,35,49,0,0,0,0,1,0,0,0,4,0,4,5,44,54,89,98,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,04,47,33,0,0,0,0,5,0,0,0,3,2,6,4,61,39,90,100,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,05,47,32,0,0,1,0,1,0,0,0,3,5,3,1,55,38,89,93,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,06,32,35,0,0,0,0,1,1,0,0,2,4,2,4,37,44,75,81,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,07,46,32,0,0,0,0,0,0,0,0,2,0,2,1,50,33,80,83,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,08,37,31,0,0,0,0,0,2,0,0,3,1,2,1,42,35,74,77,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,09,48,44,0,0,0,0,0,0,0,0,0,1,2,2,50,47,93,97,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,10,32,32,0,0,0,1,0,0,0,0,0,0,2,3,34,36,65,70,District,EC-12,, ,
14-15,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05,11,38,33,0,0,0,0,0,0,0,0,1,0,3,1,42,34,72,76,District,EC-12,, ,
