dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
99-00,0038,01,RED LAKE,08,04,01,47,48,0,0,0,0,0,0,0,0,47,48,95,95,02
99-00,0038,01,RED LAKE,09,04,01,57,46,0,0,0,0,0,0,0,0,57,46,103,103,02
99-00,0038,01,RED LAKE,10,04,01,56,53,0,0,0,0,0,0,0,0,56,53,109,109,02
99-00,0038,01,RED LAKE,11,04,01,33,21,0,0,0,0,0,0,0,0,33,21,54,54,02
99-00,0038,01,RED LAKE,12,04,01,35,20,0,0,0,0,0,0,0,0,35,20,55,55,02
99-00,0038,01,RED LAKE,KG,04,01,67,55,0,0,0,0,0,0,0,0,67,55,122,122,02
99-00,0038,01,RED LAKE,PK,04,01,5,6,0,0,0,0,0,0,0,0,5,6,11,11,02
99-00,0047,01,SAUK RAPIDS,01,05,07,0,0,5,1,0,0,1,3,115,97,121,101,10,222,07W
99-00,0047,01,SAUK RAPIDS,02,05,07,0,3,0,2,5,1,0,0,121,100,126,106,11,232,07W
99-00,0047,01,SAUK RAPIDS,03,05,07,0,0,2,2,2,0,1,3,118,107,123,112,10,235,07W
99-00,0047,01,SAUK RAPIDS,04,05,07,0,1,2,1,1,0,3,3,119,109,125,114,11,239,07W
99-00,0047,01,SAUK RAPIDS,05,05,07,0,0,1,2,0,1,1,0,123,128,125,131,5,256,07W
99-00,0047,01,SAUK RAPIDS,06,05,07,0,0,2,1,0,0,1,0,137,146,140,147,4,287,07W
99-00,0047,01,SAUK RAPIDS,07,05,07,0,0,4,0,0,1,0,0,136,143,140,144,5,284,07W
99-00,0047,01,SAUK RAPIDS,08,05,07,0,0,2,2,0,1,1,0,153,156,156,159,6,315,07W
99-00,0047,01,SAUK RAPIDS,09,05,07,0,0,1,0,0,0,1,0,165,144,167,144,2,311,07W
99-00,0047,01,SAUK RAPIDS,10,05,07,0,0,1,6,2,1,1,1,159,121,163,129,12,292,07W
99-00,0047,01,SAUK RAPIDS,11,05,07,0,1,1,0,2,0,1,0,137,125,141,126,5,267,07W
99-00,0047,01,SAUK RAPIDS,12,05,07,0,0,0,1,0,0,0,0,112,118,112,119,1,231,07W
99-00,0047,01,SAUK RAPIDS,KG,05,07,0,0,2,0,1,0,2,2,122,94,127,96,7,223,07W
99-00,0047,01,SAUK RAPIDS,PK,05,07,0,0,0,0,0,0,0,0,36,9,36,9,0,45,07W
99-00,0051,01,FOLEY,01,05,07,0,0,2,0,0,0,0,0,53,60,55,60,2,115,07W
99-00,0051,01,FOLEY,02,05,07,0,1,2,0,0,0,0,0,54,54,56,55,3,111,07W
99-00,0051,01,FOLEY,03,05,07,1,1,0,0,0,0,0,0,56,61,57,62,2,119,07W
99-00,0051,01,FOLEY,04,05,07,1,0,0,1,1,0,0,0,72,46,74,47,3,121,07W
99-00,0051,01,FOLEY,05,05,07,0,0,0,0,0,0,0,0,80,58,80,58,0,138,07W
99-00,0051,01,FOLEY,06,05,07,0,0,0,0,1,0,0,0,65,63,66,63,1,129,07W
99-00,0051,01,FOLEY,07,05,07,0,0,0,0,0,0,0,0,71,75,71,75,0,146,07W
99-00,0051,01,FOLEY,08,05,07,0,0,0,0,1,0,0,0,82,69,83,69,1,152,07W
99-00,0051,01,FOLEY,09,05,07,0,1,0,1,0,0,1,1,84,65,85,68,4,153,07W
99-00,0051,01,FOLEY,10,05,07,0,0,0,0,0,0,0,0,77,81,77,81,0,158,07W
99-00,0051,01,FOLEY,11,05,07,0,0,0,1,0,0,0,0,79,83,79,84,1,163,07W
99-00,0051,01,FOLEY,12,05,07,0,0,0,1,0,0,0,0,70,82,70,83,1,153,07W
99-00,0051,01,FOLEY,KG,05,07,0,0,1,0,0,0,0,0,51,52,52,52,1,104,07W
99-00,0051,01,FOLEY,PK,05,07,0,0,0,0,0,0,0,0,7,4,7,4,0,11,07W
99-00,0062,01,ORTONVILLE,01,06,06,0,0,0,0,0,0,0,0,18,14,18,14,0,32,06W
99-00,0062,01,ORTONVILLE,02,06,06,0,0,0,0,1,0,0,0,17,24,18,24,1,42,06W
99-00,0062,01,ORTONVILLE,03,06,06,1,0,0,0,0,0,0,0,29,19,30,19,1,49,06W
99-00,0062,01,ORTONVILLE,04,06,06,0,1,0,0,0,0,0,1,22,19,22,21,2,43,06W
99-00,0062,01,ORTONVILLE,05,06,06,0,1,0,0,0,0,0,0,32,16,32,17,1,49,06W
99-00,0062,01,ORTONVILLE,06,06,06,1,0,0,0,0,0,1,0,28,19,30,19,2,49,06W
99-00,0062,01,ORTONVILLE,07,06,06,0,1,0,1,0,0,0,0,24,27,24,29,2,53,06W
99-00,0062,01,ORTONVILLE,08,06,06,0,2,0,0,0,0,1,1,31,36,32,39,4,71,06W
99-00,0062,01,ORTONVILLE,09,06,06,0,1,0,0,0,0,0,0,32,31,32,32,1,64,06W
99-00,0062,01,ORTONVILLE,10,06,06,0,1,0,0,1,0,0,0,49,32,50,33,2,83,06W
99-00,0062,01,ORTONVILLE,11,06,06,1,1,0,0,0,0,0,0,39,34,40,35,2,75,06W
99-00,0062,01,ORTONVILLE,12,06,06,0,0,0,0,0,0,0,0,35,35,35,35,0,70,06W
99-00,0062,01,ORTONVILLE,KG,06,06,0,0,0,0,0,0,0,0,8,17,8,17,0,25,06W
99-00,0062,01,ORTONVILLE,PK,06,06,0,0,0,0,1,0,0,0,8,3,9,3,1,12,06W
99-00,0075,01,ST. CLAIR,01,07,09,0,0,0,0,0,0,0,0,17,20,17,20,0,37,09
99-00,0075,01,ST. CLAIR,02,07,09,0,0,0,0,0,0,0,0,32,14,32,14,0,46,09
99-00,0075,01,ST. CLAIR,03,07,09,0,0,0,0,0,0,0,0,28,20,28,20,0,48,09
99-00,0075,01,ST. CLAIR,04,07,09,0,0,0,0,0,0,0,0,30,35,30,35,0,65,09
99-00,0075,01,ST. CLAIR,05,07,09,0,0,0,0,0,0,0,0,23,17,23,17,0,40,09
99-00,0075,01,ST. CLAIR,06,07,09,0,0,0,0,0,0,0,0,28,34,28,34,0,62,09
99-00,0075,01,ST. CLAIR,07,07,09,0,0,0,0,0,0,0,0,33,33,33,33,0,66,09
99-00,0075,01,ST. CLAIR,08,07,09,0,0,0,0,0,0,0,0,26,29,26,29,0,55,09
99-00,0075,01,ST. CLAIR,09,07,09,0,0,0,0,0,0,0,0,31,25,31,25,0,56,09
99-00,0075,01,ST. CLAIR,10,07,09,0,0,0,0,0,0,0,0,33,22,33,22,0,55,09
99-00,0075,01,ST. CLAIR,11,07,09,0,0,0,0,0,0,0,0,25,20,25,20,0,45,09
99-00,0075,01,ST. CLAIR,12,07,09,0,0,0,0,1,0,0,0,22,21,23,21,1,44,09
99-00,0075,01,ST. CLAIR,KG,07,09,0,0,0,0,0,0,1,0,23,18,24,18,1,42,09
99-00,0075,01,ST. CLAIR,PK,07,09,0,0,0,0,0,0,0,0,5,2,5,2,0,7,09
99-00,0077,01,MANKATO,01,07,09,1,0,4,5,4,10,11,4,218,191,238,210,39,448,09
99-00,0077,01,MANKATO,02,07,09,0,1,7,5,3,3,12,7,232,207,254,223,38,477,09
99-00,0077,01,MANKATO,03,07,09,1,2,7,7,8,5,8,7,257,229,281,250,45,531,09
99-00,0077,01,MANKATO,04,07,09,1,0,4,9,6,9,12,9,250,233,273,260,50,533,09
99-00,0077,01,MANKATO,05,07,09,1,0,7,8,6,4,16,10,244,230,274,252,52,526,09
99-00,0077,01,MANKATO,06,07,09,3,1,9,7,8,7,8,5,231,255,259,275,48,534,09
99-00,0077,01,MANKATO,07,07,09,0,0,10,4,9,3,11,5,272,230,302,242,42,544,09
99-00,0077,01,MANKATO,08,07,09,0,0,3,4,6,9,4,7,264,253,277,273,33,550,09
99-00,0077,01,MANKATO,09,07,09,1,0,16,6,4,3,10,5,287,250,318,264,45,582,09
99-00,0077,01,MANKATO,10,07,09,0,0,7,13,6,6,8,5,295,288,316,312,45,628,09
99-00,0077,01,MANKATO,11,07,09,2,0,8,11,6,6,9,6,263,300,288,323,48,611,09
99-00,0077,01,MANKATO,12,07,09,1,1,10,6,3,2,7,2,312,278,333,289,32,622,09
99-00,0077,01,MANKATO,KG,07,09,0,0,3,2,5,7,7,9,222,212,237,230,33,467,09
99-00,0077,01,MANKATO,PK,07,09,0,0,0,1,0,0,1,1,62,34,63,36,3,99,09
99-00,0081,01,COMFREY,01,08,09,0,0,0,0,0,1,0,0,6,5,6,6,1,12,09
99-00,0081,01,COMFREY,02,08,09,0,0,0,0,0,0,0,0,5,4,5,4,0,9,09
99-00,0081,01,COMFREY,03,08,09,0,0,0,0,1,0,0,0,8,7,9,7,1,16,09
99-00,0081,01,COMFREY,04,08,09,0,0,0,0,0,0,0,0,6,8,6,8,0,14,09
99-00,0081,01,COMFREY,05,08,09,0,0,0,0,0,0,0,0,6,4,6,4,0,10,09
99-00,0081,01,COMFREY,06,08,09,0,0,0,0,1,0,0,0,7,5,8,5,1,13,09
99-00,0081,01,COMFREY,07,08,09,0,0,0,0,0,0,0,0,7,3,7,3,0,10,09
99-00,0081,01,COMFREY,08,08,09,0,0,0,0,0,0,0,0,8,10,8,10,0,18,09
99-00,0081,01,COMFREY,09,08,09,0,0,0,0,0,0,0,0,9,9,9,9,0,18,09
99-00,0081,01,COMFREY,10,08,09,0,0,0,0,0,0,0,0,7,6,7,6,0,13,09
99-00,0081,01,COMFREY,11,08,09,0,0,0,0,0,0,0,0,6,12,6,12,0,18,09
99-00,0081,01,COMFREY,12,08,09,0,0,0,0,0,0,0,0,9,5,9,5,0,14,09
99-00,0081,01,COMFREY,KG,08,09,0,0,0,0,1,0,0,0,5,7,6,7,1,13,09
99-00,0084,01,SLEEPY EYE,01,08,09,0,0,0,0,6,5,0,0,18,10,24,15,11,39,09
99-00,0084,01,SLEEPY EYE,02,08,09,0,0,0,1,10,8,0,0,12,13,22,22,19,44,09
99-00,0084,01,SLEEPY EYE,03,08,09,0,0,2,0,10,6,0,0,11,14,23,20,18,43,09
99-00,0084,01,SLEEPY EYE,04,08,09,0,0,0,1,5,4,0,0,18,19,23,24,10,47,09
99-00,0084,01,SLEEPY EYE,05,08,09,0,0,0,1,9,3,0,0,28,21,37,25,13,62,09
99-00,0084,01,SLEEPY EYE,06,08,09,0,0,0,0,2,1,0,0,24,18,26,19,3,45,09
99-00,0084,01,SLEEPY EYE,07,08,09,0,0,0,0,4,2,0,0,20,25,24,27,6,51,09
99-00,0084,01,SLEEPY EYE,08,08,09,0,0,1,0,3,6,0,0,22,25,26,31,10,57,09
99-00,0084,01,SLEEPY EYE,09,08,09,0,0,0,0,5,2,0,0,34,27,39,29,7,68,09
99-00,0084,01,SLEEPY EYE,10,08,09,0,0,1,1,4,3,0,0,28,27,33,31,9,64,09
99-00,0084,01,SLEEPY EYE,11,08,09,0,0,0,0,1,3,1,0,28,26,30,29,5,59,09
99-00,0084,01,SLEEPY EYE,12,08,09,0,0,0,1,1,0,0,0,38,24,39,25,2,64,09
99-00,0084,01,SLEEPY EYE,KG,08,09,0,0,0,1,12,10,0,0,12,12,24,23,23,47,09
99-00,0084,01,SLEEPY EYE,PK,08,09,0,0,0,0,3,1,0,0,5,2,8,3,4,11,09
99-00,0085,01,SPRINGFIELD,01,08,09,0,0,0,0,3,1,0,0,32,15,35,16,4,51,09
99-00,0085,01,SPRINGFIELD,02,08,09,0,1,0,1,0,1,0,0,24,17,24,20,3,44,09
99-00,0085,01,SPRINGFIELD,03,08,09,0,0,0,1,2,0,0,0,21,19,23,20,3,43,09
99-00,0085,01,SPRINGFIELD,04,08,09,0,0,0,0,2,1,0,0,25,23,27,24,3,51,09
99-00,0085,01,SPRINGFIELD,05,08,09,0,0,0,0,0,0,0,0,20,24,20,24,0,44,09
99-00,0085,01,SPRINGFIELD,06,08,09,0,0,0,0,0,1,0,0,30,26,30,27,1,57,09
99-00,0085,01,SPRINGFIELD,07,08,09,0,0,0,0,1,0,0,0,30,32,31,32,1,63,09
99-00,0085,01,SPRINGFIELD,08,08,09,0,0,0,0,0,0,0,0,34,33,34,33,0,67,09
99-00,0085,01,SPRINGFIELD,09,08,09,0,0,0,0,0,0,0,0,27,45,27,45,0,72,09
99-00,0085,01,SPRINGFIELD,10,08,09,0,0,0,0,1,0,0,0,31,35,32,35,1,67,09
99-00,0085,01,SPRINGFIELD,11,08,09,0,0,1,0,0,0,0,0,35,37,36,37,1,73,09
99-00,0085,01,SPRINGFIELD,12,08,09,0,0,0,0,0,0,0,0,33,31,33,31,0,64,09
99-00,0085,01,SPRINGFIELD,KG,08,09,0,0,0,0,0,0,0,0,20,14,20,14,0,34,09
99-00,0085,01,SPRINGFIELD,PK,08,09,0,0,0,0,0,0,0,0,3,5,3,5,0,8,09
99-00,0088,01,NEW ULM,01,08,09,0,0,0,0,2,2,0,1,78,61,80,64,5,144,09
99-00,0088,01,NEW ULM,02,08,09,0,0,0,0,2,2,2,0,92,78,96,80,6,176,09
99-00,0088,01,NEW ULM,03,08,09,1,0,0,0,0,1,0,0,86,87,87,88,2,175,09
99-00,0088,01,NEW ULM,04,08,09,0,0,0,0,0,5,0,1,100,77,100,83,6,183,09
99-00,0088,01,NEW ULM,05,08,09,0,1,0,0,3,4,1,1,97,91,101,97,10,198,09
99-00,0088,01,NEW ULM,06,08,09,0,0,1,1,1,2,1,0,113,101,116,104,6,220,09
99-00,0088,01,NEW ULM,07,08,09,0,0,1,2,6,0,0,0,98,109,105,111,9,216,09
99-00,0088,01,NEW ULM,08,08,09,0,0,2,0,0,0,0,0,115,117,117,117,2,234,09
99-00,0088,01,NEW ULM,09,08,09,0,0,0,2,0,0,0,0,133,100,133,102,2,235,09
99-00,0088,01,NEW ULM,10,08,09,0,0,0,0,2,3,0,1,143,113,145,117,6,262,09
99-00,0088,01,NEW ULM,11,08,09,0,1,0,1,3,0,0,0,110,121,113,123,5,236,09
99-00,0088,01,NEW ULM,12,08,09,0,0,1,1,1,1,0,0,97,107,99,109,4,208,09
99-00,0088,01,NEW ULM,KG,08,09,0,0,0,0,0,2,0,0,69,67,69,69,2,138,09
99-00,0088,01,NEW ULM,PK,08,09,0,0,0,0,0,0,0,0,21,9,21,9,0,30,09
99-00,0091,01,BARNUM,01,09,03,1,0,0,0,0,0,0,0,19,21,20,21,1,41,03
99-00,0091,01,BARNUM,02,09,03,2,2,0,0,0,0,0,0,27,20,29,22,4,51,03
99-00,0091,01,BARNUM,03,09,03,2,0,0,0,1,1,0,0,22,16,25,17,4,42,03
99-00,0091,01,BARNUM,04,09,03,1,0,0,0,0,0,0,0,24,21,25,21,1,46,03
99-00,0091,01,BARNUM,05,09,03,0,3,0,0,0,0,0,0,22,22,22,25,3,47,03
99-00,0091,01,BARNUM,06,09,03,3,0,0,0,0,0,1,0,31,19,35,19,4,54,03
99-00,0091,01,BARNUM,07,09,03,0,0,0,0,0,0,0,0,25,34,25,34,0,59,03
99-00,0091,01,BARNUM,08,09,03,3,0,0,1,0,0,0,0,27,22,30,23,4,53,03
99-00,0091,01,BARNUM,09,09,03,0,1,0,0,0,0,0,0,33,30,33,31,1,64,03
99-00,0091,01,BARNUM,10,09,03,1,1,0,1,0,0,0,1,28,26,29,29,4,58,03
99-00,0091,01,BARNUM,11,09,03,0,0,0,1,0,0,0,0,33,20,33,21,1,54,03
99-00,0091,01,BARNUM,12,09,03,1,0,0,1,0,0,0,0,21,29,22,30,2,52,03
99-00,0091,01,BARNUM,KG,09,03,1,1,0,0,0,1,1,0,15,17,17,19,4,36,03
99-00,0091,01,BARNUM,PK,09,03,0,0,0,0,0,0,0,0,3,1,3,1,0,4,03
99-00,0093,01,CARLTON,01,09,03,0,3,0,0,0,0,0,0,29,26,29,29,3,58,03
99-00,0093,01,CARLTON,02,09,03,4,2,0,0,0,0,0,0,17,28,21,30,6,51,03
99-00,0093,01,CARLTON,03,09,03,3,4,0,0,0,0,0,0,25,20,28,24,7,52,03
99-00,0093,01,CARLTON,04,09,03,5,2,0,0,0,0,0,0,34,28,39,30,7,69,03
99-00,0093,01,CARLTON,05,09,03,6,1,0,0,0,0,0,0,29,35,35,36,7,71,03
99-00,0093,01,CARLTON,06,09,03,3,2,0,0,0,0,0,0,32,22,35,24,5,59,03
99-00,0093,01,CARLTON,07,09,03,9,4,0,0,0,0,0,0,23,27,32,31,13,63,03
99-00,0093,01,CARLTON,08,09,03,5,2,0,0,0,0,0,0,27,16,32,18,7,50,03
99-00,0093,01,CARLTON,09,09,03,4,4,0,0,0,0,0,0,23,15,27,19,8,46,03
99-00,0093,01,CARLTON,10,09,03,4,2,0,0,0,0,0,0,29,32,33,34,6,67,03
99-00,0093,01,CARLTON,11,09,03,7,1,0,0,0,0,0,0,25,30,32,31,8,63,03
99-00,0093,01,CARLTON,12,09,03,1,1,0,0,0,0,0,0,26,24,27,25,2,52,03
99-00,0093,01,CARLTON,KG,09,03,1,1,0,0,0,0,0,0,37,22,38,23,2,61,03
99-00,0093,01,CARLTON,PK,09,03,0,0,0,0,0,0,0,0,2,0,2,0,0,2,03
99-00,0094,01,CLOQUET,01,09,03,12,14,0,0,0,0,0,1,74,60,86,75,27,161,03
99-00,0094,01,CLOQUET,02,09,03,13,16,0,2,0,1,0,2,74,58,87,79,34,166,03
99-00,0094,01,CLOQUET,03,09,03,14,19,0,0,0,0,0,1,78,90,92,110,34,202,03
99-00,0094,01,CLOQUET,04,09,03,10,13,0,0,1,0,0,1,73,76,84,90,25,174,03
99-00,0094,01,CLOQUET,05,09,03,17,7,1,1,0,1,1,1,66,63,85,73,29,158,03
99-00,0094,01,CLOQUET,06,09,03,16,14,2,0,1,0,0,0,70,77,89,91,33,180,03
99-00,0094,01,CLOQUET,07,09,03,15,15,1,1,1,0,0,0,71,89,88,105,33,193,03
99-00,0094,01,CLOQUET,08,09,03,11,13,0,0,0,2,0,0,101,81,112,96,26,208,03
99-00,0094,01,CLOQUET,09,09,03,14,9,0,0,2,1,0,0,95,81,111,91,26,202,03
99-00,0094,01,CLOQUET,10,09,03,20,12,1,0,0,0,2,0,81,97,104,109,35,213,03
99-00,0094,01,CLOQUET,11,09,03,15,14,0,0,0,0,0,0,97,90,112,104,29,216,03
99-00,0094,01,CLOQUET,12,09,03,15,12,1,0,0,0,0,0,105,83,121,95,28,216,03
99-00,0094,01,CLOQUET,KG,09,03,12,5,3,0,0,0,0,1,64,67,79,73,21,152,03
99-00,0094,01,CLOQUET,PK,09,03,0,3,0,0,0,0,0,0,13,11,13,14,3,27,03
99-00,0095,01,CROMWELL,01,09,03,0,1,0,0,0,0,1,0,17,13,18,14,2,32,03
99-00,0095,01,CROMWELL,02,09,03,1,0,0,0,0,0,0,0,16,16,17,16,1,33,03
99-00,0095,01,CROMWELL,03,09,03,0,0,0,0,0,0,0,0,12,7,12,7,0,19,03
99-00,0095,01,CROMWELL,04,09,03,0,0,0,0,0,0,0,0,9,13,9,13,0,22,03
99-00,0095,01,CROMWELL,05,09,03,0,0,0,0,0,0,0,0,13,9,13,9,0,22,03
99-00,0095,01,CROMWELL,06,09,03,0,0,0,0,0,0,0,0,13,15,13,15,0,28,03
99-00,0095,01,CROMWELL,07,09,03,0,0,0,0,0,0,0,0,17,12,17,12,0,29,03
99-00,0095,01,CROMWELL,08,09,03,0,0,0,0,0,0,0,0,14,12,14,12,0,26,03
99-00,0095,01,CROMWELL,09,09,03,0,0,0,0,0,0,0,0,18,16,18,16,0,34,03
99-00,0095,01,CROMWELL,10,09,03,0,0,0,0,0,0,0,0,19,8,19,8,0,27,03
99-00,0095,01,CROMWELL,11,09,03,0,0,0,0,0,0,0,0,14,15,14,15,0,29,03
99-00,0095,01,CROMWELL,12,09,03,0,0,0,0,0,0,0,0,9,12,9,12,0,21,03
99-00,0095,01,CROMWELL,KG,09,03,1,0,0,0,0,0,0,0,8,8,9,8,1,17,03
99-00,0095,01,CROMWELL,PK,09,03,0,0,0,0,0,0,0,0,2,3,2,3,0,5,03
99-00,0097,01,MOOSE LAKE,01,09,03,0,0,0,0,1,0,0,1,32,31,33,32,2,65,03
99-00,0097,01,MOOSE LAKE,02,09,03,0,0,0,0,0,0,0,1,27,34,27,35,1,62,03
99-00,0097,01,MOOSE LAKE,03,09,03,0,0,0,0,1,2,0,0,23,33,24,35,3,59,03
99-00,0097,01,MOOSE LAKE,04,09,03,0,0,0,0,1,0,0,0,26,21,27,21,1,48,03
99-00,0097,01,MOOSE LAKE,05,09,03,0,0,0,0,1,0,0,0,39,29,40,29,1,69,03
99-00,0097,01,MOOSE LAKE,06,09,03,1,1,2,1,1,0,0,1,36,19,40,22,7,62,03
99-00,0097,01,MOOSE LAKE,07,09,03,0,0,0,0,0,0,0,0,40,20,40,20,0,60,03
99-00,0097,01,MOOSE LAKE,08,09,03,0,0,0,2,0,0,0,0,30,30,30,32,2,62,03
99-00,0097,01,MOOSE LAKE,09,09,03,0,2,0,0,0,0,0,0,25,31,25,33,2,58,03
99-00,0097,01,MOOSE LAKE,10,09,03,0,0,0,1,0,0,0,0,31,33,31,34,1,65,03
99-00,0097,01,MOOSE LAKE,11,09,03,0,0,0,0,0,0,0,0,31,29,31,29,0,60,03
99-00,0097,01,MOOSE LAKE,12,09,03,0,0,0,0,0,1,0,0,31,29,31,30,1,61,03
99-00,0097,01,MOOSE LAKE,KG,09,03,0,0,0,2,0,0,0,0,24,23,24,25,2,49,03
99-00,0097,01,MOOSE LAKE,PK,09,03,0,0,0,0,0,0,0,0,4,1,4,1,0,5,03
99-00,0099,01,ESKO,01,09,03,0,0,0,0,0,0,0,0,38,35,38,35,0,73,03
99-00,0099,01,ESKO,02,09,03,0,0,0,0,0,0,0,1,40,26,40,27,1,67,03
99-00,0099,01,ESKO,03,09,03,0,0,1,0,0,0,0,0,33,39,34,39,1,73,03
99-00,0099,01,ESKO,04,09,03,0,0,0,0,0,0,1,0,42,43,43,43,1,86,03
99-00,0099,01,ESKO,05,09,03,0,0,0,1,0,0,0,0,41,46,41,47,1,88,03
99-00,0099,01,ESKO,06,09,03,0,0,1,0,0,0,0,0,37,39,38,39,1,77,03
99-00,0099,01,ESKO,07,09,03,0,0,0,1,0,0,0,0,44,41,44,42,1,86,03
99-00,0099,01,ESKO,08,09,03,0,1,1,0,0,0,1,0,42,41,44,42,3,86,03
99-00,0099,01,ESKO,09,09,03,0,0,0,1,0,0,0,0,44,44,44,45,1,89,03
99-00,0099,01,ESKO,10,09,03,0,0,1,0,0,0,0,0,35,52,36,52,1,88,03
99-00,0099,01,ESKO,11,09,03,0,0,0,0,0,0,0,0,45,32,45,32,0,77,03
99-00,0099,01,ESKO,12,09,03,0,0,0,0,0,0,0,0,38,39,38,39,0,77,03
99-00,0099,01,ESKO,KG,09,03,0,0,0,0,0,0,0,0,45,28,45,28,0,73,03
99-00,0099,01,ESKO,PK,09,03,0,0,0,0,0,0,0,0,5,2,5,2,0,7,03
99-00,0100,01,WRENSHALL,01,09,03,0,0,0,0,0,0,0,0,12,7,12,7,0,19,03
99-00,0100,01,WRENSHALL,02,09,03,0,0,0,0,0,0,0,0,9,10,9,10,0,19,03
99-00,0100,01,WRENSHALL,03,09,03,0,0,0,0,0,0,0,0,16,8,16,8,0,24,03
99-00,0100,01,WRENSHALL,04,09,03,0,0,0,0,0,0,0,0,15,15,15,15,0,30,03
99-00,0100,01,WRENSHALL,05,09,03,1,1,0,0,0,0,0,0,13,15,14,16,2,30,03
99-00,0100,01,WRENSHALL,06,09,03,0,1,0,0,0,0,0,0,21,19,21,20,1,41,03
99-00,0100,01,WRENSHALL,07,09,03,0,0,0,1,0,0,0,0,17,19,17,20,1,37,03
99-00,0100,01,WRENSHALL,08,09,03,1,0,0,0,0,0,0,1,19,16,20,17,2,37,03
99-00,0100,01,WRENSHALL,09,09,03,0,1,0,0,0,0,0,1,16,25,16,27,2,43,03
99-00,0100,01,WRENSHALL,10,09,03,0,0,0,0,0,0,0,0,15,16,15,16,0,31,03
99-00,0100,01,WRENSHALL,11,09,03,1,0,0,0,0,0,0,1,16,21,17,22,2,39,03
99-00,0100,01,WRENSHALL,12,09,03,0,0,0,0,0,0,1,0,26,15,27,15,1,42,03
99-00,0100,01,WRENSHALL,KG,09,03,0,0,0,0,0,0,0,0,5,11,5,11,0,16,03
99-00,0100,01,WRENSHALL,PK,09,03,0,0,0,0,0,0,0,0,1,3,1,3,0,4,03
99-00,0108,01,NORWOOD,01,10,11,0,0,0,0,1,3,0,0,43,38,44,41,4,85,11
99-00,0108,01,NORWOOD,02,10,11,0,0,0,1,0,0,0,0,32,26,32,27,1,59,11
99-00,0108,01,NORWOOD,03,10,11,0,2,1,1,0,0,0,0,25,34,26,37,4,63,11
99-00,0108,01,NORWOOD,04,10,11,1,1,0,0,1,0,0,0,38,23,40,24,3,64,11
99-00,0108,01,NORWOOD,05,10,11,0,0,0,1,0,1,0,0,38,29,38,31,2,69,11
99-00,0108,01,NORWOOD,06,10,11,1,0,0,2,2,1,0,0,34,28,37,31,6,68,11
99-00,0108,01,NORWOOD,07,10,11,0,1,3,0,1,0,0,0,43,52,47,53,5,100,11
99-00,0108,01,NORWOOD,08,10,11,0,0,0,0,0,1,0,0,38,50,38,51,1,89,11
99-00,0108,01,NORWOOD,09,10,11,1,0,1,1,2,2,0,0,54,45,58,48,7,106,11
99-00,0108,01,NORWOOD,10,10,11,1,0,0,1,0,3,0,0,61,47,62,51,5,113,11
99-00,0108,01,NORWOOD,11,10,11,1,0,1,1,0,0,0,0,58,55,60,56,3,116,11
99-00,0108,01,NORWOOD,12,10,11,0,0,0,2,0,1,0,1,63,67,63,71,4,134,11
99-00,0108,01,NORWOOD,KG,10,11,0,0,0,1,3,0,0,0,33,37,36,38,4,74,11
99-00,0108,01,NORWOOD,PK,10,11,0,0,0,0,0,1,0,0,7,3,7,4,1,11,11
99-00,0110,01,WACONIA,01,10,11,0,1,0,1,1,0,0,0,79,74,80,76,3,156,11
99-00,0110,01,WACONIA,02,10,11,1,0,2,1,2,1,0,0,82,60,87,62,7,149,11
99-00,0110,01,WACONIA,03,10,11,0,0,1,1,0,2,3,0,82,71,86,74,7,160,11
99-00,0110,01,WACONIA,04,10,11,0,0,2,0,2,1,0,0,98,66,102,67,5,169,11
99-00,0110,01,WACONIA,05,10,11,0,0,2,3,0,0,1,1,76,74,79,78,7,157,11
99-00,0110,01,WACONIA,06,10,11,0,0,1,1,2,1,2,0,72,65,77,67,7,144,11
99-00,0110,01,WACONIA,07,10,11,0,0,0,0,2,1,0,1,81,82,83,84,4,167,11
99-00,0110,01,WACONIA,08,10,11,0,0,0,3,1,1,1,0,73,80,75,84,6,159,11
99-00,0110,01,WACONIA,09,10,11,0,0,1,3,1,2,1,0,74,93,77,98,8,175,11
99-00,0110,01,WACONIA,10,10,11,0,2,0,1,1,3,0,0,84,63,85,69,7,154,11
99-00,0110,01,WACONIA,11,10,11,1,0,0,1,1,2,1,0,90,55,93,58,6,151,11
99-00,0110,01,WACONIA,12,10,11,1,0,2,0,0,0,0,0,61,67,64,67,3,131,11
99-00,0110,01,WACONIA,KG,10,11,0,0,2,3,1,0,0,2,67,82,70,87,8,157,11
99-00,0110,01,WACONIA,PK,10,11,1,0,0,0,0,1,0,0,21,11,22,12,2,34,11
99-00,0111,01,WATERTOWN-MAYER,01,10,11,0,0,0,1,0,3,0,0,42,44,42,48,4,90,11
99-00,0111,01,WATERTOWN-MAYER,02,10,11,0,0,0,0,0,0,1,0,35,40,36,40,1,76,11
99-00,0111,01,WATERTOWN-MAYER,03,10,11,0,0,0,1,0,0,0,0,47,40,47,41,1,88,11
99-00,0111,01,WATERTOWN-MAYER,04,10,11,0,0,1,0,0,1,0,1,53,50,54,52,3,106,11
