SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
13-14,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,20,20,HIDDEN OAKS MIDDLE SCHOOL                         ,70,Scott                                             ,11,47.97,12.63,35.34,0,0,0,0,0,0,0,0,12.63,35.34,0.4,15,4.84,6.97,15.83,6.33,5,5,3,0,6.05,41.92,0,0,42,2,3.51,8.35,16.41,9.27,8.43
13-14,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,21,20,TWIN OAKS MIDDLE SCHOOL                           ,70,Scott                                             ,11,43.73,10,33.73,0,0,0,0,0,0,0,0,10,33.73,1.2,11,4.92,13.71,15.6,5.5,1,1,2,0,9.7,34.03,0,0,37,2.4,6.36,13.7,12,4.83,4.44
13-14,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,30,32,PRIOR LAKE HIGH SCHOOL                            ,70,Scott                                             ,11,100.31,44.8,55.51,0,0,0,0,0,0,0,0,44.8,55.51,3.2,13,21.4,23.2,20.6,20.6,5,4,5.51,0,30,70.31,0,0,40,5.6,16.2,15.2,36.2,13.6,13.51
13-14,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,34,41,PRIOR LAKE-SAVAGE AREA ALC                        ,70,Scott                                             ,11,5,3,2,0,0,0,0,0,0,0,0,3,2,0,6,2,2,1,0,0,0,0,0,3,2,0,0,31,0,1,2,2,0,0
13-14,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,0,0,Totals                                            ,70,Scott                                             ,11,391.17,87.37,303.8,0,0,0,0,0,0,0,0,87.37,303.8,13.3,13,67.53,96.1,97.73,60.94,28.5,18,18.37,0,111.15,280.02,0,0,39,21.77,45.77,88.76,115.15,69.96,49.76
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,83,32,SHAKOPEE SENIOR HIGH                              ,70,Scott                                             ,11,87.09,40.26,46.83,0,0,0,1,0.4,2,0,0,39.86,43.83,1.4,12,11.4,34.3,19.53,7.4,5,2.66,4.8,0,24.6,60.49,0,2,38,1.4,12.6,29.23,22,14.06,7.8
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,84,31,SHAKOPEE JUNIOR HIGH WEST                         ,70,Scott                                             ,11,55.2,17.05,38.15,0,1,0,0.2,0,0,0,0,17.05,36.95,1.2,9,20.7,18.75,5,5.75,3,1,1,0,25.45,28.55,0,1.2,34,4.7,19,11,9.9,6.6,4
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,85,31,SHAKOPEE JUNIOR HIGH EAST                         ,70,Scott                                             ,11,52.7,17.77,34.93,0,0,0,0.8,0.6,0,0,1,17.17,33.13,4,9,17.33,17.56,7,6.61,2,0,2.2,0,18.13,33.77,0,0.8,34,4,11.73,7.96,21.01,4,4
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,86,41,SHAKOPEE SR ALC                                   ,70,Scott                                             ,11,5.98,2.98,3,0,0,0,0,0,0,0,0,2.98,3,0,8,1.99,2,1,0.99,0,0,0,0,2,3.98,0,0,33,0,1.99,1,2.99,0,0
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,860,10,SWEENEY ELEMENTARY                                ,70,Scott                                             ,11,46.34,6,40.34,0,0,0,1,0,0,0,0,6,39.34,1,11,9.17,14.17,10,8,4,0,1,0,15.17,31.17,0,0,36,1,11.67,10.5,15.17,6,2
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,861,10,SUN PATH ELEMENTARY                               ,70,Scott                                             ,11,43.83,4,39.83,0,0,0,0,0,1,0,0,4,38.83,0,11,10,14.83,7,6,4,1,1,0,16.83,26,0,1,37,0,13.83,9,11,7,3
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,862,10,PEARSON SIXTH GRADE CENTER                        ,70,Scott                                             ,11,31,12,19,0,0,0,0,0,0,0,0,12,19,1,12,6,8,8,4,2,1,2,0,10,21,0,0,38,3,4,5,10,7,2
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,863,50,CENTRAL FAMILY CENTER                             ,70,Scott                                             ,11,29.84,1.5,28.34,0,0,0,0,0,0,0,0,1.5,28.34,2,12,2.67,11.17,2.17,7,6.83,0,0,0,12.17,17.67,0,0,42,2,2,5.67,6,7.17,7
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,864,10,RED OAK ELEMENTARY                                ,70,Scott                                             ,11,45.67,5.5,40.17,0,0,1,0,0,0,0,0,4.5,40.17,2.5,9,10,17,11.17,4.5,3,0,0,0,15,30.67,0,0,36,1,7,13.17,18.5,3,3
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,865,10,EAGLE CREEK ELEMENTARY SCHOOL                     ,70,Scott                                             ,11,46.69,5.2,41.49,0,0,0,0,0,0,0,0,5.2,41.49,1.5,10,11.5,16.7,6,9.49,2,1,0,0,11.5,35.19,0,0,37,0,12.5,7.5,16.69,7,3
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,866,10,JACKSON ELEMENTARY                                ,70,Scott                                             ,11,47.83,7,40.83,0,0,0,1,0,0,0,0,7,39.83,1,11,11,13.33,10,8,1.5,3,1,0,11,36.83,0,0,35,5,10,10.5,12.83,7.5,2
13-14,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,70,Scott                                             ,11,492.17,119.26,372.91,0,1,1,4,1,3,0,1,117.26,363.91,15.6,11,111.76,167.81,86.87,67.74,33.33,9.66,13,0,161.85,325.32,0,5,36,22.1,106.32,110.53,146.09,69.33,37.8
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,0,0,NEW PRAGUE AREA SCHOOLS                           ,70,Scott                                             ,11,5.76,0,5.76,0,0,0,0,0,0,0,0,0,5.76,0,14,0.93,0,4.26,0.4,0,0.17,0,0,4.19,1.4,0,0,44,0,0.93,1,1.93,1.33,0.57
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,29,32,NEW PRAGUE SENIOR HIGH                            ,70,Scott                                             ,11,56.08,30.04,26.04,0,0,0,0,0,0,0,0,30.04,26.04,3,13,12.99,10.13,11.49,12.48,5.5,1.99,1.5,0,15.98,40.1,0,0,37,6,8.23,8.59,20.77,7.5,4.99
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,111,20,NEW PRAGUE MIDDLE SCHOOL                          ,70,Scott                                             ,11,47.72,17.81,29.91,0,0,0.86,0,0,0,0,0,16.95,29.91,1,13,7.18,15.7,6.75,9.58,4.76,2.89,0.86,0,10.89,36.83,0,0,37,2.58,7.89,16.22,11.32,7.83,1.88
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,300,41,NEW PRAGUE ALC                                    ,70,Scott                                             ,11,4.39,2.49,1.9,0,0,0,0,0,0,0,0,2.49,1.9,1,10,1.25,0.25,1.4,1.49,0,0,0,0,2,2.39,0,0,32,0,1.5,0.5,2.39,0,0
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,301,41,NEW PRAGUE CREDIT RECOVERY                        ,70,Scott                                             ,11,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,13,0,0,0.1,0,0,0,0,0,0,0.1,0,0,36,0,0,0,0.1,0,0
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,345,10,RAVEN STREAM ELEMENTARY                           ,70,Scott                                             ,11,36.75,7.03,29.72,0,0,0,0,0,0,0,0,7.03,29.72,2,11,7,12.43,3.99,9.33,3,0,1,0,11.39,25.36,0,0,37,2,6,8.02,10.73,6,4
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,510,50,CENTRAL EDUCATION CAMPUS                          ,70,Scott                                             ,11,4.3,0,4.3,0,0,0,0,0,0,0,0,0,4.3,0,9,1.5,0,1.8,1,0,0,0,0,1.3,3,0,0,45,0,0,1,1.8,1,0.5
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,521,10,EAGLE VIEW                                        ,70,Scott                                             ,11,32.03,4,28.03,0,0,0,0,0,0,0,0,4,28.03,2,12,5.18,9.32,4,7.53,1,5,0,0,11.8,20.23,0,0,37,3,5.66,8.44,6.33,4,4.6
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,651,10,FALCON RIDGE                                      ,70,Scott                                             ,11,38.61,3,35.61,0,0,0,0,0,0,0,0,3,35.61,0,12,10.99,9.27,9,4.33,2.02,1,2,0,14,24.61,0,0,35,1,12.99,9,6.6,7.02,2
13-14,721,1,NEW PRAGUE AREA SCHOOLS                           ,0,0,Totals                                            ,70,Scott                                             ,11,225.74,64.37,161.37,0,0,0.86,0,0,0,0,0,63.51,161.37,9,13,47.02,57.1,42.79,46.14,16.28,11.05,5.36,0,71.55,154.02,0,0,37,14.58,43.2,52.77,61.97,34.68,18.54
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,0,0,BECKER PUBLIC SCHOOL DISTRICT                     ,71,Sherburne                                         ,7,1.37,0,1.37,0,0,0,0,0,0,0,0,0,1.37,0,14,0.5,0,0.17,0.5,0.2,0,0,0,0,0,0,0,41,0,0.5,0,0.17,0.7,0
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,10,10,BECKER INTERMEDIATE ELEMENTARY                    ,71,Sherburne                                         ,7,35.6,10.6,25,0,0,0,0,0,0,0,0,10.6,25,1,12,4.93,10,8.17,6.5,4,2,0,0,13.27,21.32,0,0,38,2,4.6,8,11.66,7.34,2
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,20,32,BECKER SENIOR HIGH                                ,71,Sherburne                                         ,7,43.73,16.34,27.39,0,0,0,0,0,1,0,0,16.34,26.39,1,15,5,9.34,8.33,9.98,7.41,1,2.67,0,18.66,24.99,0,0,41,0,5,6.67,14.99,11.74,5.33
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,30,20,BECKER MIDDLE                                     ,71,Sherburne                                         ,7,34.63,9.58,25.05,0,0,0,0,0,0,0,0,9.58,25.05,0,16,0,7.29,11.89,5.67,7.06,1.67,1.05,0,8.15,26.48,0,0,41,0,0,9.25,11.76,9.02,4.6
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,40,10,BECKER PRIMARY                                    ,71,Sherburne                                         ,7,33.72,2.2,31.52,0,0,0,0.57,0,0,0,0,2.2,30.95,0,14,2.87,5.6,9.97,8,4.28,1,1,0,13.5,20.22,0,0,40,0,1.2,7.53,13.04,9.95,2
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,50,42,BECKER ALTERNATIVE LEARNING PROGRAM               ,71,Sherburne                                         ,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,27,0,1,0,0,0,0
13-14,726,1,BECKER PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,71,Sherburne                                         ,7,150.05,39.72,110.33,0,0,0,0.57,0,1,0,0,39.72,108.76,2,15,14.3,32.23,38.53,30.65,22.95,5.67,4.72,0,54.58,93.01,0,0,40,2,12.3,31.45,51.62,38.75,13.93
13-14,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,0,0,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,71,Sherburne                                         ,7,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0,13,0,0,0.07,0,0,0,0,0,0,0,0,0,43,0,0,0,0.07,0,0
13-14,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,10,10,INDEPENDENCE ELEMENTARY                           ,71,Sherburne                                         ,7,44.45,9.39,35.06,0,0,0,0,0,0,0,0,9.39,35.06,2.25,13,7.28,7.37,13.79,8.01,3,5,0,0,8.96,34.76,0,0,38,1,6.35,8.3,16.29,10.51,2
13-14,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,20,32,BIG LAKE SENIOR HIGH                              ,71,Sherburne                                         ,7,46.32,19.53,26.79,0,0,0,0,0,0,0,0,19.53,26.79,2.89,15,11.47,5.23,11.19,4.92,7.92,3.21,2.04,0,17.07,22.86,0,5.95,40,2.89,7.92,5.78,10.16,16.53,3.04
13-14,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,30,20,BIG LAKE MIDDLE SCHOOL                            ,71,Sherburne                                         ,7,38.14,12.38,25.76,0,0,0,0,0,0,0,0,12.38,25.76,3.37,13,10.49,3.21,3.74,13.2,6.14,0.68,0,0,8.64,29.5,0,0,38,4.41,5.04,1.02,18.13,7.84,1.7
13-14,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,40,10,LIBERTY ELEMENTARY                                ,71,Sherburne                                         ,7,41.82,7.13,34.69,0,0,1,1,0,0,0,0,6.13,33.69,2,10,13.42,8.67,6.73,6,6,1,0,0,19.04,20.51,0,2,35,3,9.16,6.68,12.48,8.5,2
13-14,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,71,Sherburne                                         ,7,170.8,48.43,122.37,0,0,1,1,0,0,0,0,47.43,121.37,10.51,13,42.66,24.48,35.52,32.13,23.06,9.89,2.04,0,53.71,107.63,0,7.95,38,11.3,28.47,21.78,57.13,43.38,8.74
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,70,10,ROGERS ELEMENTARY                                 ,71,Sherburne                                         ,7,39.08,1.33,37.75,0,0,0,0,0,0,0,0,1.33,37.75,3,13,10.77,9.94,4.83,2.67,3.87,1,5,0,19.77,19.31,0,0,38,3,5.77,10.94,6.83,5.04,7.5
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,110,10,PARKER ELEMENTARY                                 ,71,Sherburne                                         ,7,32.88,7.09,25.79,0,0,0,0,0,0,0,0,7.09,25.79,3.43,8,18.43,5.16,3.5,3.56,0.23,2,0,0,20.76,12.12,0,0,35,6,7.23,5.86,8.23,2.56,3
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,160,10,HASSAN ELEMENTARY                                 ,71,Sherburne                                         ,7,41.73,5.23,36.5,0,0,0,0,0,0,0,0,5.23,36.5,2,13,7.73,12.5,6.33,6.17,4,2,3,0,14.23,27.5,0,0,37,2,6.73,9.5,14.33,5.17,4
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,170,10,TWIN LAKES ELEMENTARY                             ,71,Sherburne                                         ,7,42.86,10.33,32.53,0,0,0,0,0,0,0,0,10.33,32.53,0,11,10.33,18.33,2.2,3,5,4,0,0,19.66,23.2,0,0,35,3,6.33,13.93,11.6,6,2
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,200,10,ZIMMERMAN ELEMENTARY                              ,71,Sherburne                                         ,7,37.04,1.87,35.17,0,0,0,0,0,0,0,0,1.87,35.17,3.8,11,7.77,14.2,3.4,4.67,3,2,2,0,22.07,14.97,0,0,38,1,6.57,7.8,13.2,5.47,3
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,210,10,WESTWOOD ELEMENTARY                               ,71,Sherburne                                         ,7,30.57,5.3,25.27,0,0,0,0,0,0,0,0,5.3,25.27,0,17,2.6,4.73,1,15.27,2.8,2,2.17,0,11.9,18.67,0,0,43,1,2.2,3,13.4,4.8,6.17
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,300,10,LINCOLN ELEMENTARY                                ,71,Sherburne                                         ,7,32.33,2.89,29.44,0,0,0,0,0,0,0,0,2.89,29.44,1.33,17,3.79,6.57,2.2,3.27,6,7.5,3,0,14.49,17.84,0,0,45,1,2.56,2.8,4.6,14.37,7
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,310,50,HANDKE FAMILY CENTER                              ,71,Sherburne                                         ,7,18.8,0,18.8,0,0,0,0,0,0,0,0,0,18.8,0,16,2,2,3.5,5.8,2.5,3,0,0,11.5,7.3,0,0,47,0,1,2,2.8,8.5,4.5
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,340,20,ROGERS MIDDLE SCHOOL                              ,71,Sherburne                                         ,7,49.53,17.62,31.91,0,0,0,0,0,0,0,1,17.62,30.91,0.8,11,9.57,16.22,10.95,6.08,3.74,2.97,0,0,17.54,31.99,0,0,37,1,10.57,12.1,13.02,6.1,6.74
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,350,20,ZIMMERMAN MIDDLE                                  ,71,Sherburne                                         ,7,24.27,7.78,16.49,0,0,0,0,0,0,0,0,7.78,16.49,1.01,14,2.88,7.9,2.01,7.47,1.13,2.15,0.73,0,9.04,15.23,0,0,38,1.87,2.61,4.73,9.05,3.27,2.74
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,400,20,VANDENBERGE MIDDLE SCHOOL                         ,71,Sherburne                                         ,7,32.26,7.11,25.15,0,0,0,0,0,0,0,0,7.11,25.15,1.33,15,2.72,9.9,7.44,4.71,3.52,1.96,2.01,0,9.62,22.64,0,0,41,0,4.91,5.89,9.08,5.35,7.03
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,410,20,SALK MIDDLE SCHOOL                                ,71,Sherburne                                         ,7,37.02,15.94,21.08,0,0,0,0,0,0,0,0,15.94,21.08,2.73,12,9.68,11.12,3.2,7.18,1.8,2.01,1.02,0,17.87,19.15,0,0,37,1.73,7.72,11.13,8.19,3.69,4.56
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,500,32,ELK RIVER SENIOR HIGH                             ,71,Sherburne                                         ,7,81.62,38.59,43.03,0,0,1.84,0,0,0,0,0,36.75,43.03,0.8,17,10.14,16.04,12.03,20.41,14.54,3.02,4.42,0,26.56,55.06,0,0,41,1.8,10.87,11.19,28.11,21.43,8.22
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,510,32,ROGERS SENIOR HIGH                                ,71,Sherburne                                         ,7,60.13,28.13,32,0,0,0,0,0,0,0,0,28.13,32,2.47,11,18.24,18.81,3.98,5.99,8.11,3,2,0,26.01,34.12,0,0,35,4.65,9.45,16.01,14.07,12.65,3.3
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,530,32,ZIMMERMAN HIGH SCHOOL                             ,71,Sherburne                                         ,7,29.16,13.6,15.56,0,0,0,0,0,0,0,0,13.6,15.56,0,17,1.17,6.33,4.79,8.25,5.09,2.6,0.93,0,10.97,18.19,0,0,43,0,2.71,2.52,10.38,11.42,2.13
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,600,41,IVAN SAND COMMUNITY HIGH SCHOOL                   ,71,Sherburne                                         ,7,8.4,1,7.4,0,0,0,0,0,0,0,0,1,7.4,0,13,0.6,2.8,1,1,3,0,0,0,4.6,3.8,0,0,45,0,0.4,0.4,2,2.6,3
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,603,41,IVAN SAND COMMUNITY SCHOOL-MIDDLE                 ,71,Sherburne                                         ,7,6.26,1.16,5.1,0,0,0,0,0,0,0,0,1.16,5.1,0,8,0.51,3.77,1.98,0,0,0,0,0,3.29,2.97,0,0,43,0,0.17,1.33,0,4.76,0
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,607,41,IVAN SAND TRANSITION PROGRAM                      ,71,Sherburne                                         ,7,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,16,0,0,0,0.4,0,0,0,0,0,0.4,0,0,39,0,0,0,0.4,0,0
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,700,10,MEADOWVALE ELEMENTARY                             ,71,Sherburne                                         ,7,33.85,6.34,27.51,0,0,0,0,1,0,0,0,5.34,27.51,0,14,6.57,6,7.84,8,3.27,1,1.17,0,12.74,21.11,0,0,41,0,5.57,5,10.84,8.77,3.67
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,800,10,OTSEGO ELEMENTARY                                 ,71,Sherburne                                         ,7,43.5,5.5,38,0,0,0,0,0,0,0,0,5.5,38,2,11,10.5,18,3,4,3,4,1,0,21.5,22,0,0,37,1,10,12,7.5,9,4
13-14,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,71,Sherburne                                         ,7,681.69,176.81,504.88,0,0,1.84,0,1,0,0,1,173.97,503.88,24.7,14,136,190.32,85.18,117.9,74.6,46.21,28.45,0,294.12,387.57,0,0,39,29.05,103.37,138.13,187.63,140.95,82.56
13-14,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT                ,0,0,HOLDINGFORD PUBLIC SCHOOL DISTRICT                ,73,Stearns                                           ,7,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,18,0,0,0,0.17,0,0,0,0,0,0,0,0,54,0,0,0,0,0.17,0
13-14,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT                ,1,10,HOLDINGFORD ELEMENTARY                            ,73,Stearns                                           ,7,36.83,10.51,26.32,0,0,0,0,0,0,0,0,10.51,26.32,0,18,6.37,10.11,1.99,3.37,2,9.97,3.02,0,21.85,14.98,0,0,45,2,4.37,4.12,6.98,8.35,11.01
13-14,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT                ,2,33,HOLDINGFORD SECONDARY                             ,73,Stearns                                           ,7,28.73,14.99,13.74,0,0,0,0,0,0,0,0,14.99,13.74,0.8,14,7.45,6.01,1,6.33,4,2,1.94,0,14.95,13.78,0,0,40,1.8,7.65,2,4.83,6.53,5.92
13-14,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,73,Stearns                                           ,7,65.73,25.5,40.23,0,0,0,0,0,0,0,0,25.5,40.23,0.8,15,13.82,16.12,2.99,9.87,6,11.97,4.96,0,36.8,28.76,0,0,42,3.8,12.02,6.12,11.81,15.05,16.93
13-14,739,1,KIMBALL PUBLIC SCHOOL DISTRICT                    ,10,10,KIMBALL ELEMENTARY                                ,73,Stearns                                           ,7,22.46,1.33,21.13,0,0,0,1,0,0,0,0,1.33,20.13,2.43,19,5.43,2,1,3,3,4.16,3,0,12.13,10.33,0,0,45,1.43,2,2,2,8,7.03
13-14,739,1,KIMBALL PUBLIC SCHOOL DISTRICT                    ,20,33,KIMBALL SECONDARY                                 ,73,Stearns                                           ,7,22.3,9.06,13.24,0,0,0,0,0,0,0,0,9.06,13.24,1,15,3,6.01,2.87,5.99,0,1.87,2.4,0,14.72,7.58,0,0,41,2,2.01,2,9.5,3.36,3.43
13-14,739,1,KIMBALL PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,73,Stearns                                           ,7,44.76,10.39,34.37,0,0,0,1,0,0,0,0,10.39,33.37,3.43,16,8.43,8.01,3.87,8.99,3,6.03,5.4,0,26.85,17.91,0,0,42,3.43,4.01,4,11.5,11.36,10.46
13-14,740,1,MELROSE PUBLIC SCHOOL DISTRICT                    ,10,10,MELROSE ELEMENTARY                                ,73,Stearns                                           ,7,36.74,6.1,30.64,0,0,0,0,0,0,0,0,6.1,30.64,1,15,11,7.17,2.7,6.53,4.24,1,4.1,0,24.53,11.04,0,0,41,6,5,4.84,7.4,5.77,7.73
13-14,740,1,MELROSE PUBLIC SCHOOL DISTRICT                    ,20,20,MELROSE MIDDLE                                    ,73,Stearns                                           ,7,18.59,8.45,10.14,0,0,0,0,0,0,0,0,8.45,10.14,1,13,5.16,2.05,4,3.07,3.91,0,0.4,0,8.74,9.85,0,0,37,1.56,1.6,4.05,6,4.47,0.91
13-14,740,1,MELROSE PUBLIC SCHOOL DISTRICT                    ,30,33,MELROSE SECONDARY                                 ,73,Stearns                                           ,7,27.16,15.72,11.44,0,0,0,0,0,1.2,0,0,15.72,10.24,0,16,3.24,2.92,6.8,8.4,1,3.2,1.6,0,6.56,20.6,0,0,41,2.44,0.8,5.52,6.8,6.8,4.8
13-14,740,1,MELROSE PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,73,Stearns                                           ,7,82.49,30.27,52.22,0,0,0,0,0,1.2,0,0,30.27,51.02,2,15,19.4,12.14,13.5,18,9.15,4.2,6.1,0,39.83,41.49,0,0,40,10,7.4,14.41,20.2,17.04,13.44
13-14,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,0,0,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,73,Stearns                                           ,7,0.7,0.1,0.6,0,0,0,0,0,0,0,0,0.1,0.6,0,17,0.4,0,0.1,0.1,0,0,0.1,0,0,0,0,0,44,0,0,0.4,0.1,0.1,0.1
