SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,352,32,EDISON SENIOR HIGH                                ,27,Hennepin                                          ,11                  ,60.59,27.50,33.09,0.00,0.80,0.00,1.00,1.00,3.00,2.00,3.52,24.50,24.77,3.20,11.00,18.17,13.33,14.47,5.60,7.02,2.00,0.00,0.00,32.26,26.33,0.00,2.00,40.00,4.24,8.80,8.31,18.12,16.50,4.62
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,353,33,BROADWAY ARTS & TECHNOLOGY                        ,27,Hennepin                                          ,11                  ,8.44,1.88,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.88,5.89,0.84,12.00,1.72,1.54,2.42,1.93,0.83,0.00,0.00,0.00,3.01,5.43,0.00,0.00,43.00,0.00,0.88,0.84,1.54,2.83,2.35
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,354,32,HENRY SENIOR HIGH                                 ,27,Hennepin                                          ,11                  ,66.50,26.98,39.52,0.00,0.50,0.00,2.60,1.02,0.00,2.08,4.89,23.88,31.53,5.12,11.00,13.79,14.21,23.07,7.12,4.47,1.00,2.84,0.00,25.68,36.76,1.04,3.02,42.00,4.28,4.64,5.42,21.66,22.02,8.48
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,357,43,PLYMOUTH YOUTH CENTER                             ,27,Hennepin                                          ,11                  ,9.20,3.00,6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.80,0.00,3.00,5.20,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,2.00,0.40,4.80,1.00,1.00,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,358,32,NORTH SENIOR HIGH                                 ,27,Hennepin                                          ,11                  ,43.64,19.52,24.12,0.00,0.00,1.00,3.04,0.00,0.00,2.00,3.04,16.52,18.04,1.04,13.00,8.52,6.00,14.90,3.44,6.10,3.04,1.64,0.00,21.10,20.52,0.00,2.02,44.00,1.00,2.84,5.96,7.68,17.28,8.88
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,360,32,ROOSEVELT SENIOR HIGH                             ,27,Hennepin                                          ,11                  ,66.43,31.94,34.49,1.04,0.00,0.00,0.00,0.20,0.00,2.26,1.00,28.44,33.49,7.61,13.00,12.44,5.48,24.74,11.94,8.04,2.75,1.04,0.00,31.38,31.71,1.00,2.34,44.00,3.88,3.06,8.59,12.60,25.65,12.65
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,361,43,CENTER SCHOOL                                     ,27,Hennepin                                          ,11                  ,4.54,2.80,1.74,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.40,0.00,1.00,2.54,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,1.00,1.00,0.40,0.00,0.34,1.80
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,362,32,SOUTH SENIOR HIGH                                 ,27,Hennepin                                          ,11                  ,90.02,39.31,50.71,0.50,1.00,2.00,0.00,1.00,0.00,0.00,2.00,35.81,47.71,3.40,16.00,9.20,14.42,27.42,13.45,10.89,8.60,6.04,0.00,38.52,49.50,1.00,1.00,46.00,1.80,5.60,10.60,22.22,24.62,25.18
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,363,32,WELLSTONE INTERNATIONAL HIGH                      ,27,Hennepin                                          ,11                  ,6.40,2.40,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.40,3.00,1.00,11.00,2.00,0.40,1.00,2.00,0.00,1.00,0.00,0.00,1.00,5.40,0.00,0.00,46.00,1.00,0.00,0.00,0.00,2.40,3.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,364,32,SOUTHWEST SENIOR HIGH                             ,27,Hennepin                                          ,11                  ,79.27,39.22,40.05,0.00,0.00,2.00,0.80,2.06,0.00,1.02,2.04,34.14,37.21,2.82,16.00,4.32,5.65,30.40,16.15,14.11,3.72,3.30,0.00,25.99,51.26,1.00,1.02,47.00,2.02,0.00,3.39,24.90,29.07,19.89
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,365,43,CITY INC. NORTH                                   ,27,Hennepin                                          ,11                  ,5.60,3.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,4.00,0.60,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,1.00,1.60,0.00,1.00,0.00,2.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,368,32,WASHBURN SENIOR HIGH                              ,27,Hennepin                                          ,11                  ,54.51,23.71,30.80,1.00,0.00,1.00,0.00,0.00,1.00,2.00,2.00,19.71,27.80,5.30,10.00,23.04,7.42,13.01,1.99,1.00,4.04,2.00,0.00,29.31,25.20,0.00,0.00,39.00,7.32,5.62,11.38,11.08,12.09,7.02
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,372,50,SPAN HIGH                                         ,27,Hennepin                                          ,11                  ,15.41,7.44,7.97,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,7.44,5.97,0.24,7.00,6.04,4.80,4.57,0.00,0.00,0.00,0.00,0.00,6.60,7.81,0.00,1.00,40.00,0.00,2.04,5.00,4.20,2.00,2.17
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,373,43,MENLO PARK ACADEMY                                ,27,Hennepin                                          ,11                  ,4.64,1.60,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,7.00,3.80,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.80,0.00,0.00,1.80,0.80,1.24
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,380,50,TRANSITION PLUS SERVICES                          ,27,Hennepin                                          ,11                  ,28.30,10.00,18.30,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,9.00,16.30,0.00,16.00,6.00,3.60,7.30,1.00,3.40,6.00,1.00,0.00,9.30,16.00,0.00,3.00,48.00,0.00,3.00,0.30,2.60,13.40,9.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,382,50,HARRISON EDUCATION CENTER                         ,27,Hennepin                                          ,11                  ,13.83,7.00,6.83,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,5.00,5.83,3.00,10.00,5.00,3.00,2.83,2.00,0.00,0.00,0.00,0.00,8.00,5.83,0.00,0.00,43.00,1.00,3.00,1.00,1.00,5.00,2.83
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,393,43,AMERICAN INDIAN OIC                               ,27,Hennepin                                          ,11                  ,1.40,1.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,2.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.40,1.00,0.00,0.00,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,401,50,MPS D/HH                                          ,27,Hennepin                                          ,11                  ,13.19,0.00,13.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,12.19,0.00,16.00,0.00,2.80,5.37,0.00,1.02,2.00,2.00,0.00,2.80,10.39,0.00,0.00,45.00,0.00,1.00,1.80,3.37,2.00,5.02
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,405,43,URBAN LEAGUE ACADEMY ELEMENTARY                   ,27,Hennepin                                          ,11                  ,6.96,2.22,4.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,2.74,1.74,1.74,0.00,0.74,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,406,43,VOA SALT                                          ,27,Hennepin                                          ,11                  ,6.40,3.40,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.00,1.00,4.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,1.80,1.00,1.00,2.60,0.00,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,408,43,CITY INC. SOUTH                                   ,27,Hennepin                                          ,11                  ,4.80,3.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,2.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,3.00,0.00,1.00,0.00,0.80
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,415,46,MINNEAPOLIS ON LINE LEARNING                      ,27,Hennepin                                          ,11                  ,3.36,0.96,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.20,0.72,2.20,0.24,7.00,1.36,0.20,1.80,0.00,0.00,0.00,0.00,0.00,1.36,2.00,0.00,0.00,38.00,0.24,0.40,0.48,1.16,0.48,0.60
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,416,43,VOLUNTEERS OF AMERICA-PM                          ,27,Hennepin                                          ,11                  ,7.59,3.39,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,2.00,0.00,3.00,3.19,0.80,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,34.00,4.00,0.20,0.99,1.00,1.40,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,417,43,HERITAGE SCIENCE & TECHNOLOGY                     ,27,Hennepin                                          ,11                  ,9.61,2.60,7.01,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,1.00,2.67,0.00,4.00,3.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2.34,2.53,1.00,0.97,1.77,1.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,418,43,TATANKA ACADEMY                                   ,27,Hennepin                                          ,11                  ,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,1.00,1.00,0.00,0.00,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,419,43,VOA PHOENIX                                       ,27,Hennepin                                          ,11                  ,9.61,4.81,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,2.00,6.81,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,3.01,3.80,1.80,1.00,0.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,420,33,SUCCESS ACADEMY                                   ,27,Hennepin                                          ,11                  ,4.40,3.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.40,0.00,19.00,1.00,0.60,1.80,0.00,0.00,0.00,1.00,0.00,3.40,0.00,1.00,0.00,47.00,0.00,0.00,1.60,0.00,1.80,1.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,523,41,MPLS. H.S. ALTERNATIVE PROGRAM                    ,27,Hennepin                                          ,11                  ,7.27,1.46,5.81,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.46,4.81,0.52,13.00,1.58,1.02,0.00,3.67,0.00,1.00,0.00,0.00,2.46,4.81,0.00,0.00,45.00,0.00,0.00,1.48,0.60,2.00,3.19
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,625,50,RIVER BEND EDUCATIONAL CENTER                     ,27,Hennepin                                          ,11                  ,6.60,3.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.60,0.00,9.00,2.00,1.00,3.00,0.60,0.00,0.00,0.00,0.00,3.00,3.60,0.00,0.00,45.00,0.00,0.00,1.00,2.00,2.00,1.60
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,685,77,STADIUM VIEW                                      ,27,Hennepin                                          ,11                  ,9.00,4.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,4.00,1.00,13.00,1.00,2.00,2.00,2.00,2.00,0.00,0.00,0.00,3.00,5.00,0.00,1.00,43.00,0.00,0.00,2.00,3.00,3.00,1.00
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,688,74,MPS METRO HA                                      ,27,Hennepin                                          ,11                  ,9.83,2.00,7.83,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,2.00,6.82,0.00,16.00,0.00,1.02,4.00,2.01,2.00,0.00,0.80,0.00,5.60,4.23,0.00,0.00,54.00,0.00,0.00,0.00,1.00,3.00,5.83
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,689,77,MPS METRO SJ                                      ,27,Hennepin                                          ,11                  ,6.56,1.76,4.80,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.76,4.80,0.81,17.00,0.81,1.00,0.00,1.76,0.00,2.00,0.99,0.00,1.81,2.75,0.00,2.00,46.00,0.00,0.81,0.00,1.00,1.00,3.75
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,748,90,LEHMANN CENTER                                    ,27,Hennepin                                          ,11                  ,49.27,4.80,44.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,44.47,3.20,11.00,11.50,10.77,16.90,7.50,0.00,0.90,1.60,0.00,28.67,20.60,0.00,0.00,50.00,0.00,2.30,6.57,3.80,15.30,21.30
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,799,90,EDUCATIONAL SERVICE CENTER                        ,27,Hennepin                                          ,11                  ,43.60,12.80,30.80,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,11.80,25.80,9.69,8.00,27.79,5.40,5.30,2.71,0.00,1.20,1.00,0.00,30.49,12.11,0.00,1.00,42.00,3.00,4.69,3.00,11.50,13.01,8.40
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,857,90,EARLY CHILDHOOD FAMILY EDUCATION                  ,27,Hennepin                                          ,11                  ,24.00,2.60,21.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.60,17.40,0.00,16.00,1.50,2.50,7.20,8.00,1.00,2.00,0.80,0.00,12.60,11.40,0.00,0.00,53.00,0.00,0.00,0.50,3.50,7.20,12.80
09-10,0001,03,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,"2,369.30",663.06,"1,706.24",10.21,18.32,19.10,50.33,20.64,43.72,54.05,114.05,533.39,"1,451.35",145.89,13.00,470.28,278.97,667.32,384.42,254.28,167.23,106.52,0.00,924.19,"1,287.56",11.07,61.33,43.00,106.07,161.32,229.46,606.97,761.85,503.63
09-10,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT                  ,000,00,HILL CITY PUBLIC SCHOOL DISTRICT                  ,1,Aitkin                                            ,03                  ,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,5.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,32.00,0.00,0.00,0.06,0.00,0.00,0.00
09-10,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT                  ,001,10,HILL CITY ELEMENTARY                              ,1,Aitkin                                            ,03                  ,13.39,1.40,11.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,11.99,0.00,19.00,0.84,1.33,1.80,4.00,4.42,1.00,0.00,0.00,8.37,5.02,0.00,0.00,45.00,0.00,0.33,0.67,7.02,4.37,1.00
09-10,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT                  ,003,33,HILL CITY SECONDARY                               ,1,Aitkin                                            ,03                  ,13.76,7.26,6.50,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,7.26,5.49,0.00,13.00,0.83,5.38,3.03,1.31,2.05,0.16,1.00,0.00,11.28,2.02,0.00,0.00,42.00,0.00,2.02,0.67,6.55,0.70,3.82
09-10,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,1,Aitkin                                            ,03                  ,27.21,8.66,18.55,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,8.66,17.54,0.00,15.00,1.73,6.71,4.83,5.31,6.47,1.16,1.00,0.00,19.71,7.04,0.00,0.00,43.00,0.00,2.35,1.40,13.57,5.07,4.82
09-10,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,010,10,MCGREGOR ELEMENTARY                               ,1,Aitkin                                            ,03                  ,16.16,0.13,16.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,16.03,2.00,18.00,3.13,2.53,2.67,1.00,1.50,2.00,3.33,0.00,12.49,3.67,0.00,0.00,44.00,2.13,0.00,2.20,2.00,5.00,4.83
09-10,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,030,42,MCGREGOR AREA LEARNING PROGRAM                    ,1,Aitkin                                            ,03                  ,0.52,0.16,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.36,0.00,23.00,0.00,0.00,0.36,0.00,0.00,0.00,0.16,0.00,0.20,0.32,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.52
09-10,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,040,33,MCGREGOR SECONDARY                                ,1,Aitkin                                            ,03                  ,15.05,7.69,7.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.36,0.00,19.00,2.54,1.12,4.84,0.94,1.02,0.85,3.74,0.00,12.40,2.55,0.00,0.00,46.00,0.52,1.10,1.36,2.88,3.51,5.68
09-10,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,1,Aitkin                                            ,03                  ,31.73,7.98,23.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.98,23.75,2.00,19.00,5.67,3.65,7.87,1.94,2.52,2.85,7.23,0.00,25.09,6.54,0.00,0.00,46.00,2.65,1.10,3.56,4.88,8.51,11.03
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,000,00,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,19,Dakota                                            ,11                  ,6.33,1.00,5.33,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,1.00,5.10,0.00,11.00,1.04,1.10,2.96,1.23,0.00,0.00,0.00,0.00,4.10,2.23,0.00,0.00,48.00,0.00,0.00,0.93,1.04,2.29,2.07
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,120,33,SOUTH ST. PAUL SECONDARY                          ,19,Dakota                                            ,11                  ,79.82,36.86,42.96,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,35.86,40.96,3.00,12.00,19.31,13.52,18.55,14.94,4.48,7.02,1.00,0.00,27.60,48.88,0.00,3.34,37.00,4.68,19.01,11.82,19.13,16.88,8.30
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,303,41,S ST. PAUL COMMUNITY LRNG. CNTR.                  ,19,Dakota                                            ,11                  ,5.90,2.73,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,3.17,0.00,11.00,1.40,2.84,0.00,1.00,0.66,0.00,0.00,0.00,2.24,3.66,0.00,0.00,39.00,0.00,0.00,3.07,1.17,0.66,1.00
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,400,50,EARLY CHILDHOOD SPECIAL ED PROGRAM                ,19,Dakota                                            ,11                  ,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,12.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,39.00,0.00,1.00,1.00,1.00,2.00,0.00
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,735,10,LINCOLN CENTER ELEMENTARY                         ,19,Dakota                                            ,11                  ,56.38,9.00,47.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,47.38,0.99,11.00,12.59,12.79,14.00,10.00,5.00,1.00,1.00,0.00,13.39,42.99,0.00,0.00,38.00,0.00,10.60,9.78,19.33,12.67,4.00
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,737,10,KAPOSIA EDUCATION CENTER ELEMENTARY               ,19,Dakota                                            ,11                  ,47.88,8.47,39.41,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.47,38.41,0.50,14.00,10.31,6.00,7.01,13.83,5.00,3.73,2.00,0.00,19.84,28.04,0.00,0.00,42.00,0.84,6.00,3.00,18.31,10.00,9.73
09-10,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,000,0 ,Totals                                            ,19,Dakota                                            ,11                  ,201.31,58.06,143.25,0.00,0.00,0.00,1.00,1.00,0.23,0.00,2.00,57.06,140.02,4.49,12.00,46.65,37.25,42.52,41.00,16.14,12.75,4.00,0.00,70.17,127.80,0.00,3.34,38.00,5.52,36.61,29.60,59.98,44.50,25.10
09-10,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,000,00,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,2,Anoka                                             ,11                  ,79.84,9.11,70.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.11,70.73,0.20,14.00,8.61,13.04,21.29,18.53,7.70,8.47,2.20,0.00,40.87,38.97,0.00,0.00,48.00,0.00,4.20,1.60,22.60,25.73,25.71
09-10,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,001,32,ANOKA SENIOR HIGH                                 ,2,Anoka                                             ,11                  ,119.25,61.28,57.97,0.00,0.00,1.00,1.33,0.00,0.00,0.00,0.67,60.28,55.97,1.00,15.00,22.99,23.98,23.98,12.32,9.99,11.99,10.00,0.00,35.67,83.58,0.00,0.00,41.00,1.34,15.98,20.65,29.00,36.28,16.00
09-10,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,002,32,COON RAPIDS SENIOR HIGH                           ,2,Anoka                                             ,11                  ,124.06,48.94,75.12,0.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,43.94,75.12,0.86,14.00,18.17,37.96,20.64,13.30,8.00,9.33,15.66,0.00,45.48,78.58,0.00,0.00,40.00,3.53,22.98,21.64,24.94,25.64,25.33
09-10,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,003,20,FRED MOORE MIDDLE SCHOOL                          ,2,Anoka                                             ,11                  ,64.54,18.71,45.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.71,45.83,0.00,15.00,12.61,20.71,5.97,8.24,2.00,6.00,7.01,0.00,25.12,39.42,0.00,0.00,41.00,4.24,10.90,10.77,11.38,16.24,11.01
09-10,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,004,20,COON RAPIDS MIDDLE SCHOOL                         ,2,Anoka                                             ,11                  ,82.72,25.30,57.42,1.00,0.00,0.00,0.97,0.00,1.00,0.00,0.00,24.30,55.45,0.20,14.00,18.47,18.03,14.14,9.95,8.83,6.93,6.37,0.00,29.77,52.95,0.00,0.00,40.00,3.67,17.23,10.67,11.54,24.38,15.23
09-10,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,006,20,JACKSON MIDDLE                                    ,2,Anoka                                             ,11                  ,109.33,24.96,84.37,0.00,0.00,0.00,1.00,0.00,0.00,0.20,0.00,24.76,83.37,2.00,13.00,8.83,28.17,32.03,22.40,7.90,4.00,4.00,0.00,17.13,92.20,0.00,0.00,39.00,1.60,14.20,23.80,33.42,26.11,10.20
