SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
04-05,4027,07,HIGHER GROUND ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,19.20,0.00,1.00,7.00,2.00,0.20,9.00
04-05,4028,07,ECI' NOMPA WOONSPE,0 ,0,District Totals: ,64,REDWOOD,08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.92,0.00,0.00,0.00,1.00,0.00,1.92
04-05,4029,07,NEW SPIRIT SCHOOLS,0 ,0,District Totals: ,62,RAMSEY,11,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.66,0.00,1.00,0.00,29.01,0.00,3.00,13.33,1.00,0.00,11.68
04-05,4030,07,ODYSSEY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,13.70,0.00,1.00,4.00,2.00,0.00,6.70
04-05,4031,07,JENNINGS EXPERIENTIAL HIGH SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00
04-05,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,2.00,13.00,2.00,0.00,2.00
04-05,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,2.00,1.00,3.00,1.00,0.00,2.50
04-05,4036,07,FACE TO FACE ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.67,0.00,0.00,0.00,0.00,0.00,3.19,0.00,0.00,0.00,1.00,0.00,2.19
04-05,4038,07,SOJOURNER TRUTH ACADEMY,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.53,0.00,2.00,12.73,1.80,0.00,3.00
04-05,4039,07,HIGH SCHOOL FOR RECORDING ARTS,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,3.00,0.00,4.00
04-05,4042,07,TWIN CITIES ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.50,0.00,0.00,0.00,0.00,10.74,0.00,0.00,0.67,0.34,0.00,9.73
04-05,4043,07,MATH & SCIENCE ACADEMY,0 ,0,District Totals: ,82,WASHINGTON,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.06,0.00,0.00,0.00,1.95,0.00,15.11
04-05,4044,07,HEART OF THE EARTH CHARTER,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,18.73,0.00,1.00,6.00,0.99,0.00,10.74
04-05,4045,07,LAKES AREA CHARTER SCHOOL,0 ,0,District Totals: ,21,DOUGLAS,04,1.07,0.00,0.00,0.80,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.84,0.00,0.00,0.00,1.20,0.00,2.64
04-05,4046,07,LAKE SUPERIOR HIGH SCHOOL,0 ,0,District Totals: ,69,ST. LOUIS,03,1.27,0.00,0.00,1.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,0.00,0.00,0.00,1.60,0.00,5.20
04-05,4048,07,GREAT RIVER EDUCATION CENTER,0 ,0,District Totals: ,73,STEARNS,07W,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,0.67,0.73,2.20
04-05,4049,07,COON RAPIDS LEARNING CENTER,0 ,0,District Totals: ,02,ANOKA,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.03,0.07,0.00,0.00,10.51,0.00,0.00,0.00,1.19,1.33,7.99
04-05,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL,0 ,0,District Totals: ,52,NICOLLET,09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,9.35,0.00,0.63,6.55,0.60,0.00,1.57
04-05,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.12,0.00,0.00,0.00,1.00,0.00,3.12
04-05,4053,07,NORTH LAKES ACADEMY,0 ,0,District Totals: ,82,WASHINGTON,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.38,0.00,0.00,0.00,1.88,0.00,12.50
04-05,4054,07,LACRESCENT MONTESSORI ACADEMY,0 ,0,District Totals: ,28,HOUSTON,10,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.17,0.00,0.67,4.30,0.20,0.00,0.00
04-05,4055,07,NERSTRAND CHARTER SCHOOL,0 ,0,District Totals: ,66,RICE,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.20,8.21,0.00,1.00,4.97,0.74,0.00,1.50
04-05,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH,0 ,0,District Totals: ,55,OLMSTED,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.01,0.00,0.00,0.00,2.00,0.00,8.01
04-05,4057,07,EL COLEGIO CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,6.40,0.00,0.00,0.00,1.00,0.00,5.40
04-05,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,0 ,0,District Totals: ,04,BELTRAMI,02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.83,0.00,1.00,5.00,1.00,0.00,5.83
04-05,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL,0 ,0,District Totals: ,18,CROW WING,05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.20,7.11,0.00,1.00,5.00,1.11,0.00,0.00
04-05,4061,07,STUDIO ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,55,OLMSTED,10,0.13,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,9.64,0.00,0.00,0.00,1.00,0.00,8.64
04-05,4062,07,FAMILY ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.20,0.60,1.00,1.30,21.88,1.00,1.80,9.37,3.24,0.00,6.47
04-05,4064,07,RIVERWAY LEARNING COMMUNITY CHTR,0 ,0,District Totals: ,85,WINONA,10,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,7.01,0.50,0.50,1.98,0.99,0.00,3.04
04-05,4065,07,MINNESOTA BUSINESS ACADEMY CHARTER,0 ,0,District Totals: ,62,RAMSEY,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,21.70,0.00,0.00,0.00,1.96,2.52,17.22
04-05,4066,07,RIVERBEND ACADEMY,0 ,0,District Totals: ,07,BLUE EARTH,09,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,7.92,0.00,0.00,0.00,1.92,0.00,6.00
04-05,4067,07,AURORA CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,1.00,8.00,0.00,0.00,1.00
04-05,4068,07,EXCELL ACADEMY CHARTER,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.40,13.10,1.00,2.00,8.00,1.00,0.00,1.10
04-05,4069,07,WILLIAM E MCGEE INST. OF TECH,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,3.00,15.00,2.00,0.00,4.00
04-05,4070,07,HOPE COMMUNITY ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.20,31.09,1.00,4.00,20.00,1.00,0.00,5.09
04-05,4072,07,YANKTON COUNTRY CHARTER SCHOOL,0 ,0,District Totals: ,42,LYON,08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,2.00
04-05,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.50,0.00,0.00,0.00,14.00,0.00,2.00,8.00,1.00,0.00,3.00
04-05,4074,07,AGRICULTURAL FOOD SCIENCE ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,8.96,0.00,0.00,0.00,1.00,1.01,6.95
04-05,4075,07,AVALON SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69,0.00,0.00,0.00,1.00,0.00,7.69
04-05,4076,07,MINNESOTA ACADEMY OF TECHNOLOGY,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,1.00,0.00,6.00
04-05,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,0 ,0,District Totals: ,27,HENNEPIN,11,0.67,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,1.34,0.00,0.00,0.00,0.00,0.00,0.00,29.34,2.00,6.00,16.00,1.50,0.00,3.84
04-05,4078,07,MN INTERNATIONAL MIDDLE CHARTER,0 ,0,District Totals: ,27,HENNEPIN,11,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,15.87,0.00,0.00,6.00,1.52,0.00,8.35
04-05,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,1.00,3.99,0.00,0.00,0.60
04-05,4080,07,PILLAGER AREA CHARTER SCHOOL,0 ,0,District Totals: ,11,CASS,05,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.00,3.32,0.00,0.00,0.00,1.20,0.20,1.92
04-05,4081,07,COVENANT ACADEMY OF MN. CHTR.,0 ,0,District Totals: ,66,RICE,10,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.73,0.00,0.00,0.00,0.00,0.00,6.73
04-05,4082,07,BLUESKY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.16,0.00,0.00,0.00,0.60,0.00,1.56
04-05,4083,07,RIDGEWAY COMMUNITY SCHOOL,0 ,0,District Totals: ,85,WINONA,01,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,5.52,0.00,1.05,3.57,0.63,0.00,0.27
04-05,4084,07,NORTH SHORE COMMUNITY SCHOOL,0 ,0,District Totals: ,69,ST. LOUIS,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.53,0.00,0.00,0.13,0.00,0.20,12.80,0.00,2.00,9.00,0.00,0.00,1.80
04-05,4085,07,HARBOR CITY INTERNATIONAL CHARTER,0 ,0,District Totals: ,69,ST. LOUIS,03,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.07,1.00,0.00,0.00,0.03,0.00,0.00,15.65,0.00,0.00,0.00,3.00,1.00,11.65
04-05,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,12.00,0.00,2.00,8.00,1.00,0.00,1.00
04-05,4087,07,SAGE ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.67,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,5.80,0.00,0.00,0.00,0.90,0.00,4.90
04-05,4088,07,URBAN ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,3.00,5.00,0.00,0.00,1.00
04-05,4089,07,NEW CITY SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.60,0.00,1.00,4.60,1.00,0.00,1.00
04-05,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,0 ,0,District Totals: ,19,DAKOTA,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.55,0.00,1.14,4.86,1.01,0.00,0.54
04-05,4091,07,ARTECH,0 ,0,District Totals: ,66,RICE,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,2.00,0.00,6.00
04-05,4092,07,WATERSHED HIGH SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,0.00,0.00,0.00,1.00,0.00,9.31
04-05,4093,07,NEW CENTURY CHARTER SCHOOL,0 ,0,District Totals: ,43,MCLEOD,06E,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,1.00,0.00,10.20
04-05,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,0 ,0,District Totals: ,13,CHISAGO,07E,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,3.50
04-05,4096,07,CHIRON CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,6.01,0.00,0.00,0.00,0.00,0.00,6.01
04-05,4097,07,"PARTNERSHIP ACADEMY, INC.",0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,0.00,0.50,0.00,11.70,0.00,2.00,6.00,1.00,0.00,2.70
04-05,4098,07,NOVA CLASSICAL ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.40,11.98,0.00,2.00,8.00,0.57,0.00,1.41
04-05,4099,07,TAREK IBN ZIYAD ACADEMY,0 ,0,District Totals: ,19,DAKOTA,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,1.00,5.00,1.00,0.00,1.00
04-05,4100,07,GREAT EXPECTATIONS,0 ,0,District Totals: ,16,COOK,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,0.00,0.33,1.65,1.00,0.00,1.14
04-05,4101,07,MINNESOTA NORTH STAR ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.20,3.06,0.00,0.00,0.00,3.06,0.00,0.00
04-05,4102,07,MINNESOTA INTERNSHIP CENTER,0 ,0,District Totals: ,27,HENNEPIN,11,0.60,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.64,0.00,0.00,0.00,2.00,0.00,15.64
04-05,4103,07,HMONG ACADEMY,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,1.00,0.00,12.00
04-05,4104,07,LIBERTY HIGH SCHOOL,0 ,0,District Totals: ,02,ANOKA,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24,0.00,0.00,0.00,0.00,0.00,6.24
04-05,4105,07,GREAT RIVER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,9.32,0.00,0.00,0.00,1.00,0.00,8.32
04-05,4106,07,TREKNORTH HIGH SCHOOL,0 ,0,District Totals: ,04,BELTRAMI,02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,0.00,0.00,0.00,0.99,0.00,9.46
04-05,4107,07,VOYAGEURS EXPEDITIONARY,0 ,0,District Totals: ,04,BELTRAMI,02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.11,0.00,0.00,0.00,1.00,0.00,5.11
04-05,4108,07,GENERAL JOHN VESSEY JR LEADERSHIP,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.33,0.00,3.67
04-05,4109,07,SOBRIETY HIGH,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,13.68,0.00,0.00,0.00,2.00,0.00,11.68
04-05,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,0 ,0,District Totals: ,27,HENNEPIN,11,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,1.00,0.00,6.00
04-05,4113,07,FRASER ACADEMY,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,1.00,2.00,4.17,0.00,0.33
04-05,4114,07,ASCENSION ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,6.63,0.00,0.00,0.00,0.00,0.00,6.63
04-05,4115,07,MINNEAPOLIS ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,1.34,0.00,7.58
04-05,4116,07,LAKES INTERNATIONAL LANGUAGE ADMY,0 ,0,District Totals: ,82,WASHINGTON,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,1.50,6.83,0.00,0.00,0.00
04-05,4118,07,KALEIDOSCOPE CHARTER SCHOOL,0 ,0,District Totals: ,71,SHERBURNE,07W,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.12,0.00,1.00,6.00,1.04,0.00,2.08
04-05,4119,07,RIVER HEIGHTS CHARTER SCHOOL,0 ,0,District Totals: ,19,DAKOTA,11,0.07,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.00,0.00,0.52,0.00,5.00
04-05,4120,07,ST. CROIX PREPARATORY ACADEMY,0 ,0,District Totals: ,82,WASHINGTON,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.90,0.00,1.00,4.00,0.00,0.00,6.90
04-05,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,1.00,0.00,7.00
04-05,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.46,0.00,0.00,0.00,0.99,0.00,7.47
04-05,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH,0 ,0,District Totals: ,85,WINONA,10,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,6.13,0.00,0.60,3.97,1.00,0.00,0.56
04-05,4124,07,BEACON ACADEMY,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,1.00,5.00,1.00,0.00,1.00
04-05,4126,07,PRAIRIE SEEDS ACADEMY,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,5.00,0.50,0.00,0.50
04-05,4127,07,TEAM ACADEMY,0 ,0,District Totals: ,81,WASECA,09,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,2.00,0.00,0.00,0.00
04-05,6004,61,FRESHWATER ED. DISTRICT,0 ,0,District Totals: ,77,TODD,05,3.73,0.80,0.00,0.00,0.00,2.93,0.00,0.24,0.60,0.00,0.00,0.00,0.00,0.00,0.40,0.90,0.00,12.00,0.00,0.00,0.00,4.00,1.00,7.00
04-05,6012,61,ZUMBRO ED. DISTRICT,0 ,0,District Totals: ,55,OLMSTED,10,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.20,1.00,0.00,12.00,0.00,0.00,0.00,8.00,0.00,4.00
04-05,6013,61,HIAWATHA VALLEY ED. DISTRICT,0 ,0,District Totals: ,85,WINONA,10,2.76,0.00,0.00,1.00,0.00,1.76,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,12.32,0.00,0.00,0.00,7.80,0.00,4.52
04-05,6014,61,RUNESTONE AREA ED. DISTRICT,0 ,0,District Totals: ,21,DOUGLAS,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.53,0.00,1.33,0.33,0.00,0.00,0.00,2.60,0.07,10.23,0.00,0.00,0.00,4.92,0.83,4.48
04-05,6018,61,MINNESOTA RIVER VALLEY ED. DISTRICT,0 ,0,District Totals: ,12,CHIPPEWA,06W,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,6.71,0.00,0.00,0.00,0.00,0.00,6.71
04-05,6020,61,BORDER REGION ED. DISTRICT,0 ,0,District Totals: ,68,ROSEAU,01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
