SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,415,46,MINNEAPOLIS ON LINE LEARNING                      ,27,Hennepin                                          ,11,5.58,4.48,1.1,0,0,0,0,0,0,0,0,4.48,1.1,0,14,1,1.1,1,0,1.48,0,1,0,1.88,3.7,0,0,50,0,0,0,1.5,1.48,2.6
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,419,43,VOA HIGH SCHOOL                                   ,27,Hennepin                                          ,11,9.63,6.15,3.48,0,0,0,0,0,0,1,0,1.51,1.9,0,2,4.24,2,0,0,0,0,0,0,1.68,0,0,0,35,1.81,0.68,2.8,2.31,2.03,0
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,504,82,ADULT CONTINUING EDUCATION                        ,27,Hennepin                                          ,11,35.1,9.3,25.8,0,0,0,1.1,0,0,0,0,9.3,24.7,2.4,10,10.3,8.1,5.7,5.6,5.4,0,0,3.2,19.2,12.7,0,0,47,0,0,5.3,10.5,6.5,12.8
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,625,50,RIVER BEND EDUCATIONAL CENTER                     ,27,Hennepin                                          ,11,21.34,9.28,12.06,0,0,0,0,0,0,0,0,9.28,12.06,3,8,10.49,6.01,0.84,1,1,1,1,1,12.39,7.95,0,0,40,1,3.44,1.1,7.96,3,4.84
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,685,77,STADIUM VIEW                                      ,27,Hennepin                                          ,11,9,7,2,2,0,0,0,0,0,2,0,3,2,1,14,1,2,1,1,2,2,0,0,4,4,0,1,47,0,0,1,1,4,3
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,688,74,MPS METRO HA                                      ,27,Hennepin                                          ,11,10.77,2,8.77,0,0,0,0,0,0,0,0,2,8.77,0,20,0,0,0,4.87,4.06,1,0,0,5.64,5.13,0,0,54,0,0,0,1.02,3.01,6.74
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,689,77,MPS METRO SJ                                      ,27,Hennepin                                          ,11,8.51,2,6.51,0,0,0,0,0,0,0,0,2,6.51,1,12,3.49,2,1,1,0,0,1.02,0,4,4.51,0,0,42,1,0,2.99,1,1,2.52
15-16,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,857,90,EARLY CHILDHOOD FAMILY EDUCATION                  ,27,Hennepin                                          ,11,26.09,1,25.09,0,1,0,1,0,0,0,2,1,21.09,1,13,5.7,3.5,6.89,4,3,1,2,0,10.9,15.19,0,0,46,0,2,0.5,8.19,9.8,5.6
15-16,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,0,0,HILL CITY PUBLIC SCHOOL DISTRICT                  ,1,Aitkin                                            ,3,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0.26,0,7,0.08,0.07,0.11,0,0,0,0,0,0,0.11,0,0,48,0,0,0,0.18,0,0.08
15-16,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,1,Aitkin                                            ,3,24.72,7.74,16.98,0,1.02,0,0,0,0.5,0,0,7.74,15.46,2,15,2.79,5.08,4.01,4.06,6.51,2.1,0.17,2,15.2,6.54,0,0,44,0,2.75,0.3,8.64,7,6.03
15-16,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,1,10,HILL CITY ELEMENTARY                              ,1,Aitkin                                            ,3,8.47,0.3,8.17,0,0,0,0,0,0,0,0,0.3,8.17,1.03,17,1.03,1.63,1.41,1,2.3,1.1,0,1.03,5.93,1.51,0,0,46,0,0,0.3,2.44,3.1,2.63
15-16,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,2,20,HILL CITY MIDDLE SCHOOL                           ,1,Aitkin                                            ,3,9.01,3.59,5.42,0,0.34,0,0,0,0,0,0,3.59,5.08,0.68,15,1.05,1.35,1.49,1.02,3.54,0.56,0,0.68,5.26,2.9,0,0,44,0,0.88,0,2.69,3.4,2.04
15-16,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,3,32,HILL CITY SENIOR HIGH                             ,1,Aitkin                                            ,3,6.98,3.85,3.13,0,0.68,0,0,0,0.5,0,0,3.85,1.95,0.29,14,0.63,2.03,1,2.04,0.67,0.44,0.17,0.29,4.01,2.02,0,0,41,0,1.87,0,3.33,0.5,1.28
15-16,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,0,0,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,1,Aitkin                                            ,3,0.17,0.08,0.09,0,0,0,0,0,0,0,0,0.08,0.09,0,11,0.01,0,0.08,0.08,0,0,0,0,0,0,0,0,39,0,0,0.01,0.16,0,0
15-16,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,1,Aitkin                                            ,3,36.55,11.54,25.01,0,0,0,0,0,0,0,0,11.54,25.01,0,11,13.42,6.64,2.6,8.37,3.32,0.2,1,0,29.61,6.77,0,0,37,0,13.43,2.01,9.15,6.32,5.64
15-16,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,10,10,MCGREGOR ELEMENTARY                               ,1,Aitkin                                            ,3,20.32,3.51,16.81,0,0,0,0,0,0,0,0,3.51,16.81,0,11,6.84,5.11,1.5,2.67,2,0.2,1,0,16.05,4.27,0,0,37,0,7.35,1,3.77,5,3.2
15-16,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,30,42,MCGREGOR AREA LEARNING PROGRAM                    ,1,Aitkin                                            ,3,0.48,0.12,0.36,0,0,0,0,0,0,0,0,0.12,0.36,0,16,0.12,0,0,0.24,0.12,0,0,0,0.36,0.12,0,0,51,0,0.12,0,0,0.12,0.24
15-16,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,40,33,MCGREGOR SECONDARY                                ,1,Aitkin                                            ,3,15.58,7.83,7.75,0,0,0,0,0,0,0,0,7.83,7.75,0,10,6.45,1.53,1.02,5.38,1.2,0,0,0,13.2,2.38,0,0,37,0,5.96,1,5.22,1.2,2.2
15-16,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,0,0,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,19,Dakota                                            ,11,6.89,0,6.89,0,0,0,0,0,0.44,0,0,0,6.45,0,11,0.34,3.04,0,2.11,1.27,0,0,0,2.41,4.48,0,0,48,0,0.07,0,2.13,4.25,0.44
15-16,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,0,0,Totals                                            ,19,Dakota                                            ,11,222.8,57.55,165.25,0,0,0,2,1.01,0.44,1,1,55.54,161.81,6.07,13,50.48,45.4,30.35,36.83,31.61,16.55,7.52,0,84.06,130.93,0,7.81,39,15.05,40.39,25.62,59.45,55.98,26.31
15-16,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,120,33,SOUTH ST. PAUL SECONDARY                          ,19,Dakota                                            ,11,93.63,41.58,52.05,0,0,0,1,1.01,0,0,1,40.57,50.05,4.05,13,27.45,21.09,10.85,10.77,12.94,5.55,4.02,0,36.94,48.88,0,7.81,38,11.88,18.33,8.35,27.32,17.38,10.37
15-16,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,303,41,S ST. PAUL COMMUNITY LRNG. CNTR.                  ,19,Dakota                                            ,11,6.11,1.97,4.14,0,0,0,0,0,0,0,0,1.97,4.14,0.99,15,1.99,0,1,0.95,0.2,1,0,0,3.91,2.2,0,0,44,0,0.99,0,1,1.15,2.97
15-16,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,735,10,LINCOLN CENTER ELEMENTARY                         ,19,Dakota                                            ,11,63.4,10,53.4,0,0,0,1,0,0,1,0,9,52.4,1,14,14,9.5,12,14,5.4,6,1.5,0,20,43.4,0,0,39,3,12.5,10,18,14.4,5.5
15-16,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,737,10,KAPOSIA EDUCATION CENTER ELEMENTARY               ,19,Dakota                                            ,11,52.77,4,48.77,0,0,0,0,0,0,0,0,4,48.77,0.03,15,6.7,11.77,6.5,9,11.8,4,2,0,20.8,31.97,0,0,41,0.17,8.5,7.27,11,18.8,7.03
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,0,0,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,2,Anoka                                             ,11,72.92,4.56,68.36,0,0,0,1,0,0,0,0,4.56,67.36,0,16,6.2,13.6,13.47,10.51,14.57,8,6.57,0,27.17,45.75,0,0,49,0,2,5.87,16.24,21.8,27.01
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,0,0,Totals                                            ,2,Anoka                                             ,11,2151.83,550.16,1601.67,4.2,3,10,21.18,4.56,10,6.88,5.93,524.52,1561.56,51.38,14,359,376.23,481.51,412.53,280.01,130.7,92.55,0,622.83,1529,0,0,41,80.85,198.06,314.64,686.3,568.83,303.15
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,1,32,ANOKA HIGH SCHOOL                                 ,2,Anoka                                             ,11,104.76,57.12,47.64,1,0,2,1,1,0,1,1,52.12,45.64,2.04,15,16.8,13.04,18.92,21.52,15,11.48,8,0,30.48,74.28,0,0,42,5.64,8.56,12.96,26.84,35,15.76
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,2,32,COON RAPIDS HIGH SCHOOL                           ,2,Anoka                                             ,11,97.97,41.4,56.57,0,0,1,0,1,0,1,0,38.4,56.57,2.8,14,17.44,11.36,33.85,17.32,7,4,6,0,27.16,70.81,0,0,40,6,9,12.36,41.72,17.89,11
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,3,20,ANOKA MIDDLE SCHOOL FOR THE ARTS                  ,2,Anoka                                             ,11,98.56,30.2,68.36,0,0,0,1,0,0,0,0,30.2,67.36,1.2,15,16,17,26.6,13.6,12,7.16,6.2,0,23.4,75.16,0,0,40,0.4,14.2,18.6,33,18.16,14.2
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,4,20,COON RAPIDS MIDDLE SCHOOL                         ,2,Anoka                                             ,11,65.54,17.6,47.94,0,0,0,0,0,1,0,0,17.6,46.94,0.92,16,7.11,19.2,16.2,7,4,4.23,6.8,0,12.51,53.03,0,0,41,1.92,3.52,15.4,24.07,11,9.63
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,6,20,JACKSON MIDDLE                                    ,2,Anoka                                             ,11,104.75,24.92,79.83,0,0,0,0,0,0,0,0.6,24.92,79.23,1.4,15,13.52,16.03,23,23.4,17.8,7,3,0,15.72,89.03,0,0,41,2,6.75,20.8,32.6,32.8,9.8
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,90,20,NORTHDALE MIDDLE                                  ,2,Anoka                                             ,11,63.8,11.28,52.52,0,0,0,0,0,0,0,0,11.28,52.52,1.6,14,8.28,12.72,19,11,11.8,1,0,0,16.44,47.36,0,0,42,0.6,5.2,10.44,20.76,19,7.8
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,91,32,BLAINE HIGH SCHOOL                                ,2,Anoka                                             ,11,126.43,59.35,67.08,0,0,2,0,1,0,1,0,55.35,67.08,5.68,13,27.88,16.96,29.03,19.72,19.32,5.52,6,0,42.28,84.15,0,0,40,4.2,19,19.76,34.39,30.36,18.72
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,94,32,ANDOVER HIGH SCHOOL                               ,2,Anoka                                             ,11,71.64,37.48,34.16,0,0,0,0.28,0,0,0,1,37.48,32.88,0,13,13.92,6.36,18.28,20.32,8.76,4,0,0,17.92,53.72,0,0,39,3,4.76,11.4,31.76,16.12,4.6
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,110,41,Anoka-Hennepin Regional High School               ,2,Anoka                                             ,11,18.75,8,10.75,0,0,1,0,0,0,1,0,6,10.75,0,8,5,7.67,2.6,2.48,1,0,0,0,8.67,10.08,0,0,35,0,3,7.67,4.08,3,1
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,111,41,Anoka-Hennepin Regn Night School                  ,2,Anoka                                             ,11,2.62,1.65,0.97,0,0,0,0,0,0,0,0,1.65,0.97,0,12,1.2,0.08,0,0,1.34,0,0,0,1.28,1.34,0,0,37,0.2,0.6,0.48,0.17,1.17,0
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,192,32,CHAMPLIN PARK HIGH SCHOOL                         ,2,Anoka                                             ,11,120.57,53.22,67.35,0,0,3,2,0,0,1.48,0,48.74,65.35,2.6,15,19.48,17.47,23.72,26.24,21.66,4,6,0,25.72,94.85,0,0,40,4.6,11.8,18.99,42.63,31.55,11
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,193,20,OAK VIEW MIDDLE                                   ,2,Anoka                                             ,11,65.25,20.88,44.37,1.2,0,0,0,0,1,0,0,19.68,43.37,0,17,3.48,12.97,13.4,11.4,10.2,8.8,4,0,7.08,58.17,0,0,42,1,2.8,8.08,25.77,19.6,8
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,195,20,ROOSEVELT MIDDLE                                  ,2,Anoka                                             ,11,58.32,21.04,37.28,0,0,1,0,0,0,0,0.4,20.04,36.88,1.6,14,8.24,9,15.8,12.8,9.48,3,0,0,10,48.32,0,0,40,1.6,4.2,11.4,18.24,17.4,5.48
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,198,60,SECONDARY TECHNICAL ED PROG S.T.E.P               ,2,Anoka                                             ,11,22,9.92,12.08,0,0,0,0.56,0,0,0,0,9.92,11.52,3.52,11,5.44,4,2.56,5,2,1,1,0,14,8,0,0,44,0.52,1.4,2.52,4.56,8,5
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,400,10,ADAMS ELEMENTARY                                  ,2,Anoka                                             ,11,35.54,3.93,31.61,0,0,0,0.3,0,0,0,0.93,3.93,30.38,4,10,16.11,5.8,3.1,7.02,2,0.51,1,0,20.23,15.31,0,0,40,4.93,6.73,6.93,6.32,7.1,3.53
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,402,10,CROOKED LAKE ELEMENTARY                           ,2,Anoka                                             ,11,29.97,2.77,27.2,0,0,0,0,1,0,0,0,1.77,27.2,0,13,1.3,7.77,9.63,5.27,2,3,0,0,9.77,20.2,0,0,43,0,2,5.07,10.5,9.77,2.63
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,403,10,FRANKLIN ELEMENTARY                               ,2,Anoka                                             ,11,25.56,3.16,22.4,0,0,0,1,0,0,0,0,3.16,21.4,0,14,3.37,4.52,7.21,8.46,1,1,0,0,7.87,17.69,0,0,41,0,3.89,2,11.21,6,2.46
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,404,10,HAMILTON ELEMENTARY                               ,2,Anoka                                             ,11,26.08,4,22.08,0,0,0,1,0,0,0,0,4,21.08,1.2,9,10.87,6.01,2,3,4,0.2,0,0,14.54,11.54,0,0,42,2.2,4.67,1.67,6,5,6.54
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,405,10,HOOVER ELEMENTARY                                 ,2,Anoka                                             ,11,28.12,3.29,24.83,0,0,0,1,0,0,0,0,3.29,23.83,0,15,0,9,6.56,5.29,5.27,1,1,0,4.5,23.62,0,0,42,0,1,4,14.1,6.5,2.52
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,406,10,JEFFERSON ELEMENTARY                              ,2,Anoka                                             ,11,40.55,4.5,36.05,0,0,0,0,0,1,0,0,4.5,35.05,2.28,11,8.74,5.51,5.5,10.8,5,4,1,0,17.75,22.8,0,0,39,3.28,4.13,3.01,7,17.13,6
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,407,10,JOHNSVILLE ELEMENTARY                             ,2,Anoka                                             ,11,42.25,11.25,31,0,0,0,1,0,0,0,0,11.25,30,0.3,12,6.6,6.23,16,4.42,7,0,2,0,10.19,32.06,0,0,42,1.19,2,7,15.25,11.4,5.41
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,408,10,LINCOLN ELEMENTARY                                ,2,Anoka                                             ,11,29.16,5.73,23.43,1,0,0,1.02,0,0,0,0,4.73,22.41,0,14,3.23,7.73,5,6.38,4.52,2,0,0,6.73,22.43,0,0,45,0,2,4.73,11.03,6.7,4.7
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,410,10,MADISON ELEMENTARY                                ,2,Anoka                                             ,11,27.78,3,24.78,0,1,0,0,0,0,0,0,3,23.78,0,15,3.33,5.43,6,5.22,3,3,1.8,0,6.7,21.08,0,0,41,0,4.27,2.76,5.22,11.73,3.8
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,411,10,MCKINLEY ELEMENTARY                               ,2,Anoka                                             ,11,36.2,10,26.2,0,0,0,2.02,0,0,0,0,10,24.18,1.72,13,4.15,6.55,7,9,5.5,0,3,0,11.2,25,0,0,41,0.72,1,4,15.85,8.63,6
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,412,10,MISSISSIPPI ELEMENTARY                            ,2,Anoka                                             ,11,27.49,2.7,24.79,0,0,0,0,0,0,0,0,2.7,24.79,2,13,6,6.33,5.49,6.07,1,1.9,0.7,0,8.33,19.16,0,0,40,3,2,4.33,8.59,5.7,3.87
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,413,10,MONROE ELEMENTARY                                 ,2,Anoka                                             ,11,40.3,7.17,33.13,0,0,0,0,0,1,0,0,7.17,32.13,1.7,12,8.77,8.56,8.4,3.57,4,6,1,0,15.77,24.53,0,0,40,3.07,5,8.39,8.44,6,9.4
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,414,10,MORRIS BYE ELEMENTARY                             ,2,Anoka                                             ,11,31.62,4.66,26.96,0,0,0,0,0.56,0,0,0,4.1,26.96,0,11,5.86,7,8.46,5.3,4,1,0,0,7.56,24.06,0,0,40,2,1.56,5,11.76,7.3,4
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,417,10,SAND CREEK ELEMENTARY                             ,2,Anoka                                             ,11,42.86,4.23,38.63,0,1,0,0,0,1,0,0,4.23,36.63,0,13,10.64,9.4,5.82,10,3,1,3,0,13.47,29.39,0,0,41,3,4.27,4.6,13.99,11,6
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,418,10,UNIVERSITY ELEMENTARY                             ,2,Anoka                                             ,11,34.1,4.93,29.17,0,0,0,0,0,0,0,1,4.93,28.17,1,9,13.27,7.93,7.62,3.28,1,0,1,0,14.76,19.34,0,0,37,0.84,11.93,4.93,6.12,7.98,2.3
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,420,10,WILSON ELEMENTARY                                 ,2,Anoka                                             ,11,36.75,6,30.75,0,0,0,1,0,0,0,0,6,29.75,1,12,10.95,9.3,3,9.5,2,1,0,0,18.75,18,0,0,39,4.02,5.93,5.3,12,6.5,3
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,421,10,EVERGREEN PARK ELEMENTARY                         ,2,Anoka                                             ,11,30.9,2,28.9,0,0,0,1,0,1,0,0,2,26.9,1,11,10.47,5,8,3.8,1,1.63,0,0,17.63,13.27,0,0,38,6,3.27,3,9,6,3.63
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,422,10,EISENHOWER ELEMENTARY                             ,2,Anoka                                             ,11,37.01,5.7,31.31,0,0,0,0,0,0,0,0,5.7,31.31,2,11,11,7.51,7,7.7,0,2,0.8,0,18.02,18.99,0,0,42,4,5,6,11,9.22,1.79
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,423,10,RAMSEY ELEMENTARY                                 ,2,Anoka                                             ,11,65.18,7.27,57.91,0,0,0,0,0,0,0,0,7.27,57.91,1,16,6.52,5.77,16.63,13.16,11,8.3,2.8,0,16.79,48.39,0,0,44,1,4.7,5,19.92,13.8,20.76
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,424,10,DAYTON ELEMENTARY                                 ,2,Anoka                                             ,11,28.18,1,27.18,0,0,0,0,0,0,0,0,1,27.18,0,15,4.16,4.5,6.76,3.5,4.26,5,0,0,6.65,21.53,0,0,46,0,1,0,10.99,13.19,3
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,425,10,OXBOW CREEK ELEMENTARY                            ,2,Anoka                                             ,11,59.65,12.23,47.42,0,0,0,1,0,0,0,0,12.23,46.42,1,18,3.47,6.16,12.99,17.33,9.73,4.97,4,0,11.94,47.71,0,0,45,0,2.97,5,17.95,24.36,9.37
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,426,10,ANDOVER ELEMENTARY                                ,2,Anoka                                             ,11,68.18,9,59.18,1,0,0,1,0,1,0,0,8,57.18,2,15,14.82,10.76,11.4,17,5,4,2.2,0,19.93,48.25,0,0,41,6.82,6,11,18.39,18.76,7.21
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,427,10,RUM RIVER ELEMENTARY                              ,2,Anoka                                             ,11,50.42,7.5,42.92,0,0,0,0,0,0,0,0,7.5,42.92,0.5,14,3.13,7.83,16.46,9,10,1,3,0,10.56,39.86,0,0,42,0.5,1.63,7.83,19.86,12.6,8
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,430,10,CHAMPLIN/BROOKLYN PK ACD MATH ENSCI               ,2,Anoka                                             ,11,46.87,3.73,43.14,0,0,0,2,0,1,1,0,2.73,40.14,0.4,13,4.73,10.4,9.71,13.03,6,2,1,0,9.4,37.47,0,0,41,1.4,2,8.2,15.11,16.33,3.83
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,434,41,Anoka-Hennepin Tech High School                   ,2,Anoka                                             ,11,8.52,3,5.52,0,0,0,0,0,0,0,0,3,5.52,0,16,0,3,2,0.52,2,0,1,0,6,2.52,0,0,48,0,0,1,2.52,3,2
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,436,50,BRIDGES                                           ,2,Anoka                                             ,11,16,2,14,0,0,0,0,0,1,0,0,2,13,0,15,1,1,7,4,2,1,0,0,1,15,0,0,42,0,0,1,11,2,2
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,437,50,EARLY CHILDHOOD/SPECIAL EDUCATION                 ,2,Anoka                                             ,11,55.51,0,55.51,0,0,0,1,0,0,0,0,0,54.51,2,15,7,11.84,15.87,7,5.8,2,6,0,15.5,40.01,0,0,40,1,7,10.27,18.44,9.8,9
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,438,41,ANOKA-HENNEPIN SPECIALTY PROGRAM                  ,2,Anoka                                             ,11,4.48,0.4,4.08,0,0,0,0,0,0,0,0,0.4,4.08,0,10,1,2,0.48,0.6,0.4,0,0,0,2,2.48,0,0,40,0,0,2,0,2.08,0.4
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,440,73,Alexandra House                                   ,2,Anoka                                             ,11,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0.52,0,8,0,0.52,0,0,0,0,0,0,0.52,0,0,0,56,0,0,0,0,0,0.52
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,464,74,ANTHONY LOUIS HOUSE                               ,2,Anoka                                             ,11,1.6,0.68,0.92,0,0,0,0,0,0,0,0,0.68,0.92,0.92,20,0.92,0,0,0,0,0,0.68,0,0.92,0.68,0,0,50,0,0.92,0,0,0,0.68
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,467,50,RIVER TRAIL LEARNING CTR @ LO JACOB               ,2,Anoka                                             ,11,23.8,8,15.8,0,0,0,1,0,0,0,1,8,13.8,1,14,5,6,2,7.8,2,0,1,0,11,12.8,0,0,44,0,3,1,6.8,11,2
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,468,50,PATHWAYS                                          ,2,Anoka                                             ,11,15,3,12,0,0,0,0,0,1,0,0,3,11,1,22,1,1,0,1,8,3,1,0,3,12,0,0,50,0,1,1,0,7,6
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,680,46,COMPASS ON-LINE                                   ,2,Anoka                                             ,11,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0,12,0,0,0.08,0,0,0,0,0,0,0.08,0,0,33,0,0,0.08,0,0,0
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,812,41,COMPASS-BELL CENTER                               ,2,Anoka                                             ,11,9.32,3.11,6.21,0,1,0,0,0,0,0,0,3.11,5.21,0,12,1,2.21,1.91,2,1.2,1,0,0,3.42,5.9,0,0,40,0,0,1.81,4.91,1,1.6
15-16,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,898,46,STEP AHEAD HIGH SCHOOL                            ,2,Anoka                                             ,11,2.4,1.6,0.8,0,0,0,0,0,0,0.4,0,1.2,0.8,0,16,0.6,0.2,0,0.2,1.4,0,0,0,0.6,1.8,0,0,43,0.2,0.4,0,0.2,1.4,0.2
