DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
12-13,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,10,1,0,0,0,2,0,2,1,3,4,8,5,6,13,District,09-12,, ,
12-13,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,11,0,0,1,2,3,1,5,3,2,3,11,9,15,20,District,09-12,, ,
12-13,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,12,0,1,0,1,1,1,7,5,3,10,11,18,16,29,District,09-12,, ,
12-13,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,All Grades,1,1,1,3,6,3,17,16,9,19,34,42,48,76,District,09-12,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,KG,0,0,4,4,0,0,18,10,0,1,22,15,36,37,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,01,1,0,3,3,0,0,18,12,0,1,22,16,37,38,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,02,0,1,5,2,0,1,22,18,0,0,27,22,49,49,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,03,0,0,4,1,1,0,11,15,1,3,17,19,32,36,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,04,0,0,6,2,0,0,21,11,1,0,28,13,40,41,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,05,0,0,4,2,1,0,15,9,1,1,21,12,31,33,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,06,0,0,4,4,0,0,17,9,0,0,21,13,34,34,District,KG-06,, ,
12-13,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,All Grades,1,1,30,18,2,1,122,84,3,6,158,110,259,268,District,KG-06,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,KG,0,0,0,0,0,0,0,0,10,9,10,9,0,19,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,01,0,0,0,0,0,0,0,0,8,15,8,15,0,23,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,02,0,0,1,0,1,1,2,0,4,7,8,8,5,16,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,03,1,0,0,0,0,0,3,1,7,7,11,8,5,19,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,04,0,0,0,1,1,0,1,0,4,5,6,6,3,12,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,05,0,0,0,0,0,0,0,0,9,4,9,4,0,13,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,06,0,0,0,0,0,1,0,2,6,5,6,8,3,14,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,07,0,0,0,0,0,0,0,0,4,2,4,2,0,6,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,08,0,1,1,1,0,1,2,0,8,4,11,7,6,18,District,KG-08,, ,
12-13,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,All Grades,1,1,2,2,2,3,8,3,60,58,73,67,22,140,District,KG-08,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,KG,0,0,2,0,0,0,0,0,14,14,16,14,2,30,District,KG-05,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,01,0,0,1,1,1,0,0,0,14,13,16,14,3,30,District,KG-05,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,02,0,0,0,0,0,1,0,0,14,15,14,16,1,30,District,KG-05,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,03,0,0,0,2,2,0,0,1,10,17,12,20,5,32,District,KG-05,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,04,0,0,1,1,0,0,0,0,13,14,14,15,2,29,District,KG-05,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,05,0,0,1,1,0,0,0,0,13,14,14,15,2,29,District,KG-05,, ,
12-13,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,All Grades,0,0,5,5,3,1,0,1,78,87,86,94,15,180,District,KG-05,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,06,0,0,1,0,0,1,0,0,7,10,8,11,2,19,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,07,0,0,0,0,1,0,1,0,3,7,5,7,2,12,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,08,0,0,0,1,0,0,0,0,9,11,9,12,1,21,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,09,0,0,1,0,0,2,0,0,6,8,7,10,3,17,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,10,0,0,0,1,0,0,0,0,8,1,8,2,1,10,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,11,0,0,1,0,0,0,0,0,9,8,10,8,1,18,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,12,0,0,0,0,2,0,0,1,17,9,19,10,3,29,District,06-12,, ,
12-13,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,All Grades,0,0,3,2,3,3,1,1,59,54,66,60,13,126,District,06-12,, ,
12-13,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,09,1,0,0,0,0,0,1,1,8,1,10,2,3,12,District,09-12,, ,
12-13,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,10,1,1,0,0,0,0,1,1,9,8,11,10,4,21,District,09-12,, ,
12-13,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,11,1,1,0,0,0,0,0,2,8,5,9,8,4,17,District,09-12,, ,
12-13,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,12,0,0,0,0,2,2,2,3,8,7,12,12,9,24,District,09-12,, ,
12-13,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,All Grades,3,2,0,0,2,2,4,7,33,21,42,32,20,74,District,09-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,07,0,0,0,0,0,1,0,0,8,10,8,11,1,19,District,07-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,08,0,1,0,0,2,0,0,0,11,14,13,15,3,28,District,07-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,09,0,0,0,0,1,0,1,0,11,10,13,10,2,23,District,07-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,10,0,0,0,0,0,1,0,1,12,8,12,10,2,22,District,07-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,11,0,0,0,0,2,0,0,0,7,11,9,11,2,20,District,07-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,12,0,0,0,1,0,1,0,0,19,8,19,10,2,29,District,07-12,, ,
12-13,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,All Grades,0,1,0,1,5,3,1,1,68,61,74,67,12,141,District,07-12,, ,
12-13,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,09,0,0,0,0,0,0,0,0,6,2,6,2,0,8,District,09-12,, ,
12-13,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,10,0,0,0,0,0,1,0,0,8,6,8,7,1,15,District,09-12,, ,
12-13,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,11,0,0,0,0,0,0,0,0,11,13,11,13,0,24,District,09-12,, ,
12-13,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,12,0,1,0,1,1,0,0,0,43,44,44,46,3,90,District,09-12,, ,
12-13,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,All Grades,0,1,0,1,1,1,0,0,68,65,69,68,4,137,District,09-12,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,KG,0,0,0,0,21,25,0,1,0,0,21,26,47,47,District,KG-05,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,01,0,0,0,0,19,27,3,2,0,1,22,30,51,52,District,KG-05,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,02,0,0,0,0,21,26,2,1,0,1,23,28,50,51,District,KG-05,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,03,0,0,0,0,21,21,2,1,1,0,24,22,45,46,District,KG-05,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,04,0,0,0,0,18,21,1,2,0,0,19,23,42,42,District,KG-05,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,05,0,0,0,0,26,14,0,1,1,0,27,15,41,42,District,KG-05,, ,
12-13,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,All Grades,0,0,0,0,126,134,8,8,2,2,136,144,276,280,District,KG-05,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,KG,0,0,3,6,1,1,3,3,32,31,39,41,17,80,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,01,0,0,2,1,1,1,3,1,32,36,38,39,9,77,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,02,0,0,0,5,1,0,1,1,37,33,39,39,8,78,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,03,0,0,5,4,3,0,2,3,34,27,44,34,17,78,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,04,1,0,2,0,2,0,2,2,35,34,42,36,9,78,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,05,0,0,2,3,2,2,0,1,34,34,38,40,10,78,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,06,0,0,3,5,0,0,4,1,35,33,42,39,13,81,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,07,0,1,4,4,0,1,1,5,24,38,29,49,16,78,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,08,0,0,2,3,1,2,3,1,30,32,36,38,12,74,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,09,0,0,2,4,2,0,1,2,23,21,28,27,11,55,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,10,0,0,3,4,3,3,1,1,8,16,15,24,15,39,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,11,0,0,2,2,0,0,0,1,15,12,17,15,5,32,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,12,0,0,0,1,0,0,0,2,5,7,5,10,3,15,District,KG-12,, ,
12-13,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,All Grades,1,1,30,42,16,10,21,24,344,354,412,431,145,843,District,KG-12,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,KG,0,0,0,0,0,0,0,0,4,6,4,6,0,10,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,01,0,0,0,0,0,0,0,0,5,5,5,5,0,10,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,02,0,0,1,0,0,0,0,0,6,2,7,2,1,9,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,03,0,1,0,0,0,0,0,0,2,6,2,7,1,9,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,04,0,0,0,0,0,0,0,0,5,5,5,5,0,10,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,05,0,0,0,0,0,0,0,0,7,4,7,4,0,11,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,06,1,0,1,0,0,0,0,0,2,2,4,2,2,6,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,07,1,0,0,0,0,0,0,0,6,3,7,3,1,10,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,08,0,0,0,0,0,0,1,0,2,0,3,0,1,3,District,KG-08,, ,
12-13,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,All Grades,2,1,2,0,0,0,1,0,39,33,44,34,6,78,District,KG-08,, ,
12-13,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,09,1,2,0,0,0,0,33,39,5,2,39,43,75,82,District,09-12,, ,
12-13,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,10,2,0,0,0,0,0,22,31,1,3,25,34,55,59,District,09-12,, ,
12-13,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,11,0,1,1,0,0,0,24,22,0,2,25,25,48,50,District,09-12,, ,
12-13,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,12,0,1,1,0,0,0,26,37,3,1,30,39,65,69,District,09-12,, ,
12-13,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,All Grades,3,4,2,0,0,0,105,129,9,8,119,141,243,260,District,09-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,KG,0,0,31,23,0,0,1,0,1,0,33,23,55,56,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,01,0,0,26,24,0,0,0,1,1,0,27,25,51,52,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,02,0,0,27,31,0,0,0,0,0,1,27,32,58,59,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,03,0,0,41,23,0,0,0,0,0,0,41,23,64,64,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,04,0,0,28,26,0,0,0,0,0,0,28,26,54,54,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,05,0,0,30,31,0,0,0,0,0,0,30,31,61,61,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,06,0,0,24,31,0,0,0,2,0,0,24,33,57,57,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,07,0,0,44,38,0,0,0,0,0,0,44,38,82,82,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,08,0,0,47,45,0,0,0,1,0,1,47,47,93,94,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,09,0,0,39,33,0,0,1,1,0,0,40,34,74,74,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,10,0,0,49,45,0,0,2,1,0,0,51,46,97,97,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,11,0,0,48,30,0,0,1,0,1,0,50,30,79,80,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,12,0,0,39,46,0,0,0,0,0,0,39,46,85,85,District,KG-12,, ,
12-13,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,All Grades,0,0,473,426,0,0,5,6,3,2,481,434,910,915,District,KG-12,, ,
12-13,02,Anoka                                        ,4104,07,PALADIN ACADEMY                    ,000, ,11,11,09,1,0,0,0,0,1,1,3,1,2,3,6,6,9,District,09-12,, ,
12-13,02,Anoka                                        ,4104,07,PALADIN ACADEMY                    ,000, ,11,11,10,0,0,0,1,0,0,0,0,3,8,3,9,1,12,District,09-12,, ,
12-13,02,Anoka                                        ,4104,07,PALADIN ACADEMY                    ,000, ,11,11,11,0,1,0,0,0,3,3,4,1,7,4,15,11,19,District,09-12,, ,
12-13,02,Anoka                                        ,4104,07,PALADIN ACADEMY                    ,000, ,11,11,12,2,1,1,1,3,1,29,21,31,45,66,69,59,135,District,09-12,, ,
12-13,02,Anoka                                        ,4104,07,PALADIN ACADEMY                    ,000, ,11,11,All Grades,3,2,1,2,3,5,33,28,36,62,76,99,77,175,District,09-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,01,1,0,0,0,0,0,1,1,3,2,5,3,3,8,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,02,0,0,0,0,0,0,0,0,3,2,3,2,0,5,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,03,0,0,0,0,0,0,0,0,6,5,6,5,0,11,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,04,0,0,0,1,0,0,0,0,3,5,3,6,1,9,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,05,0,0,0,0,0,1,0,0,5,5,5,6,1,11,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,06,0,0,0,1,0,1,0,0,2,6,2,8,2,10,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,07,0,0,0,1,1,0,0,2,32,14,33,17,4,50,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,08,0,1,0,2,1,0,0,0,23,22,24,25,4,49,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,09,0,0,2,0,2,1,1,3,13,29,18,33,9,51,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,10,0,0,1,1,3,0,3,3,16,21,23,25,11,48,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,11,0,0,1,3,2,4,0,0,13,22,16,29,10,45,District,01-12,, ,
12-13,62,Ramsey                                       ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11,12,0,0,0,0,0,1,1,1,15,17,16,19,3,35,District,01-12,, ,
