dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
01-02,0047,01,SAUK RAPIDS,03,05,07,0,1,5,1,0,0,0,2,119,99,124,103,9,227,07W
01-02,0047,01,SAUK RAPIDS,04,05,07,0,0,0,2,4,1,1,0,123,108,128,111,8,239,07W
01-02,0047,01,SAUK RAPIDS,05,05,07,0,0,1,2,1,0,3,1,124,114,129,117,8,246,07W
01-02,0047,01,SAUK RAPIDS,06,05,07,1,0,2,1,0,0,4,3,132,119,139,123,11,262,07W
01-02,0047,01,SAUK RAPIDS,07,05,07,1,2,1,2,1,2,1,2,138,144,142,152,12,294,07W
01-02,0047,01,SAUK RAPIDS,08,05,07,0,1,2,2,0,0,3,0,158,163,163,166,8,329,07W
01-02,0047,01,SAUK RAPIDS,09,05,07,1,0,3,0,1,1,1,0,139,134,145,135,7,280,07W
01-02,0047,01,SAUK RAPIDS,10,05,07,0,1,0,2,0,1,1,1,158,159,159,164,6,323,07W
01-02,0047,01,SAUK RAPIDS,11,05,07,0,0,1,2,0,0,1,0,151,140,153,142,4,295,07W
01-02,0047,01,SAUK RAPIDS,12,05,07,0,1,1,2,1,1,1,1,138,105,141,110,8,251,07W
01-02,0047,01,SAUK RAPIDS,KG,05,07,0,0,0,2,0,0,0,0,102,113,102,115,2,217,07W
01-02,0047,01,SAUK RAPIDS,PK,05,07,0,0,1,0,0,0,0,0,21,12,22,12,1,34,07W
01-02,0051,01,FOLEY,01,05,07,0,1,0,0,0,0,0,1,50,55,50,57,2,107,07W
01-02,0051,01,FOLEY,02,05,07,0,1,1,0,0,0,0,0,59,54,60,55,2,115,07W
01-02,0051,01,FOLEY,03,05,07,0,1,2,0,0,0,1,0,50,58,53,59,4,112,07W
01-02,0051,01,FOLEY,04,05,07,0,1,1,0,0,0,1,0,53,62,55,63,3,118,07W
01-02,0051,01,FOLEY,05,05,07,1,1,0,0,0,0,0,0,57,69,58,70,2,128,07W
01-02,0051,01,FOLEY,06,05,07,1,0,0,0,1,0,1,0,76,49,79,49,3,128,07W
01-02,0051,01,FOLEY,07,05,07,0,0,0,0,0,0,0,1,84,65,84,66,1,150,07W
01-02,0051,01,FOLEY,08,05,07,0,0,0,0,1,0,1,0,68,66,70,66,2,136,07W
01-02,0051,01,FOLEY,09,05,07,0,0,0,0,0,0,0,0,78,79,78,79,0,157,07W
01-02,0051,01,FOLEY,10,05,07,0,0,0,1,1,0,0,0,88,69,89,70,2,159,07W
01-02,0051,01,FOLEY,11,05,07,0,0,0,0,0,0,0,1,72,52,72,53,1,125,07W
01-02,0051,01,FOLEY,12,05,07,0,0,0,0,0,0,0,0,62,77,62,77,0,139,07W
01-02,0051,01,FOLEY,KG,05,07,0,0,0,0,0,0,0,0,50,56,50,56,0,106,07W
01-02,0051,01,FOLEY,PK,05,07,0,0,0,0,0,0,0,0,9,3,9,3,0,12,07W
01-02,0062,01,ORTONVILLE,01,06,06,0,2,0,0,0,0,0,0,16,10,16,12,2,28,06W
01-02,0062,01,ORTONVILLE,02,06,06,0,1,0,0,0,0,0,0,10,15,10,16,1,26,06W
01-02,0062,01,ORTONVILLE,03,06,06,0,1,0,0,0,0,0,1,17,16,17,18,2,35,06W
01-02,0062,01,ORTONVILLE,04,06,06,0,0,0,0,1,1,0,0,18,18,19,19,2,38,06W
01-02,0062,01,ORTONVILLE,05,06,06,1,1,0,0,0,0,0,0,28,20,29,21,2,50,06W
01-02,0062,01,ORTONVILLE,06,06,06,0,0,0,0,1,0,0,0,24,20,25,20,1,45,06W
01-02,0062,01,ORTONVILLE,07,06,06,2,1,0,0,0,0,0,0,30,16,32,17,3,49,06W
01-02,0062,01,ORTONVILLE,08,06,06,0,0,0,0,0,0,0,0,34,19,34,19,0,53,06W
01-02,0062,01,ORTONVILLE,09,06,06,0,0,0,0,0,0,0,0,37,36,37,36,0,73,06W
01-02,0062,01,ORTONVILLE,10,06,06,0,2,0,0,0,0,0,1,38,39,38,42,3,80,06W
01-02,0062,01,ORTONVILLE,11,06,06,0,0,0,0,0,0,0,0,28,27,28,27,0,55,06W
01-02,0062,01,ORTONVILLE,12,06,06,0,0,0,0,1,0,0,0,44,33,45,33,1,78,06W
01-02,0062,01,ORTONVILLE,KG,06,06,0,0,0,0,1,0,0,1,15,12,16,13,2,29,06W
01-02,0062,01,ORTONVILLE,PK,06,06,0,0,0,0,0,0,0,0,2,3,2,3,0,5,06W
01-02,0075,01,ST. CLAIR,01,07,09,0,0,0,0,0,0,0,0,22,23,22,23,0,45,09
01-02,0075,01,ST. CLAIR,02,07,09,0,0,0,0,0,0,0,0,21,16,21,16,0,37,09
01-02,0075,01,ST. CLAIR,03,07,09,0,0,0,0,0,0,0,0,16,20,16,20,0,36,09
01-02,0075,01,ST. CLAIR,04,07,09,0,0,0,0,0,0,1,0,30,13,31,13,1,44,09
01-02,0075,01,ST. CLAIR,05,07,09,0,0,0,0,0,0,0,0,25,22,25,22,0,47,09
01-02,0075,01,ST. CLAIR,06,07,09,0,0,0,0,0,0,0,0,29,35,29,35,0,64,09
01-02,0075,01,ST. CLAIR,07,07,09,0,0,0,0,0,0,0,0,23,17,23,17,0,40,09
01-02,0075,01,ST. CLAIR,08,07,09,0,0,0,0,0,0,0,0,28,33,28,33,0,61,09
01-02,0075,01,ST. CLAIR,09,07,09,0,0,0,0,0,0,0,0,31,34,31,34,0,65,09
01-02,0075,01,ST. CLAIR,10,07,09,0,0,0,0,0,0,0,0,27,27,27,27,0,54,09
01-02,0075,01,ST. CLAIR,11,07,09,0,0,0,0,0,0,0,0,37,22,37,22,0,59,09
01-02,0075,01,ST. CLAIR,12,07,09,0,0,0,0,0,0,0,0,31,24,31,24,0,55,09
01-02,0075,01,ST. CLAIR,KG,07,09,0,0,0,0,0,0,0,0,27,28,27,28,0,55,09
01-02,0075,01,ST. CLAIR,PK,07,09,0,0,0,0,0,0,0,0,7,1,7,1,0,8,09
01-02,0077,01,MANKATO,01,07,09,0,0,8,6,8,11,13,12,199,232,228,261,58,489,09
01-02,0077,01,MANKATO,02,07,09,0,0,4,4,9,11,14,13,209,215,236,243,55,479,09
01-02,0077,01,MANKATO,03,07,09,0,0,4,7,9,11,12,7,216,209,241,234,50,475,09
01-02,0077,01,MANKATO,04,07,09,2,2,5,6,8,6,10,9,242,206,267,229,48,496,09
01-02,0077,01,MANKATO,05,07,09,2,3,5,9,9,8,8,10,252,240,276,270,54,546,09
01-02,0077,01,MANKATO,06,07,09,3,2,4,7,10,10,20,13,247,240,284,272,69,556,09
01-02,0077,01,MANKATO,07,07,09,1,1,7,6,10,4,16,6,254,248,288,265,51,553,09
01-02,0077,01,MANKATO,08,07,09,3,1,10,5,10,7,8,11,249,259,280,283,55,563,09
01-02,0077,01,MANKATO,09,07,09,0,0,7,2,4,5,14,13,272,250,297,270,45,567,09
01-02,0077,01,MANKATO,10,07,09,0,1,9,6,7,10,7,9,267,263,290,289,49,579,09
01-02,0077,01,MANKATO,11,07,09,1,0,9,10,2,3,8,4,276,244,296,261,37,557,09
01-02,0077,01,MANKATO,12,07,09,0,1,11,15,3,6,10,7,279,293,303,322,53,625,09
01-02,0077,01,MANKATO,KG,07,09,4,1,9,6,9,7,15,12,194,198,231,224,63,455,09
01-02,0077,01,MANKATO,PK,07,09,0,0,0,0,1,0,0,2,103,37,104,39,3,143,09
01-02,0081,01,COMFREY,01,08,09,0,0,0,0,1,0,0,0,6,5,7,5,1,12,09
01-02,0081,01,COMFREY,02,08,09,0,0,0,0,2,0,0,0,6,4,8,4,2,12,09
01-02,0081,01,COMFREY,03,08,09,0,0,0,0,1,2,0,0,4,3,5,5,3,10,09
01-02,0081,01,COMFREY,04,08,09,0,0,0,0,0,0,0,0,6,6,6,6,0,12,09
01-02,0081,01,COMFREY,05,08,09,0,0,0,0,1,0,0,0,9,8,10,8,1,18,09
01-02,0081,01,COMFREY,06,08,09,0,0,0,0,0,0,0,0,6,9,6,9,0,15,09
01-02,0081,01,COMFREY,07,08,09,0,0,0,0,1,0,0,0,6,7,7,7,1,14,09
01-02,0081,01,COMFREY,08,08,09,0,0,0,0,1,0,0,0,7,5,8,5,1,13,09
01-02,0081,01,COMFREY,09,08,09,0,1,0,1,0,0,0,0,9,2,9,4,2,13,09
01-02,0081,01,COMFREY,10,08,09,0,0,0,0,0,0,0,0,8,12,8,12,0,20,09
01-02,0081,01,COMFREY,11,08,09,0,0,0,0,0,0,0,0,8,9,8,9,0,17,09
01-02,0081,01,COMFREY,12,08,09,0,0,0,0,0,0,0,0,7,2,7,2,0,9,09
01-02,0081,01,COMFREY,KG,08,09,0,0,0,0,1,0,0,0,5,4,6,4,1,10,09
01-02,0084,01,SLEEPY EYE,01,08,09,0,0,0,0,14,2,0,0,16,11,30,13,16,43,09
01-02,0084,01,SLEEPY EYE,02,08,09,0,0,0,1,13,8,0,0,12,14,25,23,22,48,09
01-02,0084,01,SLEEPY EYE,03,08,09,0,0,0,0,9,6,0,0,14,14,23,20,15,43,09
01-02,0084,01,SLEEPY EYE,04,08,09,0,1,0,1,7,10,0,0,12,18,19,30,19,49,09
01-02,0084,01,SLEEPY EYE,05,08,09,0,0,2,0,9,6,0,0,16,13,27,19,17,46,09
01-02,0084,01,SLEEPY EYE,06,08,09,0,0,0,1,7,5,0,0,18,19,25,25,13,50,09
01-02,0084,01,SLEEPY EYE,07,08,09,0,0,1,0,9,4,0,0,29,21,39,25,14,64,09
01-02,0084,01,SLEEPY EYE,08,08,09,0,0,0,0,4,2,0,0,22,17,26,19,6,45,09
01-02,0084,01,SLEEPY EYE,09,08,09,0,0,0,0,5,5,0,0,19,23,24,28,10,52,09
01-02,0084,01,SLEEPY EYE,10,08,09,0,0,1,0,4,3,0,0,24,22,29,25,8,54,09
01-02,0084,01,SLEEPY EYE,11,08,09,0,0,0,0,3,2,0,0,37,27,40,29,5,69,09
01-02,0084,01,SLEEPY EYE,12,08,09,0,0,1,1,2,1,0,0,27,24,30,26,5,56,09
01-02,0084,01,SLEEPY EYE,KG,08,09,0,0,0,0,10,9,0,0,13,18,23,27,19,50,09
01-02,0084,01,SLEEPY EYE,PK,08,09,0,0,0,0,1,1,0,0,3,6,4,7,2,11,09
01-02,0085,01,SPRINGFIELD,01,08,09,0,0,0,0,0,0,0,0,24,21,24,21,0,45,09
01-02,0085,01,SPRINGFIELD,02,08,09,0,0,0,0,0,0,0,0,19,16,19,16,0,35,09
01-02,0085,01,SPRINGFIELD,03,08,09,0,0,0,0,3,1,0,0,30,14,33,15,4,48,09
01-02,0085,01,SPRINGFIELD,04,08,09,0,1,0,1,0,1,0,0,25,16,25,19,3,44,09
01-02,0085,01,SPRINGFIELD,05,08,09,0,0,0,1,2,0,0,0,21,20,23,21,3,44,09
01-02,0085,01,SPRINGFIELD,06,08,09,0,0,0,0,0,1,0,0,27,29,27,30,1,57,09
01-02,0085,01,SPRINGFIELD,07,08,09,0,0,0,0,0,0,0,0,24,30,24,30,0,54,09
01-02,0085,01,SPRINGFIELD,08,08,09,0,0,0,0,0,1,0,0,36,34,36,35,1,71,09
01-02,0085,01,SPRINGFIELD,09,08,09,0,0,0,0,1,0,0,0,28,33,29,33,1,62,09
01-02,0085,01,SPRINGFIELD,10,08,09,0,0,0,0,0,0,0,0,32,35,32,35,0,67,09
01-02,0085,01,SPRINGFIELD,11,08,09,0,0,0,0,0,0,0,0,28,45,28,45,0,73,09
01-02,0085,01,SPRINGFIELD,12,08,09,0,0,0,0,0,0,0,0,29,35,29,35,0,64,09
01-02,0085,01,SPRINGFIELD,KG,08,09,0,0,0,0,0,0,0,0,22,20,22,20,0,42,09
01-02,0085,01,SPRINGFIELD,PK,08,09,0,0,0,0,0,0,0,0,4,4,4,4,0,8,09
01-02,0088,01,NEW ULM,01,08,09,0,0,0,0,1,3,0,1,67,62,68,66,5,134,09
01-02,0088,01,NEW ULM,02,08,09,0,0,0,0,0,2,0,0,69,62,69,64,2,133,09
01-02,0088,01,NEW ULM,03,08,09,0,0,1,0,3,2,0,1,84,65,88,68,7,156,09
01-02,0088,01,NEW ULM,04,08,09,0,0,0,0,2,1,2,0,91,78,95,79,5,174,09
01-02,0088,01,NEW ULM,05,08,09,1,0,0,0,1,1,1,0,91,84,94,85,4,179,09
01-02,0088,01,NEW ULM,06,08,09,0,0,1,0,0,4,0,1,100,77,101,82,6,183,09
01-02,0088,01,NEW ULM,07,08,09,1,0,0,1,3,4,2,1,105,94,111,100,12,211,09
01-02,0088,01,NEW ULM,08,08,09,0,0,1,1,0,1,1,0,114,101,116,103,4,219,09
01-02,0088,01,NEW ULM,09,08,09,0,0,0,0,2,1,0,0,108,120,110,121,3,231,09
01-02,0088,01,NEW ULM,10,08,09,0,0,2,0,2,1,0,0,118,124,122,125,5,247,09
01-02,0088,01,NEW ULM,11,08,09,1,0,1,2,2,0,0,0,126,95,130,97,6,227,09
01-02,0088,01,NEW ULM,12,08,09,0,0,0,0,3,4,0,0,137,101,140,105,7,245,09
01-02,0088,01,NEW ULM,KG,08,09,0,0,1,0,2,0,1,0,69,60,73,60,4,133,09
01-02,0088,01,NEW ULM,PK,08,09,0,0,0,0,0,0,0,0,19,7,19,7,0,26,09
01-02,0091,01,BARNUM,01,09,03,1,0,0,0,1,0,0,0,17,23,19,23,2,42,03
01-02,0091,01,BARNUM,02,09,03,0,1,0,0,0,1,0,0,17,21,17,23,2,40,03
01-02,0091,01,BARNUM,03,09,03,1,0,0,0,0,0,0,0,18,20,19,20,1,39,03
01-02,0091,01,BARNUM,04,09,03,3,0,0,0,0,0,0,1,26,22,29,23,4,52,03
01-02,0091,01,BARNUM,05,09,03,2,0,0,0,1,0,0,0,25,17,28,17,3,45,03
01-02,0091,01,BARNUM,06,09,03,0,0,0,0,0,0,0,0,28,22,28,22,0,50,03
01-02,0091,01,BARNUM,07,09,03,0,3,0,0,0,0,0,0,30,21,30,24,3,54,03
01-02,0091,01,BARNUM,08,09,03,4,0,0,0,0,0,1,0,24,21,29,21,5,50,03
01-02,0091,01,BARNUM,09,09,03,3,0,0,0,0,0,0,1,32,35,35,36,4,71,03
01-02,0091,01,BARNUM,10,09,03,1,1,0,1,0,0,0,0,29,23,30,25,3,55,03
01-02,0091,01,BARNUM,11,09,03,0,1,0,0,0,0,0,0,34,26,34,27,1,61,03
01-02,0091,01,BARNUM,12,09,03,0,0,0,1,0,0,1,1,22,31,23,33,3,56,03
01-02,0091,01,BARNUM,KG,09,03,0,0,0,0,0,0,0,0,31,22,31,22,0,53,03
01-02,0091,01,BARNUM,PK,09,03,0,0,0,0,0,0,0,0,3,0,3,0,0,3,03
01-02,0093,01,CARLTON,01,09,03,0,0,0,0,0,0,0,0,23,19,23,19,0,42,03
01-02,0093,01,CARLTON,02,09,03,1,1,0,0,0,0,0,0,16,21,17,22,2,39,03
01-02,0093,01,CARLTON,03,09,03,1,3,0,0,0,0,0,0,26,28,27,31,4,58,03
01-02,0093,01,CARLTON,04,09,03,4,2,0,0,0,0,0,0,19,27,23,29,6,52,03
01-02,0093,01,CARLTON,05,09,03,2,4,0,0,0,0,0,0,23,24,25,28,6,53,03
01-02,0093,01,CARLTON,06,09,03,4,2,0,0,0,0,0,0,34,28,38,30,6,68,03
01-02,0093,01,CARLTON,07,09,03,5,1,0,0,0,0,0,0,30,34,35,35,6,70,03
01-02,0093,01,CARLTON,08,09,03,6,3,0,0,0,0,0,0,26,21,32,24,9,56,03
01-02,0093,01,CARLTON,09,09,03,9,4,0,0,0,0,0,0,27,30,36,34,13,70,03
01-02,0093,01,CARLTON,10,09,03,3,3,0,0,0,0,0,0,31,18,34,21,6,55,03
01-02,0093,01,CARLTON,11,09,03,3,1,0,0,0,0,0,0,22,17,25,18,4,43,03
01-02,0093,01,CARLTON,12,09,03,2,0,0,0,0,0,0,0,28,26,30,26,2,56,03
01-02,0093,01,CARLTON,KG,09,03,0,0,0,0,0,0,0,0,23,23,23,23,0,46,03
01-02,0093,01,CARLTON,PK,09,03,0,0,0,0,0,0,0,0,2,5,2,5,0,7,03
01-02,0094,01,CLOQUET,01,09,03,10,17,1,0,0,0,1,0,65,70,77,87,29,164,03
01-02,0094,01,CLOQUET,02,09,03,16,10,3,0,0,0,1,0,65,69,85,79,30,164,03
01-02,0094,01,CLOQUET,03,09,03,12,13,0,0,0,0,0,1,67,61,79,75,26,154,03
01-02,0094,01,CLOQUET,04,09,03,12,18,0,3,0,2,1,1,73,50,86,74,37,160,03
01-02,0094,01,CLOQUET,05,09,03,14,15,0,0,0,2,0,0,81,85,95,102,31,197,03
01-02,0094,01,CLOQUET,06,09,03,8,11,0,0,0,0,1,1,73,80,82,92,21,174,03
01-02,0094,01,CLOQUET,07,09,03,18,9,2,1,0,3,1,1,70,70,91,84,35,175,03
01-02,0094,01,CLOQUET,08,09,03,22,12,2,0,0,0,0,1,80,80,104,93,37,197,03
01-02,0094,01,CLOQUET,09,09,03,11,15,1,2,0,0,0,1,68,87,80,105,30,185,03
01-02,0094,01,CLOQUET,10,09,03,16,14,1,0,0,1,0,0,86,82,103,97,32,200,03
01-02,0094,01,CLOQUET,11,09,03,9,12,0,1,2,1,0,1,100,90,111,105,26,216,03
01-02,0094,01,CLOQUET,12,09,03,20,10,1,0,0,0,1,1,85,91,107,102,33,209,03
01-02,0094,01,CLOQUET,KG,09,03,17,5,1,1,1,1,1,0,66,64,86,71,27,157,03
01-02,0094,01,CLOQUET,PK,09,03,1,0,1,0,0,0,0,0,11,20,13,20,2,33,03
01-02,0095,01,CROMWELL,01,09,03,0,0,0,0,0,0,0,0,12,13,12,13,0,25,03
01-02,0095,01,CROMWELL,02,09,03,1,0,0,1,0,0,0,0,9,8,10,9,2,19,03
01-02,0095,01,CROMWELL,03,09,03,0,0,0,0,0,0,1,0,15,10,16,10,1,26,03
01-02,0095,01,CROMWELL,04,09,03,0,0,1,0,0,0,0,0,15,15,16,15,1,31,03
01-02,0095,01,CROMWELL,05,09,03,0,0,0,0,0,0,0,0,11,5,11,5,0,16,03
01-02,0095,01,CROMWELL,06,09,03,0,0,0,1,0,0,0,0,12,12,12,13,1,25,03
01-02,0095,01,CROMWELL,07,09,03,0,0,0,1,0,0,0,0,14,8,14,9,1,23,03
01-02,0095,01,CROMWELL,08,09,03,0,0,0,1,0,0,0,0,10,14,10,15,1,25,03
01-02,0095,01,CROMWELL,09,09,03,0,0,0,0,0,0,0,0,16,10,16,10,0,26,03
01-02,0095,01,CROMWELL,10,09,03,0,0,0,0,0,0,0,0,13,11,13,11,0,24,03
01-02,0095,01,CROMWELL,11,09,03,0,0,0,0,0,0,0,0,15,14,15,14,0,29,03
01-02,0095,01,CROMWELL,12,09,03,0,0,0,0,0,0,0,0,21,8,21,8,0,29,03
01-02,0095,01,CROMWELL,KG,09,03,0,0,1,0,0,0,0,0,7,3,8,3,1,11,03
01-02,0095,01,CROMWELL,PK,09,03,0,0,0,0,0,0,0,0,1,1,1,1,0,2,03
01-02,0097,01,MOOSE LAKE,01,09,03,0,1,0,2,0,0,0,0,28,28,28,31,3,59,03
01-02,0097,01,MOOSE LAKE,02,09,03,0,0,0,1,0,0,1,0,28,24,29,25,2,54,03
01-02,0097,01,MOOSE LAKE,03,09,03,0,0,0,0,1,0,0,1,38,33,39,34,2,73,03
01-02,0097,01,MOOSE LAKE,04,09,03,0,1,0,0,0,0,0,1,27,38,27,40,2,67,03
01-02,0097,01,MOOSE LAKE,05,09,03,1,0,0,0,1,2,0,0,28,33,30,35,4,65,03
01-02,0097,01,MOOSE LAKE,06,09,03,0,0,0,0,1,0,0,0,26,19,27,19,1,46,03
01-02,0097,01,MOOSE LAKE,07,09,03,0,1,0,0,1,0,0,0,40,31,41,32,2,73,03
01-02,0097,01,MOOSE LAKE,08,09,03,0,1,2,1,0,0,0,1,36,21,38,24,5,62,03
01-02,0097,01,MOOSE LAKE,09,09,03,0,0,0,0,0,0,0,0,39,22,39,22,0,61,03
01-02,0097,01,MOOSE LAKE,10,09,03,0,1,0,2,0,0,0,0,28,33,28,36,3,64,03
01-02,0097,01,MOOSE LAKE,11,09,03,1,0,0,0,0,0,0,0,26,31,27,31,1,58,03
01-02,0097,01,MOOSE LAKE,12,09,03,0,0,0,1,0,0,0,0,27,32,27,33,1,60,03
01-02,0097,01,MOOSE LAKE,KG,09,03,0,0,0,0,0,1,0,0,30,26,30,27,1,57,03
01-02,0097,01,MOOSE LAKE,PK,09,03,0,0,0,0,0,0,0,0,6,4,6,4,0,10,03
01-02,0099,01,ESKO,01,09,03,1,0,0,0,0,0,0,0,52,37,53,37,1,90,03
01-02,0099,01,ESKO,02,09,03,0,0,0,0,0,0,0,0,35,24,35,24,0,59,03
01-02,0099,01,ESKO,03,09,03,0,0,0,0,0,0,0,0,42,37,42,37,0,79,03
01-02,0099,01,ESKO,04,09,03,0,0,0,0,0,0,0,1,47,29,47,30,1,77,03
01-02,0099,01,ESKO,05,09,03,0,0,1,0,1,1,0,0,34,42,36,43,3,79,03
01-02,0099,01,ESKO,06,09,03,0,0,0,0,0,0,1,0,43,43,44,43,1,87,03
01-02,0099,01,ESKO,07,09,03,0,0,0,1,0,0,0,0,44,49,44,50,1,94,03
01-02,0099,01,ESKO,08,09,03,0,0,1,0,1,0,0,0,43,43,45,43,2,88,03
01-02,0099,01,ESKO,09,09,03,1,0,0,1,0,0,0,0,47,44,48,45,2,93,03
01-02,0099,01,ESKO,10,09,03,0,0,1,0,0,0,0,0,41,39,42,39,1,81,03
01-02,0099,01,ESKO,11,09,03,0,0,0,2,0,0,0,0,41,37,41,39,2,80,03
01-02,0099,01,ESKO,12,09,03,0,0,1,0,0,0,0,0,27,46,28,46,1,74,03
01-02,0099,01,ESKO,KG,09,03,0,0,0,0,0,0,1,0,50,49,51,49,1,100,03
01-02,0099,01,ESKO,PK,09,03,0,0,0,0,0,0,0,0,4,3,4,3,0,7,03
01-02,0100,01,WRENSHALL,01,09,03,0,0,0,0,0,0,0,0,13,7,13,7,0,20,03
01-02,0100,01,WRENSHALL,02,09,03,0,0,0,0,0,0,0,0,5,13,5,13,0,18,03
01-02,0100,01,WRENSHALL,03,09,03,0,0,0,0,0,0,0,0,12,8,12,8,0,20,03
01-02,0100,01,WRENSHALL,04,09,03,0,0,0,0,0,0,0,0,12,10,12,10,0,22,03
01-02,0100,01,WRENSHALL,05,09,03,0,0,0,0,0,0,0,0,20,9,20,9,0,29,03
01-02,0100,01,WRENSHALL,06,09,03,0,0,0,0,0,0,0,0,16,17,16,17,0,33,03
01-02,0100,01,WRENSHALL,07,09,03,1,1,0,0,0,0,0,0,15,17,16,18,2,34,03
01-02,0100,01,WRENSHALL,08,09,03,0,1,0,0,0,0,0,0,27,20,27,21,1,48,03
01-02,0100,01,WRENSHALL,09,09,03,0,0,0,1,1,0,1,0,19,17,21,18,3,39,03
01-02,0100,01,WRENSHALL,10,09,03,1,0,0,0,0,0,0,1,20,19,21,20,2,41,03
01-02,0100,01,WRENSHALL,11,09,03,1,1,0,0,0,0,0,1,21,23,22,25,3,47,03
01-02,0100,01,WRENSHALL,12,09,03,0,0,0,0,0,0,0,0,17,15,17,15,0,32,03
01-02,0100,01,WRENSHALL,KG,09,03,0,0,0,0,0,0,0,0,15,6,15,6,0,21,03
01-02,0100,01,WRENSHALL,PK,09,03,0,0,0,0,0,0,0,0,2,1,2,1,0,3,03
01-02,0108,01,NORWOOD,01,10,11,0,0,0,1,3,0,0,2,34,29,37,32,6,69,11
01-02,0108,01,NORWOOD,02,10,11,0,0,1,1,3,0,0,0,34,31,38,32,5,70,11
01-02,0108,01,NORWOOD,03,10,11,0,0,0,2,2,2,0,0,42,33,44,37,6,81,11
01-02,0108,01,NORWOOD,04,10,11,0,0,0,0,1,0,0,0,31,31,32,31,1,63,11
01-02,0108,01,NORWOOD,05,10,11,0,1,0,1,0,0,0,0,27,34,27,36,2,63,11
01-02,0108,01,NORWOOD,06,10,11,1,0,0,0,0,1,1,0,43,25,45,26,3,71,11
01-02,0108,01,NORWOOD,07,10,11,0,0,2,1,0,0,0,0,37,38,39,39,3,78,11
01-02,0108,01,NORWOOD,08,10,11,1,0,1,1,0,0,0,0,41,30,43,31,3,74,11
01-02,0108,01,NORWOOD,09,10,11,0,1,2,0,2,0,0,0,50,53,54,54,5,108,11
01-02,0108,01,NORWOOD,10,10,11,0,0,0,0,1,0,0,1,41,55,42,56,2,98,11
01-02,0108,01,NORWOOD,11,10,11,1,0,1,1,0,1,0,0,50,42,52,44,4,96,11
01-02,0108,01,NORWOOD,12,10,11,0,0,0,2,0,0,0,1,45,40,45,43,3,88,11
01-02,0108,01,NORWOOD,KG,10,11,0,0,3,3,2,0,0,0,34,37,39,40,8,79,11
01-02,0108,01,NORWOOD,PK,10,11,0,0,0,0,0,1,0,0,7,8,7,9,1,16,11
01-02,0110,01,WACONIA,01,10,11,0,0,0,0,1,6,1,0,78,71,80,77,8,157,11
01-02,0110,01,WACONIA,02,10,11,0,0,1,3,1,3,1,4,74,81,77,91,13,168,11
01-02,0110,01,WACONIA,03,10,11,0,1,0,0,3,0,1,0,83,79,87,80,5,167,11
01-02,0110,01,WACONIA,04,10,11,1,0,3,0,3,1,1,1,85,64,93,66,10,159,11
01-02,0110,01,WACONIA,05,10,11,0,0,1,0,1,1,2,0,87,80,91,81,5,172,11
01-02,0110,01,WACONIA,06,10,11,0,0,1,0,2,0,0,1,105,70,108,71,4,179,11
01-02,0110,01,WACONIA,07,10,11,0,0,2,4,1,0,2,1,96,83,101,88,10,189,11
01-02,0110,01,WACONIA,08,10,11,0,0,0,2,2,1,2,0,81,70,85,73,7,158,11
01-02,0110,01,WACONIA,09,10,11,0,0,1,0,2,2,0,1,81,96,84,99,6,183,11
01-02,0110,01,WACONIA,10,10,11,1,0,0,3,2,0,1,2,91,81,95,86,9,181,11
01-02,0110,01,WACONIA,11,10,11,0,0,1,3,0,0,1,0,77,97,79,100,5,179,11
01-02,0110,01,WACONIA,12,10,11,0,1,0,1,1,2,0,0,76,61,77,65,5,142,11
01-02,0110,01,WACONIA,KG,10,11,0,0,0,1,0,1,1,1,87,85,88,88,4,176,11
01-02,0110,01,WACONIA,PK,10,11,0,0,0,0,0,0,0,0,28,9,28,9,0,37,11
01-02,0111,01,WATERTOWN-MAYER,01,10,11,0,0,0,0,0,0,0,0,38,45,38,45,0,83,11
01-02,0111,01,WATERTOWN-MAYER,02,10,11,0,0,0,0,0,1,0,0,56,38,56,39,1,95,11
01-02,0111,01,WATERTOWN-MAYER,03,10,11,0,0,0,1,0,3,0,0,47,52,47,56,4,103,11
01-02,0111,01,WATERTOWN-MAYER,04,10,11,0,0,0,0,0,0,1,0,41,48,42,48,1,90,11
01-02,0111,01,WATERTOWN-MAYER,05,10,11,0,1,0,1,0,0,1,0,50,48,51,50,3,101,11
01-02,0111,01,WATERTOWN-MAYER,06,10,11,0,1,1,0,0,1,0,2,61,57,62,61,5,123,11
01-02,0111,01,WATERTOWN-MAYER,07,10,11,0,0,0,0,0,1,1,0,56,46,57,47,2,104,11
01-02,0111,01,WATERTOWN-MAYER,08,10,11,0,1,0,1,0,1,0,1,50,51,50,55,4,105,11
01-02,0111,01,WATERTOWN-MAYER,09,10,11,0,0,0,1,0,0,0,0,71,78,71,79,1,150,11
01-02,0111,01,WATERTOWN-MAYER,10,10,11,0,0,0,1,2,1,0,2,61,47,63,51,6,114,11
01-02,0111,01,WATERTOWN-MAYER,11,10,11,0,0,0,1,1,0,0,0,58,59,59,60,2,119,11
01-02,0111,01,WATERTOWN-MAYER,12,10,11,0,0,0,0,0,0,0,1,60,51,60,52,1,112,11
