countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,yearlyCost,hourlyWage
Saint Louis,137,6,2,1.5,4,19-50,2017,67127,21.52
Saint Louis,137,3,1,1,2,19-50,2017,61315,29.48
Saint Louis,137,2,1,1,1,19-50,2017,42307,20.34
Saint Louis,137,6,2,2,4,19-50,2017,74825,17.99
Saint Louis,137,2,2,2,0,19-50,2017,34880,8.38
Saint Louis,137,3,2,1.5,1,19-50,2017,47076,15.09
Saint Louis,137,2,2,2,0,51+,2017,35640,8.57
Saint Louis,137,2,2,1,0,19-50,2017,34082,16.39
Saint Louis,137,1,1,1,0,51+,2017,27938,13.43
Saint Louis,137,3,2,1,1,19-50,2017,41361,19.89
Saint Louis,137,5,2,1,3,19-50,2017,53181,25.57
Saint Louis,137,4,2,1,2,19-50,2017,49715,23.9
Saint Louis,137,4,2,1.5,2,19-50,2017,59671,19.13
Saint Louis,137,3,2,2,1,19-50,2017,51557,12.39
Saint Louis,137,2,2,1.5,0,19-50,2017,34880,11.18
Saint Louis,137,2,2,1.5,0,51+,2017,35640,11.42
Saint Louis,137,6,2,1,4,19-50,2017,57584,27.68
Saint Louis,137,4,2,2,2,19-50,2017,67283,16.17
Saint Louis,137,1,1,1,0,19-50,2017,27575,13.26
Saint Louis,137,5,2,2,3,19-50,2017,70642,16.98
Saint Louis,137,4,1,1,3,19-50,2017,65103,31.3
Saint Louis,137,5,1,1,4,19-50,2017,68431,32.9
Sherburne,141,4,2,2,2,19-50,2017,92327,22.19
Sherburne,141,3,1,1,2,19-50,2017,86635,41.65
Sherburne,141,5,2,2,3,19-50,2017,96097,23.1
Sherburne,141,4,2,1,2,19-50,2017,67524,32.46
Sherburne,141,3,2,1.5,1,19-50,2017,62184,19.93
Sherburne,141,2,2,1,0,19-50,2017,42788,20.57
Wabasha,157,2,2,2,0,19-50,2017,36269,8.72
Wabasha,157,5,2,1.5,3,19-50,2017,68012,21.8
Wabasha,157,5,1,1,4,19-50,2017,73900,35.53
Wabasha,157,2,1,1,1,19-50,2017,43966,21.14
Wabasha,157,4,1,1,3,19-50,2017,70361,33.83
Wabasha,157,2,2,1,0,51+,2017,36166,17.39
Wabasha,157,6,2,1.5,4,19-50,2017,72250,23.16
Wabasha,157,3,2,1.5,1,19-50,2017,49026,15.71
Wabasha,157,2,2,2,0,51+,2017,37044,8.9
Wabasha,157,3,2,1,1,19-50,2017,43263,20.8
Wabasha,157,6,2,1,4,19-50,2017,62011,29.81
Watonwan,165,4,2,1,2,19-50,2017,48623,23.38
Watonwan,165,2,2,1.5,0,51+,2017,34885,11.18
Watonwan,165,1,1,1,0,51+,2017,27083,13.02
Watonwan,165,3,1,1,2,19-50,2017,56287,27.06
Watonwan,165,2,2,1.5,0,19-50,2017,34091,10.93
Watonwan,165,2,2,1,0,19-50,2017,33343,16.03
Watonwan,165,2,2,2,0,51+,2017,34885,8.39
Watonwan,165,5,2,2,3,19-50,2017,65602,15.77
Watonwan,165,3,2,1.5,1,19-50,2017,44271,14.19
Watonwan,165,6,2,1,4,19-50,2017,56684,27.25
Watonwan,165,4,1,1,3,19-50,2017,60089,28.89
Watonwan,165,5,1,1,4,19-50,2017,63434,30.5
Watonwan,165,2,2,2,0,19-50,2017,34091,8.19
Watonwan,165,4,2,2,2,19-50,2017,62227,14.96
Watonwan,165,1,1,1,0,19-50,2017,26720,12.85
Watonwan,165,4,2,1.5,2,19-50,2017,56292,18.04
Watonwan,165,2,1,1,1,19-50,2017,38138,18.34
Watonwan,165,3,2,2,1,19-50,2017,47473,11.41
McLeod,085,2,2,1,0,19-50,2017,34722,16.69
McLeod,085,3,1,1,2,19-50,2017,61635,29.63
McLeod,085,3,2,1,1,19-50,2017,42377,20.37
McLeod,085,4,2,1,2,19-50,2017,51855,24.93
McLeod,085,2,2,1.5,0,19-50,2017,35527,11.39
McLeod,085,5,1,1,4,19-50,2017,69151,33.25
McLeod,085,3,2,1.5,1,19-50,2017,47920,15.36
McLeod,085,2,2,2,0,51+,2017,36302,8.73
McLeod,085,4,1,1,3,19-50,2017,65614,31.55
McLeod,085,2,2,2,0,19-50,2017,35527,8.54
McLeod,085,1,1,1,0,19-50,2017,28096,13.51
McLeod,085,1,1,1,0,51+,2017,28475,13.69
McLeod,085,3,2,2,1,19-50,2017,52299,12.57
McLeod,085,2,2,1,0,51+,2017,35464,17.05
McLeod,085,6,2,2,4,19-50,2017,75607,18.17
McLeod,085,4,2,2,2,19-50,2017,67787,16.29
McLeod,085,6,2,1.5,4,19-50,2017,68675,22.01
McLeod,085,5,2,2,3,19-50,2017,71328,17.15
McLeod,085,4,2,1.5,2,19-50,2017,60880,19.51
McLeod,085,2,2,1.5,0,51+,2017,36302,11.64
McLeod,085,5,2,1.5,3,19-50,2017,64422,20.65
Norman,107,4,2,2,2,19-50,2017,63815,15.34
Norman,107,2,2,1.5,0,51+,2017,35668,11.43
Norman,107,6,2,1,4,19-50,2017,58210,27.99
Norman,107,1,1,1,0,51+,2017,27811,13.37
Norman,107,2,1,1,1,19-50,2017,40471,19.46
Norman,107,4,1,1,3,19-50,2017,61731,29.68
Norman,107,5,2,1.5,3,19-50,2017,61439,19.69
Norman,107,6,2,2,4,19-50,2017,71807,17.26
Norman,107,1,1,1,0,19-50,2017,27464,13.2
Norman,107,3,2,1,1,19-50,2017,41964,20.18
Norman,107,3,1,1,2,19-50,2017,57692,27.74
Norman,107,3,2,2,1,19-50,2017,50222,12.07
Norman,107,5,1,1,4,19-50,2017,65299,31.39
Norman,107,2,2,2,0,19-50,2017,34924,8.4
Norman,107,4,2,1.5,2,19-50,2017,57855,18.54
Norman,107,3,2,1.5,1,19-50,2017,46703,14.97
Norman,107,2,2,1.5,0,19-50,2017,34924,11.19
Norman,107,2,2,2,0,51+,2017,35668,8.57
Norman,107,2,2,1,0,51+,2017,34860,16.76
Norman,107,5,2,2,3,19-50,2017,67432,16.21
Sherburne,141,2,2,1.5,0,19-50,2017,43897,14.07
Sherburne,141,2,2,1,0,51+,2017,43562,20.94
Sherburne,141,3,2,1,1,19-50,2017,54043,25.98
Sherburne,141,6,2,1,4,19-50,2017,75428,36.26
Sherburne,141,3,2,2,1,19-50,2017,68584,16.49
Sherburne,141,4,2,1.5,2,19-50,2017,80912,25.93
Sherburne,141,2,2,2,0,51+,2017,44688,10.74
Sherburne,141,2,1,1,1,19-50,2017,57253,27.53
Sherburne,141,6,2,1.5,4,19-50,2017,89030,28.54
Sherburne,141,2,2,1.5,0,51+,2017,44688,14.32
Sherburne,141,2,2,2,0,19-50,2017,43897,10.55
Sherburne,141,1,1,1,0,51+,2017,36355,17.48
Sherburne,141,6,2,2,4,19-50,2017,100781,24.23
Sherburne,141,4,1,1,3,19-50,2017,91044,43.77
Sherburne,141,1,1,1,0,19-50,2017,35965,17.29
Sherburne,141,5,1,1,4,19-50,2017,95000,45.67
Sherburne,141,5,2,1.5,3,19-50,2017,84620,27.12
Sherburne,141,5,2,1,3,19-50,2017,71135,34.2
Wadena,159,2,2,1,0,51+,2017,34757,16.71
Wadena,159,5,2,1,3,19-50,2017,52097,25.05
Wadena,159,5,2,1.5,3,19-50,2017,61123,19.59
Wadena,159,6,2,1.5,4,19-50,2017,65496,20.99
Wadena,159,2,2,1.5,0,51+,2017,35562,11.4
Wadena,159,1,1,1,0,51+,2017,27752,13.34
Wadena,159,4,2,2,2,19-50,2017,64706,15.55
Wadena,159,1,1,1,0,19-50,2017,27389,13.17
Wadena,159,4,1,1,3,19-50,2017,62614,30.1
Wadena,159,2,1,1,1,19-50,2017,40886,19.66
Wadena,159,2,2,1,0,19-50,2017,34004,16.35
Wadena,159,3,2,1,1,19-50,2017,41249,19.83
Wadena,159,4,2,1.5,2,19-50,2017,57635,18.47
Wadena,159,6,2,2,4,19-50,2017,72522,17.43
Wadena,159,4,2,1,2,19-50,2017,48422,23.28
Wadena,159,2,2,1.5,0,19-50,2017,34787,11.15
Wadena,159,5,1,1,4,19-50,2017,66087,31.77
Wadena,159,3,2,2,1,19-50,2017,50507,12.14
Wadena,159,2,2,2,0,19-50,2017,34787,8.36
Wadena,159,5,2,2,3,19-50,2017,68227,16.4
Wadena,159,3,1,1,2,19-50,2017,58727,28.23
Wadena,159,3,2,1.5,1,19-50,2017,46509,14.91
Wadena,159,2,2,2,0,51+,2017,35562,8.55
Wadena,159,6,2,1,4,19-50,2017,56750,27.28
Wilkin,167,5,2,2,3,19-50,2017,67878,16.32
Wilkin,167,6,2,1,4,19-50,2017,58449,28.1
Wilkin,167,2,2,1.5,0,51+,2017,34565,11.08
Wilkin,167,3,2,2,1,19-50,2017,48277,11.61
Wilkin,167,2,2,1.5,0,19-50,2017,33783,10.83
Wilkin,167,5,2,1.5,3,19-50,2017,62017,19.88
Wilkin,167,2,2,1,0,19-50,2017,33053,15.89
Wilkin,167,2,2,2,0,51+,2017,34565,8.31
Wilkin,167,3,1,1,2,19-50,2017,58413,28.08
Wilkin,167,5,1,1,4,19-50,2017,65686,31.58
Wilkin,167,4,2,1,2,19-50,2017,50545,24.3
Wilkin,167,1,1,1,0,19-50,2017,26475,12.73
Wilkin,167,4,2,1.5,2,19-50,2017,58540,18.76
Wilkin,167,3,2,1,1,19-50,2017,40358,19.4
Wilkin,167,4,2,2,2,19-50,2017,64438,15.49
Wilkin,167,2,1,1,1,19-50,2017,38837,18.67
Wilkin,167,2,2,1,0,51+,2017,33795,16.25
Wilkin,167,3,2,1.5,1,19-50,2017,44956,14.41
Wilkin,167,2,2,2,0,19-50,2017,33783,8.12
Wilkin,167,6,2,2,4,19-50,2017,72109,17.33
Wilkin,167,4,1,1,3,19-50,2017,62262,29.93
Wilkin,167,1,1,1,0,51+,2017,26822,12.9
Wilkin,167,6,2,1.5,4,19-50,2017,66222,21.23
Wilkin,167,5,2,1,3,19-50,2017,54072,26
Norman,107,4,2,1,2,19-50,2017,49905,23.99
Norman,107,6,2,1.5,4,19-50,2017,65893,21.12
Norman,107,5,2,1,3,19-50,2017,53651,25.79
Norman,107,2,2,1,0,19-50,2017,34139,16.41
Olmsted,109,2,2,1.5,0,19-50,2017,36509,11.7
Olmsted,109,5,2,1.5,3,19-50,2017,70369,22.55
Olmsted,109,6,2,1.5,4,19-50,2017,74510,23.88
Olmsted,109,3,2,1,1,19-50,2017,44067,21.19
Olmsted,109,4,2,1,2,19-50,2017,53852,25.89
Olmsted,109,2,1,1,1,19-50,2017,50768,24.41
Olmsted,109,4,2,1.5,2,19-50,2017,67069,21.5
Olmsted,109,2,2,1,0,51+,2017,36368,17.48
Olmsted,109,5,2,1,3,19-50,2017,57157,27.48
Olmsted,109,3,2,2,1,19-50,2017,60035,14.43
Olmsted,109,3,1,1,2,19-50,2017,72457,34.84
Olmsted,109,1,1,1,0,19-50,2017,29182,14.03
Olmsted,109,4,1,1,3,19-50,2017,76195,36.63
Olmsted,109,5,2,2,3,19-50,2017,81537,19.6
Olmsted,109,2,2,2,0,51+,2017,37269,8.96
Olmsted,109,5,1,1,4,19-50,2017,79596,38.27
Olmsted,109,3,2,1.5,1,19-50,2017,52803,16.92
Olmsted,109,2,2,2,0,19-50,2017,36509,8.78
Olmsted,109,6,2,2,4,19-50,2017,85707,20.6
Olmsted,109,1,1,1,0,51+,2017,29555,14.21
Olmsted,109,2,2,1.5,0,51+,2017,37269,11.95
Olmsted,109,4,2,2,2,19-50,2017,78216,18.8
Olmsted,109,6,2,1,4,19-50,2017,61232,29.44
Olmsted,109,2,2,1,0,19-50,2017,35642,17.14
Otter Tail,111,6,2,1,4,19-50,2017,58566,28.16
Otter Tail,111,3,2,1,1,19-50,2017,41799,20.1
Otter Tail,111,1,1,1,0,19-50,2017,27589,13.26
Otter Tail,111,5,2,1,3,19-50,2017,54090,26
Otter Tail,111,5,2,2,3,19-50,2017,68004,16.35
Otter Tail,111,5,1,1,4,19-50,2017,65858,31.66
Otter Tail,111,4,2,1.5,2,19-50,2017,58429,18.73
Otter Tail,111,3,2,1.5,1,19-50,2017,46600,14.94
Otter Tail,111,5,2,1.5,3,19-50,2017,62051,19.89
Otter Tail,111,3,2,2,1,19-50,2017,50186,12.06
Otter Tail,111,2,2,2,0,51+,2017,35572,8.55
Otter Tail,111,2,2,2,0,19-50,2017,34812,8.37
Otter Tail,111,6,2,2,4,19-50,2017,72331,17.39
Otter Tail,111,4,2,2,2,19-50,2017,64451,15.49
Otter Tail,111,1,1,1,0,51+,2017,27952,13.44
Pope,121,3,1,1,2,19-50,2017,58163,27.96
Pope,121,4,2,1,2,19-50,2017,49669,23.88
Pope,121,4,2,2,2,19-50,2017,64171,15.43
Pope,121,6,2,1,4,19-50,2017,57704,27.74
Washington,163,4,2,1,2,19-50,2017,64579,31.05
Washington,163,3,1,1,2,19-50,2017,99471,47.82
Washington,163,5,2,1.5,3,19-50,2017,89215,28.59
Washington,163,5,2,1,3,19-50,2017,68048,32.72
Washington,163,3,2,2,1,19-50,2017,73138,17.58
Washington,163,2,2,1.5,0,19-50,2017,42015,13.47
Washington,163,6,2,1.5,4,19-50,2017,93559,29.99
Washington,163,2,1,1,1,19-50,2017,62246,29.93
Washington,163,6,2,1,4,19-50,2017,72488,34.85
Washington,163,1,1,1,0,19-50,2017,34123,16.41
Washington,163,2,2,1,0,51+,2017,41705,20.05
Washington,163,1,1,1,0,51+,2017,34486,16.58
Washington,163,5,1,1,4,19-50,2017,107662,51.76
Washington,163,2,2,1.5,0,51+,2017,42790,13.71
Washington,163,4,1,1,3,19-50,2017,103818,49.91
Washington,163,2,2,2,0,51+,2017,42790,10.29
Washington,163,5,2,2,3,19-50,2017,108373,26.05
Washington,163,3,2,1,1,19-50,2017,51626,24.82
Washington,163,6,2,2,4,19-50,2017,113027,27.17
Washington,163,4,2,2,2,19-50,2017,104552,25.13
Washington,163,2,2,2,0,19-50,2017,42015,10.1
Washington,163,2,2,1,0,19-50,2017,40947,19.69
Washington,163,4,2,1.5,2,19-50,2017,85648,27.45
Washington,163,3,2,1.5,1,19-50,2017,63268,20.28
Wright,171,1,1,1,0,19-50,2017,35228,16.94
Wright,171,2,2,1,0,51+,2017,42788,20.57
Wright,171,1,1,1,0,51+,2017,35607,17.12
Wright,171,4,2,1,2,19-50,2017,66268,31.86
Wright,171,2,2,2,0,51+,2017,43897,10.55
Wright,171,2,2,1.5,0,51+,2017,43897,14.07
Wright,171,3,1,1,2,19-50,2017,85906,41.3
Wright,171,2,2,2,0,19-50,2017,43106,10.36
Wright,171,6,2,2,4,19-50,2017,99701,23.97
Wright,171,4,2,2,2,19-50,2017,91501,22
Wright,171,5,1,1,4,19-50,2017,94022,45.2
Wright,171,2,2,1.5,0,19-50,2017,43106,13.82
Wright,171,3,2,2,1,19-50,2017,66729,16.04
Nobles,105,4,2,2,2,19-50,2017,60789,14.61
Nobles,105,5,2,1.5,3,19-50,2017,57825,18.53
Nobles,105,5,2,1,3,19-50,2017,49793,23.94
Nobles,105,3,2,1,1,19-50,2017,39207,18.85
Nobles,105,4,2,1,2,19-50,2017,46252,22.24
Nobles,105,6,2,1.5,4,19-50,2017,62143,19.92
Nobles,105,2,2,1.5,0,19-50,2017,32973,10.57
Nobles,105,3,2,1.5,1,19-50,2017,44214,14.17
Nobles,105,6,2,2,4,19-50,2017,68363,16.43
Nobles,105,2,2,1.5,0,51+,2017,33719,10.81
Nobles,105,3,1,1,2,19-50,2017,54956,26.42
Nobles,105,2,2,2,0,51+,2017,33719,8.11
Nobles,105,2,2,1,0,51+,2017,32992,15.86
Nobles,105,2,2,2,0,19-50,2017,32973,7.93
Nobles,105,2,1,1,1,19-50,2017,38639,18.58
Nobles,105,1,1,1,0,51+,2017,26239,12.61
Nobles,105,1,1,1,0,19-50,2017,25891,12.45
Nobles,105,4,2,1.5,2,19-50,2017,54285,17.4
Nobles,105,2,2,1,0,19-50,2017,32266,15.51
Nobles,105,6,2,1,4,19-50,2017,54431,26.17
Nobles,105,3,2,2,1,19-50,2017,47874,11.51
Rock,133,2,2,1.5,0,51+,2017,34486,11.05
Rock,133,4,2,1,2,19-50,2017,50360,24.21
Rock,133,3,1,1,2,19-50,2017,58135,27.95
Rock,133,3,2,1,1,19-50,2017,40286,19.37
Rock,133,6,2,1,4,19-50,2017,58363,28.06
Rock,133,5,2,2,3,19-50,2017,67625,16.26
Rock,133,4,1,1,3,19-50,2017,62015,29.81
Rock,133,2,2,2,0,51+,2017,34486,8.29
Rock,133,1,1,1,0,51+,2017,26744,12.86
Rock,133,3,2,1.5,1,19-50,2017,44854,14.38
Rock,133,2,2,1,0,19-50,2017,32992,15.86
Rock,133,2,2,2,0,19-50,2017,33719,8.11
Rock,133,3,2,2,1,19-50,2017,48107,11.56
Rock,133,4,2,1.5,2,19-50,2017,58270,18.68
Rock,133,2,2,1,0,51+,2017,33719,16.21
Rock,133,5,2,1,3,19-50,2017,53928,25.93
Rock,133,2,2,1.5,0,19-50,2017,33719,10.81
Rock,133,6,2,2,4,19-50,2017,71904,17.28
Rock,133,4,2,2,2,19-50,2017,64153,15.42
Rock,133,5,2,1.5,3,19-50,2017,61707,19.78
Red Lake,125,5,2,2,3,19-50,2017,67478,16.22
Red Lake,125,5,1,1,4,19-50,2017,65311,31.4
Red Lake,125,1,1,1,0,19-50,2017,28788,13.84
Red Lake,125,3,2,1.5,1,19-50,2017,46485,14.9
Red Lake,125,3,2,1,1,19-50,2017,42147,20.26
Red Lake,125,2,2,2,0,19-50,2017,36100,8.68
Red Lake,125,2,2,1,0,51+,2017,36009,17.31
Red Lake,125,2,2,2,0,51+,2017,36876,8.86
Red Lake,125,3,1,1,2,19-50,2017,57736,27.76
Red Lake,125,5,2,1.5,3,19-50,2017,62175,19.93
Red Lake,125,6,2,1,4,19-50,2017,59369,28.54
Red Lake,125,4,2,2,2,19-50,2017,63877,15.36
Red Lake,125,6,2,1.5,4,19-50,2017,66525,21.32
Red Lake,125,1,1,1,0,51+,2017,29161,14.02
Red Lake,125,4,2,1,2,19-50,2017,51193,24.61
Red Lake,125,6,2,2,4,19-50,2017,71853,17.27
Red Lake,125,4,1,1,3,19-50,2017,61759,29.69
Red Lake,125,5,2,1,3,19-50,2017,54900,26.39
Sibley,143,6,2,1,4,19-50,2017,63174,30.37
Sibley,143,2,1,1,1,19-50,2017,42931,20.64
Sibley,143,3,2,1,1,19-50,2017,44497,21.39
Sibley,143,2,2,2,0,19-50,2017,36731,8.83
Sibley,143,5,2,1.5,3,19-50,2017,67142,21.52
Sibley,143,5,2,1,3,19-50,2017,58779,28.26
Sibley,143,6,2,2,4,19-50,2017,78117,18.78
Sibley,143,2,2,1,0,51+,2017,36618,17.6
Sibley,143,6,2,1.5,4,19-50,2017,71637,22.96
Sibley,143,2,2,2,0,51+,2017,37507,9.02
Sibley,143,3,2,2,1,19-50,2017,53127,12.77
Sibley,143,1,1,1,0,51+,2017,29508,14.19
Sibley,143,5,2,2,3,19-50,2017,73596,17.69
Sibley,143,4,2,2,2,19-50,2017,69770,16.77
Sibley,143,3,2,1.5,1,19-50,2017,49421,15.84
Sibley,143,2,2,1.5,0,19-50,2017,36731,11.77
Sibley,143,2,2,1,0,19-50,2017,35876,17.25
Sibley,143,4,1,1,3,19-50,2017,67587,32.49
Sibley,143,5,1,1,4,19-50,2017,71363,34.31
Sibley,143,1,1,1,0,19-50,2017,29145,14.01
Sibley,143,3,1,1,2,19-50,2017,63368,30.47
Sibley,143,4,2,1.5,2,19-50,2017,63342,20.3
Sibley,143,2,2,1.5,0,51+,2017,37507,12.02
Otter Tail,111,2,1,1,1,19-50,2017,40486,19.46
Otter Tail,111,4,1,1,3,19-50,2017,62322,29.96
Otter Tail,111,4,2,1,2,19-50,2017,50435,24.25
Otter Tail,111,2,2,1,0,51+,2017,34768,16.72
Otter Tail,111,6,2,1.5,4,19-50,2017,66353,21.27
Otter Tail,111,2,2,1,0,19-50,2017,34031,16.36
Otter Tail,111,2,2,1.5,0,19-50,2017,34812,11.16
Otter Tail,111,2,2,1.5,0,51+,2017,35572,11.4
Otter Tail,111,3,1,1,2,19-50,2017,58331,28.04
Swift,151,2,2,1.5,0,51+,2017,33609,10.77
Swift,151,3,1,1,2,19-50,2017,57100,27.45
Swift,151,2,2,1,0,19-50,2017,32160,15.46
Swift,151,3,2,1.5,1,19-50,2017,43738,14.02
Swift,151,3,2,2,1,19-50,2017,47059,11.31
Swift,151,2,2,1,0,51+,2017,32886,15.81
Swift,151,3,2,1,1,19-50,2017,39046,18.77
Swift,151,6,2,1.5,4,19-50,2017,64917,20.81
Swift,151,6,2,2,4,19-50,2017,70743,17.01
Swift,151,2,2,2,0,51+,2017,33609,8.08
Swift,151,5,2,1,3,19-50,2017,52759,25.36
Swift,151,1,1,1,0,51+,2017,26065,12.53
Swift,151,2,2,2,0,19-50,2017,32865,7.9
Swift,151,5,2,1.5,3,19-50,2017,60592,19.42
Swift,151,4,2,1.5,2,19-50,2017,57075,18.29
Swift,151,1,1,1,0,19-50,2017,25702,12.36
Swift,151,2,2,1.5,0,19-50,2017,32865,10.53
Swift,151,4,2,2,2,19-50,2017,63089,15.17
Swift,151,2,1,1,1,19-50,2017,37759,18.15
Swift,151,5,1,1,4,19-50,2017,64306,30.92
Swift,151,5,2,2,3,19-50,2017,66497,15.98
Swift,151,4,1,1,3,19-50,2017,60917,29.29
Swift,151,6,2,1,4,19-50,2017,57272,27.53
Swift,151,4,2,1,2,19-50,2017,49207,23.66
Waseca,161,4,1,1,3,19-50,2017,63563,30.56
Waseca,161,2,2,1,0,19-50,2017,33727,16.21
Waseca,161,6,2,1,4,19-50,2017,58492,28.12
Waseca,161,5,2,1.5,3,19-50,2017,62641,20.08
Waseca,161,1,1,1,0,19-50,2017,27036,13
Waseca,161,6,2,2,4,19-50,2017,73605,17.69
Waseca,161,2,2,1,0,51+,2017,34450,16.56
Waseca,161,5,2,2,3,19-50,2017,69261,16.65
Wright,171,4,1,1,3,19-50,2017,90161,43.35
Wright,171,5,2,2,3,19-50,2017,95161,22.88
Wright,171,3,2,1.5,1,19-50,2017,60755,19.47
Wright,171,6,2,1.5,4,19-50,2017,87874,28.16
Wright,171,5,2,1.5,3,19-50,2017,83541,26.78
Wright,171,6,2,1,4,19-50,2017,74148,35.65
Wright,171,2,2,1,0,19-50,2017,42015,20.2
Wright,171,4,2,1.5,2,19-50,2017,79925,25.62
Wright,171,2,1,1,1,19-50,2017,55626,26.74
Wright,171,3,2,1,1,19-50,2017,53050,25.5
Wright,171,5,2,1,3,19-50,2017,69727,33.52
Rock,133,5,1,1,4,19-50,2017,65440,31.46
Rock,133,2,1,1,1,19-50,2017,38650,18.58
Rock,133,6,2,1.5,4,19-50,2017,66065,21.17
Rock,133,1,1,1,0,19-50,2017,26381,12.68
Roseau,135,4,2,1.5,2,19-50,2017,52719,16.9
Roseau,135,6,2,1.5,4,19-50,2017,60579,19.42
Roseau,135,2,1,1,1,19-50,2017,36855,17.72
Roseau,135,4,1,1,3,19-50,2017,56356,27.09
Roseau,135,4,2,2,2,19-50,2017,58282,14.01
Roseau,135,6,2,1,4,19-50,2017,53862,25.9
Roseau,135,5,2,2,3,19-50,2017,61567,14.8
Roseau,135,3,2,1,1,19-50,2017,38830,18.67
Roseau,135,5,2,1,3,19-50,2017,49271,23.69
Roseau,135,5,2,1.5,3,19-50,2017,56217,18.02
Roseau,135,4,2,1,2,19-50,2017,45783,22.01
Roseau,135,2,2,2,0,19-50,2017,32768,7.88
Roseau,135,6,2,2,4,19-50,2017,65789,15.81
Roseau,135,2,2,1.5,0,51+,2017,33525,10.75
Roseau,135,2,2,1,0,51+,2017,32806,15.77
Roseau,135,5,1,1,4,19-50,2017,59621,28.66
Roseau,135,2,2,2,0,51+,2017,33525,8.06
Roseau,135,2,2,1.5,0,19-50,2017,32768,10.5
Roseau,135,3,2,1.5,1,19-50,2017,43148,13.83
Roseau,135,1,1,1,0,51+,2017,25934,12.47
Roseau,135,1,1,1,0,19-50,2017,25571,12.29
Roseau,135,3,2,2,1,19-50,2017,46090,11.08
Roseau,135,3,1,1,2,19-50,2017,52661,25.32
Roseau,135,2,2,1,0,19-50,2017,32064,15.42
Winona,169,3,2,2,1,19-50,2017,50318,12.1
Winona,169,2,2,1.5,0,19-50,2017,33653,10.79
Winona,169,2,2,1.5,0,51+,2017,34437,11.04
Winona,169,3,1,1,2,19-50,2017,59469,28.59
Winona,169,5,1,1,4,19-50,2017,66555,32
Winona,169,2,2,1,0,19-50,2017,32926,15.83
Winona,169,4,2,1.5,2,19-50,2017,58071,18.61
Winona,169,6,2,2,4,19-50,2017,72958,17.54
Winona,169,3,2,1,1,19-50,2017,40239,19.35
Winona,169,4,2,2,2,19-50,2017,65384,15.72
Winona,169,4,1,1,3,19-50,2017,63254,30.41
Winona,169,2,1,1,1,19-50,2017,41052,19.74
Winona,169,1,1,1,0,19-50,2017,26374,12.68
Sibley,143,4,2,1,2,19-50,2017,55023,26.45
Stearns,145,3,2,2,1,19-50,2017,51243,12.32
Stearns,145,2,2,1.5,0,19-50,2017,34934,11.2
Stearns,145,4,2,1.5,2,19-50,2017,59938,19.21
Stearns,145,2,2,1,0,19-50,2017,34134,16.41
Stearns,145,1,1,1,0,19-50,2017,27558,13.25
Stearns,145,3,2,1,1,19-50,2017,40890,19.66
Stearns,145,2,2,1.5,0,51+,2017,35710,11.45
Stearns,145,3,2,1.5,1,19-50,2017,46702,14.97
Stearns,145,2,2,1,0,51+,2017,34890,16.77
Stearns,145,2,1,1,1,19-50,2017,41953,20.17
Stearns,145,5,2,1,3,19-50,2017,53720,25.83
Stearns,145,3,1,1,2,19-50,2017,61351,29.5
Stearns,145,4,2,1,2,19-50,2017,50252,24.16
Stearns,145,1,1,1,0,51+,2017,27921,13.42
Stearns,145,2,2,2,0,19-50,2017,34934,8.4
Stearns,145,4,2,2,2,19-50,2017,67328,16.18
Stearns,145,2,2,2,0,51+,2017,35710,8.58
Stearns,145,5,2,2,3,19-50,2017,70703,17
Stearns,145,6,2,1.5,4,19-50,2017,67428,21.61
Stearns,145,4,1,1,3,19-50,2017,65139,31.32
Stearns,145,5,1,1,4,19-50,2017,68484,32.92
Stearns,145,6,2,1,4,19-50,2017,58060,27.91
Stearns,145,5,2,1.5,3,19-50,2017,63287,20.28
Stearns,145,6,2,2,4,19-50,2017,74870,18
Traverse,155,6,2,1,4,19-50,2017,54599,26.25
Traverse,155,2,1,1,1,19-50,2017,38738,18.62
Traverse,155,2,2,2,0,19-50,2017,32865,7.9
Traverse,155,5,2,1.5,3,19-50,2017,58478,18.74
Traverse,155,2,2,1.5,0,19-50,2017,32865,10.53
Traverse,155,5,2,1,3,19-50,2017,49811,23.95
Traverse,155,2,2,1,0,51+,2017,32871,15.8
Traverse,155,2,2,1,0,19-50,2017,32160,15.46
Traverse,155,3,2,2,1,19-50,2017,48024,11.54
Traverse,155,3,2,1.5,1,19-50,2017,44212,14.17
Traverse,155,6,2,1.5,4,19-50,2017,62949,20.18
Traverse,155,4,2,2,2,19-50,2017,61916,14.88
Traverse,155,6,2,2,4,19-50,2017,69716,16.76
Traverse,155,2,2,2,0,51+,2017,33593,8.08
Traverse,155,3,2,1,1,19-50,2017,39046,18.77
Traverse,155,4,1,1,3,19-50,2017,59854,28.78
Waseca,161,3,2,1,1,19-50,2017,41231,19.82
Waseca,161,4,2,2,2,19-50,2017,65677,15.79
Waseca,161,2,2,2,0,19-50,2017,34495,8.29
Waseca,161,2,2,1.5,0,51+,2017,35250,11.3
Waseca,161,4,2,1.5,2,19-50,2017,59112,18.95
Waseca,161,1,1,1,0,51+,2017,27409,13.18
Waseca,161,3,2,1.5,1,19-50,2017,46304,14.84
Waseca,161,3,2,2,1,19-50,2017,50145,12.05
Waseca,161,4,2,1,2,19-50,2017,50303,24.18
