Area,Family Size,Number of Adults,Number of Workers,Number of Children,Age of Adults,Yearly Cost,Hourly Wage,Child Care,Food,Health Care,Housing,Transport,Other,Taxes
Carver County                   ,3,2,1.5,1,19-50,64020,20.52,651,764,486,1113,914,549,858
Carver County                   ,2,2,1.5,0,19-50,42236,13.54,0,614,290,884,776,438,518
Carver County                   ,5,2,1,3,19-50,68637,33,0,1206,503,1576,1038,813,584
Carver County                   ,4,2,1,2,19-50,65121,31.31,0,996,494,1576,976,752,633
Carver County                   ,1,1,1,0,19-50,34297,16.49,0,335,137,862,729,350,445
Carver County                   ,4,2,2,2,19-50,99771,23.98,2000,996,494,1576,976,752,1520
Carver County                   ,2,2,2,0,19-50,42236,10.15,0,614,290,884,776,438,518
Carver County                   ,2,1,1,1,19-50,63355,30.46,1302,493,284,1113,776,470,842
Carver County                   ,3,2,2,1,19-50,74371,17.88,1302,764,486,1113,914,549,1070
Dakota County                   ,3,2,2,1,19-50,76383,18.36,1483,756,486,1113,862,546,1119
Dakota County                   ,5,2,1,3,19-50,67226,32.32,0,1194,503,1576,977,810,542
Dakota County                   ,2,2,2,0,19-50,41461,9.97,0,608,290,884,735,436,502
Dakota County                   ,3,1,1,2,19-50,98654,47.43,2298,746,479,1576,862,679,1581
Dakota County                   ,4,2,1,2,19-50,63808,30.68,0,986,494,1576,919,749,593
Dakota County                   ,3,2,1.5,1,19-50,64437,20.65,741,756,486,1113,862,546,866
Dakota County                   ,2,2,1.5,0,19-50,41461,13.29,0,608,290,884,735,436,502
Dakota County                   ,2,1,1,1,19-50,65600,31.54,1483,489,284,1113,735,468,895
Dakota County                   ,4,1,1,3,19-50,102912,49.48,2298,981,488,1576,919,747,1567
Dakota County                   ,5,1,1,4,19-50,106700,51.3,2298,1193,496,1576,977,809,1543
Dakota County                   ,6,2,1,4,19-50,71408,34.33,0,1455,512,1576,1015,886,507
Dakota County                   ,5,2,2,3,19-50,107436,25.83,2298,1194,503,1576,977,810,1595
Dakota County                   ,6,2,2,4,19-50,112038,26.93,2298,1455,512,1576,1015,886,1595
Dakota County                   ,1,1,1,0,19-50,33618,16.16,0,331,137,862,691,349,431
Dakota County                   ,2,2,1,0,19-50,40405,19.43,0,608,290,884,735,436,414
Dakota County                   ,1,1,1,0,51+,33981,16.34,0,318,177,862,691,345,439
Dakota County                   ,2,2,1,0,51+,41164,19.79,0,583,371,884,735,429,428
Dodge County                    ,6,2,1,4,19-50,64585,31.05,0,1432,443,1266,1070,788,383
Dodge County                    ,3,2,1,1,19-50,47071,22.63,0,744,417,959,906,498,399
Dodge County                    ,1,1,1,0,19-50,31317,15.06,0,326,134,724,723,307,396
Dodge County                    ,6,2,2,4,19-50,80228,19.29,843,1432,443,1266,1070,788,844
Dodge County                    ,4,2,2,2,19-50,72444,17.41,843,971,426,1266,968,654,909
Dodge County                    ,2,2,1.5,0,51+,39517,12.67,0,574,356,738,770,383,472
Dodge County                    ,5,2,1.5,3,19-50,69216,22.18,421,1175,435,1266,1029,713,729
Jackson County                  ,4,2,2,2,19-50,61115,14.69,667,1003,426,921,831,563,682
Jackson County                  ,5,2,1.5,3,19-50,59012,18.91,333,1215,435,921,881,624,509
Jackson County                  ,2,2,1,0,19-50,33284,16,0,618,276,554,670,342,314
Jackson County                  ,4,2,1.5,2,19-50,55413,17.76,333,1003,426,921,831,563,541
Jackson County                  ,1,1,1,0,19-50,26546,12.76,0,337,134,540,632,256,313
Jackson County                  ,2,2,2,0,19-50,34028,8.18,0,618,276,554,670,342,376
Jackson County                  ,3,2,1,1,19-50,39927,19.2,0,769,417,698,781,429,233
Jackson County                  ,3,1,1,2,19-50,55119,26.5,667,759,411,921,781,491,563
Jackson County                  ,2,2,2,0,51+,34806,8.37,0,593,356,554,670,335,393
Jackson County                  ,6,2,1,4,19-50,56501,27.16,0,1480,443,921,914,702,248
Jackson County                  ,2,1,1,1,19-50,38764,18.64,408,497,269,698,670,349,339
Jackson County                  ,2,2,1,0,51+,34022,16.36,0,593,356,554,670,335,327
Jackson County                  ,5,1,1,4,19-50,62472,30.03,667,1213,428,921,881,624,472
Jackson County                  ,6,2,1.5,4,19-50,63464,20.34,333,1480,443,921,914,702,496
Jackson County                  ,6,2,2,4,19-50,68931,16.57,667,1480,443,921,914,702,617
Jackson County                  ,1,1,1,0,51+,26893,12.93,0,323,174,540,632,252,320
Jackson County                  ,5,2,2,3,19-50,64604,15.53,667,1215,435,921,881,624,641
Jackson County                  ,2,2,1.5,0,51+,34806,11.16,0,593,356,554,670,335,393
Jackson County                  ,3,2,1.5,1,19-50,44714,14.33,204,769,417,698,781,429,428
Jackson County                  ,4,1,1,3,19-50,59032,28.38,667,998,419,921,831,561,522
Jackson County                  ,2,2,1.5,0,19-50,34028,10.91,0,618,276,554,670,342,376
Jackson County                  ,5,2,1,3,19-50,51789,24.9,0,1215,435,921,881,624,240
Jackson County                  ,3,2,2,1,19-50,48187,11.58,408,769,417,698,781,429,514
Jackson County                  ,4,2,1,2,19-50,48150,23.15,0,1003,426,921,831,563,269
Kanabec County                  ,3,2,2,1,19-50,63090,15.17,784,743,417,767,1261,441,844
Kanabec County                  ,5,2,1,3,19-50,61131,29.39,0,1173,435,959,1447,623,457
Kanabec County                  ,4,1,1,3,19-50,77508,37.26,1287,963,419,959,1354,562,915
Kanabec County                  ,3,2,1.5,1,19-50,56901,18.24,392,743,417,767,1261,441,721
Kanabec County                  ,2,2,1.5,0,51+,40892,13.11,0,572,356,577,1053,336,514
Kanabec County                  ,4,2,1,2,19-50,57287,27.54,0,969,426,959,1354,564,502
Kanabec County                  ,5,2,2,3,19-50,83504,20.07,1287,1173,435,959,1447,623,1035
Kanabec County                  ,6,2,2,4,19-50,88119,21.18,1287,1429,443,959,1509,698,1018
Kanabec County                  ,2,1,1,1,19-50,52242,25.12,784,480,269,767,1053,364,637
Kanabec County                  ,1,1,1,0,51+,32767,15.75,0,312,174,566,982,257,440
Becker County                   ,4,2,1,2,19-50,50618,24.34,0,978,426,918,1008,554,334
Becker County                   ,3,2,1.5,1,19-50,47503,15.23,229,749,417,699,943,423,499
Becker County                   ,4,2,2,2,19-50,63846,15.35,697,978,426,918,1008,554,740
Becker County                   ,1,1,1,0,51+,28435,13.67,0,315,174,530,750,247,354
Becker County                   ,2,1,1,1,19-50,41590,20,458,484,269,699,799,346,411
Becker County                   ,2,2,1.5,0,19-50,35535,11.39,0,602,276,542,799,334,408
Becker County                   ,1,1,1,0,19-50,28072,13.5,0,328,134,530,750,251,346
Chippewa County                 ,4,2,1,2,19-50,48640,23.38,0,990,426,958,831,570,278
Chippewa County                 ,5,2,1,3,19-50,52227,25.11,0,1199,435,958,881,631,248
Chippewa County                 ,2,2,1.5,0,19-50,33575,10.76,0,610,276,538,670,336,368
Chippewa County                 ,4,2,2,2,19-50,61878,14.87,685,990,426,958,831,570,696
Chippewa County                 ,5,2,2,3,19-50,65317,15.7,685,1199,435,958,881,631,654
Chippewa County                 ,5,2,1.5,3,19-50,59612,19.11,342,1199,435,958,881,631,522
Chippewa County                 ,2,2,2,0,51+,34326,8.25,0,585,356,538,670,328,384
Chippewa County                 ,3,2,2,1,19-50,48303,11.61,428,759,417,698,781,426,516
Chippewa County                 ,3,2,1.5,1,19-50,44660,14.31,214,759,417,698,781,426,427
Chippewa County                 ,4,1,1,3,19-50,59759,28.73,685,985,419,958,831,568,534
Chippewa County                 ,1,1,1,0,51+,26567,12.77,0,319,174,527,632,247,315
Chippewa County                 ,2,1,1,1,19-50,38965,18.73,428,491,269,698,670,347,344
Chippewa County                 ,2,2,1,0,19-50,32853,15.79,0,610,276,538,670,336,308
Chippewa County                 ,4,2,1.5,2,19-50,56094,17.98,342,990,426,958,831,570,558
Chippewa County                 ,5,1,1,4,19-50,63152,30.36,685,1198,428,958,881,630,483
Chippewa County                 ,2,2,1,0,51+,33564,16.14,0,585,356,538,670,328,320
Chippewa County                 ,1,1,1,0,19-50,26220,12.61,0,333,134,527,632,251,308
Chippewa County                 ,2,2,1.5,0,51+,34326,11,0,585,356,538,670,328,384
Chippewa County                 ,6,2,2,4,19-50,69564,16.72,685,1461,443,958,914,707,629
Chippewa County                 ,3,2,1,1,19-50,39693,19.08,0,759,417,698,781,426,227
Chippewa County                 ,6,2,1,4,19-50,56808,27.31,0,1461,443,958,914,707,251
Chippewa County                 ,6,2,1.5,4,19-50,63953,20.5,342,1461,443,958,914,707,504
Chippewa County                 ,2,2,2,0,19-50,33575,8.07,0,610,276,538,670,336,368
Chippewa County                 ,3,1,1,2,19-50,55911,26.88,685,749,411,958,781,499,576
Cook County                     ,3,1,1,2,19-50,62848,30.22,1129,736,411,985,759,503,714
Cook County                     ,2,2,2,0,19-50,35870,8.62,0,600,276,683,652,375,403
Cook County                     ,1,1,1,0,51+,28727,13.81,0,314,174,659,616,284,347
Cook County                     ,2,2,1,0,19-50,35036,16.84,0,600,276,683,652,375,334
Cook County                     ,5,2,1,3,19-50,51879,24.94,0,1179,435,985,855,632,237
Cook County                     ,2,2,2,0,51+,36630,8.81,0,575,356,683,652,368,418
Cook County                     ,6,2,1,4,19-50,56384,27.11,0,1436,443,985,886,708,241
Cook County                     ,2,1,1,1,19-50,45116,21.69,710,482,269,787,652,371,489
Cook County                     ,3,2,1,1,19-50,40943,19.68,0,746,417,787,759,448,255
Cook County                     ,1,1,1,0,19-50,28364,13.64,0,327,134,659,616,288,340
Carlton County                  ,2,2,1.5,0,51+,36225,11.61,0,575,356,618,705,349,416
Carlton County                  ,2,2,1.5,0,19-50,35465,11.37,0,600,276,618,705,356,400
Carlton County                  ,3,2,1.5,1,19-50,47780,15.31,256,746,417,790,825,449,499
Carlton County                  ,5,2,1.5,3,19-50,62520,20.04,399,1179,435,1026,933,644,594
Carlton County                  ,6,2,1.5,4,19-50,66709,21.38,399,1436,443,1026,969,720,566
Carlton County                  ,2,2,1,0,19-50,34656,16.66,0,600,276,618,705,356,333
Carlton County                  ,5,2,2,3,19-50,68889,16.56,798,1179,435,1026,933,644,726
Itasca County                   ,3,2,1,1,19-50,43675,21,0,749,417,759,943,441,331
Itasca County                   ,4,2,1,2,19-50,51256,24.64,0,977,426,949,1008,563,348
Itasca County                   ,5,2,1.5,3,19-50,63325,20.3,399,1182,435,949,1073,623,616
Itasca County                   ,2,2,2,0,51+,36857,8.86,0,577,356,571,799,336,432
Itasca County                   ,1,1,1,0,19-50,28626,13.76,0,328,134,560,750,259,354
Itasca County                   ,2,2,1,0,51+,35993,17.3,0,577,356,571,799,336,360
Itasca County                   ,6,2,2,4,19-50,73972,17.78,797,1441,443,949,1115,698,721
Itasca County                   ,3,1,1,2,19-50,59892,28.79,797,738,411,949,943,493,660
Itasca County                   ,2,2,2,0,19-50,36082,8.67,0,601,276,571,799,343,417
Itasca County                   ,5,1,1,4,19-50,67500,32.45,797,1181,428,949,1073,623,574
Itasca County                   ,4,2,1.5,2,19-50,59750,19.15,399,977,426,949,1008,563,657
Itasca County                   ,4,1,1,3,19-50,63916,30.73,797,971,419,949,1008,561,621
Itasca County                   ,2,2,1.5,0,51+,36857,11.81,0,577,356,571,799,336,432
Itasca County                   ,4,2,2,2,19-50,66044,15.88,797,977,426,949,1008,563,784
Itasca County                   ,5,2,2,3,19-50,69645,16.74,797,1182,435,949,1073,623,745
Itasca County                   ,6,2,1.5,4,19-50,67626,21.68,399,1441,443,949,1115,698,591
Itasca County                   ,2,2,1,0,19-50,35251,16.95,0,601,276,571,799,343,348
Itasca County                   ,2,1,1,1,19-50,43250,20.79,483,484,269,759,799,363,447
Itasca County                   ,2,2,1.5,0,19-50,36082,11.56,0,601,276,571,799,343,417
Itasca County                   ,1,1,1,0,51+,29005,13.94,0,315,174,560,750,256,362
Itasca County                   ,5,2,1,3,19-50,54961,26.42,0,1182,435,949,1073,623,318
Itasca County                   ,6,2,1,4,19-50,59381,28.55,0,1441,443,949,1115,698,302
Itasca County                   ,3,2,2,1,19-50,53062,12.76,483,749,417,759,943,441,630
Itasca County                   ,3,2,1.5,1,19-50,49000,15.71,242,749,417,759,943,441,532
Martin County                   ,4,1,1,3,19-50,58893,28.31,678,983,419,928,823,558,519
Martin County                   ,2,2,1,0,19-50,32493,15.62,0,609,276,525,664,331,303
Martin County                   ,2,1,1,1,19-50,38338,18.43,398,490,269,698,664,347,329
Martin County                   ,6,2,1.5,4,19-50,63088,20.22,339,1458,443,928,905,697,487
Martin County                   ,4,2,2,2,19-50,60980,14.66,678,988,426,928,823,560,679
Martin County                   ,2,2,2,0,51+,33957,8.16,0,584,356,525,664,324,377
Martin County                   ,2,2,1,0,51+,33220,15.97,0,584,356,525,664,324,315
Martin County                   ,6,2,2,4,19-50,68635,16.5,678,1458,443,928,905,697,611
Martin County                   ,3,2,2,1,19-50,47640,11.45,398,758,417,698,773,426,500
Martin County                   ,3,2,1,1,19-50,39531,19.01,0,758,417,698,773,426,222
Fillmore County                 ,4,2,1.5,2,19-50,61761,19.8,389,979,426,958,1129,566,700
Fillmore County                 ,2,2,1.5,0,51+,37497,12.02,0,578,356,530,888,324,449
Fillmore County                 ,6,2,1,4,19-50,61782,29.7,0,1443,443,958,1253,702,350
Fillmore County                 ,2,1,1,1,19-50,43505,20.92,481,485,269,698,888,346,458
Fillmore County                 ,2,2,1,0,19-50,35883,17.25,0,603,276,530,888,331,362
Fillmore County                 ,2,2,1,0,51+,36609,17.6,0,578,356,530,888,324,375
Fillmore County                 ,5,1,1,4,19-50,69491,33.41,778,1183,428,958,1203,626,615
Freeborn County                 ,5,2,2,3,19-50,65038,15.63,736,1189,435,873,933,603,651
Freeborn County                 ,2,2,1.5,0,19-50,33767,10.82,0,605,276,525,705,330,373
Freeborn County                 ,6,2,1,4,19-50,55779,26.82,0,1449,443,873,969,679,235
Freeborn County                 ,4,2,2,2,19-50,61565,14.8,736,982,426,873,879,542,692
Freeborn County                 ,5,2,1.5,3,19-50,58922,18.89,368,1189,435,873,933,603,509
Freeborn County                 ,5,2,1,3,19-50,51081,24.56,0,1189,435,873,933,603,224
Freeborn County                 ,4,2,1.5,2,19-50,55335,17.74,368,982,426,873,879,542,541
Freeborn County                 ,2,2,2,0,19-50,33767,8.12,0,605,276,525,705,330,373
Freeborn County                 ,3,2,1,1,19-50,40340,19.39,0,753,417,698,825,424,245
Freeborn County                 ,2,1,1,1,19-50,39987,19.22,457,487,269,698,705,346,370
Freeborn County                 ,3,1,1,2,19-50,55643,26.75,736,743,411,873,825,472,577
Freeborn County                 ,6,2,2,4,19-50,69300,16.66,736,1449,443,873,969,679,626
Freeborn County                 ,4,2,1,2,19-50,47483,22.83,0,982,426,873,879,542,255
Freeborn County                 ,6,2,1.5,4,19-50,63295,20.29,368,1449,443,873,969,679,494
Freeborn County                 ,5,1,1,4,19-50,62949,30.26,736,1188,428,873,933,603,485
Freeborn County                 ,2,2,2,0,51+,34549,8.31,0,581,356,525,705,323,389
Freeborn County                 ,3,2,1.5,1,19-50,45515,14.59,228,753,417,698,825,424,448
Freeborn County                 ,1,1,1,0,51+,26807,12.89,0,317,174,515,664,243,321
Freeborn County                 ,2,2,1,0,51+,33780,16.24,0,581,356,525,705,323,325
Freeborn County                 ,4,1,1,3,19-50,59524,28.62,736,977,419,873,879,541,535
Freeborn County                 ,2,2,1,0,19-50,33038,15.88,0,605,276,525,705,330,312
Freeborn County                 ,2,2,1.5,0,51+,34549,11.07,0,581,356,525,705,323,389
Freeborn County                 ,1,1,1,0,19-50,26444,12.71,0,330,134,515,664,247,314
Freeborn County                 ,3,2,2,1,19-50,49421,11.88,457,753,417,698,825,424,544
Hubbard County                  ,3,2,2,1,19-50,50738,12.2,451,754,417,698,906,424,578
Hubbard County                  ,2,2,1,0,19-50,34048,16.37,0,606,276,525,770,330,330
Hubbard County                  ,5,2,1,3,19-50,55789,26.82,0,1191,435,1016,1029,645,333
Hubbard County                  ,2,2,1.5,0,19-50,34829,11.16,0,606,276,525,770,330,395
Hubbard County                  ,6,2,1,4,19-50,60163,28.92,0,1451,443,1016,1070,721,313
Hubbard County                  ,3,2,1.5,1,19-50,46888,15.03,225,754,417,698,906,424,483
Hubbard County                  ,4,2,2,2,19-50,66061,15.88,746,983,426,1016,968,584,782
Hubbard County                  ,4,2,1,2,19-50,52119,25.06,0,983,426,1016,968,584,366
Hubbard County                  ,2,2,1.5,0,51+,35589,11.41,0,581,356,525,770,323,411
Hubbard County                  ,1,1,1,0,51+,27763,13.35,0,317,174,515,723,243,342
Crow Wing County                ,4,1,1,3,19-50,68737,33.05,1054,965,419,1026,968,582,714
Crow Wing County                ,1,1,1,0,51+,29245,14.06,0,313,174,596,723,266,365
Crow Wing County                ,5,2,2,3,19-50,74449,17.9,1054,1175,435,1026,1029,643,842
Crow Wing County                ,1,1,1,0,19-50,28839,13.86,0,326,134,596,723,269,355
Crow Wing County                ,6,2,2,4,19-50,78728,18.93,1054,1432,443,1026,1070,718,818
Crow Wing County                ,2,2,1.5,0,51+,37030,11.87,0,574,356,608,770,345,433
Crow Wing County                ,3,2,1,1,19-50,43965,21.14,0,744,417,808,906,454,335
Goodhue County                  ,3,2,1,1,19-50,45546,21.9,0,749,417,812,988,456,373
Goodhue County                  ,2,2,1,0,51+,37270,17.92,0,578,356,611,835,347,379
Goodhue County                  ,6,2,2,4,19-50,82972,19.95,1218,1442,443,1016,1170,718,907
Goodhue County                  ,4,2,1,2,19-50,53569,25.75,0,978,426,1016,1056,583,405
Goodhue County                  ,5,2,2,3,19-50,78571,18.89,1218,1183,435,1016,1125,643,928
Goodhue County                  ,2,2,2,0,19-50,37438,9,0,602,276,611,835,355,441
Goodhue County                  ,2,2,2,0,51+,38197,9.18,0,578,356,611,835,347,456
Goodhue County                  ,3,1,1,2,19-50,68630,33,1218,739,411,1016,988,513,834
Goodhue County                  ,1,1,1,0,19-50,29988,14.42,0,328,134,602,783,272,380
Goodhue County                  ,4,1,1,3,19-50,72835,35.02,1218,972,419,1016,1056,581,808
Goodhue County                  ,2,2,1.5,0,51+,38197,12.24,0,578,356,611,835,347,456
Goodhue County                  ,5,1,1,4,19-50,76526,36.79,1218,1182,428,1016,1125,642,766
