countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,hourlyWage
Crow Wing,35,2,2,1,0,19-50,2017,17.02
Clearwater,29,3,1,1,2,19-50,2017,28.13
Clearwater,29,1,1,1,0,19-50,2017,13.94
Clearwater,29,3,2,2,1,19-50,2017,12.62
Clearwater,29,2,2,1.5,0,19-50,2017,11.72
Clearwater,29,5,2,2,3,19-50,2017,16.48
Clearwater,29,4,2,1,2,19-50,2017,25.08
Clearwater,29,2,1,1,1,19-50,2017,20.34
Clearwater,29,5,2,1.5,3,19-50,2017,20.26
Clearwater,29,6,2,2,4,19-50,2017,17.54
Clearwater,29,4,2,2,2,19-50,2017,15.57
Clearwater,29,4,2,1.5,2,19-50,2017,19.07
Clearwater,29,2,2,1,0,19-50,2017,17.17
Clearwater,29,2,2,2,0,51+,2017,8.97
Clearwater,29,1,1,1,0,51+,2017,14.13
Clearwater,29,2,2,1.5,0,51+,2017,11.95
Clearwater,29,6,2,1,4,19-50,2017,29.07
Clearwater,29,3,2,1,1,19-50,2017,21.26
Clearwater,29,2,2,2,0,19-50,2017,8.79
Clearwater,29,3,2,1.5,1,19-50,2017,15.68
Clearwater,29,4,1,1,3,19-50,2017,30.14
Clearwater,29,2,2,1,0,51+,2017,17.51
Clearwater,29,5,1,1,4,19-50,2017,31.92
Clearwater,29,5,2,1,3,19-50,2017,26.93
Clearwater,29,6,2,1.5,4,19-50,2017,21.68
Fillmore,45,4,2,2,2,19-50,2017,16.33
Fillmore,45,5,2,2,3,19-50,2017,17.23
Fillmore,45,6,2,1.5,4,19-50,2017,22.41
Fillmore,45,3,2,1.5,1,19-50,2017,15.9
Fillmore,45,6,2,2,4,19-50,2017,18.3
Fillmore,45,4,1,1,3,19-50,2017,31.62
Fillmore,45,1,1,1,0,51+,2017,14.2
Fillmore,45,2,1,1,1,19-50,2017,20.92
Fillmore,45,2,2,1,0,51+,2017,17.6
Fillmore,45,5,2,1.5,3,19-50,2017,20.99
Fillmore,45,3,2,2,1,19-50,2017,12.9
Fillmore,45,2,2,1.5,0,19-50,2017,11.78
Fillmore,45,2,2,1,0,19-50,2017,17.25
Fillmore,45,5,2,1,3,19-50,2017,27.6
Fillmore,45,3,2,1,1,19-50,2017,21.31
Fillmore,45,2,2,2,0,19-50,2017,8.83
Fillmore,45,4,2,1.5,2,19-50,2017,19.8
Beltrami,7,1,1,1,0,19-50,2017,13.16
Beltrami,7,2,2,1.5,0,19-50,2017,11.14
Beltrami,7,5,1,1,4,19-50,2017,31.38
Beltrami,7,2,2,1,0,19-50,2017,16.34
Beltrami,7,2,2,1.5,0,51+,2017,11.39
Beltrami,7,5,2,2,3,19-50,2017,16.21
Beltrami,7,2,1,1,1,19-50,2017,20.12
Beltrami,7,4,2,1.5,2,19-50,2017,18.5
Beltrami,7,3,2,1.5,1,19-50,2017,15.12
Beltrami,7,5,2,1.5,3,19-50,2017,19.6
Beltrami,7,3,1,1,2,19-50,2017,27.86
Beltrami,7,3,2,2,1,19-50,2017,12.34
Beltrami,7,2,2,2,0,51+,2017,8.54
Beltrami,7,4,2,2,2,19-50,2017,15.37
Beltrami,7,3,2,1,1,19-50,2017,20.09
Beltrami,7,6,2,2,4,19-50,2017,17.23
Beltrami,7,5,2,1,3,19-50,2017,25.5
Beltrami,7,4,2,1,2,19-50,2017,23.76
Beltrami,7,2,2,2,0,19-50,2017,8.36
Beltrami,7,6,2,1.5,4,19-50,2017,20.99
Beltrami,7,4,1,1,3,19-50,2017,29.73
Beltrami,7,1,1,1,0,51+,2017,13.33
Beltrami,7,6,2,1,4,19-50,2017,27.66
Beltrami,7,2,2,1,0,51+,2017,16.69
Benton,9,1,1,1,0,51+,2017,13.78
Benton,9,6,2,1,4,19-50,2017,28.36
Benton,9,5,1,1,4,19-50,2017,32.45
Benton,9,4,1,1,3,19-50,2017,30.82
Benton,9,2,2,1,0,51+,2017,17.1
Benton,9,6,2,1.5,4,19-50,2017,21.6
Benton,9,2,2,2,0,19-50,2017,8.57
Benton,9,4,2,1,2,19-50,2017,24.63
Benton,9,5,2,1.5,3,19-50,2017,20.27
Benton,9,3,2,1,1,19-50,2017,20.15
Benton,9,6,2,2,4,19-50,2017,17.75
Benton,9,5,2,1,3,19-50,2017,26.31
Benton,9,4,2,2,2,19-50,2017,15.93
Benton,9,2,2,1.5,0,51+,2017,11.67
Benton,9,2,1,1,1,19-50,2017,20.44
Benton,9,2,2,2,0,51+,2017,8.76
Benton,9,5,2,2,3,19-50,2017,16.75
Anoka,3,3,1,1,2,19-50,2017,46.51
Anoka,3,1,1,1,0,19-50,2017,16.72
Anoka,3,6,2,1,4,19-50,2017,35.34
Anoka,3,5,1,1,4,19-50,2017,50.52
Anoka,3,1,1,1,0,51+,2017,16.89
Anoka,3,2,2,1.5,0,51+,2017,13.93
Anoka,3,3,2,2,1,19-50,2017,18.39
Anoka,3,2,2,1.5,0,19-50,2017,13.68
Anoka,3,4,2,1,2,19-50,2017,31.62
Anoka,3,6,2,2,4,19-50,2017,26.57
Anoka,3,4,2,1.5,2,19-50,2017,27.22
Anoka,3,2,2,1,0,19-50,2017,20
Anoka,3,4,1,1,3,19-50,2017,48.63
Anoka,3,4,2,2,2,19-50,2017,24.51
Anoka,3,2,2,1,0,51+,2017,20.37
Anoka,3,3,2,1.5,1,19-50,2017,20.93
Anoka,3,2,2,2,0,51+,2017,10.45
Anoka,3,5,2,1.5,3,19-50,2017,28.38
Anoka,3,5,2,2,3,19-50,2017,25.44
Anoka,3,2,1,1,1,19-50,2017,31.44
Anoka,3,3,2,1,1,19-50,2017,25.25
Anoka,3,2,2,2,0,19-50,2017,10.26
Anoka,3,6,2,1.5,4,19-50,2017,29.78
Anoka,3,5,2,1,3,19-50,2017,33.29
Brown,15,6,2,1.5,4,19-50,2017,19.39
Brown,15,6,2,2,4,19-50,2017,15.95
Brown,15,5,2,2,3,19-50,2017,14.95
Brown,15,5,2,1.5,3,19-50,2017,17.98
Brown,15,3,2,2,1,19-50,2017,11.39
Brown,15,3,2,1.5,1,19-50,2017,13.9
Brown,15,5,2,1,3,19-50,2017,23.29
Brown,15,2,2,2,0,51+,2017,7.96
Brown,15,4,2,1,2,19-50,2017,21.56
Brown,15,2,2,1.5,0,19-50,2017,10.36
Brown,15,5,1,1,4,19-50,2017,28.91
Brown,15,3,2,1,1,19-50,2017,18.28
Brown,15,2,2,1,0,51+,2017,15.57
Brown,15,4,2,2,2,19-50,2017,14.14
Brown,15,1,1,1,0,51+,2017,12.24
Brown,15,2,1,1,1,19-50,2017,18.44
Brown,15,4,1,1,3,19-50,2017,27.36
Carver,19,2,2,1,0,19-50,2017,19.79
Carver,19,5,2,2,3,19-50,2017,24.91
Carver,19,4,2,2,2,19-50,2017,23.98
Carver,19,2,2,1,0,51+,2017,20.15
Carver,19,1,1,1,0,19-50,2017,16.49
Carver,19,3,2,2,1,19-50,2017,17.88
Carver,19,2,2,2,0,51+,2017,10.34
Carver,19,3,2,1,1,19-50,2017,24.98
Carver,19,4,1,1,3,19-50,2017,47.56
Carver,19,2,2,2,0,19-50,2017,10.15
Carver,19,5,2,1.5,3,19-50,2017,27.92
Carver,19,2,2,1.5,0,51+,2017,13.78
Carver,19,5,2,1,3,19-50,2017,33
Carver,19,4,2,1.5,2,19-50,2017,26.79
Carver,19,6,2,2,4,19-50,2017,26.05
Carver,19,3,1,1,2,19-50,2017,45.43
Carver,19,3,2,1.5,1,19-50,2017,20.52
Carver,19,5,1,1,4,19-50,2017,49.43
Carver,19,2,1,1,1,19-50,2017,30.46
Carver,19,6,2,1,4,19-50,2017,35.06
Carver,19,1,1,1,0,51+,2017,16.66
Carver,19,6,2,1.5,4,19-50,2017,29.33
Carver,19,2,2,1.5,0,19-50,2017,13.54
Carver,19,4,2,1,2,19-50,2017,31.31
Dakota,37,4,2,1,2,19-50,2017,30.68
Dakota,37,6,2,1,4,19-50,2017,34.33
Dakota,37,5,2,1,3,19-50,2017,32.32
Dakota,37,2,2,1.5,0,19-50,2017,13.29
Dakota,37,4,2,1.5,2,19-50,2017,27.19
Dakota,37,3,2,1,1,19-50,2017,24.47
Dakota,37,5,1,1,4,19-50,2017,51.3
Dakota,37,6,2,1.5,4,19-50,2017,29.7
Dakota,37,6,2,2,4,19-50,2017,26.93
Dakota,37,2,2,1,0,51+,2017,19.79
Dakota,37,2,2,2,0,19-50,2017,9.97
Dakota,37,3,1,1,2,19-50,2017,47.43
Dakota,37,1,1,1,0,19-50,2017,16.16
Dakota,37,5,2,2,3,19-50,2017,25.83
Dakota,37,1,1,1,0,51+,2017,16.34
Dakota,37,2,2,2,0,51+,2017,10.15
Dakota,37,2,1,1,1,19-50,2017,31.54
Big Stone,11,3,1,1,2,19-50,2017,26.69
Big Stone,11,1,1,1,0,19-50,2017,13.28
Big Stone,11,3,2,2,1,19-50,2017,11.66
Big Stone,11,2,2,1.5,0,19-50,2017,11.29
Big Stone,11,6,2,1,4,19-50,2017,27.72
Big Stone,11,1,1,1,0,51+,2017,13.45
Big Stone,11,5,1,1,4,19-50,2017,30.24
Big Stone,11,4,2,1.5,2,19-50,2017,18.06
Big Stone,11,2,2,1,0,19-50,2017,16.54
Big Stone,11,4,1,1,3,19-50,2017,28.57
Big Stone,11,3,2,1,1,19-50,2017,19.45
Big Stone,11,6,2,2,4,19-50,2017,16.68
Big Stone,11,2,2,2,0,51+,2017,8.65
Big Stone,11,4,2,2,2,19-50,2017,14.79
Big Stone,11,2,2,1.5,0,51+,2017,11.53
Big Stone,11,2,2,2,0,19-50,2017,8.46
Big Stone,11,3,2,1.5,1,19-50,2017,14.46
Big Stone,11,2,2,1,0,51+,2017,16.89
Big Stone,11,2,1,1,1,19-50,2017,18.75
Big Stone,11,5,2,2,3,19-50,2017,15.63
Big Stone,11,4,2,1,2,19-50,2017,23.77
Big Stone,11,6,2,1.5,4,19-50,2017,20.61
Big Stone,11,5,2,1.5,3,19-50,2017,19.2
Big Stone,11,5,2,1,3,19-50,2017,25.53
Carlton,17,6,2,1.5,4,19-50,2017,21.38
Carlton,17,5,1,1,4,19-50,2017,32.05
Carlton,17,4,1,1,3,19-50,2017,30.44
Carlton,17,4,2,1,2,19-50,2017,24.31
Carlton,17,2,2,2,0,19-50,2017,8.53
Carlton,17,2,2,1,0,51+,2017,17.01
Carlton,17,5,2,1.5,3,19-50,2017,20.04
Carlton,17,2,2,1.5,0,19-50,2017,11.37
Carlton,17,5,2,2,3,19-50,2017,16.56
Carlton,17,2,2,2,0,51+,2017,8.71
Carlton,17,6,2,2,4,19-50,2017,17.57
Carlton,17,2,1,1,1,19-50,2017,20.55
Carlton,17,3,2,1,1,19-50,2017,20.3
Carlton,17,4,2,2,2,19-50,2017,15.74
Carlton,17,5,2,1,3,19-50,2017,26
Carlton,17,4,2,1.5,2,19-50,2017,18.96
Carlton,17,3,2,2,1,19-50,2017,12.54
Dodge,39,5,2,1,3,19-50,2017,29.06
Dodge,39,6,2,2,4,19-50,2017,19.29
Dodge,39,5,2,1.5,3,19-50,2017,22.18
Dodge,39,3,1,1,2,19-50,2017,31.8
Dodge,39,5,2,2,3,19-50,2017,18.26
Dodge,39,4,1,1,3,19-50,2017,33.7
Dodge,39,4,2,1.5,2,19-50,2017,21.07
Jackson,63,1,1,1,0,19-50,2017,12.76
Jackson,63,3,2,1.5,1,19-50,2017,14.33
Jackson,63,5,1,1,4,19-50,2017,30.03
Jackson,63,2,2,2,0,51+,2017,8.37
Jackson,63,2,1,1,1,19-50,2017,18.64
Jackson,63,4,2,1.5,2,19-50,2017,17.76
Jackson,63,2,2,1,0,19-50,2017,16
Jackson,63,2,2,2,0,19-50,2017,8.18
Jackson,63,5,2,1.5,3,19-50,2017,18.91
Jackson,63,3,1,1,2,19-50,2017,26.5
Jackson,63,6,2,1,4,19-50,2017,27.16
Jackson,63,5,2,1,3,19-50,2017,24.9
Jackson,63,6,2,1.5,4,19-50,2017,20.34
Jackson,63,3,2,2,1,19-50,2017,11.58
Jackson,63,1,1,1,0,51+,2017,12.93
Jackson,63,4,1,1,3,19-50,2017,28.38
Jackson,63,2,2,1,0,51+,2017,16.36
Jackson,63,5,2,2,3,19-50,2017,15.53
Jackson,63,2,2,1.5,0,19-50,2017,10.91
Jackson,63,3,2,1,1,19-50,2017,19.2
Jackson,63,6,2,2,4,19-50,2017,16.57
Jackson,63,2,2,1.5,0,51+,2017,11.16
Jackson,63,4,2,1,2,19-50,2017,23.15
Jackson,63,4,2,2,2,19-50,2017,14.69
Kanabec,65,4,2,2,2,19-50,2017,19.11
Kanabec,65,6,2,1,4,19-50,2017,31.54
Kanabec,65,2,2,1.5,0,51+,2017,13.11
Kanabec,65,5,2,1,3,19-50,2017,29.39
Kanabec,65,6,2,1.5,4,19-50,2017,24.95
Kanabec,65,2,2,1,0,51+,2017,19.16
Kanabec,65,6,2,2,4,19-50,2017,21.18
Kanabec,65,4,2,1,2,19-50,2017,27.54
Kanabec,65,3,1,1,2,19-50,2017,35.1
Kanabec,65,5,2,2,3,19-50,2017,20.07
Becker,5,2,2,1,0,51+,2017,17.05
Becker,5,4,1,1,3,19-50,2017,29.69
Becker,5,4,2,1,2,19-50,2017,24.34
Becker,5,6,2,2,4,19-50,2017,17.26
Becker,5,6,2,1.5,4,19-50,2017,21.22
Becker,5,5,2,1,3,19-50,2017,26.11
Becker,5,4,2,2,2,19-50,2017,15.35
Chippewa,23,5,2,1.5,3,19-50,2017,19.11
Chippewa,23,6,2,1.5,4,19-50,2017,20.5
Chippewa,23,2,2,2,0,19-50,2017,8.07
Chippewa,23,2,2,1,0,51+,2017,16.14
Chippewa,23,4,2,1,2,19-50,2017,23.38
Chippewa,23,2,2,1.5,0,19-50,2017,10.76
Chippewa,23,5,2,1,3,19-50,2017,25.11
Chippewa,23,2,2,2,0,51+,2017,8.25
Chippewa,23,3,2,2,1,19-50,2017,11.61
Chippewa,23,4,2,1.5,2,19-50,2017,17.98
Chippewa,23,2,2,1,0,19-50,2017,15.79
Chippewa,23,2,2,1.5,0,51+,2017,11
Chippewa,23,3,1,1,2,19-50,2017,26.88
Chippewa,23,1,1,1,0,19-50,2017,12.61
Chippewa,23,6,2,1,4,19-50,2017,27.31
Chippewa,23,5,2,2,3,19-50,2017,15.7
Chippewa,23,3,2,1,1,19-50,2017,19.08
Chippewa,23,5,1,1,4,19-50,2017,30.36
Chippewa,23,4,1,1,3,19-50,2017,28.73
Chippewa,23,1,1,1,0,51+,2017,12.77
Chippewa,23,4,2,2,2,19-50,2017,14.87
Chippewa,23,2,1,1,1,19-50,2017,18.73
Chippewa,23,3,2,1.5,1,19-50,2017,14.31
Chippewa,23,6,2,2,4,19-50,2017,16.72
Cook,31,3,2,2,1,19-50,2017,13.03
Cook,31,1,1,1,0,51+,2017,13.81
Cook,31,4,1,1,3,19-50,2017,32.01
Cook,31,5,1,1,4,19-50,2017,33.59
Cook,31,3,2,1,1,19-50,2017,19.68
Cook,31,2,1,1,1,19-50,2017,21.69
Cook,31,2,2,2,0,19-50,2017,8.62
Cook,31,2,2,2,0,51+,2017,8.81
Cook,31,6,2,1,4,19-50,2017,27.11
Cook,31,1,1,1,0,19-50,2017,13.64
Crow Wing,35,2,2,1.5,0,19-50,2017,11.62
Crow Wing,35,6,2,2,4,19-50,2017,18.93
Crow Wing,35,5,2,1.5,3,19-50,2017,21.17
Crow Wing,35,5,2,1,3,19-50,2017,26.75
Crow Wing,35,4,2,1.5,2,19-50,2017,20.06
Crow Wing,35,5,1,1,4,19-50,2017,34.72
Crow Wing,35,1,1,1,0,19-50,2017,13.86
Goodhue,49,1,1,1,0,19-50,2017,14.42
Goodhue,49,2,2,1.5,0,51+,2017,12.24
Goodhue,49,3,2,2,1,19-50,2017,14.24
Goodhue,49,2,1,1,1,19-50,2017,23.68
Goodhue,49,5,1,1,4,19-50,2017,36.79
Goodhue,49,4,2,1.5,2,19-50,2017,20.91
Goodhue,49,3,1,1,2,19-50,2017,33
Goodhue,49,6,2,2,4,19-50,2017,19.95
Goodhue,49,5,2,1.5,3,19-50,2017,22.08
Goodhue,49,2,2,1,0,19-50,2017,17.57
Goodhue,49,2,2,1.5,0,19-50,2017,12
Goodhue,49,3,2,1.5,1,19-50,2017,17.03
Goodhue,49,2,2,2,0,19-50,2017,9
Goodhue,49,2,2,1,0,51+,2017,17.92
Goodhue,49,4,1,1,3,19-50,2017,35.02
Goodhue,49,2,2,2,0,51+,2017,9.18
Goodhue,49,1,1,1,0,51+,2017,14.59
Goodhue,49,5,2,2,3,19-50,2017,18.89
Goodhue,49,4,2,1,2,19-50,2017,25.75
Goodhue,49,4,2,2,2,19-50,2017,18.01
Goodhue,49,3,2,1,1,19-50,2017,21.9
Goodhue,49,6,2,1.5,4,19-50,2017,23.47
Goodhue,49,6,2,1,4,19-50,2017,29.59
Goodhue,49,5,2,1,3,19-50,2017,27.53
Houston,55,4,2,2,2,19-50,2017,16.49
Houston,55,4,1,1,3,19-50,2017,31.87
Houston,55,3,2,2,1,19-50,2017,12.64
Houston,55,6,2,1,4,19-50,2017,29.73
Houston,55,4,2,1,2,19-50,2017,26.1
Houston,55,1,1,1,0,19-50,2017,13.63
Houston,55,4,2,1.5,2,19-50,2017,20.02
Houston,55,5,2,1,3,19-50,2017,27.75
Houston,55,6,2,2,4,19-50,2017,18.34
Houston,55,1,1,1,0,51+,2017,13.8
Benton,9,2,2,1.5,0,19-50,2017,11.43
Benton,9,3,2,2,1,19-50,2017,12.49
Benton,9,2,2,1,0,19-50,2017,16.74
Benton,9,4,2,1.5,2,19-50,2017,19.19
Benton,9,3,2,1.5,1,19-50,2017,15.24
Benton,9,3,1,1,2,19-50,2017,28.99
Benton,9,1,1,1,0,19-50,2017,13.61
Cass,21,3,2,2,1,19-50,2017,13.83
Cass,21,2,2,1.5,0,19-50,2017,11.59
Cass,21,2,2,1,0,19-50,2017,16.99
Cass,21,5,2,2,3,19-50,2017,18.4
Cass,21,2,2,1.5,0,51+,2017,11.84
Cass,21,3,2,1,1,19-50,2017,21.03
Cass,21,4,2,1.5,2,19-50,2017,20.25
Cass,21,3,1,1,2,19-50,2017,32.05
Cass,21,1,1,1,0,19-50,2017,13.9
Cass,21,3,2,1.5,1,19-50,2017,16.47
Cass,21,5,1,1,4,19-50,2017,35.75
Cass,21,2,2,1,0,51+,2017,17.34
Cass,21,2,2,2,0,51+,2017,8.88
Cass,21,5,2,1,3,19-50,2017,26.47
Cass,21,2,2,2,0,19-50,2017,8.7
Cass,21,6,2,2,4,19-50,2017,19.45
Cass,21,5,2,1.5,3,19-50,2017,21.41
Cass,21,4,2,1,2,19-50,2017,24.67
Cass,21,6,2,1.5,4,19-50,2017,22.8
Cass,21,4,1,1,3,19-50,2017,34
Cass,21,2,1,1,1,19-50,2017,22.93
Cass,21,1,1,1,0,51+,2017,14.09
Cass,21,4,2,2,2,19-50,2017,17.52
Cass,21,6,2,1,4,19-50,2017,28.61
Chisago,25,6,2,1,4,19-50,2017,36.32
Chisago,25,4,2,2,2,19-50,2017,22.46
Chisago,25,5,1,1,4,19-50,2017,46.27
Chisago,25,4,1,1,3,19-50,2017,44.35
Chisago,25,6,2,1.5,4,19-50,2017,28.78
Chisago,25,2,2,1,0,51+,2017,20.97
Chisago,25,4,2,1,2,19-50,2017,32.5
Chisago,25,2,2,2,0,19-50,2017,10.57
Chisago,25,2,2,1.5,0,19-50,2017,14.09
Chisago,25,5,2,1.5,3,19-50,2017,27.32
Brown,15,6,2,1,4,19-50,2017,25.52
Brown,15,2,2,2,0,19-50,2017,7.77
Brown,15,4,2,1.5,2,19-50,2017,16.85
Brown,15,2,2,1,0,19-50,2017,15.21
Brown,15,1,1,1,0,19-50,2017,12.05
Brown,15,2,2,1.5,0,51+,2017,10.61
Brown,15,3,1,1,2,19-50,2017,25.58
Cottonwood,33,5,1,1,4,19-50,2017,30.1
Cottonwood,33,2,1,1,1,19-50,2017,18.49
Cottonwood,33,6,2,1,4,19-50,2017,27.12
Cottonwood,33,4,2,2,2,19-50,2017,14.75
Cottonwood,33,3,2,2,1,19-50,2017,11.47
Cottonwood,33,3,2,1,1,19-50,2017,18.9
Cottonwood,33,2,2,2,0,19-50,2017,8.12
Cottonwood,33,1,1,1,0,51+,2017,12.84
Cottonwood,33,4,2,1.5,2,19-50,2017,17.82
Cottonwood,33,2,2,1,0,51+,2017,16.22
Cottonwood,33,2,2,1,0,19-50,2017,15.88
Cottonwood,33,2,2,1.5,0,19-50,2017,10.82
Cottonwood,33,3,2,1.5,1,19-50,2017,14.17
Cottonwood,33,2,2,2,0,51+,2017,8.3
Cottonwood,33,3,1,1,2,19-50,2017,26.64
Cottonwood,33,4,1,1,3,19-50,2017,28.48
Cottonwood,33,6,2,2,4,19-50,2017,16.58
Cottonwood,33,5,2,1.5,3,19-50,2017,18.94
Cottonwood,33,5,2,2,3,19-50,2017,15.57
Cottonwood,33,1,1,1,0,19-50,2017,12.67
Cottonwood,33,2,2,1.5,0,51+,2017,11.06
Cottonwood,33,4,2,1,2,19-50,2017,23.19
Cottonwood,33,6,2,1.5,4,19-50,2017,20.34
Cottonwood,33,5,2,1,3,19-50,2017,24.9
Koochiching,71,6,2,1.5,4,19-50,2017,20.03
Koochiching,71,5,2,1,3,19-50,2017,24.28
Koochiching,71,1,1,1,0,19-50,2017,12.17
Koochiching,71,6,2,2,4,19-50,2017,16.47
Koochiching,71,4,1,1,3,19-50,2017,28.38
Koochiching,71,2,2,2,0,19-50,2017,7.82
Koochiching,71,3,2,1.5,1,19-50,2017,13.89
Koochiching,71,2,1,1,1,19-50,2017,18.29
Koochiching,71,5,2,1.5,3,19-50,2017,18.68
Koochiching,71,2,2,1,0,19-50,2017,15.3
Dakota,37,5,2,1.5,3,19-50,2017,28.32
Dakota,37,2,2,1.5,0,51+,2017,13.54
Dakota,37,4,2,2,2,19-50,2017,24.92
Dakota,37,3,2,1.5,1,19-50,2017,20.65
Dakota,37,4,1,1,3,19-50,2017,49.48
Dakota,37,3,2,2,1,19-50,2017,18.36
Dakota,37,2,2,1,0,19-50,2017,19.43
Hennepin,53,2,2,2,0,51+,2017,10.19
Hennepin,53,3,1,1,2,19-50,2017,46.92
Hennepin,53,2,2,2,0,19-50,2017,10
Hennepin,53,5,2,1.5,3,19-50,2017,28.3
Hennepin,53,3,2,1.5,1,19-50,2017,20.56
Hennepin,53,3,2,1,1,19-50,2017,24.58
Hennepin,53,2,2,1,0,51+,2017,19.86
Hennepin,53,1,1,1,0,51+,2017,16.33
Hennepin,53,5,2,2,3,19-50,2017,25.65
Hennepin,53,2,2,1.5,0,19-50,2017,13.34
Hennepin,53,2,2,1.5,0,51+,2017,13.59
Hennepin,53,5,2,1,3,19-50,2017,32.56
Hennepin,53,4,1,1,3,19-50,2017,49.05
Hennepin,53,5,1,1,4,19-50,2017,50.94
Hennepin,53,4,2,1,2,19-50,2017,30.86
Hennepin,53,6,2,2,4,19-50,2017,26.8
Hennepin,53,1,1,1,0,19-50,2017,16.16
Hennepin,53,4,2,1.5,2,19-50,2017,27.13
Hennepin,53,6,2,1.5,4,19-50,2017,29.73
Hennepin,53,3,2,2,1,19-50,2017,18.12
Hennepin,53,2,1,1,1,19-50,2017,30.98
Hennepin,53,4,2,2,2,19-50,2017,24.72
Hennepin,53,2,2,1,0,19-50,2017,19.5
Hennepin,53,6,2,1,4,19-50,2017,34.75
Kandiyohi,67,4,2,1,2,19-50,2017,23.66
Kandiyohi,67,4,2,2,2,19-50,2017,15.47
Kandiyohi,67,5,2,1,3,19-50,2017,25.36
Kandiyohi,67,6,2,2,4,19-50,2017,17.31
Kandiyohi,67,1,1,1,0,19-50,2017,12.52
Kandiyohi,67,6,2,1.5,4,19-50,2017,21.01
Kandiyohi,67,3,2,1,1,19-50,2017,19.11
Kandiyohi,67,6,2,1,4,19-50,2017,27.54
Kandiyohi,67,2,2,2,0,19-50,2017,8.02
Kandiyohi,67,5,2,1.5,3,19-50,2017,19.61
Carlton,17,1,1,1,0,51+,2017,13.71
Carlton,17,6,2,1,4,19-50,2017,28.09
Carlton,17,2,2,1,0,19-50,2017,16.66
Carlton,17,3,2,1.5,1,19-50,2017,15.31
Carlton,17,2,2,1.5,0,51+,2017,11.61
Carlton,17,3,1,1,2,19-50,2017,28.6
Carlton,17,1,1,1,0,19-50,2017,13.53
Itasca,61,2,2,1,0,19-50,2017,16.95
Itasca,61,3,2,2,1,19-50,2017,12.76
Itasca,61,6,2,1,4,19-50,2017,28.55
Itasca,61,4,2,1.5,2,19-50,2017,19.15
Itasca,61,5,2,1,3,19-50,2017,26.42
Itasca,61,2,2,2,0,19-50,2017,8.67
Itasca,61,1,1,1,0,19-50,2017,13.76
Itasca,61,6,2,2,4,19-50,2017,17.78
Itasca,61,3,2,1.5,1,19-50,2017,15.71
Itasca,61,2,2,2,0,51+,2017,8.86
Itasca,61,3,1,1,2,19-50,2017,28.79
Itasca,61,2,2,1.5,0,51+,2017,11.81
Itasca,61,5,2,2,3,19-50,2017,16.74
Itasca,61,2,1,1,1,19-50,2017,20.79
Itasca,61,3,2,1,1,19-50,2017,21
Itasca,61,2,2,1.5,0,19-50,2017,11.56
Itasca,61,5,1,1,4,19-50,2017,32.45
Itasca,61,5,2,1.5,3,19-50,2017,20.3
Itasca,61,4,2,1,2,19-50,2017,24.64
Itasca,61,1,1,1,0,51+,2017,13.94
Itasca,61,4,1,1,3,19-50,2017,30.73
Itasca,61,6,2,1.5,4,19-50,2017,21.68
Itasca,61,4,2,2,2,19-50,2017,15.88
Itasca,61,2,2,1,0,51+,2017,17.3
Martin,91,6,2,1.5,4,19-50,2017,20.22
Martin,91,3,2,2,1,19-50,2017,11.45
Martin,91,4,1,1,3,19-50,2017,28.31
Martin,91,3,2,1,1,19-50,2017,19.01
Martin,91,5,2,2,3,19-50,2017,15.48
Martin,91,5,2,1,3,19-50,2017,24.7
Martin,91,6,2,2,4,19-50,2017,16.5
Martin,91,1,1,1,0,51+,2017,12.62
Martin,91,2,2,1,0,51+,2017,15.97
Martin,91,2,2,2,0,51+,2017,8.16
Kanabec,65,4,1,1,3,19-50,2017,37.26
Kanabec,65,2,2,2,0,19-50,2017,9.65
Kanabec,65,3,2,2,1,19-50,2017,15.17
Kanabec,65,1,1,1,0,51+,2017,15.75
Kanabec,65,3,2,1.5,1,19-50,2017,18.24
Kanabec,65,5,1,1,4,19-50,2017,39.26
Kanabec,65,2,2,1,0,19-50,2017,18.81
Kanabec,65,3,2,1,1,19-50,2017,23.6
Kanabec,65,2,2,1.5,0,19-50,2017,12.86
Kanabec,65,4,2,1.5,2,19-50,2017,22.21
Kanabec,65,5,2,1.5,3,19-50,2017,23.49
Kanabec,65,1,1,1,0,19-50,2017,15.57
Kanabec,65,2,1,1,1,19-50,2017,25.12
Kanabec,65,2,2,2,0,51+,2017,9.83
Lyon,83,2,1,1,1,19-50,2017,18.08
Lyon,83,2,2,1.5,0,51+,2017,10.56
Lyon,83,6,2,2,4,19-50,2017,16.58
Lyon,83,5,1,1,4,19-50,2017,30.11
Lyon,83,5,2,2,3,19-50,2017,15.57
Lyon,83,4,2,2,2,19-50,2017,14.79
Lyon,83,4,2,1.5,2,19-50,2017,17.73
Lyon,83,3,1,1,2,19-50,2017,26.77
Lyon,83,2,2,1,0,51+,2017,15.5
Lyon,83,1,1,1,0,19-50,2017,12.03
Lyon,83,3,2,2,1,19-50,2017,11.22
Lyon,83,3,2,1,1,19-50,2017,18.29
Lyon,83,1,1,1,0,51+,2017,12.21
Lyon,83,2,2,2,0,19-50,2017,7.73
Lyon,83,4,1,1,3,19-50,2017,28.55
Lyon,83,3,2,1.5,1,19-50,2017,13.79
Lyon,83,2,2,1.5,0,19-50,2017,10.31
