countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,yearlyCost
Saint Louis,137,1,1,1,0,51+,2017,27938
Saint Louis,137,3,2,1,1,19-50,2017,41361
Saint Louis,137,5,2,1,3,19-50,2017,53181
Saint Louis,137,4,2,1,2,19-50,2017,49715
Saint Louis,137,4,2,1.5,2,19-50,2017,59671
Saint Louis,137,3,2,2,1,19-50,2017,51557
Saint Louis,137,2,2,1.5,0,19-50,2017,34880
Saint Louis,137,2,2,1.5,0,51+,2017,35640
Saint Louis,137,6,2,1,4,19-50,2017,57584
Saint Louis,137,4,2,2,2,19-50,2017,67283
Saint Louis,137,1,1,1,0,19-50,2017,27575
Saint Louis,137,5,2,2,3,19-50,2017,70642
Saint Louis,137,4,1,1,3,19-50,2017,65103
Saint Louis,137,5,1,1,4,19-50,2017,68431
Sherburne,141,4,2,2,2,19-50,2017,92327
Sherburne,141,3,1,1,2,19-50,2017,86635
Sherburne,141,5,2,2,3,19-50,2017,96097
Sherburne,141,4,2,1,2,19-50,2017,67524
Sherburne,141,3,2,1.5,1,19-50,2017,62184
Sherburne,141,2,2,1,0,19-50,2017,42788
Wabasha,157,2,2,2,0,19-50,2017,36269
Wabasha,157,5,2,1.5,3,19-50,2017,68012
Wabasha,157,5,1,1,4,19-50,2017,73900
Wabasha,157,2,1,1,1,19-50,2017,43966
Wabasha,157,4,1,1,3,19-50,2017,70361
Wabasha,157,2,2,1,0,51+,2017,36166
Wabasha,157,6,2,1.5,4,19-50,2017,72250
Wabasha,157,3,2,1.5,1,19-50,2017,49026
Wabasha,157,2,2,2,0,51+,2017,37044
Wabasha,157,3,2,1,1,19-50,2017,43263
Wabasha,157,6,2,1,4,19-50,2017,62011
Watonwan,165,4,2,1,2,19-50,2017,48623
Watonwan,165,2,2,1.5,0,51+,2017,34885
Watonwan,165,1,1,1,0,51+,2017,27083
Watonwan,165,3,1,1,2,19-50,2017,56287
Watonwan,165,2,2,1.5,0,19-50,2017,34091
Watonwan,165,2,2,1,0,19-50,2017,33343
Watonwan,165,2,2,2,0,51+,2017,34885
Watonwan,165,5,2,2,3,19-50,2017,65602
Watonwan,165,3,2,1.5,1,19-50,2017,44271
Watonwan,165,6,2,1,4,19-50,2017,56684
Watonwan,165,4,1,1,3,19-50,2017,60089
Watonwan,165,5,1,1,4,19-50,2017,63434
Watonwan,165,2,2,2,0,19-50,2017,34091
Watonwan,165,4,2,2,2,19-50,2017,62227
Watonwan,165,1,1,1,0,19-50,2017,26720
Watonwan,165,4,2,1.5,2,19-50,2017,56292
Watonwan,165,2,1,1,1,19-50,2017,38138
Watonwan,165,3,2,2,1,19-50,2017,47473
McLeod,085,2,2,1,0,19-50,2017,34722
McLeod,085,3,1,1,2,19-50,2017,61635
McLeod,085,3,2,1,1,19-50,2017,42377
McLeod,085,4,2,1,2,19-50,2017,51855
McLeod,085,2,2,1.5,0,19-50,2017,35527
McLeod,085,5,1,1,4,19-50,2017,69151
McLeod,085,3,2,1.5,1,19-50,2017,47920
McLeod,085,2,2,2,0,51+,2017,36302
McLeod,085,4,1,1,3,19-50,2017,65614
McLeod,085,2,2,2,0,19-50,2017,35527
McLeod,085,1,1,1,0,19-50,2017,28096
McLeod,085,1,1,1,0,51+,2017,28475
McLeod,085,3,2,2,1,19-50,2017,52299
McLeod,085,2,2,1,0,51+,2017,35464
McLeod,085,6,2,2,4,19-50,2017,75607
McLeod,085,4,2,2,2,19-50,2017,67787
McLeod,085,6,2,1.5,4,19-50,2017,68675
McLeod,085,5,2,2,3,19-50,2017,71328
McLeod,085,4,2,1.5,2,19-50,2017,60880
McLeod,085,2,2,1.5,0,51+,2017,36302
McLeod,085,5,2,1.5,3,19-50,2017,64422
Norman,107,4,2,2,2,19-50,2017,63815
Norman,107,2,2,1.5,0,51+,2017,35668
Norman,107,6,2,1,4,19-50,2017,58210
Norman,107,1,1,1,0,51+,2017,27811
Norman,107,2,1,1,1,19-50,2017,40471
Norman,107,4,1,1,3,19-50,2017,61731
Norman,107,5,2,1.5,3,19-50,2017,61439
Norman,107,6,2,2,4,19-50,2017,71807
Norman,107,1,1,1,0,19-50,2017,27464
Norman,107,3,2,1,1,19-50,2017,41964
Norman,107,3,1,1,2,19-50,2017,57692
Norman,107,3,2,2,1,19-50,2017,50222
Norman,107,5,1,1,4,19-50,2017,65299
Norman,107,2,2,2,0,19-50,2017,34924
Norman,107,4,2,1.5,2,19-50,2017,57855
Norman,107,3,2,1.5,1,19-50,2017,46703
Norman,107,2,2,1.5,0,19-50,2017,34924
Norman,107,2,2,2,0,51+,2017,35668
Norman,107,2,2,1,0,51+,2017,34860
Norman,107,5,2,2,3,19-50,2017,67432
Sherburne,141,2,2,1.5,0,19-50,2017,43897
Sherburne,141,2,2,1,0,51+,2017,43562
Sherburne,141,3,2,1,1,19-50,2017,54043
Sherburne,141,6,2,1,4,19-50,2017,75428
Sherburne,141,3,2,2,1,19-50,2017,68584
Sherburne,141,4,2,1.5,2,19-50,2017,80912
Sherburne,141,2,2,2,0,51+,2017,44688
Sherburne,141,2,1,1,1,19-50,2017,57253
Sherburne,141,6,2,1.5,4,19-50,2017,89030
Sherburne,141,2,2,1.5,0,51+,2017,44688
Sherburne,141,2,2,2,0,19-50,2017,43897
Sherburne,141,1,1,1,0,51+,2017,36355
Sherburne,141,6,2,2,4,19-50,2017,100781
Sherburne,141,4,1,1,3,19-50,2017,91044
Sherburne,141,1,1,1,0,19-50,2017,35965
Sherburne,141,5,1,1,4,19-50,2017,95000
Sherburne,141,5,2,1.5,3,19-50,2017,84620
Sherburne,141,5,2,1,3,19-50,2017,71135
Wadena,159,2,2,1,0,51+,2017,34757
Wadena,159,5,2,1,3,19-50,2017,52097
Wadena,159,5,2,1.5,3,19-50,2017,61123
Wadena,159,6,2,1.5,4,19-50,2017,65496
Wadena,159,2,2,1.5,0,51+,2017,35562
Wadena,159,1,1,1,0,51+,2017,27752
Wadena,159,4,2,2,2,19-50,2017,64706
Wadena,159,1,1,1,0,19-50,2017,27389
Wadena,159,4,1,1,3,19-50,2017,62614
Wadena,159,2,1,1,1,19-50,2017,40886
Wadena,159,2,2,1,0,19-50,2017,34004
Wadena,159,3,2,1,1,19-50,2017,41249
Wadena,159,4,2,1.5,2,19-50,2017,57635
Wadena,159,6,2,2,4,19-50,2017,72522
Wadena,159,4,2,1,2,19-50,2017,48422
Wadena,159,2,2,1.5,0,19-50,2017,34787
Wadena,159,5,1,1,4,19-50,2017,66087
Wadena,159,3,2,2,1,19-50,2017,50507
Wadena,159,2,2,2,0,19-50,2017,34787
Wadena,159,5,2,2,3,19-50,2017,68227
Wadena,159,3,1,1,2,19-50,2017,58727
Wadena,159,3,2,1.5,1,19-50,2017,46509
Wadena,159,2,2,2,0,51+,2017,35562
Wadena,159,6,2,1,4,19-50,2017,56750
Wilkin,167,5,2,2,3,19-50,2017,67878
Wilkin,167,6,2,1,4,19-50,2017,58449
Wilkin,167,2,2,1.5,0,51+,2017,34565
Wilkin,167,3,2,2,1,19-50,2017,48277
Wilkin,167,2,2,1.5,0,19-50,2017,33783
Wilkin,167,5,2,1.5,3,19-50,2017,62017
Wilkin,167,2,2,1,0,19-50,2017,33053
Wilkin,167,2,2,2,0,51+,2017,34565
Wilkin,167,3,1,1,2,19-50,2017,58413
Wilkin,167,5,1,1,4,19-50,2017,65686
Wilkin,167,4,2,1,2,19-50,2017,50545
Wilkin,167,1,1,1,0,19-50,2017,26475
Wilkin,167,4,2,1.5,2,19-50,2017,58540
Wilkin,167,3,2,1,1,19-50,2017,40358
Wilkin,167,4,2,2,2,19-50,2017,64438
Wilkin,167,2,1,1,1,19-50,2017,38837
Wilkin,167,2,2,1,0,51+,2017,33795
Wilkin,167,3,2,1.5,1,19-50,2017,44956
Wilkin,167,2,2,2,0,19-50,2017,33783
Wilkin,167,6,2,2,4,19-50,2017,72109
Wilkin,167,4,1,1,3,19-50,2017,62262
Wilkin,167,1,1,1,0,51+,2017,26822
Wilkin,167,6,2,1.5,4,19-50,2017,66222
Wilkin,167,5,2,1,3,19-50,2017,54072
Norman,107,4,2,1,2,19-50,2017,49905
Norman,107,6,2,1.5,4,19-50,2017,65893
Norman,107,5,2,1,3,19-50,2017,53651
Norman,107,2,2,1,0,19-50,2017,34139
Olmsted,109,2,2,1.5,0,19-50,2017,36509
Olmsted,109,5,2,1.5,3,19-50,2017,70369
Olmsted,109,6,2,1.5,4,19-50,2017,74510
Olmsted,109,3,2,1,1,19-50,2017,44067
Olmsted,109,4,2,1,2,19-50,2017,53852
Olmsted,109,2,1,1,1,19-50,2017,50768
Olmsted,109,4,2,1.5,2,19-50,2017,67069
Olmsted,109,2,2,1,0,51+,2017,36368
Olmsted,109,5,2,1,3,19-50,2017,57157
Olmsted,109,3,2,2,1,19-50,2017,60035
Olmsted,109,3,1,1,2,19-50,2017,72457
Olmsted,109,1,1,1,0,19-50,2017,29182
Olmsted,109,4,1,1,3,19-50,2017,76195
Olmsted,109,5,2,2,3,19-50,2017,81537
Olmsted,109,2,2,2,0,51+,2017,37269
Olmsted,109,5,1,1,4,19-50,2017,79596
Olmsted,109,3,2,1.5,1,19-50,2017,52803
Olmsted,109,2,2,2,0,19-50,2017,36509
Olmsted,109,6,2,2,4,19-50,2017,85707
Olmsted,109,1,1,1,0,51+,2017,29555
Olmsted,109,2,2,1.5,0,51+,2017,37269
Olmsted,109,4,2,2,2,19-50,2017,78216
Olmsted,109,6,2,1,4,19-50,2017,61232
Olmsted,109,2,2,1,0,19-50,2017,35642
Otter Tail,111,6,2,1,4,19-50,2017,58566
Otter Tail,111,3,2,1,1,19-50,2017,41799
Otter Tail,111,1,1,1,0,19-50,2017,27589
Otter Tail,111,5,2,1,3,19-50,2017,54090
Otter Tail,111,5,2,2,3,19-50,2017,68004
Otter Tail,111,5,1,1,4,19-50,2017,65858
Otter Tail,111,4,2,1.5,2,19-50,2017,58429
Otter Tail,111,3,2,1.5,1,19-50,2017,46600
Otter Tail,111,5,2,1.5,3,19-50,2017,62051
Otter Tail,111,3,2,2,1,19-50,2017,50186
Otter Tail,111,2,2,2,0,51+,2017,35572
Otter Tail,111,2,2,2,0,19-50,2017,34812
Otter Tail,111,6,2,2,4,19-50,2017,72331
Otter Tail,111,4,2,2,2,19-50,2017,64451
Otter Tail,111,1,1,1,0,51+,2017,27952
Pope,121,3,1,1,2,19-50,2017,58163
Pope,121,4,2,1,2,19-50,2017,49669
Pope,121,4,2,2,2,19-50,2017,64171
Pope,121,6,2,1,4,19-50,2017,57704
Washington,163,4,2,1,2,19-50,2017,64579
Washington,163,3,1,1,2,19-50,2017,99471
Washington,163,5,2,1.5,3,19-50,2017,89215
Washington,163,5,2,1,3,19-50,2017,68048
Washington,163,3,2,2,1,19-50,2017,73138
Washington,163,2,2,1.5,0,19-50,2017,42015
Washington,163,6,2,1.5,4,19-50,2017,93559
Washington,163,2,1,1,1,19-50,2017,62246
Washington,163,6,2,1,4,19-50,2017,72488
Washington,163,1,1,1,0,19-50,2017,34123
Washington,163,2,2,1,0,51+,2017,41705
Washington,163,1,1,1,0,51+,2017,34486
Washington,163,5,1,1,4,19-50,2017,107662
Washington,163,2,2,1.5,0,51+,2017,42790
Washington,163,4,1,1,3,19-50,2017,103818
Washington,163,2,2,2,0,51+,2017,42790
Washington,163,5,2,2,3,19-50,2017,108373
Washington,163,3,2,1,1,19-50,2017,51626
Washington,163,6,2,2,4,19-50,2017,113027
Washington,163,4,2,2,2,19-50,2017,104552
Washington,163,2,2,2,0,19-50,2017,42015
Washington,163,2,2,1,0,19-50,2017,40947
Washington,163,4,2,1.5,2,19-50,2017,85648
Washington,163,3,2,1.5,1,19-50,2017,63268
Wright,171,1,1,1,0,19-50,2017,35228
Wright,171,2,2,1,0,51+,2017,42788
Wright,171,1,1,1,0,51+,2017,35607
Wright,171,4,2,1,2,19-50,2017,66268
Wright,171,2,2,2,0,51+,2017,43897
Wright,171,2,2,1.5,0,51+,2017,43897
Wright,171,3,1,1,2,19-50,2017,85906
Wright,171,2,2,2,0,19-50,2017,43106
Wright,171,6,2,2,4,19-50,2017,99701
Wright,171,4,2,2,2,19-50,2017,91501
Wright,171,5,1,1,4,19-50,2017,94022
Wright,171,2,2,1.5,0,19-50,2017,43106
Wright,171,3,2,2,1,19-50,2017,66729
Nobles,105,4,2,2,2,19-50,2017,60789
Nobles,105,5,2,1.5,3,19-50,2017,57825
Nobles,105,5,2,1,3,19-50,2017,49793
Nobles,105,3,2,1,1,19-50,2017,39207
Nobles,105,4,2,1,2,19-50,2017,46252
Nobles,105,6,2,1.5,4,19-50,2017,62143
Nobles,105,2,2,1.5,0,19-50,2017,32973
Nobles,105,3,2,1.5,1,19-50,2017,44214
Nobles,105,6,2,2,4,19-50,2017,68363
Nobles,105,2,2,1.5,0,51+,2017,33719
Nobles,105,3,1,1,2,19-50,2017,54956
Nobles,105,2,2,2,0,51+,2017,33719
Nobles,105,2,2,1,0,51+,2017,32992
Nobles,105,2,2,2,0,19-50,2017,32973
Nobles,105,2,1,1,1,19-50,2017,38639
Nobles,105,1,1,1,0,51+,2017,26239
Nobles,105,1,1,1,0,19-50,2017,25891
Nobles,105,4,2,1.5,2,19-50,2017,54285
Nobles,105,2,2,1,0,19-50,2017,32266
Nobles,105,6,2,1,4,19-50,2017,54431
Nobles,105,3,2,2,1,19-50,2017,47874
Rock,133,2,2,1.5,0,51+,2017,34486
Rock,133,4,2,1,2,19-50,2017,50360
Rock,133,3,1,1,2,19-50,2017,58135
Rock,133,3,2,1,1,19-50,2017,40286
Rock,133,6,2,1,4,19-50,2017,58363
Rock,133,5,2,2,3,19-50,2017,67625
Rock,133,4,1,1,3,19-50,2017,62015
Rock,133,2,2,2,0,51+,2017,34486
Rock,133,1,1,1,0,51+,2017,26744
Rock,133,3,2,1.5,1,19-50,2017,44854
Rock,133,2,2,1,0,19-50,2017,32992
Rock,133,2,2,2,0,19-50,2017,33719
Rock,133,3,2,2,1,19-50,2017,48107
Rock,133,4,2,1.5,2,19-50,2017,58270
Rock,133,2,2,1,0,51+,2017,33719
Rock,133,5,2,1,3,19-50,2017,53928
Rock,133,2,2,1.5,0,19-50,2017,33719
Rock,133,6,2,2,4,19-50,2017,71904
Rock,133,4,2,2,2,19-50,2017,64153
Rock,133,5,2,1.5,3,19-50,2017,61707
Red Lake,125,5,2,2,3,19-50,2017,67478
Red Lake,125,5,1,1,4,19-50,2017,65311
Red Lake,125,1,1,1,0,19-50,2017,28788
Red Lake,125,3,2,1.5,1,19-50,2017,46485
Red Lake,125,3,2,1,1,19-50,2017,42147
Red Lake,125,2,2,2,0,19-50,2017,36100
Red Lake,125,2,2,1,0,51+,2017,36009
Red Lake,125,2,2,2,0,51+,2017,36876
Red Lake,125,3,1,1,2,19-50,2017,57736
Red Lake,125,5,2,1.5,3,19-50,2017,62175
Red Lake,125,6,2,1,4,19-50,2017,59369
Red Lake,125,4,2,2,2,19-50,2017,63877
Red Lake,125,6,2,1.5,4,19-50,2017,66525
Red Lake,125,1,1,1,0,51+,2017,29161
Red Lake,125,4,2,1,2,19-50,2017,51193
Red Lake,125,6,2,2,4,19-50,2017,71853
Red Lake,125,4,1,1,3,19-50,2017,61759
Red Lake,125,5,2,1,3,19-50,2017,54900
Sibley,143,6,2,1,4,19-50,2017,63174
Sibley,143,2,1,1,1,19-50,2017,42931
Sibley,143,3,2,1,1,19-50,2017,44497
Sibley,143,2,2,2,0,19-50,2017,36731
Sibley,143,5,2,1.5,3,19-50,2017,67142
Sibley,143,5,2,1,3,19-50,2017,58779
Sibley,143,6,2,2,4,19-50,2017,78117
Sibley,143,2,2,1,0,51+,2017,36618
Sibley,143,6,2,1.5,4,19-50,2017,71637
Sibley,143,2,2,2,0,51+,2017,37507
Sibley,143,3,2,2,1,19-50,2017,53127
Sibley,143,1,1,1,0,51+,2017,29508
Sibley,143,5,2,2,3,19-50,2017,73596
Sibley,143,4,2,2,2,19-50,2017,69770
Sibley,143,3,2,1.5,1,19-50,2017,49421
Sibley,143,2,2,1.5,0,19-50,2017,36731
Sibley,143,2,2,1,0,19-50,2017,35876
Sibley,143,4,1,1,3,19-50,2017,67587
Sibley,143,5,1,1,4,19-50,2017,71363
Sibley,143,1,1,1,0,19-50,2017,29145
Sibley,143,3,1,1,2,19-50,2017,63368
Sibley,143,4,2,1.5,2,19-50,2017,63342
Sibley,143,2,2,1.5,0,51+,2017,37507
Otter Tail,111,2,1,1,1,19-50,2017,40486
Otter Tail,111,4,1,1,3,19-50,2017,62322
Otter Tail,111,4,2,1,2,19-50,2017,50435
Otter Tail,111,2,2,1,0,51+,2017,34768
Otter Tail,111,6,2,1.5,4,19-50,2017,66353
Otter Tail,111,2,2,1,0,19-50,2017,34031
Otter Tail,111,2,2,1.5,0,19-50,2017,34812
Otter Tail,111,2,2,1.5,0,51+,2017,35572
Otter Tail,111,3,1,1,2,19-50,2017,58331
Swift,151,2,2,1.5,0,51+,2017,33609
Swift,151,3,1,1,2,19-50,2017,57100
Swift,151,2,2,1,0,19-50,2017,32160
Swift,151,3,2,1.5,1,19-50,2017,43738
Swift,151,3,2,2,1,19-50,2017,47059
Swift,151,2,2,1,0,51+,2017,32886
Swift,151,3,2,1,1,19-50,2017,39046
Swift,151,6,2,1.5,4,19-50,2017,64917
Swift,151,6,2,2,4,19-50,2017,70743
Swift,151,2,2,2,0,51+,2017,33609
Swift,151,5,2,1,3,19-50,2017,52759
Swift,151,1,1,1,0,51+,2017,26065
Swift,151,2,2,2,0,19-50,2017,32865
Swift,151,5,2,1.5,3,19-50,2017,60592
Swift,151,4,2,1.5,2,19-50,2017,57075
Swift,151,1,1,1,0,19-50,2017,25702
Swift,151,2,2,1.5,0,19-50,2017,32865
Swift,151,4,2,2,2,19-50,2017,63089
Swift,151,2,1,1,1,19-50,2017,37759
Swift,151,5,1,1,4,19-50,2017,64306
Swift,151,5,2,2,3,19-50,2017,66497
Swift,151,4,1,1,3,19-50,2017,60917
Swift,151,6,2,1,4,19-50,2017,57272
Swift,151,4,2,1,2,19-50,2017,49207
Waseca,161,4,1,1,3,19-50,2017,63563
Waseca,161,2,2,1,0,19-50,2017,33727
Waseca,161,6,2,1,4,19-50,2017,58492
Waseca,161,5,2,1.5,3,19-50,2017,62641
Waseca,161,1,1,1,0,19-50,2017,27036
Waseca,161,6,2,2,4,19-50,2017,73605
Waseca,161,2,2,1,0,51+,2017,34450
Waseca,161,5,2,2,3,19-50,2017,69261
Wright,171,4,1,1,3,19-50,2017,90161
Wright,171,5,2,2,3,19-50,2017,95161
Wright,171,3,2,1.5,1,19-50,2017,60755
Wright,171,6,2,1.5,4,19-50,2017,87874
Wright,171,5,2,1.5,3,19-50,2017,83541
Wright,171,6,2,1,4,19-50,2017,74148
Wright,171,2,2,1,0,19-50,2017,42015
Wright,171,4,2,1.5,2,19-50,2017,79925
Wright,171,2,1,1,1,19-50,2017,55626
Wright,171,3,2,1,1,19-50,2017,53050
Wright,171,5,2,1,3,19-50,2017,69727
Rock,133,5,1,1,4,19-50,2017,65440
Rock,133,2,1,1,1,19-50,2017,38650
Rock,133,6,2,1.5,4,19-50,2017,66065
Rock,133,1,1,1,0,19-50,2017,26381
Roseau,135,4,2,1.5,2,19-50,2017,52719
Roseau,135,6,2,1.5,4,19-50,2017,60579
Roseau,135,2,1,1,1,19-50,2017,36855
Roseau,135,4,1,1,3,19-50,2017,56356
Roseau,135,4,2,2,2,19-50,2017,58282
Roseau,135,6,2,1,4,19-50,2017,53862
Roseau,135,5,2,2,3,19-50,2017,61567
Roseau,135,3,2,1,1,19-50,2017,38830
Roseau,135,5,2,1,3,19-50,2017,49271
Roseau,135,5,2,1.5,3,19-50,2017,56217
Roseau,135,4,2,1,2,19-50,2017,45783
Roseau,135,2,2,2,0,19-50,2017,32768
Roseau,135,6,2,2,4,19-50,2017,65789
Roseau,135,2,2,1.5,0,51+,2017,33525
Roseau,135,2,2,1,0,51+,2017,32806
Roseau,135,5,1,1,4,19-50,2017,59621
Roseau,135,2,2,2,0,51+,2017,33525
Roseau,135,2,2,1.5,0,19-50,2017,32768
Roseau,135,3,2,1.5,1,19-50,2017,43148
Roseau,135,1,1,1,0,51+,2017,25934
Roseau,135,1,1,1,0,19-50,2017,25571
Roseau,135,3,2,2,1,19-50,2017,46090
Roseau,135,3,1,1,2,19-50,2017,52661
Roseau,135,2,2,1,0,19-50,2017,32064
Winona,169,3,2,2,1,19-50,2017,50318
Winona,169,2,2,1.5,0,19-50,2017,33653
Winona,169,2,2,1.5,0,51+,2017,34437
Winona,169,3,1,1,2,19-50,2017,59469
Winona,169,5,1,1,4,19-50,2017,66555
Winona,169,2,2,1,0,19-50,2017,32926
Winona,169,4,2,1.5,2,19-50,2017,58071
Winona,169,6,2,2,4,19-50,2017,72958
Winona,169,3,2,1,1,19-50,2017,40239
Winona,169,4,2,2,2,19-50,2017,65384
Winona,169,4,1,1,3,19-50,2017,63254
Winona,169,2,1,1,1,19-50,2017,41052
Winona,169,1,1,1,0,19-50,2017,26374
Sibley,143,4,2,1,2,19-50,2017,55023
Stearns,145,3,2,2,1,19-50,2017,51243
Stearns,145,2,2,1.5,0,19-50,2017,34934
Stearns,145,4,2,1.5,2,19-50,2017,59938
Stearns,145,2,2,1,0,19-50,2017,34134
Stearns,145,1,1,1,0,19-50,2017,27558
Stearns,145,3,2,1,1,19-50,2017,40890
Stearns,145,2,2,1.5,0,51+,2017,35710
Stearns,145,3,2,1.5,1,19-50,2017,46702
Stearns,145,2,2,1,0,51+,2017,34890
Stearns,145,2,1,1,1,19-50,2017,41953
Stearns,145,5,2,1,3,19-50,2017,53720
Stearns,145,3,1,1,2,19-50,2017,61351
Stearns,145,4,2,1,2,19-50,2017,50252
Stearns,145,1,1,1,0,51+,2017,27921
Stearns,145,2,2,2,0,19-50,2017,34934
Stearns,145,4,2,2,2,19-50,2017,67328
Stearns,145,2,2,2,0,51+,2017,35710
Stearns,145,5,2,2,3,19-50,2017,70703
Stearns,145,6,2,1.5,4,19-50,2017,67428
Stearns,145,4,1,1,3,19-50,2017,65139
Stearns,145,5,1,1,4,19-50,2017,68484
Stearns,145,6,2,1,4,19-50,2017,58060
Stearns,145,5,2,1.5,3,19-50,2017,63287
Stearns,145,6,2,2,4,19-50,2017,74870
Traverse,155,6,2,1,4,19-50,2017,54599
Traverse,155,2,1,1,1,19-50,2017,38738
Traverse,155,2,2,2,0,19-50,2017,32865
Traverse,155,5,2,1.5,3,19-50,2017,58478
Traverse,155,2,2,1.5,0,19-50,2017,32865
Traverse,155,5,2,1,3,19-50,2017,49811
Traverse,155,2,2,1,0,51+,2017,32871
Traverse,155,2,2,1,0,19-50,2017,32160
Traverse,155,3,2,2,1,19-50,2017,48024
Traverse,155,3,2,1.5,1,19-50,2017,44212
Traverse,155,6,2,1.5,4,19-50,2017,62949
Traverse,155,4,2,2,2,19-50,2017,61916
Traverse,155,6,2,2,4,19-50,2017,69716
Traverse,155,2,2,2,0,51+,2017,33593
Traverse,155,3,2,1,1,19-50,2017,39046
Traverse,155,4,1,1,3,19-50,2017,59854
Waseca,161,3,2,1,1,19-50,2017,41231
Waseca,161,4,2,2,2,19-50,2017,65677
Waseca,161,2,2,2,0,19-50,2017,34495
Waseca,161,2,2,1.5,0,51+,2017,35250
Waseca,161,4,2,1.5,2,19-50,2017,59112
Waseca,161,1,1,1,0,51+,2017,27409
Waseca,161,3,2,1.5,1,19-50,2017,46304
Waseca,161,3,2,2,1,19-50,2017,50145
Waseca,161,4,2,1,2,19-50,2017,50303
Waseca,161,5,1,1,4,19-50,2017,67099
Waseca,161,2,2,2,0,51+,2017,35250
Waseca,161,2,1,1,1,19-50,2017,40514
Waseca,161,5,2,1,3,19-50,2017,53995
Waseca,161,3,1,1,2,19-50,2017,59587
Waseca,161,2,2,1.5,0,19-50,2017,34495
Waseca,161,6,2,1.5,4,19-50,2017,66959
Yellow Medicine,173,5,2,1.5,3,19-50,2017,61580
Yellow Medicine,173,6,2,1.5,4,19-50,2017,66018
Yellow Medicine,173,2,2,1.5,0,19-50,2017,34338
Yellow Medicine,173,4,2,1.5,2,19-50,2017,58094
Yellow Medicine,173,2,2,2,0,51+,2017,35108
Yellow Medicine,173,3,2,1.5,1,19-50,2017,44597
Yellow Medicine,173,5,1,1,4,19-50,2017,65316
Yellow Medicine,173,3,2,2,1,19-50,2017,47833
Yellow Medicine,173,2,2,1,0,51+,2017,34309
Yellow Medicine,173,2,2,1,0,19-50,2017,33571
Yellow Medicine,173,1,1,1,0,19-50,2017,26769
Yellow Medicine,173,5,2,2,3,19-50,2017,67499
Yellow Medicine,173,1,1,1,0,51+,2017,27132
Yellow Medicine,173,2,1,1,1,19-50,2017,38360
Yellow Medicine,173,3,1,1,2,19-50,2017,57884
Yellow Medicine,173,2,2,2,0,19-50,2017,34338
Yellow Medicine,173,6,2,2,4,19-50,2017,71858
Yellow Medicine,173,4,1,1,3,19-50,2017,61828
Yellow Medicine,173,3,2,1,1,19-50,2017,40052
Yellow Medicine,173,6,2,1,4,19-50,2017,58320
Yellow Medicine,173,2,2,1.5,0,51+,2017,35108
Yellow Medicine,173,5,2,1,3,19-50,2017,53798
Yellow Medicine,173,4,2,2,2,19-50,2017,63978
Yellow Medicine,173,4,2,1,2,19-50,2017,50173
Winona,169,4,2,1,2,19-50,2017,48577
Winona,169,1,1,1,0,51+,2017,26737
Winona,169,2,2,2,0,19-50,2017,33653
Winona,169,5,2,1,3,19-50,2017,52095
Winona,169,2,2,2,0,51+,2017,34437
Winona,169,5,2,2,3,19-50,2017,68759
Winona,169,2,2,1,0,51+,2017,33669
Winona,169,5,2,1.5,3,19-50,2017,61413
Winona,169,6,2,1,4,19-50,2017,56642
Winona,169,6,2,1.5,4,19-50,2017,65690
Winona,169,3,2,1.5,1,19-50,2017,45911
Traverse,155,1,1,1,0,19-50,2017,25465
Traverse,155,5,1,1,4,19-50,2017,63263
Traverse,155,1,1,1,0,51+,2017,25828
Traverse,155,2,2,1.5,0,51+,2017,33593
Traverse,155,3,1,1,2,19-50,2017,55990
Traverse,155,4,2,1,2,19-50,2017,46175
Traverse,155,4,2,1.5,2,19-50,2017,54873
Traverse,155,5,2,2,3,19-50,2017,65388
Hubbard,057,3,2,1,1,19-50,2017,41836
Hubbard,057,1,1,1,0,51+,2017,27763
Hubbard,057,4,2,1.5,2,19-50,2017,60166
Hubbard,057,3,2,2,1,19-50,2017,50738
Hubbard,057,2,2,2,0,51+,2017,35589
Hubbard,057,4,2,2,2,19-50,2017,66061
Hubbard,057,5,1,1,4,19-50,2017,67448
Hubbard,057,1,1,1,0,19-50,2017,27401
Hubbard,057,6,2,1,4,19-50,2017,60163
Hubbard,057,3,1,1,2,19-50,2017,59919
Hubbard,057,2,2,1.5,0,51+,2017,35589
Hubbard,057,5,2,2,3,19-50,2017,69662
Hubbard,057,2,2,1,0,19-50,2017,34048
Hubbard,057,3,2,1.5,1,19-50,2017,46888
Isanti,059,4,2,1.5,2,19-50,2017,85006
Isanti,059,2,2,1.5,0,19-50,2017,44514
Isanti,059,4,2,1,2,19-50,2017,68345
Isanti,059,6,2,1,4,19-50,2017,76448
Isanti,059,2,2,1.5,0,51+,2017,45339
Isanti,059,1,1,1,0,19-50,2017,36576
Isanti,059,3,2,1.5,1,19-50,2017,65615
Isanti,059,2,2,1,0,19-50,2017,43392
Isanti,059,1,1,1,0,51+,2017,36939
Isanti,059,2,2,2,0,19-50,2017,44514
Isanti,059,4,1,1,3,19-50,2017,98608
Isanti,059,2,2,2,0,51+,2017,45339
Isanti,059,3,2,2,1,19-50,2017,74663
Isanti,059,2,1,1,1,19-50,2017,63150
Isanti,059,5,2,2,3,19-50,2017,103530
